condition,stream,mode,level,base_key,attack_seed,activation_row,host_rows,detector,filter,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,scored_resets,source_summary_sha256,source_predictions_sha256,scoring_mask_sha256,withholding_mask_sha256,reused_frozen_inference,stream_no_filter,mode_no_filter,level_no_filter,base_key_no_filter,attack_seed_no_filter,activation_row_no_filter,host_rows_no_filter,detector_no_filter,filter_no_filter,accuracy_no_filter,macro_precision_no_filter,macro_recall_no_filter,macro_f1_no_filter,malicious_precision_no_filter,malicious_recall_no_filter,benign_fpr_no_filter,roc_auc_no_filter,average_precision_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,filter_rows_withheld_no_filter,rows_no_filter,training_visits_no_filter,accepted_training_visits_no_filter,accepted_refit_rows_no_filter,resets_no_filter,seconds_no_filter,pending_candidate_no_filter,audit_rows_reserved_no_filter,policy_no_filter,guarded_no_filter,scored_resets_no_filter,source_summary_sha256_no_filter,source_predictions_sha256_no_filter,scoring_mask_sha256_no_filter,withholding_mask_sha256_no_filter,reused_frozen_inference_no_filter,accuracy_difference,macro_f1_difference,macro_precision_difference,macro_recall_difference,roc_auc_difference,average_precision_difference,malicious_precision_difference,malicious_recall_difference,benign_fpr_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference
radar__concept__severe__a1,radar,concept,severe,radar,1.0,340000,57400,none,learned_features,0.768815331010453,0.284451309604539,0.434777613958228,0.2766838729007814,0.687977809349841,0.9630646841556966,0.0984607501974765,0.9493425820536294,0.829085942399836,0.3505927475592748,0.056072318839174,0.6294456066945606,6.789590587687563e-05,21670,484753,438845,394384,0,0,401.364703708,False,24238,none,True,0,a6b53d1ae9589467704615f89221b2f8687cc8158aa7f3cd58e74faf90e4eda4,ab5cef729a3dd6a7495cc3e54f8f95e74d52ce69d181f909c197bd58ae240d61,6d8b3d6b2074a4e2eab7f9388a0133c5b9a9fb09234c848028d5f4e5b724b090,ea1627f25c843719a602d02db46acf6da94491adfeef8d64855efd428d14b71f,True,radar,concept,severe,radar,1.0,340000,57400,none,none,0.7501567944250871,0.2201811248354074,0.4084350171683754,0.2265576764094024,0.6584922797456857,0.9612652713325124,0.1123801797570504,0.947133371595953,0.8058303346850084,0.9620525337052532,0.0334047856914228,0.0,0.0,0,484753,460515,417765,0,0,407.61934329199994,False,24238,none,True,0,f43926f2ef83fb2f01cc36f0dd252d8a62fc4d8f6927acd8276c6ba6b22d5779,8276c4b0bef2410cef802f11391f59743877ba0bbbc3875efed4bfd1bcad7628,6d8b3d6b2074a4e2eab7f9388a0133c5b9a9fb09234c848028d5f4e5b724b090,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.01865853658536587,0.050126196491379005,0.06427018476913163,0.026342596789852624,0.0022092104576764138,0.023255607714827597,0.02948552960415529,0.0017994128231841877,-0.013919429559573912,-0.6114597861459785,0.022667533147751197
radar__concept__severe__a1,radar,concept,severe,radar,1.0,340000,57400,none,learned_features_label,0.8068641114982579,0.3358914153746257,0.4552162227674121,0.3064147623597129,0.6718360191490796,0.9436499668529216,0.1039046988749172,0.9355929189687756,0.8060390872753627,0.1267143189214319,0.0170321729599705,0.8721234309623431,0.0011930280604079,30138,484753,430377,390704,0,0,395.1807179160005,False,24238,none,True,0,fc9b3a566fb8ba40c1c813ae66d7d27576081b25e58b3f6176c0ccaf934bad98,c8b1ab292bc9534554f7020733a089291bf37e0a3b3703a15c86ddeda74f92c8,6d8b3d6b2074a4e2eab7f9388a0133c5b9a9fb09234c848028d5f4e5b724b090,0317887fd163223d17fe6f008db21da75d97519463814b2f9a4591537d76c747,True,radar,concept,severe,radar,1.0,340000,57400,none,none,0.7501567944250871,0.2201811248354074,0.4084350171683754,0.2265576764094024,0.6584922797456857,0.9612652713325124,0.1123801797570504,0.947133371595953,0.8058303346850084,0.9620525337052532,0.0334047856914228,0.0,0.0,0,484753,460515,417765,0,0,407.61934329199994,False,24238,none,True,0,f43926f2ef83fb2f01cc36f0dd252d8a62fc4d8f6927acd8276c6ba6b22d5779,8276c4b0bef2410cef802f11391f59743877ba0bbbc3875efed4bfd1bcad7628,6d8b3d6b2074a4e2eab7f9388a0133c5b9a9fb09234c848028d5f4e5b724b090,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.05670731707317078,0.07985708595031049,0.1157102905392183,0.0467812055990367,-0.0115404526271774,0.0002087525903542442,0.01334373940339395,-0.01761530447959081,-0.008475480882133207,-0.8353382147838213,-0.0163726127314523
radar__concept__severe__a2,radar,concept,severe,radar,2.0,340000,55932,none,learned_features,0.7559000214546234,0.3320417796849478,0.5408866183168636,0.3024599215145603,0.5959065386705307,0.9279804437758556,0.1477613917343694,0.9274440157385544,0.8023611631114332,0.3467953875033521,0.0407283611873285,0.6376508447304907,2.993265153404839e-05,23781,484753,436734,409275,0,0,364.1268493329999,False,24238,none,True,0,4fa8a2c3bafa87fd78339e79eaef8676972c7e857a6e7e3eba1ed05c21686d00,467672542c79bfb81cd3cc744bfd8aeac3430b6107e047ccf35886d424fc8307,4a8ac00d700abccd25f323fa6646edc3a38cdc217ecf1ba4c1565497089c94c7,9af8cea9385f010b90be6551bdcd68a7c5754bf11835262c90e57f32213a3b6f,True,radar,concept,severe,radar,2.0,340000,55932,none,none,0.7234320246013016,0.2936374304373528,0.4766173943399497,0.2709546818588569,0.5859763313609467,0.9310831139526138,0.1544728011303426,0.9446862466172948,0.8446052061750834,0.9751407884151247,0.019186829633325,0.0,0.0,0,484753,460515,434865,0,0,373.4638222909998,False,24238,none,True,0,81fedd5f96c1dc8b4ad81fba86ececd3bc70d94a871c4311a92a9af1f927e647,8c9577fef172731e75d4fc73cc6687ec1e5bd2a4446105fa6364154b0928ac40,4a8ac00d700abccd25f323fa6646edc3a38cdc217ecf1ba4c1565497089c94c7,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0324679968533218,0.0315052396557034,0.038404349247595004,0.06426922397691387,-0.01724223087874044,-0.04224404306365015,0.009930207309583938,-0.0031026701767581377,-0.0067114093959732,-0.6283454009117726,0.0215415315540035
radar__concept__severe__a2,radar,concept,severe,radar,2.0,340000,55932,none,learned_features_label,0.7567582063934778,0.3036250052487249,0.4528264170214789,0.2808857219855695,0.601089588377724,0.9336216622790524,0.1454874602613917,0.9369222875904883,0.8283059944567248,0.1221507106462858,0.056702419555999,0.8675516224188791,0.0003691693689199,32388,484753,428127,399297,0,0,383.11551812500056,False,24238,none,True,0,ddc9801e316ac52168dda6d04c2b93fb123547699275ac2594e4a1dcd98858c5,1fa0916a207299db9be40886df782e7021bdf42ce564daa71e9c5e6b8786ef90,4a8ac00d700abccd25f323fa6646edc3a38cdc217ecf1ba4c1565497089c94c7,7780bb716b9e909ac75669302a7b0b89bc106fc9d46012a7403bb524a56a47aa,True,radar,concept,severe,radar,2.0,340000,55932,none,none,0.7234320246013016,0.2936374304373528,0.4766173943399497,0.2709546818588569,0.5859763313609467,0.9310831139526138,0.1544728011303426,0.9446862466172948,0.8446052061750834,0.9751407884151247,0.019186829633325,0.0,0.0,0,484753,460515,434865,0,0,373.4638222909998,False,24238,none,True,0,81fedd5f96c1dc8b4ad81fba86ececd3bc70d94a871c4311a92a9af1f927e647,8c9577fef172731e75d4fc73cc6687ec1e5bd2a4446105fa6364154b0928ac40,4a8ac00d700abccd25f323fa6646edc3a38cdc217ecf1ba4c1565497089c94c7,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.03332618179217617,0.009931040126712587,0.00998757481137208,-0.023790977318470796,-0.007763959026806488,-0.016299211718358575,0.015113257016777237,0.0025385483264386277,-0.008985340868950892,-0.852990077768839,0.037515589922674
radar__instance__moderate__a0,radar,instance,moderate,radar,0.0,340000,76356,none,learned_features,0.8721384043166222,0.3390442302069211,0.5270629795852786,0.3527094891298104,0.6854948526608203,0.9325676176361616,0.0918534544471134,0.8966246063146823,0.5409419409387967,0.939479445390416,0.0624658002735978,4.864996351252737e-05,5.129958960328317e-05,7,484753,460508,425365,0,0,368.9908512089996,False,24238,none,True,0,e3791faa408cc5fb1b27b6f11b6fe01e1565fdab5bd37fe514d3b8de3a0fee92,842fa41e6b3a6caa34f12449eff1b37bd361d7ba915fc34492173d739090d5a5,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,moderate,radar,0.0,340000,76356,none,none,0.8721384043166222,0.3390442302069211,0.5270629795852786,0.3527094891298104,0.6854948526608203,0.9325676176361616,0.0918534544471134,0.8966246063146823,0.5409419409387967,0.939479445390416,0.0624658002735978,0.0,0.0,0,484753,460515,425365,0,0,366.70455349999975,False,24238,none,True,0,2b79bfd2092b991deaa9ee1eed573c9651c70c8be325572fcf916963066f0d65,a644150128168b4ff3221fcbfb9e5af98702ca4035cbd003302710301645c6ef,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radar__instance__moderate__a0,radar,instance,moderate,radar,0.0,340000,76356,none,learned_features_label,0.871025197757871,0.352430264329256,0.5698958126890425,0.3691264533060618,0.6822731675815306,0.9394590589107076,0.0939215093619255,0.8970813265792786,0.5354491848970517,0.4916565312576015,0.0909883720930232,0.454244709316468,0.0009832421340629,9452,484753,451063,412824,0,0,362.9063656670005,False,24238,none,True,0,3b0c05070cf844c8f14b577fd66182003171e4bbf41f581e37c0636a76f7d5c8,7623fe8684734d6c3ef7f0e6217d21d049e19da56b89f1970c4bc068f842e93b,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,9970aa12bf7915404c366dcba6df9a3c6ebb976bf35e8ac411d5d12e470a8ff6,True,radar,instance,moderate,radar,0.0,340000,76356,none,none,0.8721384043166222,0.3390442302069211,0.5270629795852786,0.3527094891298104,0.6854948526608203,0.9325676176361616,0.0918534544471134,0.8966246063146823,0.5409419409387967,0.939479445390416,0.0624658002735978,0.0,0.0,0,484753,460515,425365,0,0,366.70455349999975,False,24238,none,True,0,2b79bfd2092b991deaa9ee1eed573c9651c70c8be325572fcf916963066f0d65,a644150128168b4ff3221fcbfb9e5af98702ca4035cbd003302710301645c6ef,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.0011132065587511342,0.01641696417625138,0.013386034122334911,0.042832833103763956,0.0004567202645963109,-0.005492756041744928,-0.003221685079289771,0.006891441274545995,0.002068054914812101,-0.44782291413281444,0.0285225718194254
radar__instance__moderate__a1,radar,instance,moderate,radar,1.0,340000,76356,none,learned_features,0.8333595264288334,0.257288551826144,0.3552997634371312,0.2513588489408703,0.6038237456869733,0.7910337161911819,0.1114204355641812,0.8243139324925036,0.5585324048947493,0.987105531048524,0.014039320363431,4.847544718600029e-05,5.1332067142343825e-05,7,484753,460508,424408,0,0,310.7883553749998,False,24238,none,True,0,1f45813d284ad978f7a4dd6e9b45b8b0dc7eed6f2d483e7c0c2f638e78233040,74dd5be0118dab39f6b4c5c2dc66f7669790e2ee57403af4faa8f18d021a3984,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,moderate,radar,1.0,340000,76356,none,none,0.8333595264288334,0.257288551826144,0.3552997634371312,0.2513588489408703,0.6038237456869733,0.7910337161911819,0.1114204355641812,0.8243139324925036,0.5585324048947493,0.98715400649571,0.0139879882962886,0.0,0.0,0,484753,460515,424415,0,0,307.48075549999976,False,24238,none,True,0,8b200e516305e592f32cf13b6621bc4b457d36e82272113ddcace729a0a25f68,88c2ab2c7d2ea27d76b8999f9dd8ac41250312daf2f5f4e7b95a002b12b8c8e9,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8475447185891696e-05,5.1332067142400434e-05
radar__instance__moderate__a1,radar,instance,moderate,radar,1.0,340000,76356,none,learned_features_label,0.8172376761485672,0.2613765522146765,0.3823772310910887,0.2568334617012511,0.5650316455696203,0.7938495739162653,0.1311942221727303,0.8505163161646503,0.6131871175809973,0.5367201512433952,0.0079906917851581,0.4575597459886567,0.0009924199647519,9555,484753,450960,415824,0,0,303.40600933299993,False,24238,none,True,0,40a03d0c30ca7df825985730c50524380d83a6b4f1a0d62e8cef5c185b7cf13b,06fa650b7aa9f4f74590995691face4c2ff3a0e1f7956de880c43a2d94ae4321,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,fc51519f77e819b1b38a0b3dce8bf6deb0e4da495d242cf26a01a8be3a4dc2e7,True,radar,instance,moderate,radar,1.0,340000,76356,none,none,0.8333595264288334,0.257288551826144,0.3552997634371312,0.2513588489408703,0.6038237456869733,0.7910337161911819,0.1114204355641812,0.8243139324925036,0.5585324048947493,0.98715400649571,0.0139879882962886,0.0,0.0,0,484753,460515,424415,0,0,307.48075549999976,False,24238,none,True,0,8b200e516305e592f32cf13b6621bc4b457d36e82272113ddcace729a0a25f68,88c2ab2c7d2ea27d76b8999f9dd8ac41250312daf2f5f4e7b95a002b12b8c8e9,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.016121850280266137,0.005474612760380804,0.0040880003885324645,0.027077467653957465,0.026202383672146667,0.054654712686248,-0.03879210011735301,0.002815857725083415,0.0197737866085491,-0.4504338552523147,-0.0059972965111305
radar__instance__moderate__a2,radar,instance,moderate,radar,2.0,340000,76356,none,learned_features,0.7330923568547331,0.2998707126639548,0.4202615054782749,0.2499737928814627,0.4834440634376339,0.6686180066691367,0.1533701341054071,0.803987711697502,0.4566964598435249,0.856300734441438,0.1453188265607478,4.831851565519907e-05,5.136150797387411e-05,7,484753,460508,412065,0,0,301.85968308300016,False,24238,none,True,0,bdb5958a2badbf112e18faf3dc7afe0523f7ea4a0587c40b4b2002028b5cb95d,924f4dbccd32b8440ad1dc590d880341885e6a3246c4a9dfd3b856a1df7d28ca,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,moderate,radar,2.0,340000,76356,none,none,0.7330923568547331,0.2998707126639548,0.4202615054782749,0.2499737928814627,0.4834440634376339,0.6686180066691367,0.1533701341054071,0.803987711697502,0.4566964598435249,0.856300734441438,0.1453188265607478,0.0,0.0,0,484753,460515,412065,0,0,298.23602050000045,False,24238,none,True,0,168af0296c353b86692ed02940a1e1cb6676e9b28c5870596853ef8c8970f70d,0959233a6b0693fc22d313473827ad4af7a96184172873b7d8ec66e0c7f8fa3f,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radar__instance__moderate__a2,radar,instance,moderate,radar,2.0,340000,76356,none,learned_features_label,0.7493713657079993,0.3194393254260422,0.4528593711860791,0.2581888045950189,0.5166778224007139,0.6864023712486106,0.1378438141295875,0.8165386866990167,0.4598441714093394,0.4904329339002706,0.0842157525744955,0.457286432160804,0.0010101096568195,9582,484753,450933,411631,0,0,297.23261212499983,False,24238,none,True,0,7c039ee95e91657bd9915643218f6b1d46dc568638564dda240ee47de3af7fa8,de8b327f53c49c1bcdff3ffc436afd4a35a4525610f939c958adff92a164b52b,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,4844122755885ac5c5e7e3bd87b590ba504b257de0d6d4bf741daac4a4df3e64,True,radar,instance,moderate,radar,2.0,340000,76356,none,none,0.7330923568547331,0.2998707126639548,0.4202615054782749,0.2499737928814627,0.4834440634376339,0.6686180066691367,0.1533701341054071,0.803987711697502,0.4566964598435249,0.856300734441438,0.1453188265607478,0.0,0.0,0,484753,460515,412065,0,0,298.23602050000045,False,24238,none,True,0,168af0296c353b86692ed02940a1e1cb6676e9b28c5870596853ef8c8970f70d,0959233a6b0693fc22d313473827ad4af7a96184172873b7d8ec66e0c7f8fa3f,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.016279008853266275,0.008215011713556208,0.01956861276208738,0.03259786570780421,0.012550975001514697,0.003147711565814504,0.03323375896308001,0.017784364579473855,-0.015526319975819602,-0.36586780054116735,-0.061103073986252296
radar__instance__severe__a0,radar,instance,severe,radar,0.0,340000,76356,none,learned_features,0.7789695636230289,0.2200955245118526,0.3761870975327119,0.2273932973876243,0.5767038612828129,0.5323453130789181,0.0838834889677224,0.837812063913795,0.5372549449565497,0.8744987161362915,0.1239621210648103,0.0,6.805763509440566e-05,7,484753,460508,408265,0,0,325.59815962500033,False,24238,none,True,0,0d0413f818ec9dfa969e3c329fad7f5449525f0784670429cbb8283836f8fbe1,6b1e5b63b21150516106e114241f57c3b0dab79d932a056a5caf1e63e8170399,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,severe,radar,0.0,340000,76356,none,none,0.7789695636230289,0.2200955245118526,0.3761870975327119,0.2273932973876243,0.5767038612828129,0.5323453130789181,0.0838834889677224,0.837812063913795,0.5372549449565497,0.8744987161362915,0.1239621210648103,0.0,0.0,0,484753,460515,408265,0,0,322.7638869579996,False,24238,none,True,0,147b81eb1c70c70e402efc3bd1b6a4e5369fc48c934985cabdf048076a8b8a0d,c383a7eb33f6dca80a91e7bd6960de06caa22c54ab57b6d5474a8a5411af559e,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radar__instance__severe__a0,radar,instance,severe,radar,0.0,340000,76356,none,learned_features_label,0.7726308345120226,0.1996950123833861,0.3472155143785139,0.2028049988553916,0.5698867522991563,0.5556131900703964,0.0900240212532412,0.8586980717567254,0.5513112855938278,0.4816652722079571,0.097030742606024,0.453333718011598,0.0009916969685184,15815,484753,444700,397419,0,0,317.7457408749997,False,24238,none,True,0,8631963faf3949b7dd858c57374ce09ffe97c5c2a7bb3667b42937181f3f4f3e,bd449b8aff71d042f3847eb467955c08c9780a89ecbadf1c08635bdd582b43f8,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,fe2303852704be4fa6e4bee058f2b0d550f860ee883a37defdb216a98df7186a,True,radar,instance,severe,radar,0.0,340000,76356,none,none,0.7789695636230289,0.2200955245118526,0.3761870975327119,0.2273932973876243,0.5767038612828129,0.5323453130789181,0.0838834889677224,0.837812063913795,0.5372549449565497,0.8744987161362915,0.1239621210648103,0.0,0.0,0,484753,460515,408265,0,0,322.7638869579996,False,24238,none,True,0,147b81eb1c70c70e402efc3bd1b6a4e5369fc48c934985cabdf048076a8b8a0d,c383a7eb33f6dca80a91e7bd6960de06caa22c54ab57b6d5474a8a5411af559e,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.006338729111006303,-0.024588298532232683,-0.020400512128466497,-0.02897158315419801,0.020886007842930376,0.01405634063727812,-0.006817108983656617,0.023267876991478365,0.006140532285518807,-0.3928334439283344,-0.026931378458786306
radar__instance__severe__a1,radar,instance,severe,radar,1.0,340000,76356,none,learned_features,0.8739457279061239,0.3199276211790184,0.3475279733771252,0.3109603760830086,0.6946583647386532,0.6283067802889959,0.0592895435961884,0.8400285641133478,0.523768025294075,0.9582728381439108,0.0414253422198938,5.807538184563563e-05,4.850742648699515e-05,7,484753,460508,421558,0,0,338.8438347910005,False,24238,none,True,0,3c020cf44c46958dbb5cf762008c5c686dd273aade3e4a275b2a4f745450f0f1,884d3163a4867d0376fc4577af840ae87e1fc47f4b27df5e76f915243a6dbf6e,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,severe,radar,1.0,340000,76356,none,none,0.8741290795746242,0.3200046828261257,0.3475558125779016,0.3110270961842966,0.6954560367454068,0.6283067802889959,0.0590668299899778,0.8401199753587488,0.5241416241133824,0.9583309135257564,0.0413768347934068,0.0,0.0,0,484753,460515,421565,0,0,339.6367485419996,False,24238,none,True,0,2babe25133456c7a0195cf8513e3fb3cb50655606138509be306c9f6f71a5606,8a6999a79301fb29f2dbd49b933562985b2abeefabc79b015ea39fc593b75bb2,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.00018335166850025342,-6.67201012879981e-05,-7.706164710730157e-05,-2.7839200776369477e-05,-9.141124540101853e-05,-0.0003735988193074302,-0.0007976720067536247,0.0,0.000222713606210595,-5.807538184554595e-05,4.850742648700168e-05
radar__instance__severe__a1,radar,instance,severe,radar,1.0,340000,76356,none,learned_features_label,0.8851825658756352,0.3355500555340211,0.3328452374620346,0.3222737213666483,0.7572001783325902,0.6292701000370508,0.0433177964079476,0.8760394710798813,0.588677298619075,0.5203263836459725,0.0350320634089079,0.4520297345955049,0.0009798500150373,15668,484753,444847,407135,0,0,333.2003449170006,False,24238,none,True,0,1b77c16feecc5af3b00efc8c470dd3a275edba311c36c256a9ddd2baa3ec15cd,6d5915468fee50ea9f4b840783ac1eae12a97d55724af090d1e585447e9f9f7b,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,2968ec91b88c2bf4528c17c70a5707bd0e77f6a8effcdf742d2a8d2a284ffda5,True,radar,instance,severe,radar,1.0,340000,76356,none,none,0.8741290795746242,0.3200046828261257,0.3475558125779016,0.3110270961842966,0.6954560367454068,0.6283067802889959,0.0590668299899778,0.8401199753587488,0.5241416241133824,0.9583309135257564,0.0413768347934068,0.0,0.0,0,484753,460515,421565,0,0,339.6367485419996,False,24238,none,True,0,2babe25133456c7a0195cf8513e3fb3cb50655606138509be306c9f6f71a5606,8a6999a79301fb29f2dbd49b933562985b2abeefabc79b015ea39fc593b75bb2,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.011053486301010995,0.0112466251823517,0.01554537270789541,-0.014710575115866986,0.03591949572113251,0.06453567450569264,0.06174414158718344,0.0009633197480548583,-0.015749033582030204,-0.4380045298797839,-0.006344771384498897
radar__instance__severe__a2,radar,instance,severe,radar,2.0,340000,76356,none,learned_features,0.7356592802137356,0.2259873698002037,0.2492343596384412,0.1929181637792572,0.426067489352408,0.5782141533901445,0.1672101939199185,0.8085210334187171,0.4604473527113418,0.8815198818384546,0.1171615559396422,0.0,6.797040374419825e-05,7,484753,460508,410158,0,0,282.1081722079998,False,24238,none,True,0,7a50f270e1c17554204fb69e401da13adc3e0f5bbbfec9fae3a6ef6fe215b6f3,157fd139cfbec8f3680c6c94d07e577f267dd9598dd76f328082963dc452bb23,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,instance,severe,radar,2.0,340000,76356,none,none,0.7356068940227356,0.2259661264302018,0.2492264055810766,0.1929000537819184,0.4259744513593187,0.5782141533901445,0.1672738263788358,0.8084908015172463,0.4604042721701968,0.8815198818384546,0.117093585535898,0.0,0.0,0,484753,460515,410165,0,0,282.7770971250002,False,24238,none,True,0,0e0f7d9445b83c164efa0c4c8b9d3b305e8832ce5b379a87f811dab690ec37ef,0c3e8870f56d676b3ea6b5a04aa520d7f9899678339b0ed0fa17166dd1edf209,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,5.2386191000008964e-05,1.8109997338783268e-05,2.1243370001894357e-05,7.954057364617517e-06,3.0231901470778588e-05,4.3080541144990825e-05,9.30379930892955e-05,0.0,-6.363245891730096e-05,0.0,6.797040374419139e-05
radar__instance__severe__a2,radar,instance,severe,radar,2.0,340000,76356,none,learned_features_label,0.7604248520090104,0.22249690972912,0.2542019824043098,0.1936212176274593,0.4773487382183034,0.5816969247869581,0.1367302460985348,0.8257912169630556,0.4471655701042384,0.5138868776970084,0.0554347192822325,0.4542558429146514,0.000980715825452,15786,484753,444729,403821,0,0,278.38766162499996,False,24238,none,True,0,7c33a214763beebbb0323d77d0ff59018df3fb8109e637e3c838d008c574b471,1d84b9e5c1f31d4b53c6b8992eaca3b3db76c581fab03f60c3767456ce21c40e,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,4389648b97de3c2f56b890978081fd01a572e6e95f24d0f7062b1112b63f8192,True,radar,instance,severe,radar,2.0,340000,76356,none,none,0.7356068940227356,0.2259661264302018,0.2492264055810766,0.1929000537819184,0.4259744513593187,0.5782141533901445,0.1672738263788358,0.8084908015172463,0.4604042721701968,0.8815198818384546,0.117093585535898,0.0,0.0,0,484753,460515,410165,0,0,282.7770971250002,False,24238,none,True,0,0e0f7d9445b83c164efa0c4c8b9d3b305e8832ce5b379a87f811dab690ec37ef,0c3e8870f56d676b3ea6b5a04aa520d7f9899678339b0ed0fa17166dd1edf209,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.02481795798627484,0.0007211638455408842,-0.003469216701081801,0.004975576823233213,0.017300415445809292,-0.013238702065958396,0.05137428685898471,0.003482771396813633,-0.03054358028030102,-0.3676330041414463,-0.061658866253665505
