stream,mode,level,detector,filter,metric,mean,std,min,max,count
RBF_I,instance,severe,d3_oof,none,accuracy_difference,-0.004097794687522027,0.004077515665813879,-0.008154724159797122,0.0,3
RBF_I,instance,severe,d3_oof,none,average_precision_difference,-0.004408664431335474,0.00511784418122083,-0.010021088123499111,0.0,3
RBF_I,instance,severe,d3_oof,none,benign_fpr_difference,,,,,0
RBF_I,instance,severe,d3_oof,none,legitimate_withhold_rate_difference,0.04577376663011853,0.043043203293629324,0.0,0.0854323244634031,3
RBF_I,instance,severe,d3_oof,none,macro_f1_difference,-0.004375504023342451,0.004761389276482913,-0.009446318859249736,0.0,3
RBF_I,instance,severe,d3_oof,none,macro_precision_difference,-0.0022618803549022313,0.003205578760698983,-0.005930271642448859,0.0,3
RBF_I,instance,severe,d3_oof,none,macro_recall_difference,-0.004618121148682504,0.004877922747554672,-0.009719823505132563,0.0,3
RBF_I,instance,severe,d3_oof,none,malicious_precision_difference,,,,,0
RBF_I,instance,severe,d3_oof,none,malicious_recall_difference,,,,,0
RBF_I,instance,severe,d3_oof,none,poison_admission_rate_difference,-0.04474319325935797,0.04118376577466035,-0.08106604632345504,0.0,3
RBF_I,instance,severe,d3_oof,none,roc_auc_difference,-0.0012543816120261415,0.0011215655001042075,-0.002160506549299668,0.0,3
RBF_I,instance,severe,hddm_w,learned_features,accuracy_difference,-0.010732051011061746,0.006863430030386029,-0.017886281969985207,-0.004202071443669353,3
RBF_I,instance,severe,hddm_w,learned_features,average_precision_difference,-0.01936712867853152,0.014758938172401264,-0.035908232495576176,-0.007544088999153931,3
RBF_I,instance,severe,hddm_w,learned_features,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features,legitimate_withhold_rate_difference,0.05161806683488581,0.06645174454265398,-0.022860724045258407,0.10484234996727382,3
RBF_I,instance,severe,hddm_w,learned_features,macro_f1_difference,-0.01060161588475946,0.007730552928270603,-0.019212419357046207,-0.004258569368966292,3
RBF_I,instance,severe,hddm_w,learned_features,macro_precision_difference,-0.010539393913934289,0.007726230175225897,-0.019317024892467005,-0.0047687215130818306,3
RBF_I,instance,severe,hddm_w,learned_features,macro_recall_difference,-0.01100350799823957,0.007005690117674389,-0.01829910874689933,-0.0043291003960063135,3
RBF_I,instance,severe,hddm_w,learned_features,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features,poison_admission_rate_difference,-0.053123616464400704,0.06591056881125835,-0.10540777451872829,0.020913954975266713,3
RBF_I,instance,severe,hddm_w,learned_features,roc_auc_difference,-0.008800770126084082,0.006796047207015884,-0.016548682848214646,-0.0038480904558825246,3
RBF_I,instance,severe,hddm_w,learned_features_label,accuracy_difference,-0.015279363066300289,0.027914434884814605,-0.04749524413443251,0.001733248784612118,3
RBF_I,instance,severe,hddm_w,learned_features_label,average_precision_difference,-0.009468648770481184,0.030653278494419917,-0.04485681691416887,0.008843212795313748,3
RBF_I,instance,severe,hddm_w,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features_label,legitimate_withhold_rate_difference,0.047725715468494384,0.03643012659807075,0.01065294423003138,0.08347724989559,3
RBF_I,instance,severe,hddm_w,learned_features_label,macro_f1_difference,-0.015011686665546827,0.027582986221793834,-0.04685807594721303,0.0013319199186233588,3
RBF_I,instance,severe,hddm_w,learned_features_label,macro_precision_difference,-0.012438805605434164,0.031224571657001418,-0.047840554361905374,0.011179079327210073,3
RBF_I,instance,severe,hddm_w,learned_features_label,macro_recall_difference,-0.015117364184982551,0.026560307638171188,-0.04576983703877102,0.0010860112246934284,3
RBF_I,instance,severe,hddm_w,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hddm_w,learned_features_label,poison_admission_rate_difference,-0.05032762261467442,0.03438742070077836,-0.0835523212721514,-0.014884865648494672,3
RBF_I,instance,severe,hddm_w,learned_features_label,roc_auc_difference,-0.003174028814001306,0.016362743285025308,-0.02184532227452285,0.008666905962563698,3
RBF_I,instance,severe,hddm_w,none,accuracy_difference,-0.03219615303318535,0.02581349306995906,-0.055937433946311566,-0.0047178186429930324,3
RBF_I,instance,severe,hddm_w,none,average_precision_difference,-0.036443706812351616,0.026996135005730372,-0.053147115012110335,-0.005298617243617576,3
RBF_I,instance,severe,hddm_w,none,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hddm_w,none,legitimate_withhold_rate_difference,0.0807844644816611,0.025621712365046522,0.05368790484573549,0.104618875080424,3
RBF_I,instance,severe,hddm_w,none,macro_f1_difference,-0.03267188655407464,0.025890854080405538,-0.05643145082414758,-0.005077504383241616,3
RBF_I,instance,severe,hddm_w,none,macro_precision_difference,-0.02882142656057333,0.022639841836290895,-0.04725259476086663,-0.003550268118421962,3
RBF_I,instance,severe,hddm_w,none,macro_recall_difference,-0.032208773509195744,0.026731409608810194,-0.056428734589706764,-0.0035273303413418944,3
RBF_I,instance,severe,hddm_w,none,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hddm_w,none,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hddm_w,none,poison_admission_rate_difference,-0.07893697032021159,0.028534425804139618,-0.10381712822586076,-0.04779002730858706,3
RBF_I,instance,severe,hddm_w,none,roc_auc_difference,-0.015033236048914303,0.013184193294365997,-0.02311813443876143,0.00018054996586169825,3
RBF_I,instance,severe,hellinger,learned_features,accuracy_difference,0.002780243782146141,0.0027545446987079004,0.0,0.005508349186218564,3
RBF_I,instance,severe,hellinger,learned_features,average_precision_difference,-0.002493500796386735,0.004238248280192934,-0.00738711132603187,0.0,3
RBF_I,instance,severe,hellinger,learned_features,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features,legitimate_withhold_rate_difference,0.029967424628922063,0.026996417748896898,0.0,0.052385628661406725,3
RBF_I,instance,severe,hellinger,learned_features,macro_f1_difference,0.0027822350397410287,0.002463362147665904,0.0,0.00468572860148031,3
RBF_I,instance,severe,hellinger,learned_features,macro_precision_difference,0.0015747954616969577,0.003073498168493774,-0.0003921498202433815,0.0051165362053342545,3
RBF_I,instance,severe,hellinger,learned_features,macro_recall_difference,0.0029582715241678326,0.0026328067253568806,0.0,0.005044155541344186,3
RBF_I,instance,severe,hellinger,learned_features,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features,poison_admission_rate_difference,-0.0312175415903639,0.02845121722297097,-0.05569031736405894,0.0,3
RBF_I,instance,severe,hellinger,learned_features,roc_auc_difference,-0.0006318274521118772,0.0016257408127014121,-0.002478632664574154,0.0005831503082385225,3
RBF_I,instance,severe,hellinger,learned_features_label,accuracy_difference,-0.0017191573310787096,0.0024254003344883063,-0.004455717607271148,0.00016487000634113347,3
RBF_I,instance,severe,hellinger,learned_features_label,average_precision_difference,-0.0011484953119990464,0.003145025853072971,-0.004708055139957201,0.0012544523080489922,3
RBF_I,instance,severe,hellinger,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features_label,legitimate_withhold_rate_difference,0.0540264708040469,0.06642752220576559,-0.003877281500795804,0.1265441857313851,3
RBF_I,instance,severe,hellinger,learned_features_label,macro_f1_difference,-0.0007111321075510638,0.001659423050301409,-0.002624067668747898,0.0003412158790496722,3
RBF_I,instance,severe,hellinger,learned_features_label,macro_precision_difference,-0.0008593952672112012,0.004187906047626788,-0.0056435802975619564,0.002142809746012553,3
RBF_I,instance,severe,hellinger,learned_features_label,macro_recall_difference,-0.0010117754442814004,0.0019984950595273426,-0.003316647810474249,0.0002389207745652211,3
RBF_I,instance,severe,hellinger,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hellinger,learned_features_label,poison_admission_rate_difference,-0.0545317418736313,0.06750143633365928,-0.1283440454958441,0.004059699481167134,3
RBF_I,instance,severe,hellinger,learned_features_label,roc_auc_difference,0.00041477426294600495,0.0006152236560626185,-0.0002955281290510925,0.0007800758737861457,3
RBF_I,instance,severe,hellinger,none,accuracy_difference,-0.014838300570703863,0.029449270236098453,-0.04882688649334177,0.003073346015641576,3
RBF_I,instance,severe,hellinger,none,average_precision_difference,-0.01971581669728621,0.039683078605614305,-0.06553781011913506,0.003268778623639057,3
RBF_I,instance,severe,hellinger,none,benign_fpr_difference,,,,,0
RBF_I,instance,severe,hellinger,none,legitimate_withhold_rate_difference,0.04705193530921591,0.04317102406955974,0.00819477836849411,0.09352359672286553,3
RBF_I,instance,severe,hellinger,none,macro_f1_difference,-0.0158697025735219,0.028759079855515176,-0.04907601022793462,0.001034321834278873,3
RBF_I,instance,severe,hellinger,none,macro_precision_difference,-0.012057816400809754,0.031493933847067654,-0.048032592829449494,0.010537116153558679,3
RBF_I,instance,severe,hellinger,none,macro_recall_difference,-0.01694146883594679,0.028345818510813803,-0.04961594578039619,0.0010599043522723228,3
RBF_I,instance,severe,hellinger,none,malicious_precision_difference,,,,,0
RBF_I,instance,severe,hellinger,none,malicious_recall_difference,,,,,0
RBF_I,instance,severe,hellinger,none,poison_admission_rate_difference,-0.04626132893618862,0.04083063043019876,-0.08892147938370254,-0.0075466612761943,3
RBF_I,instance,severe,hellinger,none,roc_auc_difference,-0.010202870501647587,0.02141582850412089,-0.03492330533890775,0.0027166202048277688,3
RBF_I,splice,moderate,adwin,learned_features,accuracy_difference,-0.004358642523320633,0.019137486088763363,-0.02644483275335907,0.007311768014374609,3
RBF_I,splice,moderate,adwin,learned_features,average_precision_difference,-0.011992937356466374,0.038246712459521166,-0.05442362020625535,0.019830838384422123,3
RBF_I,splice,moderate,adwin,learned_features,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features,legitimate_withhold_rate_difference,0.07753070570469767,0.08058952060570734,-0.008336651403543616,0.1515251081539894,3
RBF_I,splice,moderate,adwin,learned_features,macro_f1_difference,-0.004928850230621544,0.02001526947200524,-0.027977519734510015,0.008072013428041425,3
RBF_I,splice,moderate,adwin,learned_features,macro_precision_difference,-0.0035933333149648825,0.019360068356854665,-0.025884380230785542,0.009016487697951603,3
RBF_I,splice,moderate,adwin,learned_features,macro_recall_difference,-0.005319294626731937,0.01981111988717555,-0.02812161047226225,0.007669712547237695,3
RBF_I,splice,moderate,adwin,learned_features,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features,poison_admission_rate_difference,-0.11708855219502323,0.1768657810175688,-0.2839205134673056,0.06834128543362339,3
RBF_I,splice,moderate,adwin,learned_features,roc_auc_difference,-0.005881196964025966,0.01572531275785158,-0.0236346431108565,0.006296559851407202,3
RBF_I,splice,moderate,adwin,learned_features_label,accuracy_difference,0.004988363920643835,0.019562325919926418,-0.01716199871583657,0.01989834271746549,3
RBF_I,splice,moderate,adwin,learned_features_label,average_precision_difference,0.0009373173931276716,0.021546540429276517,-0.02382387865396418,0.015419291682019609,3
RBF_I,splice,moderate,adwin,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features_label,legitimate_withhold_rate_difference,0.0321868825833257,0.03356790294076704,0.0041270267982934095,0.06937469202474758,3
RBF_I,splice,moderate,adwin,learned_features_label,macro_f1_difference,0.005492576232375053,0.020259014137684415,-0.01745110425321794,0.020916415736578542,3
RBF_I,splice,moderate,adwin,learned_features_label,macro_precision_difference,0.005312585003149757,0.01973028808342704,-0.017285134346845865,0.019119746491954692,3
RBF_I,splice,moderate,adwin,learned_features_label,macro_recall_difference,0.004922561699654364,0.019772730956633802,-0.017327202408983777,0.02048274389217075,3
RBF_I,splice,moderate,adwin,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,adwin,learned_features_label,poison_admission_rate_difference,-0.018366972854331365,0.05673531638523405,-0.08291013159002275,0.023627343815689872,3
RBF_I,splice,moderate,adwin,learned_features_label,roc_auc_difference,0.0012603964321414862,0.010177736110692332,-0.010415123256669379,0.008259186997946255,3
RBF_I,splice,moderate,adwin,none,accuracy_difference,0.001966936582735982,0.012497234275971656,-0.01056697310722765,0.014427169676060725,3
RBF_I,splice,moderate,adwin,none,average_precision_difference,0.002734707790214045,0.00522661083968842,-0.0013666320990880498,0.008619659832450388,3
RBF_I,splice,moderate,adwin,none,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,adwin,none,legitimate_withhold_rate_difference,-0.020531309520998447,0.0415950653302964,-0.049813597200722703,0.02708043002189925,3
RBF_I,splice,moderate,adwin,none,macro_f1_difference,0.001424447441848627,0.01242505167319253,-0.01081627886952885,0.014025965865617884,3
RBF_I,splice,moderate,adwin,none,macro_precision_difference,0.0012682910179720637,0.01255070745574504,-0.0108849581071353,0.014181885627045032,3
RBF_I,splice,moderate,adwin,none,macro_recall_difference,0.0017214505917976612,0.012584938580741181,-0.010428686534411202,0.014700235903275294,3
RBF_I,splice,moderate,adwin,none,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,adwin,none,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,adwin,none,poison_admission_rate_difference,-0.018032424522784047,0.10913925800882068,-0.11392085321358403,0.1007315227444715,3
RBF_I,splice,moderate,adwin,none,roc_auc_difference,0.0009888704752487227,0.005402358169506411,-0.005096376619043941,0.005220106508735611,3
RBF_I,splice,moderate,d3_oof,learned_features,accuracy_difference,-0.009831633056099612,0.010481966037058062,-0.02193447535980797,-0.0036683274517319564,3
RBF_I,splice,moderate,d3_oof,learned_features,average_precision_difference,-0.013838544245897958,0.014349110892155983,-0.030403968209412158,-0.005260823658907787,3
RBF_I,splice,moderate,d3_oof,learned_features,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features,legitimate_withhold_rate_difference,0.019580360430771843,0.026617477972679507,-0.010690822217798102,0.03932374509013242,3
RBF_I,splice,moderate,d3_oof,learned_features,macro_f1_difference,-0.009852479712047538,0.010534110318184787,-0.022014679787968894,-0.0036036084589421424,3
RBF_I,splice,moderate,d3_oof,learned_features,macro_precision_difference,-0.007595812819921499,0.010518067247504136,-0.01956925995016745,0.00015362498393189927,3
RBF_I,splice,moderate,d3_oof,learned_features,macro_recall_difference,-0.010766055166110547,0.0104317018965601,-0.022717939960055666,-0.0034921367050700924,3
RBF_I,splice,moderate,d3_oof,learned_features,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features,poison_admission_rate_difference,-0.018303742861303984,0.10819546178091591,-0.1309453740295411,0.08481616615211895,3
RBF_I,splice,moderate,d3_oof,learned_features,roc_auc_difference,-0.00618792210124323,0.0036638092021256076,-0.01032688079070232,-0.003359981422763836,3
RBF_I,splice,moderate,d3_oof,learned_features_label,accuracy_difference,-0.009406393941393865,0.00528483898694653,-0.013864619581721582,-0.0035685845112483072,3
RBF_I,splice,moderate,d3_oof,learned_features_label,average_precision_difference,-0.013365404115132762,0.009599848785748169,-0.021750905141672883,-0.0028941485162828906,3
RBF_I,splice,moderate,d3_oof,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features_label,legitimate_withhold_rate_difference,0.01771758811460934,0.04202659833640631,-0.007465657973322715,0.06623396662170442,3
RBF_I,splice,moderate,d3_oof,learned_features_label,macro_f1_difference,-0.009711550035209479,0.005436213579278479,-0.014520745219541276,-0.0038132224393395697,3
RBF_I,splice,moderate,d3_oof,learned_features_label,macro_precision_difference,-0.009277196429394952,0.00494920751984939,-0.01338190827116681,-0.0037812725047450257,3
RBF_I,splice,moderate,d3_oof,learned_features_label,macro_recall_difference,-0.009870300553359726,0.006170603787871859,-0.015557574242588634,-0.003309468584091202,3
RBF_I,splice,moderate,d3_oof,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,d3_oof,learned_features_label,poison_admission_rate_difference,0.011735226487920284,0.07500016387254739,-0.07292163519542105,0.06987303455814342,3
RBF_I,splice,moderate,d3_oof,learned_features_label,roc_auc_difference,-0.006015919643218459,0.0034547576005288815,-0.008954141412920724,-0.0022100396849568105,3
RBF_I,splice,moderate,d3_oof,none,accuracy_difference,-0.00040648585512178165,0.0007040541536290076,-0.001219457565365345,0.0,3
RBF_I,splice,moderate,d3_oof,none,average_precision_difference,-0.0004867015618832034,0.0008429918333048363,-0.0014601046856496103,0.0,3
RBF_I,splice,moderate,d3_oof,none,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,d3_oof,none,legitimate_withhold_rate_difference,0.002135295083843932,0.0036984395743697358,0.0,0.0064058852515317954,3
RBF_I,splice,moderate,d3_oof,none,macro_f1_difference,-0.0004169689750811815,0.0007222114500205275,-0.0012509069252435445,0.0,3
RBF_I,splice,moderate,d3_oof,none,macro_precision_difference,-0.0003952586614488496,0.0006846080837610735,-0.0011857759843465487,0.0,3
RBF_I,splice,moderate,d3_oof,none,macro_recall_difference,-0.0004092161589051753,0.000708783178501943,-0.001227648476715526,0.0,3
RBF_I,splice,moderate,d3_oof,none,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,d3_oof,none,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,d3_oof,none,poison_admission_rate_difference,-0.005733097649710528,0.009930016414052353,-0.017199292949131584,0.0,3
RBF_I,splice,moderate,d3_oof,none,roc_auc_difference,-0.00035787880097189656,0.0006198642662351549,-0.0010736364029156897,0.0,3
RBF_I,splice,moderate,hddm_w,learned_features,accuracy_difference,0.004312128623119471,0.019494736909464634,-0.010472402928689117,0.026405006198007674,3
RBF_I,splice,moderate,hddm_w,learned_features,average_precision_difference,0.002803665319574359,0.01847350198874638,-0.00942265692102251,0.02405479390846088,3
RBF_I,splice,moderate,hddm_w,learned_features,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features,legitimate_withhold_rate_difference,0.07965725450705384,0.022315674713358744,0.0555196097949433,0.09953760160072472,3
RBF_I,splice,moderate,hddm_w,learned_features,macro_f1_difference,0.004406464785449889,0.019772402251510945,-0.00988172057389991,0.02697241565887698,3
RBF_I,splice,moderate,hddm_w,learned_features,macro_precision_difference,0.004679684794851924,0.020461344117732802,-0.008988940481045704,0.02820360843499603,3
RBF_I,splice,moderate,hddm_w,learned_features,macro_recall_difference,0.004516034744519744,0.019644803264923637,-0.010251644607286226,0.02681144812138525,3
RBF_I,splice,moderate,hddm_w,learned_features,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features,poison_admission_rate_difference,-0.055367872250212634,0.03931468203846283,-0.0792342834720704,-0.009991580129104727,3
RBF_I,splice,moderate,hddm_w,learned_features,roc_auc_difference,0.0019967908751431875,0.009333396883686689,-0.005467890276944609,0.01246123356432094,3
RBF_I,splice,moderate,hddm_w,learned_features_label,accuracy_difference,-0.04123659441081532,0.029436173083795793,-0.07470048628981285,-0.019345749261964196,3
RBF_I,splice,moderate,hddm_w,learned_features_label,average_precision_difference,-0.05249717206347689,0.029154672463240733,-0.08498669500538125,-0.028615781709670052,3
RBF_I,splice,moderate,hddm_w,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features_label,legitimate_withhold_rate_difference,0.10389519031974488,0.05275642545705414,0.050562412900656994,0.1560557267220483,3
RBF_I,splice,moderate,hddm_w,learned_features_label,macro_f1_difference,-0.0421655771320294,0.02953499639912722,-0.07588070096546673,-0.020860113353933007,3
RBF_I,splice,moderate,hddm_w,learned_features_label,macro_precision_difference,-0.041010491005376716,0.0310919479158709,-0.07659825800572895,-0.019112663652062545,3
RBF_I,splice,moderate,hddm_w,learned_features_label,macro_recall_difference,-0.04227928714546655,0.028507650744667604,-0.07451448331925192,-0.020386288924546192,3
RBF_I,splice,moderate,hddm_w,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hddm_w,learned_features_label,poison_admission_rate_difference,-0.11633733395830465,0.036139093059969346,-0.15076095182039861,-0.07869772663485819,3
RBF_I,splice,moderate,hddm_w,learned_features_label,roc_auc_difference,-0.022915488599907552,0.016042502741147466,-0.041014477118605175,-0.01044812144213747,3
RBF_I,splice,moderate,hddm_w,none,accuracy_difference,-0.011524515417174882,0.026345949466840626,-0.03396562622879007,0.017483857799284075,3
RBF_I,splice,moderate,hddm_w,none,average_precision_difference,-0.01780930699450885,0.026509190331334708,-0.03418632476661532,0.012775231421173316,3
RBF_I,splice,moderate,hddm_w,none,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hddm_w,none,legitimate_withhold_rate_difference,-0.002449158130271365,0.04394592651671589,-0.051572765279713384,0.0331307157329829,3
RBF_I,splice,moderate,hddm_w,none,macro_f1_difference,-0.012814911112494443,0.026946444656606762,-0.03496464336160743,0.017184883033088294,3
RBF_I,splice,moderate,hddm_w,none,macro_precision_difference,-0.012649243763231252,0.02660982470076593,-0.03371969533193764,0.017253734178344304,3
RBF_I,splice,moderate,hddm_w,none,macro_recall_difference,-0.012079702504943945,0.026940689141166048,-0.03434427813816787,0.017867931051390173,3
RBF_I,splice,moderate,hddm_w,none,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hddm_w,none,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hddm_w,none,poison_admission_rate_difference,0.039441992244274915,0.08912337905943837,-0.0440784489773014,0.1332716724123434,3
RBF_I,splice,moderate,hddm_w,none,roc_auc_difference,-0.008163852211989231,0.013817668753418692,-0.020347103552869505,0.006849895395126482,3
RBF_I,splice,moderate,hellinger,learned_features,accuracy_difference,-0.0034207151994577836,0.00901466601004867,-0.012557924234354867,0.00546619472198584,3
RBF_I,splice,moderate,hellinger,learned_features,average_precision_difference,-0.009214261890857611,0.007318179191121082,-0.014574580939692994,-0.0008767194516658972,3
RBF_I,splice,moderate,hellinger,learned_features,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features,legitimate_withhold_rate_difference,0.041886967862259615,0.015203483095118545,0.02557734421660368,0.05566699351447674,3
RBF_I,splice,moderate,hellinger,learned_features,macro_f1_difference,-0.0035250898174355636,0.008839654495859984,-0.012143283121465065,0.005520519236860366,3
RBF_I,splice,moderate,hellinger,learned_features,macro_precision_difference,-0.003797661421404771,0.009056521629476505,-0.01240915072129456,0.00564639745147244,3
RBF_I,splice,moderate,hellinger,learned_features,macro_recall_difference,-0.0031305010857367956,0.009115591397111555,-0.012274952330709521,0.005955953716834661,3
RBF_I,splice,moderate,hellinger,learned_features,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features,poison_admission_rate_difference,-0.014840654253937694,0.12805157812374635,-0.12685333109111796,0.12475442043222007,3
RBF_I,splice,moderate,hellinger,learned_features,roc_auc_difference,-0.0030552461078366586,0.004013592241083613,-0.00686869191798567,0.0011322981333971027,3
RBF_I,splice,moderate,hellinger,learned_features_label,accuracy_difference,-0.021534795847812743,0.021075731397884767,-0.045681058988106815,-0.006833939743864148,3
RBF_I,splice,moderate,hellinger,learned_features_label,average_precision_difference,-0.024220141892744424,0.0288823054743253,-0.05755520747083487,-0.0066764688805909245,3
RBF_I,splice,moderate,hellinger,learned_features_label,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features_label,legitimate_withhold_rate_difference,0.037105669106692725,0.03804339344867407,-0.0003932872340955962,0.0756710749642873,3
RBF_I,splice,moderate,hellinger,learned_features_label,macro_f1_difference,-0.02099763145897382,0.021372868261917,-0.04558812419000757,-0.006891239551267914,3
RBF_I,splice,moderate,hellinger,learned_features_label,macro_precision_difference,-0.02009607806710323,0.021433568643483215,-0.044828959341768226,-0.0069477789483938235,3
RBF_I,splice,moderate,hellinger,learned_features_label,macro_recall_difference,-0.020935131699988434,0.020421789083228076,-0.04435777917396455,-0.006860725581399274,3
RBF_I,splice,moderate,hellinger,learned_features_label,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features_label,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hellinger,learned_features_label,poison_admission_rate_difference,-0.01060082282036597,0.06332130533733488,-0.08027130805235572,0.04344653381981478,3
RBF_I,splice,moderate,hellinger,learned_features_label,roc_auc_difference,-0.011678058539113042,0.011925091129877202,-0.025142177413350786,-0.002446814102604944,3
RBF_I,splice,moderate,hellinger,none,accuracy_difference,0.0006001135222752548,0.014536712864404088,-0.010318104216336721,0.01710052720402644,3
RBF_I,splice,moderate,hellinger,none,average_precision_difference,0.0004889576961033167,0.010733453802137298,-0.008127153263951414,0.01251251733759895,3
RBF_I,splice,moderate,hellinger,none,benign_fpr_difference,,,,,0
RBF_I,splice,moderate,hellinger,none,legitimate_withhold_rate_difference,-0.023249355544674628,0.09221743390353376,-0.0781099900950181,0.08321758740684329,3
RBF_I,splice,moderate,hellinger,none,macro_f1_difference,-0.0004333107154640044,0.015160441178444273,-0.01145498317809479,0.01685593919596695,3
RBF_I,splice,moderate,hellinger,none,macro_precision_difference,-0.0007433144146383741,0.015809009213212488,-0.011094165317266702,0.017454003621745984,3
RBF_I,splice,moderate,hellinger,none,macro_recall_difference,0.0005626541363116244,0.015315331136076447,-0.01120140671407388,0.017879916174331156,3
RBF_I,splice,moderate,hellinger,none,malicious_precision_difference,,,,,0
RBF_I,splice,moderate,hellinger,none,malicious_recall_difference,,,,,0
RBF_I,splice,moderate,hellinger,none,poison_admission_rate_difference,-0.024455087457377418,0.038469609363283745,-0.06401524706409933,0.012822311382957863,3
RBF_I,splice,moderate,hellinger,none,roc_auc_difference,0.00040970250880885867,0.005188764794982458,-0.0030855569656002,0.00637167098448288,3
RBF_I,splice,severe,adwin,learned_features,accuracy_difference,-0.0010518399482420577,0.0032718471445805112,-0.003606176211652601,0.002636035222397859,3
RBF_I,splice,severe,adwin,learned_features,average_precision_difference,0.0013135477694842985,0.006354497256375475,-0.004489363537467983,0.008104000807122258,3
RBF_I,splice,severe,adwin,learned_features,benign_fpr_difference,,,,,0
RBF_I,splice,severe,adwin,learned_features,legitimate_withhold_rate_difference,-0.011659949858568497,0.014583644613929546,-0.0228268232106571,0.004839456535242814,3
RBF_I,splice,severe,adwin,learned_features,macro_f1_difference,-0.0012523037464803322,0.003381217169501727,-0.004050723856792837,0.002504715294149973,3
RBF_I,splice,severe,adwin,learned_features,macro_precision_difference,-0.001015100108066121,0.003360118465273942,-0.003621811068929004,0.0027770682571686134,3
RBF_I,splice,severe,adwin,learned_features,macro_recall_difference,-0.001283630871174631,0.0035163581280182265,-0.004242033626560504,0.002604027343825921,3
RBF_I,splice,severe,adwin,learned_features,malicious_precision_difference,,,,,0
RBF_I,splice,severe,adwin,learned_features,malicious_recall_difference,,,,,0
RBF_I,splice,severe,adwin,learned_features,poison_admission_rate_difference,-0.01138923051212167,0.06987104952444584,-0.06846270415894928,0.06653300535768447,3
RBF_I,splice,severe,adwin,learned_features,roc_auc_difference,0.00042599442875653387,0.0027457817698646357,-0.0026309314561144825,0.002682963121701354,3
RBF_I,splice,severe,adwin,learned_features_label,accuracy_difference,-0.012687202513779602,0.02563708048153227,-0.04180454694329305,0.006496951907879911,3
