condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,adwin,learned_features,340000,64906,0.7197485594552121,0.7169907250485317,0.002757834406680426,0.2212601873027007,0.2406020543265857,-0.019341867023885018,0.2485401369049556,0.2451201327760213,0.003420004128934312,0.4182352133666192,0.4492251734493522,-0.030989960082733026,0.7706468336608658,0.903211131959414,-0.1325642982985482,0.3367924524454354,0.6405044045384772,-0.30371195209304186,0.4033187948062365,0.4965436666342128,-0.09322487182797629,0.6970799757386709,0.8838055627761893,-0.1867255870375184,0.2230300758924388,0.1937974327742902,0.029232643118148605,0.3204073826145165,0.3433585158267189,-0.02295113321220238,0.1551701957959194,0.051697669831305,0.1034725259646144
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,hddm_w,learned_features,340000,64906,0.6629741472282994,0.7169907250485317,-0.05401657782023228,0.2095409281039043,0.2406020543265857,-0.031061126222681423,0.2394445736950602,0.2451201327760213,-0.005675559080961096,0.4023048228416285,0.4492251734493522,-0.046920350607723704,0.7362028790531694,0.903211131959414,-0.16700825290624466,0.2987049036759385,0.6405044045384772,-0.34179950086253874,0.3440155582801336,0.4965436666342128,-0.1525281083540792,0.7050515553244953,0.8838055627761893,-0.178754007451694,0.2907523657828164,0.1937974327742902,0.09695493300852617,0.3325523572726403,0.3433585158267189,-0.010806158554078571,0.1524429464584351,0.051697669831305,0.10074527662713009
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,hellinger,learned_features,340000,64906,0.7078390287492682,0.7169907250485317,-0.00915169629926349,0.223385541635524,0.2406020543265857,-0.017216512691061725,0.218586400380653,0.2451201327760213,-0.026533732395368298,0.4088439119391876,0.4492251734493522,-0.04038126151016458,0.8086687173239264,0.903211131959414,-0.09454241463548763,0.4180759498394736,0.6405044045384772,-0.22242845469900363,0.3706051073279052,0.4965436666342128,-0.1259385593063076,0.6941339571960835,0.8838055627761893,-0.18967160558010576,0.2549423779630844,0.1937974327742902,0.06114494518879418,0.3009467342450033,0.3433585158267189,-0.0424117815817156,0.1631032323908028,0.051697669831305,0.1114055625594978
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,d3_oof,learned_features,340000,64906,0.6603395679906326,0.7169907250485317,-0.056651157057899026,0.2256803414152333,0.2406020543265857,-0.014921712911352414,0.2454485056060492,0.2451201327760213,0.00032837283002790096,0.4144735794835201,0.4492251734493522,-0.034751593965832106,0.8252885364001892,0.903211131959414,-0.07792259555922487,0.5762101813827359,0.6405044045384772,-0.06429422315574129,0.3756283320639756,0.4965436666342128,-0.12091533457023718,0.8546919677670912,0.8838055627761893,-0.029113595009098048,0.3072425747212592,0.1937974327742902,0.113445141946969,0.3213636798316917,0.3433585158267189,-0.021994835995027218,0.1877771202648347,0.051697669831305,0.1360794504335297
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,adwin,learned_features_label,340000,64906,0.7170677595291652,0.7164206698918436,0.0006470896373216295,0.2102377994202921,0.243224903579185,-0.03298710415889289,0.2347731221863646,0.2500066740048994,-0.015233551818534807,0.3244214344290902,0.4458284947732827,-0.12140706034419246,0.7712623961664691,0.8961288548999936,-0.12486645873352453,0.3255233760982471,0.6164967612065724,-0.29097338510832527,0.4058172432620241,0.5058457115476761,-0.10002846828565198,0.7084308118880513,0.914738757473356,-0.20630794558530463,0.2243230581842031,0.1932540054342734,0.031069052749929688,0.1177201874342545,0.1193458927034522,-0.001625705269197697,0.1146559634994554,0.0414147391531805,0.07324122434627489
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,hddm_w,learned_features_label,340000,64906,0.7236619110713955,0.7164206698918436,0.007241241179551938,0.2214513565347423,0.243224903579185,-0.021773547044442704,0.2325196391958504,0.2500066740048994,-0.017487034809049007,0.3142279172303729,0.4458284947732827,-0.13160057754290977,0.7780717012050284,0.8961288548999936,-0.11805715369496517,0.3212094941482078,0.6164967612065724,-0.29528726705836456,0.4241420965504899,0.5058457115476761,-0.0817036149971862,0.8214192877566935,0.914738757473356,-0.0933194697166625,0.2411880445985196,0.1932540054342734,0.04793403916424621,0.1180548914602658,0.1193458927034522,-0.0012910012431863876,0.1626143858114424,0.0414147391531805,0.12119964665826191
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,hellinger,learned_features_label,340000,64906,0.7053893322651219,0.7164206698918436,-0.011031337626721704,0.2239840845888995,0.243224903579185,-0.019240818990285485,0.2366746364262122,0.2500066740048994,-0.0133320375786872,0.3267701995331974,0.4458284947732827,-0.11905829524008527,0.8084558709304822,0.8961288548999936,-0.0876729839695114,0.5407114917188854,0.6164967612065724,-0.07578526948768693,0.3826861580630424,0.5058457115476761,-0.1231595534846337,0.7258469803309938,0.914738757473356,-0.18889177714236216,0.2532184015740654,0.1932540054342734,0.05996439613979199,0.1038060629243568,0.1193458927034522,-0.01553982977909539,0.1595183574754933,0.0414147391531805,0.11810361832231281
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,d3_oof,learned_features_label,340000,64906,0.6875173327581425,0.7164206698918436,-0.02890333713370108,0.2282307864623318,0.243224903579185,-0.014994117116853195,0.2302677490882488,0.2500066740048994,-0.019738924916650608,0.4421717487552822,0.4458284947732827,-0.0036567460180004785,0.8747920759909474,0.8961288548999936,-0.021336778909046172,0.5875066572515021,0.6164967612065724,-0.02899010395507029,0.4204813194210703,0.5058457115476761,-0.08536439212660579,0.865956156312278,0.914738757473356,-0.04878260116107802,0.2581092476342171,0.1932540054342734,0.06485524219994371,0.1118867744094864,0.1193458927034522,-0.007459118293965797,0.2030085505270109,0.0414147391531805,0.1615938113738304
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,adwin,none,340000,64553,0.6875125865567828,0.8040060105649621,-0.1164934240081793,0.2121516682643322,0.3414004202154644,-0.1292487519511322,0.2211820511861723,0.3481332143521473,-0.126951163165975,0.3673188233235799,0.5946319839544629,-0.22731316063088303,0.7081404831915878,0.90225766569491,-0.1941171825033221,0.2735091398350299,0.5493895641911857,-0.2758804243561558,0.3316101184501104,0.6210694515779261,-0.28945933312781574,0.5593937854542376,0.9214291761916856,-0.36203539073744806,0.2524932691213833,0.125895870463767,0.12659739865761632,0.8775697770038214,0.9619310211386832,-0.08436124413486179,0.1490816658393386,0.0583095119905513,0.0907721538487873
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,none,340000,64553,0.7507629389803727,0.8040060105649621,-0.05324307158458941,0.2300750938896116,0.3414004202154644,-0.11132532632585282,0.2438217713143016,0.3481332143521473,-0.10431144303784567,0.4165564516795996,0.5946319839544629,-0.17807553227486334,0.7750173749055043,0.90225766569491,-0.12724029078940569,0.3295742247704814,0.5493895641911857,-0.21981533942070425,0.4095870300631901,0.6210694515779261,-0.21148242151473606,0.5433070866141733,0.9214291761916856,-0.37812208957751237,0.175382048462326,0.125895870463767,0.049486177998559006,0.904029410341992,0.9619310211386832,-0.057901610796691205,0.1131100118108214,0.0583095119905513,0.054800499820270104
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,none,340000,64553,0.8003036264774681,0.8040060105649621,-0.003702384087494015,0.3056965222276666,0.3414004202154644,-0.03570389798779783,0.3192779155571462,0.3481332143521473,-0.028855298795001094,0.5053389383216831,0.5946319839544629,-0.08929304563277984,0.87550115801507,0.90225766569491,-0.026756507679839947,0.5885205262520796,0.5493895641911857,0.03913096206089395,0.5901051479973257,0.6210694515779261,-0.030964303580600427,0.8220303107272882,0.9214291761916856,-0.09939886546439747,0.1278677334951272,0.125895870463767,0.0019718630313602103,0.8565278382431191,0.9619310211386832,-0.10540318289556416,0.1453586895123328,0.0583095119905513,0.0870491775217815
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,none,340000,64553,0.7116168109925177,0.8040060105649621,-0.0923891995724444,0.1646507987686098,0.3414004202154644,-0.1767496214468546,0.2140503618435326,0.3481332143521473,-0.13408285250861468,0.3012457937023571,0.5946319839544629,-0.2933861902521058,0.8517666505394821,0.90225766569491,-0.050491015155427865,0.6654453713094893,0.5493895641911857,0.11605580711830366,0.5232400722021661,0.6210694515779261,-0.09782937937576008,0.7853695707391415,0.9214291761916856,-0.13605960545254414,0.1602517917409275,0.125895870463767,0.0343559212771605,0.9031103371547428,0.9619310211386832,-0.05882068398394047,0.0804248472295921,0.0583095119905513,0.0221153352390408
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,adwin,learned_features,340000,64553,0.734512725977104,0.8218982851300481,-0.0873855591529441,0.2006563122889005,0.2757298687675547,-0.07507355647865419,0.2077317382210005,0.3059717694218967,-0.0982400312008962,0.4086428565199018,0.4478244410943189,-0.039181584574417117,0.8239566827116919,0.907326221222791,-0.08336953851109918,0.4056279930598485,0.5707389801275913,-0.1651109870677428,0.3970312026658588,0.6621694874420285,-0.26513828477616974,0.5548217763102193,0.9308271949877231,-0.3760054186775038,0.1886921239240074,0.1063478821432634,0.08234424178074398,0.3300440187684419,0.3439268611232042,-0.013882842354762281,0.1364064291949812,0.078028448674278,0.0583779805207032
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,learned_features,340000,64553,0.7454959490651093,0.8218982851300481,-0.07640233606493885,0.21214995885028,0.2757298687675547,-0.06357990991727466,0.2633903638862871,0.3059717694218967,-0.04258140553560957,0.3685669510906253,0.4478244410943189,-0.07925749000369359,0.8294625610208586,0.907326221222791,-0.07786366020193247,0.4154312525442233,0.5707389801275913,-0.15530772758336797,0.4445241940307434,0.6621694874420285,-0.21764529341128513,0.629243925154517,0.9308271949877231,-0.30158326983320616,0.1760835766561753,0.1063478821432634,0.0697356945129119,0.345184540221545,0.3439268611232042,0.0012576790983407915,0.1347803016038753,0.078028448674278,0.05675185292959731
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,learned_features,340000,64553,0.7820705466825709,0.8218982851300481,-0.03982773844747722,0.2480309282868974,0.2757298687675547,-0.02769894048065727,0.2689374412132111,0.3059717694218967,-0.037034328208685574,0.4046892650496324,0.4478244410943189,-0.04313517604468653,0.8094421548076092,0.907326221222791,-0.09788406641518188,0.4063381894087789,0.5707389801275913,-0.16440079071881236,0.5384480131285898,0.6621694874420285,-0.12372147431343872,0.7778342223351113,0.9308271949877231,-0.1529929726526118,0.1493117439611694,0.1063478821432634,0.042963861817905985,0.3412663861074831,0.3439268611232042,-0.0026604750157210866,0.1330343540850037,0.078028448674278,0.0550059054107257
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,learned_features,340000,64553,0.7067216086006847,0.8218982851300481,-0.11517667652936348,0.2178793955308467,0.2757298687675547,-0.05785047323670797,0.245127641418384,0.3059717694218967,-0.06084412800351269,0.3487623247590967,0.4478244410943189,-0.09906211633522222,0.8906968026985743,0.907326221222791,-0.016629418524216733,0.6098008434913248,0.5707389801275913,0.03906186336373352,0.4551212874771266,0.6621694874420285,-0.20704819996490192,0.8212683092032851,0.9308271949877231,-0.10955888578443806,0.2201850517614045,0.1063478821432634,0.11383716961814108,0.3283993614859962,0.3439268611232042,-0.015527499637208009,0.1181938001745947,0.078028448674278,0.04016535150031671
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,adwin,learned_features_label,340000,64553,0.7511192353569934,0.7844097098508203,-0.03329047449382683,0.2451455692797384,0.2702652705537255,-0.025119701273987105,0.2481568093635812,0.3022132095226854,-0.05405640015910418,0.4099985791062229,0.5026549090403659,-0.09265632993414302,0.847029537694129,0.8953198973668813,-0.0482903596727523,0.4786455272335987,0.5379049592065909,-0.05925943197299216,0.4424530129819802,0.5866631523458091,-0.14421013936382893,0.7733468800270934,0.9422572178477692,-0.16891033782067577,0.2182321489514997,0.1486670964316863,0.0695650525198134,0.1112078556571373,0.1227204566342572,-0.011512600977119897,0.1903681895208914,0.0659266359699423,0.1244415535509491
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,learned_features_label,340000,64553,0.7763078400694003,0.7844097098508203,-0.008101869781419913,0.2558551913563289,0.2702652705537255,-0.01441007919739662,0.2716232299201211,0.3022132095226854,-0.030589979602564266,0.4137707215272624,0.5026549090403659,-0.08888418751310351,0.863973456543983,0.8953198973668813,-0.03134644082289828,0.5561807626237262,0.5379049592065909,0.018275803417135306,0.4747834405059254,0.5866631523458091,-0.11187971183988371,0.7564135128270256,0.9422572178477692,-0.18584370502074354,0.1873838686435857,0.1486670964316863,0.0387167722118994,0.1050162047114594,0.1227204566342572,-0.0177042519227978,0.2147344276886736,0.0659266359699423,0.1488077917187313
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,learned_features_label,340000,64553,0.661859247440088,0.7844097098508203,-0.12255046241073231,0.1855552698855774,0.2702652705537255,-0.0847100006681481,0.2058696706063051,0.3022132095226854,-0.09634353891638028,0.3593302278815314,0.5026549090403659,-0.1433246811588345,0.7893465369869068,0.8953198973668813,-0.10597336037997451,0.3910783589213858,0.5379049592065909,-0.14682660028520506,0.2645883743177086,0.5866631523458091,-0.32207477802810053,0.3981034628735924,0.9422572178477692,-0.5441537549741768,0.2477911342004474,0.1486670964316863,0.09912403776876111,0.1020654960576597,0.1227204566342572,-0.020654960576597492,0.2182348812926858,0.0659266359699423,0.1523082453227435
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,learned_features_label,340000,64553,0.6123495422366118,0.7844097098508203,-0.1720601676142085,0.1874000819979717,0.2702652705537255,-0.08286518855575381,0.1990554366371605,0.3022132095226854,-0.10315777288552488,0.4057463202380464,0.5026549090403659,-0.0969085888023195,0.7748578375887176,0.8953198973668813,-0.12046205977816371,0.461256378871919,0.5379049592065909,-0.07664858033467187,0.3439993771653237,0.5866631523458091,-0.24266377518048543,0.7482008297349928,0.9422572178477692,-0.19405638811277637,0.319517651966175,0.1486670964316863,0.1708505555344887,0.1032748028829874,0.1227204566342572,-0.01944565375126979,0.186140257784016,0.0659266359699423,0.12021362181407369
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,none,340000,66349,0.7259190040543189,0.7836742075992102,-0.05775520354489139,0.1954319642678451,0.2273047836956309,-0.0318728194277858,0.2156409611091173,0.2376877633169837,-0.022046802207866423,0.3898903308537137,0.4214800526375926,-0.031589721783878866,0.852161893468576,0.91823063683743,-0.06606874336885404,0.4340187678583725,0.7102289487926909,-0.27621018093431843,0.4239333057166528,0.515217063232557,-0.09128375751590423,0.6870017621884702,0.859444491063187,-0.1724427288747168,0.2043834509112287,0.1770465902410347,0.027336860670194002,0.7904893558197401,0.9249654409731822,-0.13447608515344212,0.2069078121075106,0.0761366490831449,0.1307711630243657
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,none,340000,66349,0.7371625796922335,0.7836742075992102,-0.046511627906976716,0.2269262221231237,0.2273047836956309,-0.0003785615725072078,0.2464134829032997,0.2376877633169837,0.008725719586315989,0.4073424149878986,0.4214800526375926,-0.014137637649694001,0.7900303649884954,0.91823063683743,-0.12820027184893457,0.3275714856453119,0.7102289487926909,-0.38265746314737903,0.3805752396832013,0.515217063232557,-0.13464182354935572,0.5362926911135353,0.859444491063187,-0.3231517999496517,0.1911008230452675,0.1770465902410347,0.014054232804232791,0.8712745369090407,0.9249654409731822,-0.053690904064141565,0.1395964163108096,0.0761366490831449,0.0634597672276647
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hellinger,none,340000,66349,0.8188518289650183,0.7836742075992102,0.03517762136580804,0.28990534948899,0.2273047836956309,0.0626005657933591,0.3134350616123389,0.2376877633169837,0.0757472982953552,0.4856860381369252,0.4214800526375926,0.0642059854993326,0.8620120460610937,0.91823063683743,-0.056218590776336286,0.5329027419219714,0.7102289487926909,-0.17732620687071954,0.5403077288659182,0.515217063232557,0.025090665633361153,0.7631954350927247,0.859444491063187,-0.0962490559704623,0.1421590241034685,0.1770465902410347,-0.03488756613756619,0.8253248548520874,0.9249654409731822,-0.09964058612109483,0.1883195177091183,0.0761366490831449,0.11218286862597342
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,d3_oof,none,340000,66349,0.7273658985063829,0.7836742075992102,-0.05630830909282736,0.2219105014964131,0.2273047836956309,-0.005394282199217809,0.243747312067905,0.2376877633169837,0.006059548750921295,0.4645129408300081,0.4214800526375926,0.04303288819241552,0.8747174733078099,0.91823063683743,-0.04351316352962009,0.5077901169956445,0.7102289487926909,-0.20243883179704647,0.4872702518720218,0.515217063232557,-0.02794681136053523,0.9009817907191408,0.859444491063187,0.04153729965595376,0.2075617283950617,0.1770465902410347,0.03051513815402701,0.7808128283107547,0.9249654409731822,-0.14415261266242752,0.2054425186301599,0.0761366490831449,0.129305869547015
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,learned_features,340000,66349,0.7831014785452682,0.7787607951890759,0.00434068335619231,0.2196367396224164,0.2237554652502799,-0.004118725627863501,0.2375529352131939,0.2293734175817759,0.008179517631417998,0.3949793992546266,0.3958885829393166,-0.000909183684690007,0.8467465576560136,0.9252998750617696,-0.078553317405756,0.4563793765254575,0.7067828981735994,-0.2504035216481419,0.4966759863311587,0.5227316232771823,-0.02605563694602353,0.6708064110094822,0.916589745741378,-0.24578333473189573,0.1488278953556731,0.1832194297472075,-0.03439153439153442,0.2888028753110312,0.357036217860105,-0.06823334254907376,0.190931926651595,0.0445616679226325,0.1463702587289625
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,learned_features,340000,66349,0.8002381347119022,0.7787607951890759,0.021477339522826266,0.2723840073106324,0.2237554652502799,0.0486285420603525,0.2709000299093842,0.2293734175817759,0.04152661232760832,0.4591970632173636,0.3958885829393166,0.06330848027804697,0.8256107096904383,0.9252998750617696,-0.09968916537133132,0.4968138167654206,0.7067828981735994,-0.20996908140817883,0.498201737398329,0.5227316232771823,-0.02452988587885324,0.7555592850549635,0.916589745741378,-0.16103046068641447,0.1666115520282187,0.1832194297472075,-0.016607877718988806,0.3045617915399502,0.357036217860105,-0.052474426320154754,0.173289793184292,0.0445616679226325,0.1287281252616595
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hellinger,learned_features,340000,66349,0.7483006526096851,0.7787607951890759,-0.03046014257939078,0.2145459656377101,0.2237554652502799,-0.009209499612569783,0.2277557741142075,0.2293734175817759,-0.0016176434675684026,0.3719365620683215,0.3958885829393166,-0.023952020870995128,0.7865653413846122,0.9252998750617696,-0.13873453367715738,0.3609413461529173,0.7067828981735994,-0.3458415520206821,0.4463446819741357,0.5227316232771823,-0.07638694130304657,0.709574557355039,0.916589745741378,-0.20701518838633892,0.1926991475602586,0.1832194297472075,0.009479717813051097,0.2989217583632845,0.357036217860105,-0.05811445949682048,0.1721343046135811,0.0445616679226325,0.1275726366909486
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,d3_oof,learned_features,340000,66349,0.7424226438981748,0.7787607951890759,-0.03633815129090112,0.1934625769838209,0.2237554652502799,-0.030292888266458984,0.2308719919027135,0.2293734175817759,0.0014985743209376123,0.336752735270013,0.3958885829393166,-0.05913584766930363,0.8882711466131336,0.9252998750617696,-0.03702872844863603,0.5715145642322423,0.7067828981735994,-0.13526833394135707,0.5341909275558565,0.5227316232771823,0.011459304278674254,0.7944952588738776,0.916589745741378,-0.12209448686750035,0.1516754850088183,0.1832194297472075,-0.0315439447383892,0.3139618468343931,0.357036217860105,-0.04307437102571188,0.137159842585615,0.0445616679226325,0.09259817466298251
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,learned_features_label,340000,66349,0.7559420639346486,0.7775399779951468,-0.02159791406049827,0.2402834722351593,0.226690048480076,0.013593423755083295,0.2402496028709784,0.2331363276458894,0.007113275225089005,0.4139074474039808,0.4008453029933461,0.01306214441063469,0.828694956522966,0.9282571050910282,-0.09956214856806223,0.4328542825535288,0.7031440824556926,-0.2702897999021638,0.4105746623653562,0.5207869163308841,-0.11021225396552792,0.6301082487203156,0.9218763111521356,-0.2917680624318201,0.1980452674897119,0.1857179600235155,0.012327307466196397,0.1134641968482167,0.1307713574785734,-0.017307160630356713,0.1371347232688604,0.0382483463116469,0.0988863769572135
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,learned_features_label,340000,66349,0.7259340758715278,0.7775399779951468,-0.05160590212361904,0.1994480489810802,0.226690048480076,-0.027241999498995806,0.2111992125738787,0.2331363276458894,-0.02193711507201071,0.3207101872800629,0.4008453029933461,-0.08013511571328319,0.7984710113065497,0.9282571050910282,-0.12978609378447847,0.3802956130532903,0.7031440824556926,-0.3228484694024023,0.4016044848250532,0.5207869163308841,-0.11918243150583097,0.6973231517999496,0.9218763111521356,-0.224553159352186,0.2274764844209288,0.1857179600235155,0.04175852439741329,0.1095382914017141,0.1307713574785734,-0.021233066076859305,0.1408272628317843,0.0382483463116469,0.1025789165201374
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hellinger,learned_features_label,340000,66349,0.7212467407195285,0.7775399779951468,-0.0562932372756183,0.2045107167769629,0.226690048480076,-0.02217933170311312,0.2382100844970927,0.2331363276458894,0.005073756851203287,0.3381739840585479,0.4008453029933461,-0.06267131893479816,0.8258647733586663,0.9282571050910282,-0.10239233173236195,0.3656542806552024,0.7031440824556926,-0.3374898018004902,0.4690129376639826,0.5207869163308841,-0.05177397866690153,0.8700176218847026,0.9218763111521356,-0.05185868926743309,0.2156452087007642,0.1857179600235155,0.02992724867724869,0.1102018247166159,0.1307713574785734,-0.020569532761957512,0.1887884116218705,0.0382483463116469,0.1505400653102236
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,d3_oof,learned_features_label,340000,66349,0.7500489834059293,0.7775399779951468,-0.027490994589217554,0.2208714618501797,0.226690048480076,-0.005818586629896316,0.2392933261218172,0.2331363276458894,0.006156998475927794,0.3817705622025684,0.4008453029933461,-0.0190747407907777,0.9066289923403188,0.9282571050910282,-0.021628112750709416,0.6076030414070007,0.7031440824556926,-0.09554104104869188,0.5035879374862425,0.5207869163308841,-0.01719897884464161,0.959889233867584,0.9218763111521356,0.038012922715448316,0.2071575543797766,0.1857179600235155,0.021439594356261082,0.1084876969864528,0.1307713574785734,-0.022283660492120605,0.1501297831365653,0.0382483463116469,0.11188143682491841
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,none,340000,58270,0.6770379268920542,0.8288827870259139,-0.15184486013385967,0.2197457722443352,0.3710573569634164,-0.1513115847190812,0.2443741418389755,0.360953128902778,-0.11657898706380249,0.4294336807229599,0.5790912971011907,-0.14965761637823077,0.6504788142810533,0.9040816303356094,-0.25360281605455615,0.2491008074817299,0.7372905265369011,-0.48818971905517117,0.2976834812730028,0.5885718086875541,-0.2908883274145513,0.5514337276919992,0.8871064768397834,-0.3356727491477842,0.2686764949478217,0.1280644359781348,0.1406120589696869,0.8416913087217632,0.9632655549797274,-0.1215742462579642,0.150001910000764,0.0247822599129039,0.1252196500878601
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,none,340000,58270,0.6969280933585035,0.8288827870259139,-0.13195469366741042,0.2648868696662631,0.3710573569634164,-0.10617048729715328,0.2830670237938529,0.360953128902778,-0.07788610510892507,0.4673259257435177,0.5790912971011907,-0.11176537135767295,0.7500122948870309,0.9040816303356094,-0.15406933544857848,0.3109349950100817,0.7372905265369011,-0.4263555315268194,0.3349334724758674,0.5885718086875541,-0.2536383362116867,0.6435732905554441,0.8871064768397834,-0.2435331862843393,0.2639141957926122,0.1280644359781348,0.13584975981447742,0.8868091333109777,0.9632655549797274,-0.07645642166874977,0.118773397509359,0.0247822599129039,0.09399113759645511
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,none,340000,58270,0.686442423202334,0.8288827870259139,-0.14244036382357994,0.2816364143206752,0.3710573569634164,-0.0894209426427412,0.3075912440097869,0.360953128902778,-0.053361884892991096,0.5236402071136367,0.5790912971011907,-0.05545108998755399,0.8787507449798496,0.9040816303356094,-0.02533088535575978,0.50537474449986,0.7372905265369011,-0.2319157820370411,0.4053231939163498,0.5885718086875541,-0.1832486147712043,0.8550230599558853,0.8871064768397834,-0.03208341688389804,0.259069074043399,0.1280644359781348,0.13100463806526422,0.8517513642044935,0.9632655549797274,-0.11151419077523395,0.0896458858583543,0.0247822599129039,0.06486362594545039
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,none,340000,58270,0.7477947485841772,0.8288827870259139,-0.08108803844173673,0.2325531206077838,0.3710573569634164,-0.1385042363556326,0.2376966859966111,0.360953128902778,-0.12325644290616689,0.4494444238126698,0.5790912971011907,-0.12964687328852087,0.8549664121331995,0.9040816303356094,-0.04911521820240994,0.5395841340610451,0.7372905265369011,-0.19770639247585597,0.4698389123729007,0.5885718086875541,-0.11873289631465339,0.8246440745939443,0.8871064768397834,-0.0624624022458391,0.1921691237369554,0.1280644359781348,0.06410468775882061,0.8426363442368076,0.9632655549797274,-0.12062921074291988,0.1140079456031782,0.0247822599129039,0.08922568569027431
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,learned_features,340000,58270,0.7249528059035524,0.7498369658486357,-0.024884159945083306,0.2361959433704555,0.2952198636085746,-0.059023920238119115,0.2652129355389004,0.3143633018331823,-0.04915036629428188,0.3859158060805698,0.5522189969671172,-0.16630319088654738,0.8036040954701538,0.9145543320700742,-0.11095023659992043,0.3585279889841567,0.7301378745377237,-0.371609885553567,0.3909737248840804,0.5419339510572583,-0.1509602261731779,0.6340485261680369,0.9147784239021456,-0.2807298977341087,0.2039713433824747,0.159681961239026,0.044289382143448686,0.3090570984361186,0.3526506721946163,-0.043593573758497706,0.1390576056230422,0.0674612269844908,0.07159637863855141
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,learned_features,340000,58270,0.731937532177793,0.7498369658486357,-0.01789943367084268,0.2813258084301445,0.2952198636085746,-0.01389405517843012,0.2799760757490736,0.3143633018331823,-0.03438722608410866,0.5068891646589377,0.5522189969671172,-0.04532983230817944,0.8569149311566043,0.9145543320700742,-0.05763940091346986,0.4773723575716555,0.7301378745377237,-0.2527655169660682,0.4334992887624466,0.5419339510572583,-0.10843466229481169,0.8555243633446962,0.9147784239021456,-0.05925406055744942,0.2308886864336591,0.159681961239026,0.07120672519463309,0.353260372526903,0.3526506721946163,0.000609700332286689,0.094153487661395,0.0674612269844908,0.02669226067690421
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,learned_features,340000,58270,0.7334649047537326,0.7498369658486357,-0.01637206109490308,0.303083115485668,0.2952198636085746,0.007863251877093413,0.3111686071612055,0.3143633018331823,-0.0031946946719768055,0.5009428368747929,0.5522189969671172,-0.051276160092324274,0.853212721138568,0.9145543320700742,-0.06134161093150614,0.4845816160984654,0.7301378745377237,-0.24555625843925832,0.4734181343770385,0.5419339510572583,-0.06851581668021978,0.8731702426308402,0.9147784239021456,-0.04160818127130539,0.2005756170283253,0.159681961239026,0.040893655789299294,0.3325305612291558,0.3526506721946163,-0.020120110965460514,0.0777561311024524,0.0674612269844908,0.010294904117961606
