epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon,variant
3,RBF_I__s112__splice__severe,37,hellinger,RBF_I,31.92,57000,23,2,0.1,alarm
0,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,35.04,57000,0,2,0.1,alarm
0,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.76,57000,1,2,0.1,alarm
0,RBF_I__s112__instance__severe,47,hellinger,RBF_I,33.32,57000,0,2,0.1,alarm
0,RBF_I__s112__concept__severe,47,hellinger,RBF_I,31.14,57000,2,2,0.1,alarm
0,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,33.9,57000,1,2,0.1,alarm
0,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,36.06,57000,0,2,0.1,alarm
0,RBF_I__s112__splice__severe,47,hellinger,RBF_I,34.06,57000,0,2,0.1,alarm
1,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.96,57000,3,2,0.1,alarm
1,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,33.52,57000,2,2,0.1,alarm
1,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,33.84,57000,1,2,0.1,alarm
1,RBF_I__s112__splice__severe,47,hellinger,RBF_I,31.96,57000,2,2,0.1,alarm
1,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,33.96,57000,2,2,0.1,alarm
1,RBF_I__s112__concept__severe,47,hellinger,RBF_I,33.78,57000,0,2,0.1,alarm
1,RBF_I__s112__instance__severe,47,hellinger,RBF_I,30.46,57000,1,2,0.1,alarm
2,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.84,57000,29,2,0.1,alarm
2,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,31.96,57000,28,2,0.1,alarm
2,RBF_I__s112__splice__severe,47,hellinger,RBF_I,32.76,57000,2,2,0.1,alarm
2,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,32.6,57000,24,2,0.1,alarm
2,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,32.12,57000,1,2,0.1,alarm
2,RBF_I__s112__instance__severe,47,hellinger,RBF_I,30.88,57000,1,2,0.1,alarm
2,RBF_I__s112__concept__severe,47,hellinger,RBF_I,33.26,57000,0,2,0.1,alarm
3,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,31.76,57000,1,2,0.1,alarm
3,RBF_I__s112__instance__severe,47,hellinger,RBF_I,30.04,57000,29,2,0.1,alarm
3,RBF_I__s112__concept__severe,47,hellinger,RBF_I,35.14,57000,1,2,0.1,alarm
3,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.8,57000,2,2,0.1,alarm
3,RBF_I__s112__splice__severe,47,hellinger,RBF_I,32.02,57000,19,2,0.1,alarm
3,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,34.44,57000,1,2,0.1,alarm
3,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,32.82,57000,2,2,0.1,alarm
0,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.76,57000,2,4,0.1,alarm_persistence
0,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,31.26,57000,3,4,0.1,alarm_persistence
0,RBF_I__s112__splice__severe,7,hellinger,RBF_I,32.9,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__instance__severe,7,hellinger,RBF_I,29.88,57000,3,4,0.1,alarm_persistence
0,RBF_I__s112__concept__severe,7,hellinger,RBF_I,31.42,57000,2,4,0.1,alarm_persistence
0,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,31.16,57000,2,4,0.1,alarm_persistence
0,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,33.28,57000,3,4,0.1,alarm_persistence
1,RBF_I__s112__splice__severe,7,hellinger,RBF_I,33.5,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__instance__severe,7,hellinger,RBF_I,30.34,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.98,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,33.76,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__concept__severe,7,hellinger,RBF_I,34.14,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,33.56,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,31.8,57000,5,4,0.1,alarm_persistence
2,RBF_I__s112__concept__severe,7,hellinger,RBF_I,31.8,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__instance__severe,7,hellinger,RBF_I,31.94,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__clean__none,7,hellinger,RBF_I,31.7,57000,3,4,0.1,alarm_persistence
2,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,32.1,57000,3,4,0.1,alarm_persistence
2,RBF_I__s112__splice__severe,7,hellinger,RBF_I,32.34,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,33.56,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,34.5,57000,0,4,0.1,alarm_persistence
3,RBF_I__s112__concept__severe,7,hellinger,RBF_I,32.7,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,32.54,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__splice__severe,7,hellinger,RBF_I,34.62,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,32.74,57000,4,4,0.1,alarm_persistence
3,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.44,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__severe,7,hellinger,RBF_I,31.98,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,32.38,57000,21,4,0.1,alarm_persistence
0,RBF_I__s112__instance__moderate,17,hellinger,RBF_I,31.82,57000,8,4,0.1,alarm_persistence
0,RBF_I__s112__clean__none,17,hellinger,RBF_I,32.54,57000,7,4,0.1,alarm_persistence
0,RBF_I__s112__concept__severe,17,hellinger,RBF_I,32.32,57000,7,4,0.1,alarm_persistence
0,RBF_I__s112__instance__severe,17,hellinger,RBF_I,31.2,57000,9,4,0.1,alarm_persistence
0,RBF_I__s112__splice__severe,17,hellinger,RBF_I,31.78,57000,7,4,0.1,alarm_persistence
0,RBF_I__s112__splice__moderate,17,hellinger,RBF_I,32.68,57000,10,4,0.1,alarm_persistence
0,RBF_I__s112__concept__moderate,17,hellinger,RBF_I,32.0,57000,7,4,0.1,alarm_persistence
1,RBF_I__s112__splice__severe,17,hellinger,RBF_I,31.52,57000,8,4,0.1,alarm_persistence
1,RBF_I__s112__concept__moderate,17,hellinger,RBF_I,32.06,57000,7,4,0.1,alarm_persistence
1,RBF_I__s112__concept__severe,17,hellinger,RBF_I,30.8,57000,11,4,0.1,alarm_persistence
1,RBF_I__s112__instance__moderate,17,hellinger,RBF_I,31.92,57000,7,4,0.1,alarm_persistence
1,RBF_I__s112__clean__none,17,hellinger,RBF_I,32.58,57000,5,4,0.1,alarm_persistence
1,RBF_I__s112__splice__moderate,17,hellinger,RBF_I,32.660000000000004,57000,10,4,0.1,alarm_persistence
1,RBF_I__s112__instance__severe,17,hellinger,RBF_I,31.08,57000,8,4,0.1,alarm_persistence
2,RBF_I__s112__concept__moderate,17,hellinger,RBF_I,31.9,57000,11,4,0.1,alarm_persistence
2,RBF_I__s112__concept__severe,17,hellinger,RBF_I,30.48,57000,12,4,0.1,alarm_persistence
2,RBF_I__s112__splice__moderate,17,hellinger,RBF_I,32.72,57000,7,4,0.1,alarm_persistence
2,RBF_I__s112__clean__none,17,hellinger,RBF_I,32.38,57000,4,4,0.1,alarm_persistence
2,RBF_I__s112__instance__severe,17,hellinger,RBF_I,30.82,57000,8,4,0.1,alarm_persistence
2,RBF_I__s112__splice__severe,17,hellinger,RBF_I,32.04,57000,22,4,0.1,alarm_persistence
2,RBF_I__s112__instance__moderate,17,hellinger,RBF_I,31.78,57000,29,4,0.1,alarm_persistence
3,RBF_I__s112__concept__moderate,17,hellinger,RBF_I,31.98,57000,7,4,0.1,alarm_persistence
3,RBF_I__s112__splice__severe,17,hellinger,RBF_I,32.06,57000,22,4,0.1,alarm_persistence
3,RBF_I__s112__clean__none,17,hellinger,RBF_I,32.76,57000,28,4,0.1,alarm_persistence
3,RBF_I__s112__instance__severe,17,hellinger,RBF_I,30.02,57000,32,4,0.1,alarm_persistence
3,RBF_I__s112__concept__severe,17,hellinger,RBF_I,31.94,57000,23,4,0.1,alarm_persistence
3,RBF_I__s112__splice__moderate,17,hellinger,RBF_I,32.56,57000,13,4,0.1,alarm_persistence
3,RBF_I__s112__instance__moderate,17,hellinger,RBF_I,31.32,57000,31,4,0.1,alarm_persistence
0,RBF_I__s112__instance__moderate,27,hellinger,RBF_I,32.06,57000,3,4,0.1,alarm_persistence
0,RBF_I__s112__clean__none,27,hellinger,RBF_I,32.0,57000,3,4,0.1,alarm_persistence
0,RBF_I__s112__instance__severe,27,hellinger,RBF_I,30.9,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__splice__severe,27,hellinger,RBF_I,34.24,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__concept__moderate,27,hellinger,RBF_I,36.06,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__concept__severe,27,hellinger,RBF_I,32.94,57000,3,4,0.1,alarm_persistence
0,RBF_I__s112__splice__moderate,27,hellinger,RBF_I,31.72,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__clean__none,27,hellinger,RBF_I,32.72,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__splice__severe,27,hellinger,RBF_I,31.58,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__concept__severe,27,hellinger,RBF_I,31.62,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__instance__moderate,27,hellinger,RBF_I,32.24,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__instance__severe,27,hellinger,RBF_I,31.74,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__concept__moderate,27,hellinger,RBF_I,33.86,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__splice__moderate,27,hellinger,RBF_I,32.94,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__instance__severe,27,hellinger,RBF_I,29.56,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__splice__severe,27,hellinger,RBF_I,31.46,57000,3,4,0.1,alarm_persistence
2,RBF_I__s112__concept__severe,27,hellinger,RBF_I,34.0,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__concept__moderate,27,hellinger,RBF_I,31.18,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__clean__none,27,hellinger,RBF_I,32.32,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__splice__moderate,27,hellinger,RBF_I,31.34,57000,3,4,0.1,alarm_persistence
2,RBF_I__s112__instance__moderate,27,hellinger,RBF_I,31.54,57000,19,4,0.1,alarm_persistence
3,RBF_I__s112__concept__moderate,27,hellinger,RBF_I,35.52,57000,0,4,0.1,alarm_persistence
3,RBF_I__s112__clean__none,27,hellinger,RBF_I,33.64,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__moderate,27,hellinger,RBF_I,31.66,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__severe,27,hellinger,RBF_I,31.14,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__splice__severe,27,hellinger,RBF_I,30.76,57000,20,4,0.1,alarm_persistence
3,RBF_I__s112__splice__moderate,27,hellinger,RBF_I,35.66,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__concept__severe,27,hellinger,RBF_I,33.12,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__clean__none,37,hellinger,RBF_I,33.56,57000,2,4,0.1,alarm_persistence
0,RBF_I__s112__splice__severe,37,hellinger,RBF_I,34.28,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__instance__moderate,37,hellinger,RBF_I,34.42,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__concept__moderate,37,hellinger,RBF_I,35.66,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__splice__moderate,37,hellinger,RBF_I,34.160000000000004,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__concept__severe,37,hellinger,RBF_I,34.96,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__instance__severe,37,hellinger,RBF_I,30.9,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__concept__moderate,37,hellinger,RBF_I,33.86,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__splice__moderate,37,hellinger,RBF_I,35.0,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__instance__severe,37,hellinger,RBF_I,29.66,57000,3,4,0.1,alarm_persistence
1,RBF_I__s112__splice__severe,37,hellinger,RBF_I,30.5,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__clean__none,37,hellinger,RBF_I,32.44,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__concept__severe,37,hellinger,RBF_I,32.1,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__instance__moderate,37,hellinger,RBF_I,31.7,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__clean__none,37,hellinger,RBF_I,33.0,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__instance__severe,37,hellinger,RBF_I,33.34,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__instance__moderate,37,hellinger,RBF_I,31.74,57000,4,4,0.1,alarm_persistence
2,RBF_I__s112__splice__severe,37,hellinger,RBF_I,34.86,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__concept__moderate,37,hellinger,RBF_I,35.12,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__splice__moderate,37,hellinger,RBF_I,32.76,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__concept__severe,37,hellinger,RBF_I,31.1,57000,3,4,0.1,alarm_persistence
3,RBF_I__s112__concept__severe,37,hellinger,RBF_I,33.12,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__clean__none,37,hellinger,RBF_I,31.78,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__moderate,37,hellinger,RBF_I,33.2,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__concept__moderate,37,hellinger,RBF_I,35.160000000000004,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__splice__moderate,37,hellinger,RBF_I,34.94,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__severe,37,hellinger,RBF_I,33.32,57000,0,4,0.1,alarm_persistence
3,RBF_I__s112__splice__severe,37,hellinger,RBF_I,31.44,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,35.04,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.76,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__instance__severe,47,hellinger,RBF_I,33.32,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__concept__severe,47,hellinger,RBF_I,31.14,57000,2,4,0.1,alarm_persistence
0,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,33.9,57000,1,4,0.1,alarm_persistence
0,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,36.06,57000,0,4,0.1,alarm_persistence
0,RBF_I__s112__splice__severe,47,hellinger,RBF_I,34.06,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.96,57000,3,4,0.1,alarm_persistence
1,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,33.52,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,33.84,57000,1,4,0.1,alarm_persistence
1,RBF_I__s112__splice__severe,47,hellinger,RBF_I,31.96,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,33.96,57000,2,4,0.1,alarm_persistence
1,RBF_I__s112__concept__severe,47,hellinger,RBF_I,33.78,57000,0,4,0.1,alarm_persistence
1,RBF_I__s112__instance__severe,47,hellinger,RBF_I,30.46,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.62,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,34.160000000000004,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__splice__severe,47,hellinger,RBF_I,32.76,57000,2,4,0.1,alarm_persistence
2,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,35.78,57000,0,4,0.1,alarm_persistence
2,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,32.12,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__instance__severe,47,hellinger,RBF_I,30.88,57000,1,4,0.1,alarm_persistence
2,RBF_I__s112__concept__severe,47,hellinger,RBF_I,33.26,57000,0,4,0.1,alarm_persistence
3,RBF_I__s112__instance__moderate,47,hellinger,RBF_I,31.76,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__instance__severe,47,hellinger,RBF_I,31.16,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__concept__severe,47,hellinger,RBF_I,35.14,57000,1,4,0.1,alarm_persistence
3,RBF_I__s112__clean__none,47,hellinger,RBF_I,32.8,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__splice__severe,47,hellinger,RBF_I,30.16,57000,2,4,0.1,alarm_persistence
3,RBF_I__s112__concept__moderate,47,hellinger,RBF_I,32.96,57000,21,4,0.1,alarm_persistence
3,RBF_I__s112__splice__moderate,47,hellinger,RBF_I,32.48,57000,22,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,7,adwin,radar,195.98,229900,4,2,0.1,alarm
0,radar__training__splice__moderate__a0,7,adwin,radar,188.98,229900,12,2,0.1,alarm
0,radar__training__splice__severe__a0,7,adwin,radar,189.86,229900,5,2,0.1,alarm
0,radar__training__instance__severe__a0,7,adwin,radar,191.16,229900,10,2,0.1,alarm
0,radar__training__concept__severe__a0,7,adwin,radar,193.5,229900,73,2,0.1,alarm
0,radar__training__instance__moderate__a0,7,adwin,radar,197.98,229900,62,2,0.1,alarm
0,radar__training__concept__moderate__a0,7,adwin,radar,190.26,229900,51,2,0.1,alarm
1,radar__training__splice__severe__a0,7,adwin,radar,185.88,229900,81,2,0.1,alarm
1,radar__training__instance__severe__a0,7,adwin,radar,194.3,229900,13,2,0.1,alarm
1,radar__training__clean__none__aNone,7,adwin,radar,192.82,229900,51,2,0.1,alarm
1,radar__training__concept__moderate__a0,7,adwin,radar,191.82,229900,84,2,0.1,alarm
1,radar__training__concept__severe__a0,7,adwin,radar,193.38,229900,7,2,0.1,alarm
1,radar__training__instance__moderate__a0,7,adwin,radar,196.78,229900,61,2,0.1,alarm
1,radar__training__splice__moderate__a0,7,adwin,radar,190.72,229900,116,2,0.1,alarm
2,radar__training__concept__severe__a0,7,adwin,radar,191.0,229900,124,2,0.1,alarm
2,radar__training__instance__severe__a0,7,adwin,radar,195.58,229900,85,2,0.1,alarm
2,radar__training__clean__none__aNone,7,adwin,radar,191.76,229900,64,2,0.1,alarm
2,radar__training__concept__moderate__a0,7,adwin,radar,199.48,229900,44,2,0.1,alarm
2,radar__training__splice__severe__a0,7,adwin,radar,184.68,229900,89,2,0.1,alarm
2,radar__training__instance__moderate__a0,7,adwin,radar,197.46,229900,143,2,0.1,alarm
2,radar__training__splice__moderate__a0,7,adwin,radar,193.12,229900,112,2,0.1,alarm
3,radar__training__concept__severe__a0,7,adwin,radar,191.64,229900,118,2,0.1,alarm
3,radar__training__instance__moderate__a0,7,adwin,radar,205.52,229900,88,2,0.1,alarm
3,radar__training__splice__severe__a0,7,adwin,radar,190.8,229900,9,2,0.1,alarm
3,radar__training__concept__moderate__a0,7,adwin,radar,202.38,229900,27,2,0.1,alarm
3,radar__training__clean__none__aNone,7,adwin,radar,188.9,229900,125,2,0.1,alarm
3,radar__training__instance__severe__a0,7,adwin,radar,187.18,229900,15,2,0.1,alarm
3,radar__training__splice__moderate__a0,7,adwin,radar,195.62,229900,54,2,0.1,alarm
0,radar__training__instance__moderate__a0,17,adwin,radar,185.36,229900,5,2,0.1,alarm
0,radar__training__clean__none__aNone,17,adwin,radar,198.36,229900,7,2,0.1,alarm
0,radar__training__concept__severe__a0,17,adwin,radar,185.28,229900,3,2,0.1,alarm
0,radar__training__instance__severe__a0,17,adwin,radar,177.92,229900,5,2,0.1,alarm
0,radar__training__splice__severe__a0,17,adwin,radar,189.38,229900,4,2,0.1,alarm
0,radar__training__splice__moderate__a0,17,adwin,radar,187.46,229900,74,2,0.1,alarm
0,radar__training__concept__moderate__a0,17,adwin,radar,196.08,229900,20,2,0.1,alarm
1,radar__training__splice__severe__a0,17,adwin,radar,187.2,229900,82,2,0.1,alarm
1,radar__training__concept__moderate__a0,17,adwin,radar,191.42,229900,85,2,0.1,alarm
1,radar__training__concept__severe__a0,17,adwin,radar,190.38,229900,10,2,0.1,alarm
1,radar__training__instance__moderate__a0,17,adwin,radar,192.68,229900,62,2,0.1,alarm
1,radar__training__clean__none__aNone,17,adwin,radar,185.06,229900,136,2,0.1,alarm
1,radar__training__splice__moderate__a0,17,adwin,radar,193.82,229900,11,2,0.1,alarm
1,radar__training__instance__severe__a0,17,adwin,radar,193.78,229900,81,2,0.1,alarm
2,radar__training__concept__moderate__a0,17,adwin,radar,192.78,229900,110,2,0.1,alarm
2,radar__training__concept__severe__a0,17,adwin,radar,190.26,229900,122,2,0.1,alarm
2,radar__training__splice__moderate__a0,17,adwin,radar,191.72,229900,53,2,0.1,alarm
2,radar__training__clean__none__aNone,17,adwin,radar,192.12,229900,70,2,0.1,alarm
2,radar__training__instance__severe__a0,17,adwin,radar,193.18,229900,143,2,0.1,alarm
2,radar__training__splice__severe__a0,17,adwin,radar,195.24,229900,20,2,0.1,alarm
2,radar__training__instance__moderate__a0,17,adwin,radar,200.04,229900,71,2,0.1,alarm
3,radar__training__concept__moderate__a0,17,adwin,radar,195.84,229900,59,2,0.1,alarm
3,radar__training__splice__severe__a0,17,adwin,radar,188.48,229900,81,2,0.1,alarm
3,radar__training__clean__none__aNone,17,adwin,radar,187.32,229900,116,2,0.1,alarm
3,radar__training__instance__severe__a0,17,adwin,radar,185.92,229900,47,2,0.1,alarm
3,radar__training__concept__severe__a0,17,adwin,radar,187.08,229900,6,2,0.1,alarm
3,radar__training__splice__moderate__a0,17,adwin,radar,191.96,229900,8,2,0.1,alarm
3,radar__training__instance__moderate__a0,17,adwin,radar,197.68,229900,8,2,0.1,alarm
0,radar__training__instance__moderate__a0,27,adwin,radar,195.86,229900,11,2,0.1,alarm
0,radar__training__clean__none__aNone,27,adwin,radar,200.84,229900,6,2,0.1,alarm
0,radar__training__instance__severe__a0,27,adwin,radar,188.52,229900,10,2,0.1,alarm
0,radar__training__splice__severe__a0,27,adwin,radar,185.48,229900,9,2,0.1,alarm
0,radar__training__concept__moderate__a0,27,adwin,radar,192.2,229900,84,2,0.1,alarm
0,radar__training__concept__severe__a0,27,adwin,radar,193.4,229900,5,2,0.1,alarm
0,radar__training__splice__moderate__a0,27,adwin,radar,189.0,229900,80,2,0.1,alarm
1,radar__training__clean__none__aNone,27,adwin,radar,188.82,229900,52,2,0.1,alarm
1,radar__training__splice__severe__a0,27,adwin,radar,190.2,229900,85,2,0.1,alarm
1,radar__training__concept__severe__a0,27,adwin,radar,196.84,229900,23,2,0.1,alarm
1,radar__training__instance__moderate__a0,27,adwin,radar,198.6,229900,143,2,0.1,alarm
1,radar__training__instance__severe__a0,27,adwin,radar,196.22,229900,145,2,0.1,alarm
1,radar__training__concept__moderate__a0,27,adwin,radar,189.42,229900,23,2,0.1,alarm
1,radar__training__splice__moderate__a0,27,adwin,radar,185.82,229900,15,2,0.1,alarm
2,radar__training__instance__severe__a0,27,adwin,radar,193.48,229900,132,2,0.1,alarm
2,radar__training__splice__severe__a0,27,adwin,radar,193.5,229900,34,2,0.1,alarm
2,radar__training__concept__severe__a0,27,adwin,radar,199.8,229900,14,2,0.1,alarm
2,radar__training__concept__moderate__a0,27,adwin,radar,193.26,229900,88,2,0.1,alarm
2,radar__training__clean__none__aNone,27,adwin,radar,199.02,229900,6,2,0.1,alarm
2,radar__training__splice__moderate__a0,27,adwin,radar,188.8,229900,82,2,0.1,alarm
2,radar__training__instance__moderate__a0,27,adwin,radar,197.44,229900,134,2,0.1,alarm
3,radar__training__concept__moderate__a0,27,adwin,radar,184.32,229900,52,2,0.1,alarm
3,radar__training__clean__none__aNone,27,adwin,radar,193.54,229900,2,2,0.1,alarm
3,radar__training__instance__moderate__a0,27,adwin,radar,198.88,229900,60,2,0.1,alarm
3,radar__training__instance__severe__a0,27,adwin,radar,193.92,229900,75,2,0.1,alarm
3,radar__training__splice__severe__a0,27,adwin,radar,187.24,229900,119,2,0.1,alarm
3,radar__training__splice__moderate__a0,27,adwin,radar,180.5,229900,60,2,0.1,alarm
3,radar__training__concept__severe__a0,27,adwin,radar,192.62,229900,121,2,0.1,alarm
0,radar__training__clean__none__aNone,37,adwin,radar,196.16,229900,4,2,0.1,alarm
0,radar__training__splice__severe__a0,37,adwin,radar,185.84,229900,6,2,0.1,alarm
0,radar__training__instance__moderate__a0,37,adwin,radar,189.02,229900,7,2,0.1,alarm
0,radar__training__concept__moderate__a0,37,adwin,radar,197.0,229900,6,2,0.1,alarm
0,radar__training__splice__moderate__a0,37,adwin,radar,194.54,229900,5,2,0.1,alarm
0,radar__training__concept__severe__a0,37,adwin,radar,193.22,229900,102,2,0.1,alarm
0,radar__training__instance__severe__a0,37,adwin,radar,189.04,229900,6,2,0.1,alarm
1,radar__training__concept__moderate__a0,37,adwin,radar,182.52,229900,15,2,0.1,alarm
1,radar__training__splice__moderate__a0,37,adwin,radar,189.24,229900,67,2,0.1,alarm
1,radar__training__instance__severe__a0,37,adwin,radar,188.98,229900,56,2,0.1,alarm
1,radar__training__splice__severe__a0,37,adwin,radar,179.14,229900,9,2,0.1,alarm
1,radar__training__clean__none__aNone,37,adwin,radar,189.32,229900,59,2,0.1,alarm
1,radar__training__concept__severe__a0,37,adwin,radar,192.46,229900,102,2,0.1,alarm
1,radar__training__instance__moderate__a0,37,adwin,radar,191.92,229900,6,2,0.1,alarm
2,radar__training__clean__none__aNone,37,adwin,radar,195.24,229900,94,2,0.1,alarm
2,radar__training__instance__severe__a0,37,adwin,radar,193.76,229900,53,2,0.1,alarm
2,radar__training__instance__moderate__a0,37,adwin,radar,199.16,229900,70,2,0.1,alarm
2,radar__training__splice__severe__a0,37,adwin,radar,185.44,229900,4,2,0.1,alarm
2,radar__training__concept__moderate__a0,37,adwin,radar,191.48,229900,86,2,0.1,alarm
2,radar__training__splice__moderate__a0,37,adwin,radar,189.68,229900,77,2,0.1,alarm
2,radar__training__concept__severe__a0,37,adwin,radar,190.36,229900,123,2,0.1,alarm
3,radar__training__concept__severe__a0,37,adwin,radar,196.28,229900,16,2,0.1,alarm
