stage,condition,arm,feedback_fraction,delay_blocks,host_macro_f1,resets,summary_sha256,prediction_sha256,path
evaluation,RBF_I__s117__instance__severe,selected_map,0.01,5,0.4998960767628977,35,1d27b6ce1441139e12131d7d2374ca940f3ec79beb6ccf2a8da0baae16f52e9b,b45848454c9d8074af0b2c8197a47e8835973f9b16d72a1dbc6e2266b3f4adc3,results/policy_robustness/evaluation_runs/RBF_I__s117__instance__severe/selected_map/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s117__instance__severe,selected_map,0.02,1,0.4996593482584376,37,91379e3c69dcd4a4ff588df8067a2b338aceae64e8cbe432dd1236357a0942cc,4b4b3e464b7709616715b7823f22d314cddfb4e27c29b27669cfa3433f4aef8e,results/policy_robustness/evaluation_runs/RBF_I__s117__instance__severe/selected_map/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s117__instance__severe,selected_map,0.02,5,0.4980103203734463,36,e2bdd4a1914cee3a1a0890cc5c77b561c6813e852e51ded45149c2039f3d1f99,521bb4b173976b6b755a431b0fab744f74af99ef28fd984fd2df199cc2130d8d,results/policy_robustness/evaluation_runs/RBF_I__s117__instance__severe/selected_map/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s117__instance__severe,selected_map,0.05,1,0.5044288376814278,29,93ae0b466bb29e8c495295234027d2922f00f4d430fe6b90bc97ce133ef2e886,e3df8fc6449c2eccb5d486fb55cb99078d12ea44a0a257e42a0809a339a8fa74,results/policy_robustness/evaluation_runs/RBF_I__s117__instance__severe/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__instance__severe,selected_map,0.05,5,0.49122671653387734,24,ad5bc83b3338c9fca068d95a60949352d138e95160be4d232cb1a34d53cf43f3,92c4ca230141077cf29d0f3a558b6841a7a808a5c45a92b9d20e27737b127716,results/policy_robustness/evaluation_runs/RBF_I__s117__instance__severe/selected_map/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s117__splice__moderate,confirmed,0.05,1,0.5510063243279564,1,b6273824b9f1c7d56e0432b93dea165080749f5b68e4e7ebde5710f3cfb77054,fc1beea9fb30ff9a8c0a0a3cf2e30778ca87dfe786cf5a42061ed3e4d7a5da79,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,error_rule,0.05,1,0.5238528132101338,10,ce9499fb663c71d050f4675f574038ceaf6546972f77fc254b36375689ab5dd7,413731871649e42d22d75f18e98f4f19f056784347a9f89d31fb8d2cc301620b,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,no_reset,0.05,1,0.5419767450037329,0,e9e92067be638e3f4c69d60f767840c5a070151a1eefee222432cf32d9f33fa1,e87e1adffc71091e68fa0fbc71586aa01bb3560d4a158d0afc54684d3f7f0440,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_17,0.05,1,0.5419767450037329,0,3bfe5030fa0ad001ebaec6b2eaae5bf05aaba0888649a5520d42c6a78f34368f,e87e1adffc71091e68fa0fbc71586aa01bb3560d4a158d0afc54684d3f7f0440,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_27,0.05,1,0.5215945547717473,35,cd7a5fea88653907a1ac82040b408834ae7892f0f58767643a5d30cf3dcfb576,648bac2497932120c884dc433fe70b2d6d614ca368b6c5146e1bebcdcca7417b,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_7,0.05,1,0.5215945547717473,35,2bc91db4c523f595d26c71fa580da65954e04d510e0b0f91525928be56e39366,648bac2497932120c884dc433fe70b2d6d614ca368b6c5146e1bebcdcca7417b,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_persistence_17,0.05,1,0.4954473176394023,6,805d0e92655827f58eb27b25cbb6c684976f7c4cdd17bd992667963ea45e61c3,a9cc10d7c3fe1cb1274cf0337f4422448ddcb3d5b5835302f17df5e4cbec3fd5,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_persistence_27,0.05,1,0.5233540935524736,32,7b76207b2aed3a33ddd31bb331d020fdcfa70b7f3c905566f9e6b218330bd000,e2f794fe5165f194e77acb2c26c152554e550e7f1f9a120531b253db342374ad,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,q_alarm_persistence_7,0.05,1,0.5168966242078818,27,7aadff681312b82e9fcfa85c96ff4c868ae3bc825adbf7e70bb90c1eeb24b89c,5f497acd61b84a0a7220ceeb9ba564e5121e9cacae2e13647264c16eb28dc047,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__moderate,selected_map,0.05,1,0.5272108201680391,24,9840b95df7027471eb80da88b28a200698fe7f0e4d6f8321fd81fd252238282e,4f014c8728cf207c9bade80a5548b237036eda776dd0724f626cbbdd41ffc440,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__moderate/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,confirmed,0.05,1,0.542233253446572,1,ae48a43314244be04220d01fae9d8cc65c0ebbf439c38d338c7f9f8ac634f3d5,5002e96889e86efe73d5f4ad464f30f92099ec892aae647798f6fd15859e37b4,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,error_rule,0.05,1,0.504456327350451,7,1dec0f4556395447768d2fe29ff1f73fdb2c97ded364b058ee4e395b27668e39,5197baf8fa9ced387e91eae7abe37f0b5aff26848cd4e4159d6fec88e7895c54,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,no_reset,0.05,1,0.5391931298920223,0,8d9f102888e612e9f7d668aab192746ef48c3295ffec15575776c9d9af734a7c,5dee977ce1c41a13259e51d482fcd816d9f1e955573295c660c1b1f17f778a66,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_17,0.05,1,0.5391931298920223,0,11b582e0688c2acd069a2d6ee5f5b89618a1f0a2d9c5a333b79a57a2b1b3e34d,5dee977ce1c41a13259e51d482fcd816d9f1e955573295c660c1b1f17f778a66,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_27,0.05,1,0.5152880915465676,31,eb79dd61b020223ddb4497cbe67393cbb8c3d4ebf7303316552654baeb0959f4,5d40f89e6f6b9dfc3ec3a59d4ab590b4a7c76a2b3b3a9a36bea7a95bf15dce47,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_7,0.05,1,0.5152880915465676,31,f6e88eabbd48cca13a4e93b3aaa32496bbc491e3f1b2ca17966c276f3d0f0766,5d40f89e6f6b9dfc3ec3a59d4ab590b4a7c76a2b3b3a9a36bea7a95bf15dce47,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_persistence_17,0.05,1,0.527844545080035,2,69d4be6e82197fba801d7e7081802d0938d91e77ac82d80cd37eca13b08d5ee9,5a7b00cb4160c1ed18e51fb35cde17ca082961cd4e380b88626f2f1f746040ae,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_persistence_27,0.05,1,0.517988988626586,26,17c4af79f32c613bc5fd4079dc1f212aada94c86371402efe0be4034249e25a3,9ef9b0c28c69065e68050e99bff3adff72a21344d1a154c07117dc257d4cb92f,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,q_alarm_persistence_7,0.05,1,0.5113352096265233,21,dd6ab78b97e4c393f5ec94cad5495f747e2bad18fd008d644b74a04a4096fe9d,b5c99c155328839088567ec84220065d63146d7f6b4df5527cedebbcfe58efcd,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s117__splice__severe,selected_map,0.05,1,0.5143637390663993,22,88d88b9deb6f97c56479d3c733fce81ca6d491e944cd07675d6c925afd36db03,e9fcef49c474de39cb20d20580942b5a51a3de019bc00d441e7ac392c34cfc85,results/policy_robustness/evaluation_runs/RBF_I__s117__splice__severe/selected_map/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.01,1,0.9000335547356548,2,4525abdf2d398add8ad877fd577de684f20da41448b0451994e8018563827ca6,143265506a6503000a65db613630539b49d6e531e90106f1182f60194a52117d,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.01,5,0.9003181924123496,2,4c23214353405a56418f9f8dfdec73bc0f93932819bba58a422b563dc5d7bbf9,0b86e7adfc4317c63dd7d4e4b27779c1b6b5d67425304cae65873c67fa46dedf,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.02,1,0.9010264637547566,1,30b07c00123a52ce41cb38e010d3bb484b8ad79871eee67b6279b27b51c5f12b,e831ba255e5fb920169cb805db8a06e43e5d0f18a500b93593d78f9ff6e268ff,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.02,5,0.9044845891295112,2,1ca1edf3b1149b2e6b3c9af8e10b2e889d0f319bcffeca9d806f6d25e901bd44,5aa73007eb4e2466d5d60e048b8dcb1cf2d6ffd46b462d060180916d0fc01136,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.05,1,0.9010489231629448,1,6798c2730d9f44f5b993e69e128e697a88870079f561979765f59a566c699515,69a89073159a27d62584bdd4caa37cf0813abcc49d40382d431b04afe96145fa,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,confirmed,0.05,5,0.8847023825393403,0,8016d9a5aaa6fcc7e016a5adcf823a48d3861586d1b24a0919a60d42798d54d7,4f9185b121add4a27fb1bfc40ecd9da771ab0d3a1fae52fe3cab0d7bbac91036,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/confirmed/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.01,1,0.8998114322622934,8,a0efbeef35e48ac3d0326d863064fde61b42289260c9579e0528013202631f15,56a339b0fbc0812f34a2e57cfe741bf50a9870de2589733741d8d29dc5ca0a09,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.01,5,0.8995038302418222,7,47fe238fbe67b2537b37591e8d64fa198c027d151df68374b8223d59ab21ddb2,8309a8bc15b795a912936155691b6ca013dda548f651a68793454f1c30d30d58,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.02,1,0.9048444749226747,7,87f951c69a2d69b8ea31d87804e073c442ec312cc11c4ecbc1c946d2e6184522,a7d9445b3a4d19988635f70dd7bb78ead1d37af48f89e51de2871e74a388f124,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.02,5,0.8981092047940482,4,d560a50aef24796331c5f9cce3dcfa5ffbc60d19f1855fb36aaf21d85a4a9c8c,80ba7fe8241a72eae1fb4a06fa93a20ddd092f295dd8abe1b9bab1f07903dbe9,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.05,1,0.9092983771581434,4,b121acbfa9ffcf65ff99d838863fcb9f4249b8e34fc4d3585ab8d744a06c6045,e65a41a2a884d59e96e978bf5d533fe3aa3409e0a5e935915b776232ab73777c,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,error_rule,0.05,5,0.8933528866678793,5,627ca3a41d27e3004efc51cee18994a3dd18e96a203b9e53dc47dcd72085356d,0dc6602399c334c25c4d3788bca18b403c5a02578512b456e966777849ce9403,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/error_rule/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.01,1,0.8855610635550317,0,b8cb7f58453b9f710f75d1aea450e5ac498c9635c79870f51f909c86616cfd45,2b2f6db39f831dba9e57ae2ac7f8c21122584ebe9acbcffca9b347b2cd6643e0,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.01,5,0.8826433723016265,0,38b834e3f373f438a29aff401a431c6622cf959c1486e5957b3950b51c44683b,381bfebb9dbe97851a42be8eaac2876a65d10e06c42ca84dcc3479119fd8b7ca,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.02,1,0.8842192960308786,0,dd3a0222c1c0ec06903054be8c8d3fa9e5ea0a3927f9b558be14f652bfc77021,20a561a67a63c4389a86e8e79a1c4fda8185c8378f8e41dba7fdbbdc0542ba9f,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.02,5,0.8796171820130717,0,9850a228eb66ca0891ea47150de68f6adb4fb4d75b5188ee3de750e80c87dd7b,e0670d2f3cee03c48949915e76a8b2b32ca6f38efb9520c355e2373382077403,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.05,1,0.8843860340520493,0,f9c7f4076b2ab1dfb80fa5f7dc5066f36127f4f436e88514b7263b02499eebee,e3a2005a00a40e4277c07ae892c11f2d56118770b5cc757fa846a592bd56f52b,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,no_reset,0.05,5,0.8804100424635142,0,da4a9e9e890af0b5a1e3a0867e693af91dbdae8caa4385af6ddb269a02a2bef9,ea7d33a63888ee7b722f5ae3f0c93deda2502e34ff01e11facbfe05710f445ea,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/no_reset/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_17,0.05,1,0.8843860340520493,0,53fe99eeb9d8ebc8e8551fad341d78aa86d692b8aac4a66be9f1d243964a7dda,e3a2005a00a40e4277c07ae892c11f2d56118770b5cc757fa846a592bd56f52b,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_27,0.05,1,0.903350728475776,35,f658c09a0948363c3a66f72b9e647cbaf4a32b33f719b1c49b41e3036959c44f,f91e54b9a83fb43dba4a53531c58997a8d443dbc099444bf0bed787d363c1e92,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_7,0.05,1,0.903350728475776,35,bd0b39d381ccd3a20c5a7dd4b7090d40eb1f0ff1eec3b48db50d5a48e9997c13,f91e54b9a83fb43dba4a53531c58997a8d443dbc099444bf0bed787d363c1e92,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.01,1,0.88612687810191,1,564ca5a19248f9d6668b7b92c5a0897a1a7a01c42430eca11f4cec6d8efa2efa,f527ee05df72e45ad31f56a746c271f148b5299cb1be9de346e3d98a2e830bc0,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.01,5,0.895498735930816,1,8b8da550dbc99e6fd70f5269f600d34abc07d490848318e88089911d429445fd,7051ff459e736c98e6c2ef0da782f95c91e2bba7ff61bbfd25e17ec97d7cc071,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.02,1,0.8992458275369322,2,d0dd600aa02049acab317db64651b8d1a3a30794f49333f5cc5b4e89f1a8dc27,377ae1939da9bd5eaf15a6eed7a804a1e7ccf9ea423921b8cac6bd50a962b145,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.02,5,0.8914156842760601,2,fd894a080ae008d4f3becbf416d048d4f6c49cc4d0d452b3406fc8978fa12b5a,db8790f016bb7c8ab7fb1b3a43fc880c3ab533ba3158c20c9fab157a068c1633,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.05,1,0.9015361691351264,1,eb69e7c5f88a91383e81857148ee7496d93518b705c524ef836a87003eb76567,f41c6cfaec53861428ccc8948cc93711d485f3d5946ff2ef74df5ade82876e65,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_17,0.05,5,0.8917031723585069,1,e63ad6a998ab9515c873eeb19d13ec95de7a4bb0a74c0b38edb67117ccddbde3,7cfd0d31102c88d38a7ddaba2ab68dd328844cd81e9aaa948d01262d1aca7c66,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_17/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.01,1,0.9047892917830906,52,4cba4268c71be74e8166955f3a03018ead85b91cdc095132db2ce265d4ae3c06,cc9345a60daa75b68edbbc2a4a40e631c9eb7a24345937229e326b7792d02992,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.01,5,0.9046124598334329,49,3331f64fb80e0f8a34c70657294616dad7c9e1683264620dde5147c4098e1c59,28f465b355cb81847786887d35df686b333adf7271b4ad112b79a6eeb80d1317,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.02,1,0.9023066212145907,51,8db8f1193765dbdd40926d3c4b3f090018b522477b6973fa5c7f229d8350c3b7,1ffc3f18c6e355ecacd0de30932c2ddaeb622475df11cd33c7e955755dd87189,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.02,5,0.896399957686993,42,45b9cfbb313c61c4c08e7ad260dfb6a5282468e14ae328b556d1324b2c3091a8,aacfda2834fbf04dd340c8d882b961d6c9c874b729e212a0ffe4a685706ccdc3,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.05,1,0.903350728475776,35,4f733b223a93886dc057a1c12f7181ae4334347028eeef87f98fa8fa1ca906d8,f91e54b9a83fb43dba4a53531c58997a8d443dbc099444bf0bed787d363c1e92,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_27,0.05,5,0.8926205410450738,29,0866bc3b806cf446e9c73546a1ac8a397767354ad413efbc333f99b11c6f96d1,b7c1d98065fe1fce94363e815deb45a753f96760837922ff7dcd69fcc531c64e,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_27/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.01,1,0.9003879314310184,47,9d79e04537de086d78c18d1ca2ba77fc9d5e532a1c6ce7c023884f1eb43ccde3,50cf04191bb94d37c8e4091ab50ea23982c599c5bae979c613ee59969f2d6dd2,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.01,5,0.9017688052180753,44,f86aaba773a974d77643778312c7b7c94a4c674eb0af541f98d68828ae31e3f6,ad9196112ceafe72662e4c6988b48dfd3aef28699755f7ac70566f55af5bd1df,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.02,1,0.9007400141948204,44,ddd80b6ead9a32d845bfce4b99d86c392d416a8e4457bc1eee0b8ecab9eb1ba0,96a9d06ec570ad10c09ffb330e0dbf68186b2a9c34d36cc2d683a223bf00df5b,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.02,5,0.8938487571653825,39,bd45d6c818f8f0800e5c6f1a8a97812336a50ee579474f0dd6915f407bc21802,4b2b4c12ac1430f72b833b756402897abde972eb22474b451493d30858abd22e,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.05,1,0.9027624129911793,33,aca76b335bb38f96c679647e47d000a04d939a932ed36e8147cf230699739ecb,4e02a73f5e001247d851749a5f5cf7e3a810269fc842a3beee48511715055ba9,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,q_alarm_persistence_7,0.05,5,0.8947592161762141,28,d0c2b4efcb55a1da84e1ed598688ae8095d04b0aa64f0127339cb87ca0386c2b,260636380d592ec428ee54302892fcce519d6fb9cdbd5c0d5b0ed2760722d100,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/q_alarm_persistence_7/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.01,1,0.9047892917830906,52,90b0653846baa3313ab10fe4df2a00c591663c9fcd7672e27e160372309a384c,cc9345a60daa75b68edbbc2a4a40e631c9eb7a24345937229e326b7792d02992,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.01_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.01,5,0.9046124598334329,49,e635c6a2e3320db2ba167b5675c361babdf17cd1c5b31e2b8ca6d85b93f406a6,28f465b355cb81847786887d35df686b333adf7271b4ad112b79a6eeb80d1317,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.01_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.02,1,0.9023066212145907,51,838db7fa87d3967831c0837f4d9989a132f8c1dcf5250e3348a82975b59250d5,1ffc3f18c6e355ecacd0de30932c2ddaeb622475df11cd33c7e955755dd87189,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.02_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.02,5,0.896399957686993,42,023f8ec0c80883b92a3ec95f61e2ee5c7f68dc7151bf4fdf8363831e5470fed5,aacfda2834fbf04dd340c8d882b961d6c9c874b729e212a0ffe4a685706ccdc3,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.02_delay_5/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.05,1,0.903350728475776,35,3f8ad0c2f3a56809507625e2d7d62302bfc3010679649dc7146cfd101394e5ec,f91e54b9a83fb43dba4a53531c58997a8d443dbc099444bf0bed787d363c1e92,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__clean__none,selected_map,0.05,5,0.8926205410450738,29,b59e707ecf5110002fd0d9841d7839b7c8b37c9d961de892a2abf788b32c29e1,b7c1d98065fe1fce94363e815deb45a753f96760837922ff7dcd69fcc531c64e,results/policy_robustness/evaluation_runs/SEA_A__s115__clean__none/selected_map/feedback_0.05_delay_5/summary.json
evaluation,SEA_A__s115__concept__moderate,confirmed,0.05,1,0.888042084694495,1,324557eac2a3e5a2d9a148e0f3320a649a384c8c61ee0f2842c448d5b2923b2c,9ae302cba4ac8ce53e0ee6173fadb009c243516491d57582dd18c9c7313fd684,results/policy_robustness/evaluation_runs/SEA_A__s115__concept__moderate/confirmed/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__concept__moderate,error_rule,0.05,1,0.8898408301062487,7,49b95a9a47511468e271c5ebd14da9f3b9ed2e3830b9f53a48ddab559e3542a6,b380c993a915a65f7e2eda309f5ca6c6b90e862be655640ba4db37b700e75346,results/policy_robustness/evaluation_runs/SEA_A__s115__concept__moderate/error_rule/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__concept__moderate,no_reset,0.05,1,0.8933260672250287,0,323d54c4def3f2f7c19c45ccdee4e10280ce8246c2926b7da5620290e9752c2e,2324584fd207d210624188d61d59ad5fe281709285dd06849c65e91f648b3062,results/policy_robustness/evaluation_runs/SEA_A__s115__concept__moderate/no_reset/feedback_0.05_delay_1/summary.json
evaluation,SEA_A__s115__concept__moderate,q_alarm_17,0.05,1,0.8933260672250287,0,d0ce095afb296067ae1b641588350f822a70ab7acad86ab54b4faac4604ead99,2324584fd207d210624188d61d59ad5fe281709285dd06849c65e91f648b3062,results/policy_robustness/evaluation_runs/SEA_A__s115__concept__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json
