stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,d3_oof,q_alarm_persistence_7,splice,moderate,0.05,1,0.466556943655611,0.5906521194209926,0.5615007480540162,0.40058436398624453,42.6,137515.0,18.999430366401793,0.7400173058802031,0.27892101348017795
radar,d3_oof,q_alarm_persistence_7,splice,severe,0.05,1,0.427139463881994,0.5687633889184284,0.555508929303598,0.4157478085292355,44.2,137515.0,19.18581930839573,0.6371825183000844,0.2591651589472875
radar,d3_oof,selected_map,clean,none,0.05,1,0.47079077252134,0.5965657379269945,,0.38260169150221507,33.0,137515.0,13.42841516599583,0.7530131133048475,0.28282990028386346
radar,d3_oof,selected_map,concept,moderate,0.05,1,0.4806351138250687,0.6161396332278508,0.6080852075957222,0.3400737596298947,30.8,137515.0,40.102650133203134,0.7696040021472086,0.23722044602959325
radar,d3_oof,selected_map,concept,severe,0.05,1,0.4605011683471849,0.5972368046281868,0.614812175366683,0.3576086009096914,30.4,137515.0,45.58232472479576,0.7456465586485411,0.2521014108141507
radar,d3_oof,selected_map,instance,moderate,0.05,1,0.4738693734114504,0.5907121151100209,0.6405215121190246,0.36049548713604207,31.2,137515.0,19.222597883405978,0.6911684101959629,0.26631632578790304
radar,d3_oof,selected_map,instance,severe,0.05,1,0.4246537650584134,0.546465053271336,0.6454321417918457,0.3529871398371503,30.8,137515.0,18.611867991799954,0.6453779283925151,0.30069146226071763
radar,d3_oof,selected_map,splice,moderate,0.05,1,0.45176568855836213,0.5928644232375244,0.5411100779198408,0.39536014971632716,29.6,137515.0,18.309037191607057,0.7135318896325327,0.2616857604830002
radar,d3_oof,selected_map,splice,severe,0.05,1,0.43397449790484705,0.5827673714801547,0.5828126199723389,0.39703320795562747,29.4,137515.0,20.303436458401848,0.6482965883923837,0.2481009172564917
radar,hddm_w,confirmed,clean,none,0.05,1,0.4617783336586496,0.6043861897265038,,0.2573865924651265,6.0,166015.0,27.18756708300498,0.7712980698393989,0.21267923429652813
radar,hddm_w,confirmed,concept,moderate,0.05,1,0.47092867462547094,0.6034635359066439,0.8325002185023861,0.14559108817343538,11.2,162595.0,58.160891841194825,0.7509198900449329,0.21975937528589343
radar,hddm_w,confirmed,concept,severe,0.05,1,0.4578933566884372,0.6065586718463691,0.8406075833196119,0.15462730201599165,10.0,162215.0,61.315067933202954,0.7290664715706172,0.19764084391540865
radar,hddm_w,confirmed,instance,moderate,0.05,1,0.45431362956893706,0.598963131109728,0.8463428385809563,0.15293141254635056,9.0,162215.0,32.14108679180208,0.6166052747900397,0.1866453162530024
radar,hddm_w,confirmed,instance,severe,0.05,1,0.3817482262941617,0.5464826273203236,0.8452362948190221,0.15617920984827485,8.8,159935.0,29.816897099994822,0.5055164284661854,0.2002562049639712
radar,hddm_w,confirmed,splice,moderate,0.05,1,0.4698620110175155,0.6133400849448275,0.8186081739415156,0.18732151712906103,9.4,164115.0,32.65848287459812,0.7001284890715588,0.18655803443190827
radar,hddm_w,confirmed,splice,severe,0.05,1,0.42731792736413887,0.5881544780060534,0.7787107912934487,0.19334660763453373,10.0,164115.0,31.9494835749967,0.6725159552431148,0.22082659392331375
radar,hddm_w,error_rule,clean,none,0.05,1,0.47079077252134,0.5965657379269945,,0.38260169150221507,33.0,137515.0,13.22442758300167,0.7530131133048475,0.28282990028386346
radar,hddm_w,error_rule,concept,moderate,0.05,1,0.4806351138250687,0.6161396332278508,0.6080852075957222,0.3400737596298947,30.8,137515.0,39.6685807581991,0.7696040021472086,0.23722044602959325
radar,hddm_w,error_rule,concept,severe,0.05,1,0.46087715237428595,0.5975201710209327,0.614812175366683,0.3576086009096914,30.6,137515.0,45.53006221700343,0.7408421846906521,0.25116765985380557
radar,hddm_w,error_rule,instance,moderate,0.05,1,0.4738693734114504,0.5907121151100209,0.6405215121190246,0.36049548713604207,31.2,137515.0,18.77154776659445,0.6911684101959629,0.26631632578790304
radar,hddm_w,error_rule,instance,severe,0.05,1,0.4246537650584134,0.546465053271336,0.6454321417918457,0.3529871398371503,30.8,137515.0,18.20313497479656,0.6453779283925151,0.30069146226071763
radar,hddm_w,error_rule,splice,moderate,0.05,1,0.45176568855836213,0.5928644232375244,0.5411100779198408,0.39536014971632716,29.6,137515.0,17.94321833300637,0.7135318896325327,0.2616857604830002
radar,hddm_w,error_rule,splice,severe,0.05,1,0.43397449790484705,0.5827673714801547,0.5828126199723389,0.39703320795562747,29.4,137515.0,19.80784989980166,0.6482965883923837,0.2481009172564917
radar,hddm_w,no_reset,clean,none,0.05,1,0.46119576139415674,0.6631420935085857,,0.14608428220993666,0.0,137515.0,45.90362966700923,0.8432149697951967,0.09377683965354101
radar,hddm_w,no_reset,concept,moderate,0.05,1,0.5004911866396933,0.6698621851280399,0.8659551131592403,0.09912670510244206,0.0,137515.0,67.7760369415948,0.773280675769858,0.11656130099364395
radar,hddm_w,no_reset,concept,severe,0.05,1,0.516583566314275,0.6739666040885084,0.8656723681304049,0.13515952816217686,0.0,137515.0,70.4300144916051,0.7949768688963563,0.11316745784526498
radar,hddm_w,no_reset,instance,moderate,0.05,1,0.40219882351380065,0.6166968110423607,0.8777346335584193,0.12246284663179736,0.0,137515.0,48.07362782479031,0.6592132017091499,0.1186723924594221
radar,hddm_w,no_reset,instance,severe,0.05,1,0.3237489932618509,0.5860315600629737,0.8676233051167962,0.13210230179869478,0.0,137515.0,46.62141520019795,0.5583173714454104,0.1087036902249072
radar,hddm_w,no_reset,splice,moderate,0.05,1,0.4607178160280022,0.6573238771734708,0.8743906674741974,0.1382329494140588,0.0,137515.0,52.143654958205296,0.8154681294433088,0.11359785225414296
radar,hddm_w,no_reset,splice,severe,0.05,1,0.43666522963789073,0.639633190442978,0.8428244812230055,0.14052416631646802,0.0,137515.0,52.26105756680481,0.7713746165837494,0.0979015104058894
radar,hddm_w,q_alarm_17,clean,none,0.05,1,0.49800454042471515,0.5966755757331673,,0.36868890272031635,21.0,137515.0,16.95002708300308,0.6762339767202004,0.2536138001310139
radar,hddm_w,q_alarm_17,concept,moderate,0.05,1,0.4914250449894205,0.6239941077198526,0.5193278964073251,0.404625693031735,38.6,137515.0,37.6676874250028,0.7597753180809216,0.23427182881523234
radar,hddm_w,q_alarm_17,concept,severe,0.05,1,0.4688325311735676,0.6204004386164412,0.5425796413881707,0.4355625808224259,49.2,137515.0,40.08460808339878,0.7581296661058426,0.22723429822710464
radar,hddm_w,q_alarm_17,instance,moderate,0.05,1,0.402056390073224,0.5745615640903599,0.6935777271853238,0.3060217596053147,24.8,137515.0,20.404486041390918,0.5497509945484014,0.17666496833830703
