dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,mode_control,level_control,condition_control,run_id_control,detector_control,policy_control,series_control,rows_control,common_host_rows_control,mask_sha256_control,correct_control,accuracy_control,macro_f1_control,macro_recall_control,roc_auc_control,poison_admission_rate_control,clean_withhold_rate_control,resets_per_100k_control,seconds_per_100k_control,accuracy_difference,macro_f1_difference,poison_admission_rate_difference,clean_withhold_rate_difference
SEA,SEA_A__base_s1,1,6,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,90482,0.920599068025965,0.9135956545469124,0.9085356441841036,0.9346077092720052,1.0,0.0,1.6,5.511032480001449,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__none__none__unguarded,none,none,none_unscreened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,88732,0.902793887227072,0.8929153969775858,0.884036990256267,0.9315304974203286,1.0,0.0,0.0,5.490617279987782,1.7805180798893039,2.0680257569326566,0.0,0.0
SEA,SEA_A__base_s1,1,6,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,90474,0.9205176729137416,0.913361101490801,0.9076840538909964,0.9352997179868016,0.8790848022627406,0.0720732925776024,0.7999999999999999,8.29550668001175,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__none__none__guarded,none,none,none_screened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,88838,0.9038723724640336,0.8943438282685794,0.8861607629042862,0.932021292094768,0.918716433489907,0.063910856717075,0.0,11.032639640010894,1.6645300449708023,1.9017273222221576,-3.9631631227166397,0.8162435860527395
SEA,SEA_A__base_s1,1,6,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,88386,0.8992735486234051,0.8894842399464682,0.8819790466939926,0.9185340953350845,1.0,0.0,11.2,5.14935171995312,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__none__none__unguarded,none,none,none_unscreened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,88732,0.902793887227072,0.8929153969775858,0.884036990256267,0.9315304974203286,1.0,0.0,0.0,5.490617279987782,-0.35203386036668505,-0.34311570311176265,0.0,0.0
SEA,SEA_A__base_s1,1,6,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,89755,0.9132022872026536,0.9051772173159172,0.8988346549116701,0.9324329529542926,0.7325117430173241,0.25352096775104,4.0,6.5607456000521776,splice,severe,SEA_A__base_s1__splice__severe__a1,SEA_A__base_s1__splice__severe__a1__none__none__guarded,none,none,none_screened,250000,98286,a4a1db4e1905c5fc5af44e60ca138ee49b3f9405176e8bf63a0921f46fb6b8a4,88838,0.9038723724640336,0.8943438282685794,0.8861607629042862,0.932021292094768,0.918716433489907,0.063910856717075,0.0,11.032639640010894,0.9329914738619993,1.0833389047337771,-18.620469047258283,18.9610111033965
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,91063,0.9279832874757974,0.9215230321894357,0.916015565792629,0.9356292095737704,,0.0,0.7999999999999999,5.367424040008337,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,2.4090492204218994,2.75891273173815,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90859,0.925904412514012,0.9191532335062732,0.9131980462664866,0.9350581289777176,,0.1204819277108433,0.7999999999999999,7.95431099999696,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,2.4314684602058434,2.7758052146859113,,3.2128514056224895
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89697,0.914062977682666,0.9057752198254224,0.8983176252186099,0.9269362271046916,,0.0,8.0,5.172719199955464,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,1.017018241108758,1.1841314953368265,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89702,0.9141139305003568,0.9057125990744757,0.8978266073855042,0.9281476493138424,,0.2650602409638554,3.2,6.51854616003111,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1.2524202588403255,1.4317417715061564,,17.670682730923698
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,6.1198044000193486,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,0.0,0.0,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,12.22569880001247,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,0.0,0.0,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90325,0.9204626515846326,0.9134628182238048,0.90864339028579,0.9334677297055464,,0.0,2.0,5.8016565999947485,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,1.6569856313054188,1.9528913351750665,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90391,0.9211352287781516,0.9144163861093766,0.9105617332153262,0.9333516300218494,,0.2730923694779116,1.2,8.009155640006066,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1.9545500866197996,2.30212047499625,,18.47389558232932
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90599,0.9232548659940896,0.916731046047139,0.912920598628365,0.9360506666141502,,0.0,0.3999999999999999,5.792926040012389,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,1.936207072251117,2.27971411750848,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90333,0.920544176092938,0.9137417995535216,0.9097474808592848,0.9343675081972554,,0.0963855421686747,0.3999999999999999,9.113082600012422,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1.8954448180984462,2.234661819410755,,0.8032128514056297
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90681,0.9240904922042188,0.9176946473468882,0.9141420838584624,0.9364840560882288,,0.0,0.3999999999999999,5.585240039974451,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,2.0197696932640397,2.3760742474834062,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90408,0.9213084683583002,0.914626060435199,0.910866312896304,0.9349007247587572,,0.0963855421686747,0.3999999999999999,8.743340320046991,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1.9718740446346583,2.3230879075784916,,0.8032128514056297
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90529,0.922541526546418,0.9163381324668316,0.9143081944069408,0.93449287559233,,0.0,0.7999999999999999,5.411145959980786,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,1.864873127483957,2.240422759477745,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88434,0.9011922959339652,0.8909302563405007,0.8816062394905745,0.9294796883775414,,0.1044176706827309,0.0,11.103137440048158,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,-0.03974319779883606,-0.04649250189133758,,1.6064257028112496
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89051,0.907479873637012,0.8987495440881456,0.8920743147475256,0.9237930064352404,,0.0,9.6,5.112164639960974,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88699,0.9038927952715784,0.8939339048720542,0.8845980302494028,0.9313118768255112,,0.0,0.0,5.381733679957688,0.35870783654335936,0.4815639216091405,,0.0
SEA,SEA_A__base_s2,2,0,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90197,0.9191582594517476,0.9116578718361098,0.9052663429111932,0.9328496470505866,,0.3172690763052209,3.2,6.473742960020901,clean,none,SEA_A__base_s2__clean__none__anone,SEA_A__base_s2__clean__none__anone__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88473,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1.7568531539793986,2.026269047669571,,22.89156626506025
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90267,0.9198715988994192,0.9131031465334716,0.909515562071214,0.9336891992017728,1.0,0.0,0.3999999999999999,5.58477068003267,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,2.335677162947114,2.7650443258453783,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90269,0.9198919800264954,0.9132117217818552,0.910005275444842,0.9334206420442764,0.8769834594897673,0.1247610513739546,0.3999999999999999,8.4907338000834,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,2.2541526546417945,2.660462395855312,-3.4286515278945884,3.64745121465552
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90352,0.9207377968001632,0.9136600116284233,0.9083990911862068,0.9338355707605036,1.0,0.0,1.6,5.508316959999502,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,2.422296953021519,2.820730835340546,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89261,0.9096198919800264,0.9008166782109316,0.893161388865881,0.9256501982508764,0.7691056910569106,0.2285643170051772,1.2,7.78590716002509,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,1.2269438499948881,1.420958038762954,-14.216428371180257,14.02777777777778
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.993655040021986,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,0.0,0.0,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90082,0.9179863446448588,0.9110591933357632,0.9074923355996772,0.9312308053609244,0.8721895149985983,0.1286389884508164,0.3999999999999999,8.821500399988144,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,2.0635891164781373,2.445209551246119,-3.9080459770114873,4.0352449223416995
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89219,0.9091918883114236,0.8997031491857019,0.8899638546689357,0.9274930471506262,1.0,0.0,1.6,5.980584360007197,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,1.267706104147559,1.425044591068414,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90448,0.9217160908998268,0.9149584565281734,0.9107037474240453,0.9315045895080843,0.7290720493411831,0.268747510951812,2.0,6.9814332799986,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,2.4365637419749286,2.8351358704871377,-18.219792542753012,18.046097172441257
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90235,0.919545500866198,0.9128267338543136,0.9095809296874308,0.9341726025540148,1.0,0.0,0.7999999999999999,5.9929677999578415,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,2.3030673596249995,2.737403057929577,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90320,0.9204116987669418,0.9137858670816924,0.910624467805533,0.9338059012269996,0.8587608634707037,0.1451712465153325,0.3999999999999999,8.629023519996553,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,2.3061245286864374,2.7178769258390356,-5.250911129800951,5.68847072879331
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,89324,0.9102618974829308,0.9017870066077768,0.8950324373268739,0.9254353571900408,1.0,0.0,11.6,5.708916919957846,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__unguarded,none,none,none_unscreened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,87975,0.896514827269948,0.8854527032750178,0.8754386394547289,0.924726414044074,1.0,0.0,0.0,5.555888879951089,1.3747070212982826,1.6334303332758981,0.0,0.0
SEA,SEA_A__base_s2,2,1,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,90297,0.920177315805564,0.912886391383114,0.906950633131952,0.932798076704946,0.5973927670311185,0.4014287136598964,5.6,6.504345720075071,instance,moderate,SEA_A__base_s2__instance__moderate__a2,SEA_A__base_s2__instance__moderate__a2__none__none__guarded,none,none,none_screened,250000,98130,b824981fc5c1487c8f9b3124d972d0c943e15f0d5e6d09ece23dfe1f8aea35c5,88057,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,2.2826862325486474,2.6279293559811956,-31.387720773759465,31.314217443249703
