dataset,base_key,attack_seed,category,mode,level,series,reference,metric,difference
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,confirmed,macro_f1,-10.176049904500484
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,confirmed,macro_recall,-10.242686673416724
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,confirmed,roc_auc,-0.07521537566681069
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,none,accuracy,-8.073813045424282
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,none,macro_f1,-8.324880256091882
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,none,macro_recall,-8.30930470597766
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,none,roc_auc,-0.0607848698513217
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,immediate,accuracy,1.2341555735801646
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,immediate,macro_f1,1.3110172838572964
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,immediate,macro_recall,1.2847603701608312
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,immediate,roc_auc,0.005554335315033465
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,confirmed,accuracy,-9.79690506862605
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,confirmed,macro_f1,-10.01837251843012
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,confirmed,macro_recall,-10.107278770974249
RBF,RBF_I__base_s2,2,5,splice,moderate,rl_alarm,confirmed,roc_auc,-0.07168723095724572
RBF,RBF_I__base_s2,2,6,splice,severe,rl,none,accuracy,-11.285298507971342
RBF,RBF_I__base_s2,2,6,splice,severe,rl,none,macro_f1,-11.542822127058482
RBF,RBF_I__base_s2,2,6,splice,severe,rl,none,macro_recall,-11.555505761500939
RBF,RBF_I__base_s2,2,6,splice,severe,rl,none,roc_auc,-0.07898089015949561
RBF,RBF_I__base_s2,2,6,splice,severe,rl,immediate,accuracy,0.8779044801755842
RBF,RBF_I__base_s2,2,6,splice,severe,rl,immediate,macro_f1,0.9903453302742893
RBF,RBF_I__base_s2,2,6,splice,severe,rl,immediate,macro_recall,0.9631206211859422
RBF,RBF_I__base_s2,2,6,splice,severe,rl,immediate,roc_auc,0.002699754535936405
RBF,RBF_I__base_s2,2,6,splice,severe,rl,confirmed,accuracy,-7.7614117358379975
RBF,RBF_I__base_s2,2,6,splice,severe,rl,confirmed,macro_f1,-7.898264770059759
RBF,RBF_I__base_s2,2,6,splice,severe,rl,confirmed,macro_recall,-7.838508436906322
RBF,RBF_I__base_s2,2,6,splice,severe,rl,confirmed,roc_auc,-0.05864622347954074
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,none,accuracy,-10.229950083950756
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,none,macro_f1,-10.497200258075578
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,none,macro_recall,-10.51401617452894
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,none,roc_auc,-0.07352618925247068
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,immediate,accuracy,1.93325290419617
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,immediate,macro_f1,2.0359671992571937
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,immediate,macro_recall,2.004610208157942
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,immediate,roc_auc,0.00815445544296134
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,confirmed,accuracy,-6.706063311817411
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,confirmed,macro_f1,-6.852642901076855
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,confirmed,macro_recall,-6.797018849934322
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,confirmed,roc_auc,-0.053191522572515804
SEA,SEA_A__base_s0,0,0,clean,none,rl,none,accuracy,1.6179301180225925
SEA,SEA_A__base_s0,0,0,clean,none,rl,none,macro_f1,1.8556472630076648
SEA,SEA_A__base_s0,0,0,clean,none,rl,none,macro_recall,2.037745428771953
SEA,SEA_A__base_s0,0,0,clean,none,rl,none,roc_auc,0.007169249661997168
SEA,SEA_A__base_s0,0,0,clean,none,rl,immediate,accuracy,0.08493790628060216
SEA,SEA_A__base_s0,0,0,clean,none,rl,immediate,macro_f1,0.05526274633901318
SEA,SEA_A__base_s0,0,0,clean,none,rl,immediate,macro_recall,-0.07430286939290598
SEA,SEA_A__base_s0,0,0,clean,none,rl,immediate,roc_auc,0.0050380497949671366
SEA,SEA_A__base_s0,0,0,clean,none,rl,confirmed,accuracy,-0.7534814266828338
SEA,SEA_A__base_s0,0,0,clean,none,rl,confirmed,macro_f1,-0.8979489056275214
SEA,SEA_A__base_s0,0,0,clean,none,rl,confirmed,macro_recall,-1.16001284157351
SEA,SEA_A__base_s0,0,0,clean,none,rl,confirmed,roc_auc,0.002356165378299968
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,none,accuracy,0.9856907027241846
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,none,macro_f1,1.117271471843806
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,none,macro_recall,1.1715809340526517
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,none,roc_auc,0.005630354109761093
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,immediate,accuracy,-0.5473015090178057
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,immediate,macro_f1,-0.6831130448248457
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,immediate,macro_recall,-0.9404673641122074
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,immediate,roc_auc,0.003499154242731062
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,confirmed,accuracy,-1.3857208419812417
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,confirmed,macro_f1,-1.6363246967913803
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,confirmed,macro_recall,-2.0261773362928115
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,confirmed,roc_auc,0.0008172698260638933
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,none,accuracy,2.4197028543246346
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,none,macro_f1,2.8091694019320657
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,none,macro_recall,3.2617200128948087
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,none,roc_auc,0.012473960487411118
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,immediate,accuracy,-0.051373733637472
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,immediate,macro_f1,-0.03775699166356228
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,immediate,macro_recall,0.035514951295956276
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,immediate,roc_auc,0.003687161885190249
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,confirmed,accuracy,0.290775332388038
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,confirmed,macro_f1,0.2830002468299786
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,confirmed,macro_recall,0.14110355810619257
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,confirmed,roc_auc,0.0036048044507146493
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,none,accuracy,1.717937652836854
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,none,macro_f1,1.970108643801638
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,none,macro_recall,2.202031221510703
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,none,roc_auc,0.009931461728778679
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,immediate,accuracy,-0.7531389351252527
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,immediate,macro_f1,-0.87681774979399
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,immediate,macro_recall,-1.0241738400881495
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,immediate,roc_auc,0.00114466312655781
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,confirmed,accuracy,-0.41098986909974267
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,confirmed,macro_f1,-0.5560605113004491
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,confirmed,macro_recall,-0.9185852332779132
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,confirmed,roc_auc,0.0010623056920822105
SEA,SEA_A__base_s0,0,2,instance,severe,rl,none,accuracy,1.3559240764715152
SEA,SEA_A__base_s0,0,2,instance,severe,rl,none,macro_f1,1.6785244273226252
SEA,SEA_A__base_s0,0,2,instance,severe,rl,none,macro_recall,2.1975212036587144
SEA,SEA_A__base_s0,0,2,instance,severe,rl,none,roc_auc,0.008937315905247378
SEA,SEA_A__base_s0,0,2,instance,severe,rl,immediate,accuracy,-0.7277945598641034
SEA,SEA_A__base_s0,0,2,instance,severe,rl,immediate,macro_f1,-0.8215218062052387
SEA,SEA_A__base_s0,0,2,instance,severe,rl,immediate,macro_recall,-0.9145638061743844
SEA,SEA_A__base_s0,0,2,instance,severe,rl,immediate,roc_auc,0.003177719389048761
SEA,SEA_A__base_s0,0,2,instance,severe,rl,confirmed,accuracy,-0.6733384022083788
SEA,SEA_A__base_s0,0,2,instance,severe,rl,confirmed,macro_f1,-0.7581601504161428
SEA,SEA_A__base_s0,0,2,instance,severe,rl,confirmed,macro_recall,-0.8354705080907854
SEA,SEA_A__base_s0,0,2,instance,severe,rl,confirmed,roc_auc,0.004099260919179337
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,none,accuracy,0.828144586235946
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,none,macro_f1,1.0529722379027162
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,none,macro_recall,1.4568153835219366
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,none,roc_auc,0.008091184969386545
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,immediate,accuracy,-1.2555740500996726
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,immediate,macro_f1,-1.4470739956251477
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,immediate,macro_recall,-1.6552696263111621
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,immediate,roc_auc,0.002331588453187927
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,confirmed,accuracy,-1.201117892443948
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,confirmed,macro_f1,-1.3837123398360518
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,confirmed,macro_recall,-1.5761763282275632
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,confirmed,roc_auc,0.0032531299833185034
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,none,accuracy,0.929179595722962
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,none,macro_f1,1.0900655964474981
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,none,macro_recall,1.269554583464949
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,none,roc_auc,0.003996450655316952
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,immediate,accuracy,0.11028228154175146
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,immediate,macro_f1,0.09753754208824406
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,immediate,macro_recall,0.02002919657611013
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,immediate,roc_auc,0.004171707013691184
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,confirmed,accuracy,-0.7034776592756864
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,confirmed,macro_f1,-0.8196076424664134
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,confirmed,macro_recall,-0.9817541215521031
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,confirmed,roc_auc,0.0009486151247846131
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,none,accuracy,0.6425141620258978
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,none,macro_f1,0.7391073066911891
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,none,macro_recall,0.8155096262177808
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,none,roc_auc,0.005468718997057698
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,immediate,accuracy,-0.17638315215531275
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,immediate,macro_f1,-0.253420747668065
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,immediate,macro_recall,-0.4340157606710582
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,immediate,roc_auc,0.005643975355431929
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,confirmed,accuracy,-0.9901430929727506
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,confirmed,macro_f1,-1.1705659322227224
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,confirmed,macro_recall,-1.4357990787992714
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,confirmed,roc_auc,0.0024208834665253587
SEA,SEA_A__base_s0,0,4,concept,severe,rl,none,accuracy,1.0682311681017076
SEA,SEA_A__base_s0,0,4,concept,severe,rl,none,macro_f1,1.256413555547209
SEA,SEA_A__base_s0,0,4,concept,severe,rl,none,macro_recall,1.45006052154234
SEA,SEA_A__base_s0,0,4,concept,severe,rl,none,roc_auc,0.006998631120472498
SEA,SEA_A__base_s0,0,4,concept,severe,rl,immediate,accuracy,0.2894053661577134
SEA,SEA_A__base_s0,0,4,concept,severe,rl,immediate,macro_f1,0.2734707384166146
SEA,SEA_A__base_s0,0,4,concept,severe,rl,immediate,macro_recall,0.12609449425186048
SEA,SEA_A__base_s0,0,4,concept,severe,rl,immediate,roc_auc,0.0003797763737304338
SEA,SEA_A__base_s0,0,4,concept,severe,rl,confirmed,accuracy,-0.3126947920733647
SEA,SEA_A__base_s0,0,4,concept,severe,rl,confirmed,macro_f1,-0.4565911638116704
SEA,SEA_A__base_s0,0,4,concept,severe,rl,confirmed,macro_recall,-0.8484836500839976
SEA,SEA_A__base_s0,0,4,concept,severe,rl,confirmed,roc_auc,0.009221934494190065
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,none,accuracy,0.5062025221078237
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,none,macro_f1,0.6156201798549477
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,none,macro_recall,0.7632649514934031
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,none,roc_auc,0.005876511959346686
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,immediate,accuracy,-0.2726232798361705
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,immediate,macro_f1,-0.3673226372756466
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,immediate,macro_recall,-0.5607010757970765
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,immediate,roc_auc,-0.0007423427873953781
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,confirmed,accuracy,-0.8747234380672486
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,confirmed,macro_f1,-1.0973845395039317
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,confirmed,macro_recall,-1.5352792201329346
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,confirmed,roc_auc,0.008099815333064253
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,none,accuracy,1.4696312735891115
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,none,macro_f1,1.6278374779997828
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,none,macro_recall,1.6298367261342817
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,none,roc_auc,0.00638380945243755
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,immediate,accuracy,0.06507339594079564
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,immediate,macro_f1,0.03975032471622564
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,immediate,macro_recall,-0.0735947280713356
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,immediate,roc_auc,0.005151015633685585
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,confirmed,accuracy,-0.67368089376596
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,confirmed,macro_f1,-0.8247045522666863
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,confirmed,macro_recall,-1.1529045969187024
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,confirmed,roc_auc,0.0015323350046101414
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,none,accuracy,0.937056901547384
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,none,macro_f1,1.02711174415836
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,none,macro_recall,0.9899590379521039
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,none,roc_auc,0.004837713488155648
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,immediate,accuracy,-0.4675009761009319
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,immediate,macro_f1,-0.5609754091251973
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,immediate,macro_recall,-0.7134724162535133
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,immediate,roc_auc,0.0036049196694036834
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,confirmed,accuracy,-1.2062552658076875
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,confirmed,macro_f1,-1.4254302861081092
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,confirmed,macro_recall,-1.7927822851008801
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,confirmed,roc_auc,-1.3760959671760276e-05
SEA,SEA_A__base_s0,0,6,splice,severe,rl,none,accuracy,0.7000527436998638
SEA,SEA_A__base_s0,0,6,splice,severe,rl,none,macro_f1,0.7509906915762254
SEA,SEA_A__base_s0,0,6,splice,severe,rl,none,macro_recall,0.6738694468950923
SEA,SEA_A__base_s0,0,6,splice,severe,rl,none,roc_auc,0.002941461652409272
SEA,SEA_A__base_s0,0,6,splice,severe,rl,immediate,accuracy,-0.1393940639363156
SEA,SEA_A__base_s0,0,6,splice,severe,rl,immediate,macro_f1,-0.19354227988346295
SEA,SEA_A__base_s0,0,6,splice,severe,rl,immediate,macro_recall,-0.3279484595207327
SEA,SEA_A__base_s0,0,6,splice,severe,rl,immediate,roc_auc,0.0012712397399573527
SEA,SEA_A__base_s0,0,6,splice,severe,rl,confirmed,accuracy,-1.2305721663961156
SEA,SEA_A__base_s0,0,6,splice,severe,rl,confirmed,macro_f1,-1.443981628978186
SEA,SEA_A__base_s0,0,6,splice,severe,rl,confirmed,macro_recall,-1.7838029615124373
SEA,SEA_A__base_s0,0,6,splice,severe,rl,confirmed,roc_auc,-0.001046843480078663
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,none,accuracy,0.611689921843428
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,none,macro_f1,0.6446534779396385
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,none,macro_recall,0.5404646972683058
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,none,roc_auc,0.0037262524715946377
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,immediate,accuracy,-0.22775688579275144
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,immediate,macro_f1,-0.29987949352004994
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,immediate,macro_recall,-0.4613532091475192
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,immediate,roc_auc,0.0020560305591427186
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,confirmed,accuracy,-1.3189349882525514
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,confirmed,macro_f1,-1.550318842614773
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,confirmed,macro_recall,-1.9172077111392238
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,confirmed,roc_auc,-0.00026205266089329715
SEA,SEA_A__base_s1,1,0,clean,none,rl,none,accuracy,1.293503991751943
SEA,SEA_A__base_s1,1,0,clean,none,rl,none,macro_f1,1.4498259067375674
SEA,SEA_A__base_s1,1,0,clean,none,rl,none,macro_recall,1.504028682875569
SEA,SEA_A__base_s1,1,0,clean,none,rl,none,roc_auc,0.0044046968406527
SEA,SEA_A__base_s1,1,0,clean,none,rl,immediate,accuracy,-0.1431197389930139
SEA,SEA_A__base_s1,1,0,clean,none,rl,immediate,macro_f1,-0.21570942364611545
SEA,SEA_A__base_s1,1,0,clean,none,rl,immediate,macro_recall,-0.43795318805150973
SEA,SEA_A__base_s1,1,0,clean,none,rl,immediate,roc_auc,0.002795175004741468
SEA,SEA_A__base_s1,1,0,clean,none,rl,confirmed,accuracy,-0.7352691804190625
SEA,SEA_A__base_s1,1,0,clean,none,rl,confirmed,macro_f1,-0.8709250955644787
SEA,SEA_A__base_s1,1,0,clean,none,rl,confirmed,macro_recall,-1.1211622288568313
SEA,SEA_A__base_s1,1,0,clean,none,rl,confirmed,roc_auc,0.0009344755035848307
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,none,accuracy,0.906877208690271
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,none,macro_f1,1.004909787629349
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,none,macro_recall,1.0004189037373434
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,none,roc_auc,0.0044574858550968655
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,immediate,accuracy,-0.529746522054686
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,immediate,macro_f1,-0.6606255427543339
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,immediate,macro_recall,-0.9415629671897352
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,immediate,roc_auc,0.0028479640191856337
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,confirmed,accuracy,-1.1218959634807346
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,confirmed,macro_f1,-1.3158412146726972
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,confirmed,macro_recall,-1.6247720079950567
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,confirmed,roc_auc,0.0009872645180289963
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,none,accuracy,1.9395776950260846
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,none,macro_f1,2.252470111251581
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,none,macro_recall,2.6016736210451863
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,none,roc_auc,0.008085731959479925
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,immediate,accuracy,1.159202056583164
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,immediate,macro_f1,1.3974831604695703
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,immediate,macro_recall,1.7952701229282275
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,immediate,roc_auc,0.0060037831500586725
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,confirmed,accuracy,-0.2855611853841533
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,confirmed,macro_f1,-0.3873115014708439
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,confirmed,macro_recall,-0.7098982226953376
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,confirmed,roc_auc,0.000945181470400347
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,none,accuracy,1.3430193516879352
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,none,macro_f1,1.560812479594731
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,none,macro_recall,1.8104048315300214
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,none,roc_auc,0.007734237989975412
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,immediate,accuracy,0.5626437132450146
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,immediate,macro_f1,0.7058255288127202
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,immediate,macro_recall,1.0040013334130626
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,immediate,roc_auc,0.00565228918055416
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,confirmed,accuracy,-0.8821195287223027
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,confirmed,macro_f1,-1.078969133127694
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,confirmed,macro_recall,-1.5011670122105025
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,confirmed,roc_auc,0.0005936875008958342
SEA,SEA_A__base_s1,1,2,instance,severe,rl,none,accuracy,1.085607309281067
SEA,SEA_A__base_s1,1,2,instance,severe,rl,none,macro_f1,1.3735877646917527
SEA,SEA_A__base_s1,1,2,instance,severe,rl,none,macro_recall,1.9237226574838506
SEA,SEA_A__base_s1,1,2,instance,severe,rl,none,roc_auc,0.009114238439463906
SEA,SEA_A__base_s1,1,2,instance,severe,rl,immediate,accuracy,-1.0225260973078631
SEA,SEA_A__base_s1,1,2,instance,severe,rl,immediate,macro_f1,-1.139961338512352
SEA,SEA_A__base_s1,1,2,instance,severe,rl,immediate,macro_recall,-1.2302725136264958
SEA,SEA_A__base_s1,1,2,instance,severe,rl,immediate,roc_auc,0.0016272405690569425
SEA,SEA_A__base_s1,1,2,instance,severe,rl,confirmed,accuracy,-0.8465091671245206
SEA,SEA_A__base_s1,1,2,instance,severe,rl,confirmed,macro_f1,-0.9360235792219229
SEA,SEA_A__base_s1,1,2,instance,severe,rl,confirmed,macro_recall,-0.9736826171946378
SEA,SEA_A__base_s1,1,2,instance,severe,rl,confirmed,roc_auc,0.00048224878288072315
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,none,accuracy,0.7936023441792339
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,none,macro_f1,1.0141076634680002
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,none,macro_recall,1.456928404077118
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,none,roc_auc,0.00817435216512985
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,immediate,accuracy,-1.3145310624096962
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,immediate,macro_f1,-1.4994414397361044
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,immediate,macro_recall,-1.6970667670332285
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,immediate,roc_auc,0.0006873542947228861
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,confirmed,accuracy,-1.1385141322263537
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,confirmed,macro_f1,-1.2955036804456754
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,confirmed,macro_recall,-1.4404768706013704
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,confirmed,roc_auc,-0.0004576374914533332
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,none,accuracy,1.469520921935319
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,none,macro_f1,1.7105546761689738
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,none,macro_recall,1.9500292938453012
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,none,roc_auc,0.00719548593815067
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,immediate,accuracy,-0.17567778388239974
