stream,condition,mode,level,left,right,comparison,alarm_rate_difference,poison_alarm_rate_difference,unexposed_alarm_rate_difference,event_recall_difference,detection_delay_difference,seconds_per_100k_difference
radar,radar__evaluation__instance__moderate__a0,instance,moderate,adwin,d3_oof,passive_detector,0.6736111111111112,0.6736111111111112,,,,-2.2955120752707554
radar,radar__evaluation__instance__moderate__a0,instance,moderate,adwin,hddm_w,passive_detector,0.1527777777777778,0.1527777777777778,,,,-0.1646127710120434
radar,radar__evaluation__instance__moderate__a0,instance,moderate,adwin,hellinger,passive_detector,0.6041666666666667,0.6041666666666667,,,,-0.0581193793748387
radar,radar__evaluation__instance__moderate__a0,instance,moderate,d3_oof,hddm_w,passive_detector,-0.5208333333333334,-0.5208333333333334,,,,2.130899304258712
radar,radar__evaluation__instance__moderate__a0,instance,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.2373926958959167
radar,radar__evaluation__instance__moderate__a0,instance,moderate,hddm_w,hellinger,passive_detector,0.4513888888888889,0.4513888888888889,,,,0.10649339163720471
radar,radar__evaluation__instance__moderate__a1,instance,moderate,adwin,d3_oof,passive_detector,0.6597222222222222,0.6597222222222222,,,,-2.270908891793155
radar,radar__evaluation__instance__moderate__a1,instance,moderate,adwin,hddm_w,passive_detector,0.14583333333333326,0.14583333333333326,,,,-0.14635203413195472
radar,radar__evaluation__instance__moderate__a1,instance,moderate,adwin,hellinger,passive_detector,0.5902777777777777,0.5902777777777777,,,,-0.0515589543298685
radar,radar__evaluation__instance__moderate__a1,instance,moderate,d3_oof,hddm_w,passive_detector,-0.513888888888889,-0.513888888888889,,,,2.1245568576612004
radar,radar__evaluation__instance__moderate__a1,instance,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.2193499374632863
radar,radar__evaluation__instance__moderate__a1,instance,moderate,hddm_w,hellinger,passive_detector,0.4444444444444445,0.4444444444444445,,,,0.09479307980208622
radar,radar__evaluation__instance__moderate__a2,instance,moderate,adwin,d3_oof,passive_detector,0.6458333333333334,0.6458333333333334,,,,-2.3056187418096794
radar,radar__evaluation__instance__moderate__a2,instance,moderate,adwin,hddm_w,passive_detector,0.17361111111111116,0.17361111111111116,,,,-0.15311269014464102
radar,radar__evaluation__instance__moderate__a2,instance,moderate,adwin,hellinger,passive_detector,0.5763888888888888,0.5763888888888888,,,,-0.0572505124868152
radar,radar__evaluation__instance__moderate__a2,instance,moderate,d3_oof,hddm_w,passive_detector,-0.4722222222222222,-0.4722222222222222,,,,2.1525060516650383
radar,radar__evaluation__instance__moderate__a2,instance,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.248368229322864
radar,radar__evaluation__instance__moderate__a2,instance,moderate,hddm_w,hellinger,passive_detector,0.40277777777777773,0.40277777777777773,,,,0.09586217765782581
radar,radar__evaluation__instance__moderate__a3,instance,moderate,adwin,d3_oof,passive_detector,0.6458333333333334,0.6458333333333334,,,,-2.278226959836999
radar,radar__evaluation__instance__moderate__a3,instance,moderate,adwin,hddm_w,passive_detector,0.16666666666666663,0.16666666666666663,,,,-0.14685256890672332
radar,radar__evaluation__instance__moderate__a3,instance,moderate,adwin,hellinger,passive_detector,0.5763888888888888,0.5763888888888888,,,,-0.055485721797243995
radar,radar__evaluation__instance__moderate__a3,instance,moderate,d3_oof,hddm_w,passive_detector,-0.47916666666666674,-0.47916666666666674,,,,2.131374390930276
radar,radar__evaluation__instance__moderate__a3,instance,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.222741238039755
radar,radar__evaluation__instance__moderate__a3,instance,moderate,hddm_w,hellinger,passive_detector,0.40972222222222227,0.40972222222222227,,,,0.09136684710947932
radar,radar__evaluation__instance__moderate__a4,instance,moderate,adwin,d3_oof,passive_detector,0.6180555555555556,0.6180555555555556,,,,-2.2656753243180976
radar,radar__evaluation__instance__moderate__a4,instance,moderate,adwin,hddm_w,passive_detector,0.13888888888888884,0.13888888888888884,,,,-0.159625734130305
radar,radar__evaluation__instance__moderate__a4,instance,moderate,adwin,hellinger,passive_detector,0.5486111111111112,0.5486111111111112,,,,-0.056950403143606804
radar,radar__evaluation__instance__moderate__a4,instance,moderate,d3_oof,hddm_w,passive_detector,-0.47916666666666674,-0.47916666666666674,,,,2.106049590187793
radar,radar__evaluation__instance__moderate__a4,instance,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.208724921174491
radar,radar__evaluation__instance__moderate__a4,instance,moderate,hddm_w,hellinger,passive_detector,0.40972222222222227,0.40972222222222227,,,,0.1026753309866982
radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,d3_oof,passive_detector,0.6597222222222222,0.6597222222222222,,,,-2.297864382751795
radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,hddm_w,passive_detector,0.13888888888888884,0.13888888888888884,,,,-0.1471124065410597
radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,hellinger,passive_detector,0.5902777777777777,0.5902777777777777,,,,-0.05625336042267569
radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,hddm_w,passive_detector,-0.5208333333333334,-0.5208333333333334,,,,2.150751976210735
radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.2416110223291192
radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,hellinger,passive_detector,0.4513888888888889,0.4513888888888889,,,,0.090859046118384
radar,radar__evaluation__instance__severe__a1,instance,severe,adwin,d3_oof,passive_detector,0.5208333333333334,0.5208333333333334,,,,-2.2460256788520776
radar,radar__evaluation__instance__severe__a1,instance,severe,adwin,hddm_w,passive_detector,0.04861111111111116,0.04861111111111116,,,,-0.1369112993359565
radar,radar__evaluation__instance__severe__a1,instance,severe,adwin,hellinger,passive_detector,0.4513888888888889,0.4513888888888889,,,,-0.0570305153510466
radar,radar__evaluation__instance__severe__a1,instance,severe,d3_oof,hddm_w,passive_detector,-0.4722222222222222,-0.4722222222222222,,,,2.109114379516121
radar,radar__evaluation__instance__severe__a1,instance,severe,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.188995163501031
radar,radar__evaluation__instance__severe__a1,instance,severe,hddm_w,hellinger,passive_detector,0.40277777777777773,0.40277777777777773,,,,0.0798807839849099
radar,radar__evaluation__instance__severe__a2,instance,severe,adwin,d3_oof,passive_detector,0.625,0.625,,,,-2.32127220518321
radar,radar__evaluation__instance__severe__a2,instance,severe,adwin,hddm_w,passive_detector,0.10416666666666663,0.10416666666666663,,,,-0.1432289804240913
radar,radar__evaluation__instance__severe__a2,instance,severe,adwin,hellinger,passive_detector,0.5555555555555556,0.5555555555555556,,,,-0.056179109233252006
radar,radar__evaluation__instance__severe__a2,instance,severe,d3_oof,hddm_w,passive_detector,-0.5208333333333334,-0.5208333333333334,,,,2.1780432247591186
radar,radar__evaluation__instance__severe__a2,instance,severe,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.265093095949958
radar,radar__evaluation__instance__severe__a2,instance,severe,hddm_w,hellinger,passive_detector,0.4513888888888889,0.4513888888888889,,,,0.08704987119083929
radar,radar__evaluation__instance__severe__a3,instance,severe,adwin,d3_oof,passive_detector,0.6180555555555556,0.6180555555555556,,,,-2.2001458858101564
radar,radar__evaluation__instance__severe__a3,instance,severe,adwin,hddm_w,passive_detector,0.09722222222222221,0.09722222222222221,,,,-0.1535214027394517
radar,radar__evaluation__instance__severe__a3,instance,severe,adwin,hellinger,passive_detector,0.5486111111111112,0.5486111111111112,,,,-0.0579386616435005
radar,radar__evaluation__instance__severe__a3,instance,severe,d3_oof,hddm_w,passive_detector,-0.5208333333333334,-0.5208333333333334,,,,2.0466244830707048
radar,radar__evaluation__instance__severe__a3,instance,severe,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.142207224166656
radar,radar__evaluation__instance__severe__a3,instance,severe,hddm_w,hellinger,passive_detector,0.4513888888888889,0.4513888888888889,,,,0.09558274109595119
radar,radar__evaluation__instance__severe__a4,instance,severe,adwin,d3_oof,passive_detector,0.638888888888889,0.638888888888889,,,,-2.2078249402322663
radar,radar__evaluation__instance__severe__a4,instance,severe,adwin,hddm_w,passive_detector,0.10416666666666674,0.10416666666666674,,,,-0.15067048738871852
radar,radar__evaluation__instance__severe__a4,instance,severe,adwin,hellinger,passive_detector,0.5694444444444444,0.5694444444444444,,,,-0.0577550791291991
radar,radar__evaluation__instance__severe__a4,instance,severe,d3_oof,hddm_w,passive_detector,-0.5347222222222222,-0.5347222222222222,,,,2.0571544528435477
radar,radar__evaluation__instance__severe__a4,instance,severe,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.0694444444444445,,,,2.1500698611030673
radar,radar__evaluation__instance__severe__a4,instance,severe,hddm_w,hellinger,passive_detector,0.46527777777777773,0.46527777777777773,,,,0.09291540825951941
radar,radar__evaluation__splice__moderate__a0,splice,moderate,adwin,d3_oof,passive_detector,0.7569444444444445,0.8160919540229885,0.5454545454545454,,,-2.419525128115459
radar,radar__evaluation__splice__moderate__a0,splice,moderate,adwin,hddm_w,passive_detector,0.11111111111111116,0.05747126436781602,0.18181818181818188,,,-0.3008694948552587
radar,radar__evaluation__splice__moderate__a0,splice,moderate,adwin,hellinger,passive_detector,0.6944444444444445,0.7701149425287356,0.4545454545454546,,,-0.05569084293148341
radar,radar__evaluation__splice__moderate__a0,splice,moderate,d3_oof,hddm_w,passive_detector,-0.6458333333333334,-0.7586206896551725,-0.3636363636363636,,,2.1186556332602002
radar,radar__evaluation__splice__moderate__a0,splice,moderate,d3_oof,hellinger,passive_detector,-0.0625,-0.0459770114942529,-0.0909090909090909,,,2.3638342851839753
radar,radar__evaluation__splice__moderate__a0,splice,moderate,hddm_w,hellinger,passive_detector,0.5833333333333334,0.7126436781609196,0.2727272727272727,,,0.2451786519237753
radar,radar__evaluation__splice__moderate__a1,splice,moderate,adwin,d3_oof,passive_detector,0.8194444444444445,0.9047619047619048,0.8235294117647057,,,-2.5308823451912787
radar,radar__evaluation__splice__moderate__a1,splice,moderate,adwin,hddm_w,passive_detector,0.11805555555555558,0.09523809523809523,0.17647058823529405,,,-0.3172229239793497
radar,radar__evaluation__splice__moderate__a1,splice,moderate,adwin,hellinger,passive_detector,0.7777777777777779,0.8571428571428571,0.7647058823529411,,,-0.0575207983305395
radar,radar__evaluation__splice__moderate__a1,splice,moderate,d3_oof,hddm_w,passive_detector,-0.701388888888889,-0.8095238095238095,-0.6470588235294117,,,2.213659421211929
radar,radar__evaluation__splice__moderate__a1,splice,moderate,d3_oof,hellinger,passive_detector,-0.0416666666666667,-0.0476190476190476,-0.058823529411764705,,,2.4733615468607395
radar,radar__evaluation__splice__moderate__a1,splice,moderate,hddm_w,hellinger,passive_detector,0.6597222222222223,0.7619047619047619,0.588235294117647,,,0.2597021256488102
radar,radar__evaluation__splice__moderate__a2,splice,moderate,adwin,d3_oof,passive_detector,0.8472222222222222,0.9404761904761906,0.5909090909090909,,,-2.5315264106692297
radar,radar__evaluation__splice__moderate__a2,splice,moderate,adwin,hddm_w,passive_detector,0.13888888888888884,0.11904761904761918,0.18181818181818177,,,-0.33451940762627547
radar,radar__evaluation__splice__moderate__a2,splice,moderate,adwin,hellinger,passive_detector,0.7777777777777777,0.8571428571428573,0.6818181818181818,,,-0.057874508479762006
radar,radar__evaluation__splice__moderate__a2,splice,moderate,d3_oof,hddm_w,passive_detector,-0.7083333333333334,-0.8214285714285714,-0.40909090909090917,,,2.197007003042954
radar,radar__evaluation__splice__moderate__a2,splice,moderate,d3_oof,hellinger,passive_detector,-0.0694444444444445,-0.08333333333333329,0.0909090909090909,,,2.4736519021894674
radar,radar__evaluation__splice__moderate__a2,splice,moderate,hddm_w,hellinger,passive_detector,0.6388888888888888,0.7380952380952381,0.5,,,0.27664489914651347
radar,radar__evaluation__splice__moderate__a3,splice,moderate,adwin,d3_oof,passive_detector,0.7986111111111112,0.8720930232558138,0.6470588235294118,,,-2.5445405281564564
radar,radar__evaluation__splice__moderate__a3,splice,moderate,adwin,hddm_w,passive_detector,0.125,0.11627906976744173,0.17647058823529416,,,-0.31802509797205336
radar,radar__evaluation__splice__moderate__a3,splice,moderate,adwin,hellinger,passive_detector,0.8055555555555556,0.883720930232558,0.5882352941176471,,,-0.058329941777128094
radar,radar__evaluation__splice__moderate__a3,splice,moderate,d3_oof,hddm_w,passive_detector,-0.6736111111111112,-0.7558139534883721,-0.47058823529411764,,,2.226515430184403
radar,radar__evaluation__splice__moderate__a3,splice,moderate,d3_oof,hellinger,passive_detector,0.006944444444444399,0.011627906976744203,-0.0588235294117647,,,2.4862105863793285
radar,radar__evaluation__splice__moderate__a3,splice,moderate,hddm_w,hellinger,passive_detector,0.6805555555555556,0.7674418604651163,0.411764705882353,,,0.2596951561949253
radar,radar__evaluation__splice__moderate__a4,splice,moderate,adwin,d3_oof,passive_detector,0.8194444444444444,0.891566265060241,0.75,,,-2.560140203799825
radar,radar__evaluation__splice__moderate__a4,splice,moderate,adwin,hddm_w,passive_detector,0.14583333333333326,0.06024096385542155,0.16666666666666663,,,-0.32599697686281
radar,radar__evaluation__splice__moderate__a4,splice,moderate,adwin,hellinger,passive_detector,0.7569444444444444,0.7710843373493975,0.75,,,-0.0564697235455174
radar,radar__evaluation__splice__moderate__a4,splice,moderate,d3_oof,hddm_w,passive_detector,-0.6736111111111112,-0.8313253012048194,-0.5833333333333334,,,2.234143226937015
radar,radar__evaluation__splice__moderate__a4,splice,moderate,d3_oof,hellinger,passive_detector,-0.06249999999999999,-0.1204819277108434,0.0,,,2.5036704802543075
radar,radar__evaluation__splice__moderate__a4,splice,moderate,hddm_w,hellinger,passive_detector,0.6111111111111112,0.710843373493976,0.5833333333333334,,,0.2695272533172926
radar,radar__evaluation__splice__severe__a0,splice,severe,adwin,d3_oof,passive_detector,0.7986111111111112,0.8,1.0,,,-2.659443012798542
radar,radar__evaluation__splice__severe__a0,splice,severe,adwin,hddm_w,passive_detector,0.08333333333333337,0.07499999999999996,0.0,,,-0.3348854076210234
radar,radar__evaluation__splice__severe__a0,splice,severe,adwin,hellinger,passive_detector,0.7500000000000001,0.7666666666666667,1.0,,,-0.06011689503168209
radar,radar__evaluation__splice__severe__a0,splice,severe,d3_oof,hddm_w,passive_detector,-0.7152777777777778,-0.7250000000000001,-1.0,,,2.3245576051775183
radar,radar__evaluation__splice__severe__a0,splice,severe,d3_oof,hellinger,passive_detector,-0.0486111111111111,-0.033333333333333395,0.0,,,2.59932611776686
radar,radar__evaluation__splice__severe__a0,splice,severe,hddm_w,hellinger,passive_detector,0.6666666666666667,0.6916666666666668,1.0,,,0.2747685125893413
radar,radar__evaluation__splice__severe__a1,splice,severe,adwin,d3_oof,passive_detector,0.8541666666666667,0.8983050847457628,0.3333333333333333,,,-2.6882778419948288
radar,radar__evaluation__splice__severe__a1,splice,severe,adwin,hddm_w,passive_detector,0.11111111111111105,0.0847457627118644,0.3333333333333333,,,-0.3488897984763413
radar,radar__evaluation__splice__severe__a1,splice,severe,adwin,hellinger,passive_detector,0.826388888888889,0.864406779661017,0.3333333333333333,,,-0.05878547494028351
radar,radar__evaluation__splice__severe__a1,splice,severe,d3_oof,hddm_w,passive_detector,-0.7430555555555557,-0.8135593220338984,0.0,,,2.3393880435184875
radar,radar__evaluation__splice__severe__a1,splice,severe,d3_oof,hellinger,passive_detector,-0.027777777777777797,-0.0338983050847458,0.0,,,2.629492367054545
radar,radar__evaluation__splice__severe__a1,splice,severe,hddm_w,hellinger,passive_detector,0.7152777777777779,0.7796610169491526,0.0,,,0.29010432353605775
radar,radar__evaluation__splice__severe__a2,splice,severe,adwin,d3_oof,passive_detector,0.8125,0.8389830508474576,,,,-2.599035425001542
radar,radar__evaluation__splice__severe__a2,splice,severe,adwin,hddm_w,passive_detector,0.06944444444444442,0.05932203389830504,,,,-0.34870932603645227
radar,radar__evaluation__splice__severe__a2,splice,severe,adwin,hellinger,passive_detector,0.7777777777777778,0.8135593220338984,,,,-0.059395204722222705
radar,radar__evaluation__splice__severe__a2,splice,severe,d3_oof,hddm_w,passive_detector,-0.7430555555555556,-0.7796610169491526,,,,2.2503260989650897
radar,radar__evaluation__splice__severe__a2,splice,severe,d3_oof,hellinger,passive_detector,-0.0347222222222222,-0.025423728813559296,,,,2.5396402202793196
radar,radar__evaluation__splice__severe__a2,splice,severe,hddm_w,hellinger,passive_detector,0.7083333333333334,0.7542372881355933,,,,0.2893141213142296
radar,radar__evaluation__splice__severe__a3,splice,severe,adwin,d3_oof,passive_detector,0.826388888888889,0.9059829059829062,,,,-2.556332249498828
radar,radar__evaluation__splice__severe__a3,splice,severe,adwin,hddm_w,passive_detector,0.09027777777777779,0.0769230769230771,,,,-0.3432060703039375
radar,radar__evaluation__splice__severe__a3,splice,severe,adwin,hellinger,passive_detector,0.7847222222222222,0.8632478632478634,,,,-0.060825712848000604
radar,radar__evaluation__splice__severe__a3,splice,severe,d3_oof,hddm_w,passive_detector,-0.7361111111111112,-0.8290598290598291,,,,2.213126179194891
radar,radar__evaluation__splice__severe__a3,splice,severe,d3_oof,hellinger,passive_detector,-0.041666666666666706,-0.0427350427350428,,,,2.4955065366508276
radar,radar__evaluation__splice__severe__a3,splice,severe,hddm_w,hellinger,passive_detector,0.6944444444444444,0.7863247863247863,,,,0.2823803574559369
radar,radar__evaluation__splice__severe__a4,splice,severe,adwin,d3_oof,passive_detector,0.8402777777777778,0.84070796460177,1.0,,,-2.5411689704453524
radar,radar__evaluation__splice__severe__a4,splice,severe,adwin,hddm_w,passive_detector,0.125,0.08849557522123896,1.0,,,-0.3385197487559223
radar,radar__evaluation__splice__severe__a4,splice,severe,adwin,hellinger,passive_detector,0.8055555555555556,0.7964601769911506,1.0,,,-0.060078682946643897
radar,radar__evaluation__splice__severe__a4,splice,severe,d3_oof,hddm_w,passive_detector,-0.7152777777777778,-0.752212389380531,0.0,,,2.2026492216894304
radar,radar__evaluation__splice__severe__a4,splice,severe,d3_oof,hellinger,passive_detector,-0.0347222222222222,-0.0442477876106195,0.0,,,2.4810902874987084
radar,radar__evaluation__splice__severe__a4,splice,severe,hddm_w,hellinger,passive_detector,0.6805555555555556,0.7079646017699115,0.0,,,0.2784410658092784
