stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,experiment,method,fitting_seed,detector,shared_detector_reference,resets_per_100k,training_visits_per_100k,scoring_mask_sha256,source_summary,source_sha256
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,RL_2state,17.0,adwin,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json,d983591c6a3003ff4e56840241880bb75d4706f757e06eb004faa4a010a6e1b0
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9019195150698771,0.8935340949252364,8538,2780,0.3256031857577887,47512,23692,0.498652971880788,,,E2_RL,RL_4state,37.0,adwin,False,8.333333333333334,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_persistence_37/feedback_0.05_delay_1/summary.json,403aadef71f4d37b3d2b3841e69b654f92aebdeccb5159fe9f0339dbfcf97673
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,RL_2state,7.0,adwin,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json,913e360ed50b1d277c76807899f69f067d565570adb2286220e954f6f9d53a28
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,RL_4state,7.0,adwin,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,4a50dd2a765a02f3588d414077e029f2dea10a17df04cf96a76b35b5f09c405f
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9085494190941236,0.9007142648155873,8538,3000,0.35137034434293746,47512,22012,0.46329348375147333,,,E2_RL,RL_4state,17.0,hddm_w,False,33.333333333333336,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json,ae076597aafd970aa5224d29869bc89dba130a67e2487d4770066b4a94e01e59
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9044241454790368,0.8961687770643119,8538,4067,0.4763410634809089,47512,18329,0.3857762249536959,,,E2_RL,RL_4state,27.0,hddm_w,False,29.999999999999996,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json,15c0375cc1bcc07246f7687a030e11d49e9e913e0525329069018c86fee185c1
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.908317898636134,0.9004922659337808,8538,3710,0.43452799250409935,47512,21772,0.45824212830442834,,,E2_RL,RL_2state,47.0,hddm_w,False,31.666666666666664,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_47/feedback_0.05_delay_1/summary.json,7f5599f68406ee914d29beb6c22d413ee9413f67266db3673a6296de04fa9533
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.908317898636134,0.9004922659337808,8538,3710,0.43452799250409935,47512,21772,0.45824212830442834,,,E2_RL,selected_map,,hddm_w,False,31.666666666666664,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/selected_map/feedback_0.05_delay_1/summary.json,327cf4c9e512d27e91db0c739d4a3921b204fc56280824fa4798e71219c7f5b6
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8984677555143964,0.8898408301062487,8538,2952,0.3457484188334505,47512,22914,0.48227816130661727,,,E2_RL,error_rule,,hddm_w,False,11.666666666666666,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/error_rule/feedback_0.05_delay_1/summary.json,8f6a70891f53b6538c0390bfacaa1d0f0c5868a13dc3daab863cc77618516f03
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,RL_2state,37.0,hddm_w,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_37/feedback_0.05_delay_1/summary.json,b70398b540522836da732fc7c864e80063274dbe952c969200dcc03056d749d2
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9044241454790368,0.8961687770643119,8538,4067,0.4763410634809089,47512,18329,0.3857762249536959,,,E2_RL,RL_4state,47.0,hddm_w,False,29.999999999999996,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_persistence_47/feedback_0.05_delay_1/summary.json,1dc3502a51c6f8643b901d0383ef2d5bbb552b082c5cc42210f387b3f12fb5dd
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.908317898636134,0.9004922659337808,8538,3710,0.43452799250409935,47512,21772,0.45824212830442834,,,E2_RL,RL_2state,27.0,hddm_w,False,31.666666666666664,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json,9fc278b3dd9ffcc7ad78ab1ace444cb86cd322c1d2a9aba2f0a7340d12489c1a
