stream,detector,filter,filter_seed,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,malicious_recall,benign_fpr
SEA_A,none,learned_features_label,47.0,0.8842628950331001,0.894688995215311,0.2608240223463687,0.223441444009804,0.0,9966.5,,
SEA_A,none,none,,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,0.0,11400.0,,
radar,adwin,learned_features,7.0,0.15190020193177325,0.6191224268689057,0.6944444444444444,0.35257442185532195,0.0,12633.0,0.21688784803538902,0.04074624095043623
radar,adwin,learned_features,17.0,0.13772888172926304,0.5658179848320694,0.700070323488045,0.34158668490124267,0.0,12567.0,0.10994015092375747,0.05708186374605531
radar,adwin,learned_features,27.0,0.16987901634650873,0.6158721560130012,0.689873417721519,0.3917631006495753,0.5,13515.5,0.23965651834504295,0.05930944867273065
radar,adwin,learned_features,37.0,0.16866804879845115,0.6152762730227519,0.6845991561181435,0.3100206460022118,1.0,13669.0,0.23250065053343744,0.06042324113606831
radar,adwin,learned_features,47.0,0.16914115811586905,0.6153846153846154,0.7619549929676512,0.3120322283968713,1.0,14330.0,0.229247983346344,0.06023760905884537
radar,adwin,learned_features_label,7.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,adwin,learned_features_label,17.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31754248408773234,0.5,13296.5,0.4864689045016914,0.06255801002413217
radar,adwin,learned_features_label,27.0,0.16179465120203346,0.5910617551462621,0.6645569620253164,0.25916272346057695,0.5,12555.5,0.23809523809523808,0.10191201039539632
radar,adwin,learned_features_label,37.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,adwin,learned_features_label,47.0,0.15707145323815674,0.6117551462621885,0.4240506329113924,0.5612502846531383,0.0,10526.0,0.8382773874577154,0.06645628364581399
radar,adwin,none,,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,adwin,oracle_blocks,,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,oracle_rows,,0.1995212252107742,0.6728060671722644,0.0,0.363349508761026,0.5,11625.0,0.36677075201665366,0.04872842027102283
radar,adwin,random_blocks,7.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,random_blocks,17.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,random_blocks,27.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,random_blocks,37.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,random_blocks,47.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,adwin,random_rows,7.0,0.1927662252857256,0.6642470205850488,0.46905766526019693,0.4965995744986016,0.0,11625.5,0.3708040593286495,0.06766289214776314
radar,adwin,random_rows,17.0,0.1713153729084592,0.6679848320693391,0.5973980309423348,0.4284297086032558,0.0,11616.0,0.3420504813947437,0.043901986263226285
radar,adwin,random_rows,27.0,0.19000057285783398,0.6637594799566631,0.5263713080168776,0.4624160351875314,0.5,12304.0,0.3605256310174343,0.0641358826805272
radar,adwin,random_rows,37.0,0.19920787923729272,0.6713976164680391,0.590014064697609,0.4295472473884254,0.5,11618.0,0.3498568826437679,0.05104882123630963
radar,adwin,random_rows,47.0,0.17069856989181595,0.6642470205850488,0.5348101265822784,0.4621530848851385,0.0,11629.0,0.33125162633359356,0.05030629292741785
radar,d3_oof,learned_features,7.0,0.15190020193177325,0.6191224268689057,0.6944444444444444,0.35257442185532195,0.0,10893.0,0.21688784803538902,0.04074624095043623
radar,d3_oof,learned_features,17.0,0.19493220549742282,0.6679306608884074,0.700070323488045,0.29689768968593166,0.0,10801.0,0.3551912568306011,0.05708186374605531
radar,d3_oof,learned_features,27.0,0.16989540289373772,0.6158721560130012,0.7756680731364276,0.3492966268131304,0.0,10805.0,0.24030705178246164,0.05930944867273065
radar,d3_oof,learned_features,37.0,0.16957377846728405,0.6151679306608884,0.6824894514767933,0.26230772230938304,0.0,10897.0,0.24069737184491283,0.06042324113606831
radar,d3_oof,learned_features,47.0,0.13601324990935415,0.5639219934994583,0.7619549929676512,0.3108360561480674,0.0,10764.0,0.10564663023679416,0.06023760905884537
radar,d3_oof,learned_features_label,7.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
radar,d3_oof,learned_features_label,17.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3624412482213111,0.0,11398.0,0.2444704657819412,0.06255801002413217
radar,d3_oof,learned_features_label,27.0,0.18227932020074844,0.6426868905742145,0.7464838255977496,0.2526201047523549,0.0,10780.5,0.4731980223783503,0.10191201039539632
radar,d3_oof,learned_features_label,37.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
radar,d3_oof,learned_features_label,47.0,0.17968929209131113,0.6625135427952329,0.4240506329113924,0.5157957391985929,0.0,8992.5,0.8382773874577154,0.06645628364581399
radar,d3_oof,none,,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
radar,d3_oof,oracle_blocks,,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,oracle_rows,,0.23391371021728596,0.724160346695558,0.0,0.40732794683622975,0.0,9978.0,0.4973978662503252,0.04872842027102283
radar,d3_oof,random_blocks,7.0,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,random_blocks,17.0,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,random_blocks,27.0,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,random_blocks,37.0,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,random_blocks,47.0,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.0,6175.0,0.6341399947957325,0.13773900129942454
radar,d3_oof,random_rows,7.0,0.17191546506740207,0.6134886240520043,0.46905766526019693,0.4965995744986016,0.0,9978.0,0.24941451990632318,0.06766289214776314
radar,d3_oof,random_rows,17.0,0.15046461269013567,0.6172264355362946,0.6624472573839663,0.396546984438123,0.0,9978.0,0.2206609419724174,0.043901986263226285
radar,d3_oof,random_rows,27.0,0.16922934610954876,0.6130552546045505,0.5284810126582279,0.4624160351875314,0.0,9978.0,0.23965651834504295,0.0641358826805272
radar,d3_oof,random_rows,37.0,0.17835711901896922,0.6206392199349946,0.4525316455696203,0.49620514904501234,0.0,9978.0,0.2284673432214416,0.05104882123630963
radar,d3_oof,random_rows,47.0,0.14984780967349243,0.6134886240520043,0.60056258790436,0.42987593526641643,0.0,9978.0,0.20986208691126726,0.05030629292741785
radar,hddm_w,learned_features,7.0,0.20862543750680618,0.7212351029252437,0.6954992967651196,0.3489588551974203,0.0,12603.0,0.455503512880562,0.04074624095043623
radar,hddm_w,learned_features,17.0,0.13777892214620294,0.5658179848320694,0.6951476793248945,0.3398117703600909,0.5,13484.5,0.1088992974238876,0.05708186374605531
radar,hddm_w,learned_features,27.0,0.16987901634650873,0.6158721560130012,0.689873417721519,0.3917631006495753,0.5,13515.5,0.23965651834504295,0.05930944867273065
radar,hddm_w,learned_features,37.0,0.1356418453909714,0.5638136511375949,0.6845991561181435,0.3107861962414462,0.5,12730.0,0.10889929742388758,0.06042324113606831
radar,hddm_w,learned_features,47.0,0.16914115811586905,0.6153846153846154,0.7619549929676512,0.3120322283968713,1.0,14330.0,0.229247983346344,0.06023760905884537
radar,hddm_w,learned_features_label,7.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,hddm_w,learned_features_label,17.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31754248408773234,0.5,13296.5,0.4864689045016914,0.06255801002413217
radar,hddm_w,learned_features_label,27.0,0.19627911366394651,0.6425243770314193,0.6649085794655415,0.25548141922707707,1.0,13485.0,0.35480093676814983,0.10191201039539632
radar,hddm_w,learned_features_label,37.0,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,hddm_w,learned_features_label,47.0,0.21168252645631896,0.7138678223185266,0.3488045007032349,0.552770137400969,0.0,10444.5,0.8373666406453292,0.06645628364581399
radar,hddm_w,none,,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.5,13300.0,0.4864689045016914,0.06255801002413217
radar,hddm_w,oracle_blocks,,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,oracle_rows,,0.1995212252107742,0.6728060671722644,0.0,0.363349508761026,0.5,11625.0,0.36677075201665366,0.04872842027102283
radar,hddm_w,random_blocks,7.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,random_blocks,17.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,random_blocks,27.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,random_blocks,37.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,random_blocks,47.0,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.0,7125.0,0.7555295342180588,0.13773900129942454
radar,hddm_w,random_rows,7.0,0.19272026335119452,0.6642470205850488,0.6047819971870605,0.4300074104176129,0.5,11622.5,0.3689825657038772,0.06766289214776314
radar,hddm_w,random_rows,17.0,0.1712992358112603,0.6679848320693391,0.5959915611814346,0.42928429708603255,0.5,12299.5,0.34139994795732503,0.043901986263226285
radar,hddm_w,random_rows,27.0,0.19000057285783398,0.6637594799566631,0.5263713080168776,0.4624160351875314,0.5,12304.0,0.3605256310174343,0.0641358826805272
radar,hddm_w,random_rows,37.0,0.19920787923729272,0.6713976164680391,0.5203938115330521,0.46129849640236176,0.5,12331.0,0.3498568826437679,0.05104882123630963
radar,hddm_w,random_rows,47.0,0.17069856989181595,0.6642470205850488,0.5319971870604782,0.46425668730428127,0.5,12301.0,0.33125162633359356,0.05030629292741785
radar,hellinger,learned_features,7.0,0.15190020193177325,0.6191224268689057,0.779887482419128,0.2638237754882509,1.0,12765.0,0.21688784803538902,0.04074624095043623
radar,hellinger,learned_features,17.0,0.19493220549742282,0.6679306608884074,0.7851617440225035,0.251407287371969,0.5,11743.0,0.3551912568306011,0.05708186374605531
radar,hellinger,learned_features,27.0,0.16989540289373772,0.6158721560130012,0.7756680731364276,0.3038899282485371,1.0,12704.0,0.24030705178246164,0.05930944867273065
radar,hellinger,learned_features,37.0,0.16957377846728405,0.6151679306608884,0.6824894514767933,0.26230772230938304,1.0,12797.0,0.24069737184491283,0.06042324113606831
radar,hellinger,learned_features,47.0,0.13601324990935415,0.5639219934994583,0.7619549929676512,0.26877863988012485,1.0,12582.0,0.10564663023679416,0.06023760905884537
radar,hellinger,learned_features_label,7.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.31677742452131097,1.0,13300.0,0.2444704657819412,0.06255801002413217
radar,hellinger,learned_features_label,17.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.31698670276676555,1.0,13298.0,0.2444704657819412,0.06255801002413217
radar,hellinger,learned_features_label,27.0,0.18227932020074844,0.6426868905742145,0.7464838255977496,0.2526201047523549,0.5,11722.0,0.4731980223783503,0.10191201039539632
radar,hellinger,learned_features_label,37.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.31677742452131097,1.0,13300.0,0.2444704657819412,0.06255801002413217
radar,hellinger,learned_features_label,47.0,0.17968929209131113,0.6625135427952329,0.43248945147679324,0.46977943627984453,0.5,9692.0,0.8382773874577154,0.06645628364581399
radar,hellinger,none,,0.16848598392320446,0.6139219934994583,0.719760900140647,0.31677742452131097,1.0,13300.0,0.2444704657819412,0.06255801002413217
radar,hellinger,oracle_blocks,,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,oracle_rows,,0.23391371021728596,0.724160346695558,0.0,0.36187340138168433,0.5,10928.0,0.4973978662503252,0.04872842027102283
radar,hellinger,random_blocks,7.0,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,random_blocks,17.0,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,random_blocks,27.0,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,random_blocks,37.0,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,random_blocks,47.0,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.5,7125.0,0.6341399947957325,0.13773900129942454
radar,hellinger,random_rows,7.0,0.17191546506740207,0.6134886240520043,0.5358649789029536,0.41768460306456623,1.0,11617.5,0.24941451990632318,0.06766289214776314
radar,hellinger,random_rows,17.0,0.15046461269013567,0.6172264355362946,0.6624472573839663,0.35109243898357756,1.0,11607.5,0.2206609419724174,0.043901986263226285
radar,hellinger,random_rows,27.0,0.16922934610954876,0.6130552546045505,0.5935302390998594,0.38409270193387995,1.0,11609.5,0.23965651834504295,0.0641358826805272
radar,hellinger,random_rows,37.0,0.17835711901896922,0.6206392199349946,0.5203938115330521,0.41584395094781634,1.0,11633.0,0.2284673432214416,0.05104882123630963
radar,hellinger,random_rows,47.0,0.14984780967349243,0.6134886240520043,0.60056258790436,0.384421389811871,1.0,11614.5,0.20986208691126726,0.05030629292741785
radar,none,learned_features,7.0,0.15190020193177325,0.6191224268689057,0.6944444444444444,0.35257442185532195,0.0,10893.0,0.21688784803538902,0.04074624095043623
radar,none,learned_features,17.0,0.19493220549742282,0.6679306608884074,0.700070323488045,0.29689768968593166,0.0,10801.0,0.3551912568306011,0.05708186374605531
radar,none,learned_features,27.0,0.16989540289373772,0.6158721560130012,0.7756680731364276,0.3492966268131304,0.0,10805.0,0.24030705178246164,0.05930944867273065
radar,none,learned_features,37.0,0.16957377846728405,0.6151679306608884,0.6824894514767933,0.26230772230938304,0.0,10897.0,0.24069737184491283,0.06042324113606831
radar,none,learned_features,47.0,0.13601324990935415,0.5639219934994583,0.7619549929676512,0.3108360561480674,0.0,10764.0,0.10564663023679416,0.06023760905884537
radar,none,learned_features_label,7.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
radar,none,learned_features_label,17.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3624412482213111,0.0,11398.0,0.2444704657819412,0.06255801002413217
radar,none,learned_features_label,27.0,0.18227932020074844,0.6426868905742145,0.7464838255977496,0.2526201047523549,0.0,10780.5,0.4731980223783503,0.10191201039539632
radar,none,learned_features_label,37.0,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
radar,none,learned_features_label,47.0,0.17968929209131113,0.6625135427952329,0.4240506329113924,0.5157957391985929,0.0,8992.5,0.8382773874577154,0.06645628364581399
radar,none,none,,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.0,11400.0,0.2444704657819412,0.06255801002413217
