experiment,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E1_fixed,hellinger,confirmed_unscreened,0.4648347072615549,0.6449929413309695,1.0,0.0,0.5027322404371585,0.06292927417857805,1.388888888888889,97638.88888888889
E1_fixed,hellinger,immediate_screened,0.4574229093508247,0.6138113184073154,0.7194694834641226,0.3015696419484002,0.2444704657819412,0.06255801002413217,0.0,95000.0
E1_fixed,hellinger,immediate_unscreened,0.4725166046469797,0.6624541186513018,1.0,0.0,0.627504553734062,0.06292927417857805,2.777777777777778,95000.0
E1_fixed,hellinger,none_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E1_fixed,hellinger,none_unscreened,0.4648347072615549,0.6449929413309695,1.0,0.0,0.5027322404371585,0.06292927417857805,0.0,95000.0
E2_RL,adwin,RL_2state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,adwin,RL_4state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,adwin,confirmed_screened,0.4759451645653141,0.6477531833128571,0.780064888996237,0.25611310444610935,0.4864689045016914,0.06255801002413217,4.166666666666667,105555.55555555556
E2_RL,adwin,error_rule,0.48109064312062655,0.641958577622032,0.6572131418296697,0.36186410258292795,0.36677075201665366,0.06255801002413217,11.111111111111112,95000.0
E2_RL,adwin,none_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,adwin,selected_map,0.4624566451895588,0.6186161725598346,0.7194803671555542,0.33187464832508456,0.2434296122820713,0.06255801002413217,4.166666666666667,95000.0
E2_RL,d3_oof,RL_2state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,d3_oof,RL_4state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,d3_oof,confirmed_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,d3_oof,error_rule,0.48109064312062655,0.641958577622032,0.6572131418296697,0.36186410258292795,0.36677075201665366,0.06255801002413217,11.111111111111112,95000.0
E2_RL,d3_oof,none_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,d3_oof,selected_map,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hddm_w,RL_2state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hddm_w,RL_4state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
