experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E2_RL,adwin,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,adwin,RL_4state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,adwin,RL_4state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,adwin,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166029473678815,-0.5211004784688995,-0.2842022796361543,0.1796809391236898,,,0.0,0.0
E2_RL,adwin,confirmed_screened,RBF_I,radar,dataset_descriptive,0.11948307963377125,-0.3629724685988585,-0.1924679413448186,-0.001989682532407555,,,0.0,-7916.6666666666715
E2_RL,adwin,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6360860270016527,0.15812800987004094,0.0917343382913357,-0.18167062165609735,,,0.0,-7916.6666666666715
E2_RL,adwin,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.4902162231873918,-0.4978947368421053,-0.004540948364796904,0.04462252771074854,,,-4.166666666666666,0.0
E2_RL,adwin,error_rule,RBF_I,radar,dataset_descriptive,0.1742409498284293,-0.28424893860772293,0.17500493476463763,-0.18309077508451904,,,-4.166666666666666,0.0
E2_RL,adwin,error_rule,SEA_A,radar,dataset_descriptive,0.6644571730158211,0.21364579823438234,0.17954588312943454,-0.22771330279526758,,,0.0,0.0
E2_RL,adwin,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,adwin,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
