experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,hellinger,confirmed_unscreened,RBF_I,radar,dataset_descriptive,0.2781940362278018,-0.21408858123381658,0.0,0.0,,,-0.13020800950584732,-247.15342687198427
E1_fixed,hellinger,confirmed_unscreened,SEA_A,radar,dataset_descriptive,0.6129153459620383,0.12603952254684592,0.0,0.0,,,-1.844493723791562,-3504.2962840148393
E1_fixed,hellinger,immediate_screened,RBF_I,SEA_A,dataset_descriptive,-0.3743687996141243,-0.37783586073170494,0.015295153786929472,-0.049000123811795804,,,1.1904761904761898,0.0
E1_fixed,hellinger,immediate_screened,RBF_I,radar,dataset_descriptive,0.2612850084186058,-0.24987073483981392,-0.17071005838808917,0.06881243891298022,,,3.2911955439364196,0.24179118910979014
E1_fixed,hellinger,immediate_screened,SEA_A,radar,dataset_descriptive,0.6356538080327301,0.12796512589189102,-0.18600521217501864,0.11781256272477603,,,2.1007193534602298,0.24179118910979014
E1_fixed,hellinger,immediate_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.3620001563085493,-0.36669045188748295,0.0,0.0,,,1.8571428571428585,0.0
E1_fixed,hellinger,immediate_unscreened,RBF_I,radar,dataset_descriptive,0.2737880168871794,-0.22661389183344827,0.0,0.0,,,4.901652173998863,0.24179118910979014
E1_fixed,hellinger,immediate_unscreened,SEA_A,radar,dataset_descriptive,0.6357881731957287,0.14007656005403468,0.0,0.0,,,3.0445093168560042,0.24179118910979014
E1_fixed,hellinger,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.3510427663393756,-0.3568418426612001,-0.027579646558709925,0.01601070429813342,,,0.0,0.0
E1_fixed,hellinger,none_screened,RBF_I,radar,dataset_descriptive,0.2663061715104138,-0.2924680200913661,-0.14101006117098258,0.09885506388666926,,,0.0,0.24179118910979014
