stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,d3_oof,confirmed,instance,moderate,0.05,1,0.5573458867509328,0.5619090098126672,0.8059067310017997,0.19173016569879822,0.3333333333333333,57633.333333333336,3.032760166999651,,
RBF_I,d3_oof,confirmed,instance,severe,0.05,1,0.5027071022583204,0.5088551888195064,0.7375960137700162,0.2666069605053218,0.6666666666666666,58900.0,2.954026833336684,,
RBF_I,d3_oof,confirmed,splice,moderate,0.05,1,0.5541150202736542,0.5574997148545388,0.6329020768387849,0.2139698871687391,0.6666666666666666,58266.666666666664,2.9583205276673348,,
RBF_I,d3_oof,confirmed,splice,severe,0.05,1,0.5306240158859433,0.5353433124628261,0.5622733087950275,0.2598685991800416,0.3333333333333333,58900.0,2.9979640136686307,,
RBF_I,d3_oof,error_rule,clean,none,0.05,1,0.5496435111752915,0.5555040142729705,,0.3276836158192091,9.0,57000.0,2.649016125326549,,
RBF_I,d3_oof,error_rule,concept,moderate,0.05,1,0.5353885263003919,0.5415360595124296,0.3945369052747812,0.38434851228714306,9.666666666666666,57000.0,2.639609513998342,,
RBF_I,d3_oof,error_rule,concept,severe,0.05,1,0.5252231513140937,0.5322595482975792,0.3583259087676816,0.4026063470631427,6.666666666666667,57000.0,2.65210437499627,,
RBF_I,d3_oof,error_rule,instance,moderate,0.05,1,0.5353905170547666,0.5425810288432947,0.7223191718503403,0.2766845780802431,10.333333333333334,57000.0,2.646966013664496,,
RBF_I,d3_oof,error_rule,instance,severe,0.05,1,0.5082160673359356,0.516176033303598,0.5891437903152102,0.40538903497183626,6.333333333333333,57000.0,2.676962319329808,,
RBF_I,d3_oof,error_rule,splice,moderate,0.05,1,0.5335097117244384,0.5392173090349793,0.4601909934816808,0.3962093778618812,8.666666666666666,57000.0,2.6578597223269753,,
RBF_I,d3_oof,error_rule,splice,severe,0.05,1,0.523119486298565,0.5302811054570595,0.28788825055379486,0.31790284261028434,6.333333333333333,57000.0,2.648504791330197,,
RBF_I,d3_oof,no_reset,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.003619847334145,,
RBF_I,d3_oof,no_reset,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,2.904978069331264,,
RBF_I,d3_oof,no_reset,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,2.8721817636687774,,
RBF_I,d3_oof,no_reset,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,2.9498824723365638,,
RBF_I,d3_oof,no_reset,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,2.865345028001078,,
RBF_I,d3_oof,no_reset,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,2.872025916328615,,
