stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,d3_oof,selected_map,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,3.030919528163698,,
RBF_I,d3_oof,selected_map,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.958706222329056,,
RBF_I,d3_oof,selected_map,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.9936890835039476,,
RBF_I,d3_oof,selected_map,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.956657152826665,,
RBF_I,d3_oof,selected_map,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,3.0341088539983807,,
RBF_I,d3_oof,selected_map,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.9383851039989777,,
RBF_I,hddm_w,confirmed,0.01,1,0.5329605275478377,0.5393071662206363,0.8055485210440163,0.15778883880769695,2.5,65866.66666666667,2.9054641734983306,,
RBF_I,hddm_w,confirmed,0.01,5,0.5254834492459395,0.5312607790663098,0.707663135088301,0.2573093727695002,2.1666666666666665,65550.0,2.887597826173684,,
RBF_I,hddm_w,confirmed,0.02,1,0.529913512674198,0.536354445435623,0.7782439880496445,0.20879747402401372,2.5,65233.333333333336,2.9368618543279204,,
RBF_I,hddm_w,confirmed,0.02,5,0.5351670456461295,0.5402586975914362,0.6372709867943445,0.30771346554951284,1.5,65550.0,2.955591888831502,,
RBF_I,hddm_w,confirmed,0.05,1,0.5236581960735972,0.5311210228962236,0.6666152586799527,0.2881265279260332,2.5,64916.66666666667,2.9473432639982398,,
RBF_I,hddm_w,confirmed,0.05,5,0.5083466458302601,0.5166726137377342,0.5893804101577883,0.38731443216132855,2.5,67450.0,2.958286333504172,,
RBF_I,hddm_w,error_rule,0.01,1,0.5307250602553397,0.5372197442759441,0.7553782871555562,0.21722711320437504,11.0,57000.0,2.597831562491289,,
RBF_I,hddm_w,error_rule,0.01,5,0.526494440172073,0.5331103181683021,0.7050791882478563,0.2851175475347105,8.333333333333332,57000.0,2.609391034997922,,
RBF_I,hddm_w,error_rule,0.02,1,0.5299518281224999,0.5364079690752304,0.6818171918415549,0.29630300371208895,9.833333333333332,57000.0,2.636005666664763,,
RBF_I,hddm_w,error_rule,0.02,5,0.5214903509348177,0.5276330657151354,0.5873752476521806,0.38414765022906017,8.166666666666668,57000.0,2.6146610071640075,,
RBF_I,hddm_w,error_rule,0.05,1,0.5289297892556135,0.5358400237882842,0.5891437903152102,0.36653632539552267,7.666666666666666,57000.0,2.6744961735021207,,
RBF_I,hddm_w,error_rule,0.05,5,0.5210731736571724,0.5277609277430866,0.5363007992397462,0.46885476916902025,6.333333333333333,57000.0,2.667062944504626,,
RBF_I,hddm_w,no_reset,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.8845608055028906,,
RBF_I,hddm_w,no_reset,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.8322146113350755,,
RBF_I,hddm_w,no_reset,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.8742625691617527,,
