dataset,series,category,mode,level,profile,metric,mean,sd,defined,realizations
RBF,hddm_w,6,splice,severe,confirmed_screened,macro_f1,0.6056061640147851,0.0230705532832418,3,3
RBF,hddm_w,6,splice,severe,confirmed_screened,macro_recall,0.6035297608280445,0.0265200568977556,3,3
RBF,hddm_w,6,splice,severe,confirmed_screened,roc_auc,0.823272455886796,0.0160418405235422,3,3
RBF,hddm_w,6,splice,severe,confirmed_unscreened,accuracy,0.581460210898546,0.0334622625001466,3,3
RBF,hddm_w,6,splice,severe,confirmed_unscreened,macro_f1,0.5780438168773131,0.0317351033624399,3,3
RBF,hddm_w,6,splice,severe,confirmed_unscreened,macro_recall,0.5764362385455292,0.0295444382706942,3,3
RBF,hddm_w,6,splice,severe,confirmed_unscreened,roc_auc,0.8071406401038007,0.0214427820709942,3,3
RBF,hddm_w,6,splice,severe,immediate_screened,accuracy,0.5270797007749248,0.0320204101963402,3,3
RBF,hddm_w,6,splice,severe,immediate_screened,macro_f1,0.5213033327472512,0.0288664471539981,3,3
RBF,hddm_w,6,splice,severe,immediate_screened,macro_recall,0.5201171671966559,0.0255948172951258,3,3
RBF,hddm_w,6,splice,severe,immediate_screened,roc_auc,0.7630284408339424,0.020292214893292,3,3
RBF,hddm_w,6,splice,severe,immediate_unscreened,accuracy,0.5172491482874966,0.0331097013464834,3,3
RBF,hddm_w,6,splice,severe,immediate_unscreened,macro_f1,0.5110726472768023,0.0301845462959175,3,3
RBF,hddm_w,6,splice,severe,immediate_unscreened,macro_recall,0.5102044392030278,0.0272952264238193,3,3
RBF,hddm_w,6,splice,severe,immediate_unscreened,roc_auc,0.75983170900143,0.0206473948964318,3,3
RBF,hellinger,0,clean,none,confirmed_screened,accuracy,0.6643528544625718,0.0540078068236124,3,3
RBF,hellinger,0,clean,none,confirmed_screened,macro_f1,0.6630266231963677,0.054054500507236,3,3
RBF,hellinger,0,clean,none,confirmed_screened,macro_recall,0.6625016785025619,0.0534949505889006,3,3
RBF,hellinger,0,clean,none,confirmed_screened,roc_auc,0.8544293160011242,0.0337887065375053,3,3
RBF,hellinger,0,clean,none,confirmed_unscreened,accuracy,0.6278945993225453,0.0504394293623943,3,3
RBF,hellinger,0,clean,none,confirmed_unscreened,macro_f1,0.6263555019946848,0.0509186024685727,3,3
RBF,hellinger,0,clean,none,confirmed_unscreened,macro_recall,0.6252836401131597,0.0490061046913578,3,3
RBF,hellinger,0,clean,none,confirmed_unscreened,roc_auc,0.838581534818338,0.0293845360793772,3,3
RBF,hellinger,0,clean,none,immediate_screened,accuracy,0.6128917408336116,0.0193664388243245,3,3
RBF,hellinger,0,clean,none,immediate_screened,macro_f1,0.6099296340784647,0.01728312404001,3,3
RBF,hellinger,0,clean,none,immediate_screened,macro_recall,0.6093160207801861,0.0136577175864051,3,3
RBF,hellinger,0,clean,none,immediate_screened,roc_auc,0.8284845935274143,0.006832313407901,3,3
RBF,hellinger,0,clean,none,immediate_unscreened,accuracy,0.5390771303675318,0.0373399307098657,3,3
RBF,hellinger,0,clean,none,immediate_unscreened,macro_f1,0.5337147893252108,0.0336486911192599,3,3
RBF,hellinger,0,clean,none,immediate_unscreened,macro_recall,0.5327489375857761,0.0302105422201147,3,3
RBF,hellinger,0,clean,none,immediate_unscreened,roc_auc,0.7787038011724308,0.0198862067951867,3,3
RBF,hellinger,1,instance,moderate,confirmed_screened,accuracy,0.6404858365567869,0.0190090028898419,3,3
RBF,hellinger,1,instance,moderate,confirmed_screened,macro_f1,0.639549981424686,0.0170976395373247,3,3
RBF,hellinger,1,instance,moderate,confirmed_screened,macro_recall,0.6402756846269687,0.0179431102608809,3,3
RBF,hellinger,1,instance,moderate,confirmed_screened,roc_auc,0.8416191001206051,0.0121797201048765,3,3
RBF,hellinger,1,instance,moderate,confirmed_unscreened,accuracy,0.614644510108564,0.0300661768153602,3,3
RBF,hellinger,1,instance,moderate,confirmed_unscreened,macro_f1,0.6113648683068081,0.0309188423868495,3,3
RBF,hellinger,1,instance,moderate,confirmed_unscreened,macro_recall,0.6091967231590507,0.0307223042069314,3,3
RBF,hellinger,1,instance,moderate,confirmed_unscreened,roc_auc,0.8295908708831273,0.0187953012351145,3,3
RBF,hellinger,1,instance,moderate,immediate_screened,accuracy,0.6052019536579657,0.0516431590395134,3,3
RBF,hellinger,1,instance,moderate,immediate_screened,macro_f1,0.6028280472516933,0.0518472408840494,3,3
RBF,hellinger,1,instance,moderate,immediate_screened,macro_recall,0.603062354911,0.051528604380109,3,3
RBF,hellinger,1,instance,moderate,immediate_screened,roc_auc,0.8169651117675559,0.0341917186848388,3,3
RBF,hellinger,1,instance,moderate,immediate_unscreened,accuracy,0.5332314096785535,0.037461010148594,3,3
RBF,hellinger,1,instance,moderate,immediate_unscreened,macro_f1,0.5269703872329479,0.0298699564254058,3,3
RBF,hellinger,1,instance,moderate,immediate_unscreened,macro_recall,0.525421699909762,0.0277382603479562,3,3
RBF,hellinger,1,instance,moderate,immediate_unscreened,roc_auc,0.7722355028623961,0.0235342662813508,3,3
RBF,hellinger,2,instance,severe,confirmed_screened,accuracy,0.6002258154877841,0.023023478475804,3,3
RBF,hellinger,2,instance,severe,confirmed_screened,macro_f1,0.5965746527102368,0.0200601764213196,3,3
RBF,hellinger,2,instance,severe,confirmed_screened,macro_recall,0.5946138807623819,0.0178379360936907,3,3
RBF,hellinger,2,instance,severe,confirmed_screened,roc_auc,0.8121432919922295,0.0197804296253515,3,3
RBF,hellinger,2,instance,severe,confirmed_unscreened,accuracy,0.5871372183319173,0.0420072093603518,3,3
RBF,hellinger,2,instance,severe,confirmed_unscreened,macro_f1,0.5833550571483471,0.0394410227021425,3,3
RBF,hellinger,2,instance,severe,confirmed_unscreened,macro_recall,0.5813543897226775,0.0372356121902609,3,3
RBF,hellinger,2,instance,severe,confirmed_unscreened,roc_auc,0.8087241293594759,0.0345134535914837,3,3
RBF,hellinger,2,instance,severe,immediate_screened,accuracy,0.5907632745355443,0.0610943202755096,3,3
RBF,hellinger,2,instance,severe,immediate_screened,macro_f1,0.5883571582293085,0.0624403770811084,3,3
RBF,hellinger,2,instance,severe,immediate_screened,macro_recall,0.5880464903879253,0.0619059781559598,3,3
RBF,hellinger,2,instance,severe,immediate_screened,roc_auc,0.8040045621894686,0.0465386817958299,3,3
RBF,hellinger,2,instance,severe,immediate_unscreened,accuracy,0.5180268769266657,0.0285999968415091,3,3
RBF,hellinger,2,instance,severe,immediate_unscreened,macro_f1,0.5089501667317046,0.0174121973802919,3,3
RBF,hellinger,2,instance,severe,immediate_unscreened,macro_recall,0.5090505818667223,0.0177342973525914,3,3
RBF,hellinger,2,instance,severe,immediate_unscreened,roc_auc,0.7599044079260558,0.0269053877815883,3,3
RBF,hellinger,3,concept,moderate,confirmed_screened,accuracy,0.6319181763770572,0.0316611020850328,3,3
RBF,hellinger,3,concept,moderate,confirmed_screened,macro_f1,0.6299023259372116,0.0302710122476378,3,3
RBF,hellinger,3,concept,moderate,confirmed_screened,macro_recall,0.629542927984036,0.0301476901708329,3,3
RBF,hellinger,3,concept,moderate,confirmed_screened,roc_auc,0.8388910262758694,0.0170294587046445,3,3
RBF,hellinger,3,concept,moderate,confirmed_unscreened,accuracy,0.6106963690617379,0.0403208110980582,3,3
RBF,hellinger,3,concept,moderate,confirmed_unscreened,macro_f1,0.6078751054658084,0.0392878361682423,3,3
RBF,hellinger,3,concept,moderate,confirmed_unscreened,macro_recall,0.606697348068082,0.0380066886373275,3,3
RBF,hellinger,3,concept,moderate,confirmed_unscreened,roc_auc,0.8243557157366169,0.0293373612649052,3,3
RBF,hellinger,3,concept,moderate,immediate_screened,accuracy,0.6162635796958363,0.0396762416243653,3,3
RBF,hellinger,3,concept,moderate,immediate_screened,macro_f1,0.6148817905046163,0.0391285252547251,3,3
RBF,hellinger,3,concept,moderate,immediate_screened,macro_recall,0.6156051850125922,0.039463555405036,3,3
RBF,hellinger,3,concept,moderate,immediate_screened,roc_auc,0.8290684155319514,0.0256866738785606,3,3
RBF,hellinger,3,concept,moderate,immediate_unscreened,accuracy,0.5512136509628432,0.0360746396373153,3,3
RBF,hellinger,3,concept,moderate,immediate_unscreened,macro_f1,0.5463566809234123,0.0355999206925305,3,3
RBF,hellinger,3,concept,moderate,immediate_unscreened,macro_recall,0.5449193180150735,0.0340482591718788,3,3
RBF,hellinger,3,concept,moderate,immediate_unscreened,roc_auc,0.7833329716980449,0.0271436838781491,3,3
RBF,hellinger,4,concept,severe,confirmed_screened,accuracy,0.6440338979930537,0.026343907426276,3,3
RBF,hellinger,4,concept,severe,confirmed_screened,macro_f1,0.6421989013462198,0.025117007150807,3,3
RBF,hellinger,4,concept,severe,confirmed_screened,macro_recall,0.642510471039527,0.0240727451089288,3,3
RBF,hellinger,4,concept,severe,confirmed_screened,roc_auc,0.8448986874252821,0.0121107328883961,3,3
RBF,hellinger,4,concept,severe,confirmed_unscreened,accuracy,0.6017999481981339,0.036404237523891,3,3
RBF,hellinger,4,concept,severe,confirmed_unscreened,macro_f1,0.5990044063313776,0.0347602808432668,3,3
RBF,hellinger,4,concept,severe,confirmed_unscreened,macro_recall,0.5985560214360567,0.0332333029002449,3,3
RBF,hellinger,4,concept,severe,confirmed_unscreened,roc_auc,0.8211518582269325,0.0226929669823943,3,3
RBF,hellinger,4,concept,severe,immediate_screened,accuracy,0.5931954158753895,0.0095479865680567,3,3
RBF,hellinger,4,concept,severe,immediate_screened,macro_f1,0.5896122842412315,0.0140195687770392,3,3
RBF,hellinger,4,concept,severe,immediate_screened,macro_recall,0.5889707180055088,0.0163408232069739,3,3
RBF,hellinger,4,concept,severe,immediate_screened,roc_auc,0.8131451733842779,0.0121782146010125,3,3
RBF,hellinger,4,concept,severe,immediate_unscreened,accuracy,0.528585150106467,0.0307387982807733,3,3
RBF,hellinger,4,concept,severe,immediate_unscreened,macro_f1,0.5225019209762326,0.0271632848929165,3,3
RBF,hellinger,4,concept,severe,immediate_unscreened,macro_recall,0.5216529466075942,0.0243448235458871,3,3
RBF,hellinger,4,concept,severe,immediate_unscreened,roc_auc,0.7681541692514631,0.0181064773329365,3,3
RBF,hellinger,5,splice,moderate,confirmed_screened,accuracy,0.6512719561153806,0.0190888657866542,3,3
RBF,hellinger,5,splice,moderate,confirmed_screened,macro_f1,0.6491565869711774,0.0182058340858484,3,3
RBF,hellinger,5,splice,moderate,confirmed_screened,macro_recall,0.6499967935449303,0.0183399314335578,3,3
RBF,hellinger,5,splice,moderate,confirmed_screened,roc_auc,0.8516162375257701,0.0134940576685353,3,3
RBF,hellinger,5,splice,moderate,confirmed_unscreened,accuracy,0.6245747792711548,0.0468161536711531,3,3
RBF,hellinger,5,splice,moderate,confirmed_unscreened,macro_f1,0.6221769210067672,0.0458713730632581,3,3
RBF,hellinger,5,splice,moderate,confirmed_unscreened,macro_recall,0.6213393435280771,0.043513424635302,3,3
RBF,hellinger,5,splice,moderate,confirmed_unscreened,roc_auc,0.8356808768095153,0.0276887087694747,3,3
RBF,hellinger,5,splice,moderate,immediate_screened,accuracy,0.6347998441042577,0.0167955606143134,3,3
RBF,hellinger,5,splice,moderate,immediate_screened,macro_f1,0.6322097762322386,0.0202365820265535,3,3
RBF,hellinger,5,splice,moderate,immediate_screened,macro_recall,0.6317429812012717,0.0223240058702947,3,3
RBF,hellinger,5,splice,moderate,immediate_screened,roc_auc,0.8400136346118536,0.0138612081470935,3,3
RBF,hellinger,5,splice,moderate,immediate_unscreened,accuracy,0.566125119827761,0.0623567636546206,3,3
RBF,hellinger,5,splice,moderate,immediate_unscreened,macro_f1,0.5621330309209561,0.0605047134548809,3,3
RBF,hellinger,5,splice,moderate,immediate_unscreened,macro_recall,0.5615183901682598,0.0576953618773007,3,3
RBF,hellinger,5,splice,moderate,immediate_unscreened,roc_auc,0.7954423864469917,0.035959884630883,3,3
RBF,hellinger,6,splice,severe,confirmed_screened,accuracy,0.6499578027250931,0.0031900543913316,3,3
RBF,hellinger,6,splice,severe,confirmed_screened,macro_f1,0.6483935896005385,0.0013265001752861,3,3
RBF,hellinger,6,splice,severe,confirmed_screened,macro_recall,0.6465768194196445,0.0019287207128132,3,3
RBF,hellinger,6,splice,severe,confirmed_screened,roc_auc,0.8496736502386003,0.0048028947162899,3,3
RBF,hellinger,6,splice,severe,confirmed_unscreened,accuracy,0.6046135787438519,0.0306482900031072,3,3
RBF,hellinger,6,splice,severe,confirmed_unscreened,macro_f1,0.6016375633923393,0.0293228635631128,3,3
RBF,hellinger,6,splice,severe,confirmed_unscreened,macro_recall,0.6010520649754408,0.0264244385963454,3,3
RBF,hellinger,6,splice,severe,confirmed_unscreened,roc_auc,0.8247577606597302,0.0187596931811624,3,3
RBF,hellinger,6,splice,severe,immediate_screened,accuracy,0.6122047825066429,0.0606407511816652,3,3
RBF,hellinger,6,splice,severe,immediate_screened,macro_f1,0.6100339758212153,0.0610242915643243,3,3
RBF,hellinger,6,splice,severe,immediate_screened,macro_recall,0.6081195591310475,0.0596517124222911,3,3
RBF,hellinger,6,splice,severe,immediate_screened,roc_auc,0.8274067662244206,0.0367780960238827,3,3
RBF,hellinger,6,splice,severe,immediate_unscreened,accuracy,0.553546184698348,0.0488156066852038,3,3
RBF,hellinger,6,splice,severe,immediate_unscreened,macro_f1,0.5484375576496506,0.0470021315498897,3,3
RBF,hellinger,6,splice,severe,immediate_unscreened,macro_recall,0.547536943561147,0.0438303994377302,3,3
RBF,hellinger,6,splice,severe,immediate_unscreened,roc_auc,0.7881309093970009,0.0320064289387152,3,3
SEA,adwin,0,clean,none,confirmed_screened,accuracy,0.9245916746788724,0.0011500916868049,3,3
SEA,adwin,0,clean,none,confirmed_screened,macro_f1,0.9177414740792242,0.0012381564273009,3,3
SEA,adwin,0,clean,none,confirmed_screened,macro_recall,0.9117845845362208,0.0012437279802615,3,3
SEA,adwin,0,clean,none,confirmed_screened,roc_auc,0.9342966599789606,0.0010349914090915,3,3
SEA,adwin,0,clean,none,confirmed_unscreened,accuracy,0.926460621595745,0.0017543086301519,3,3
SEA,adwin,0,clean,none,confirmed_unscreened,macro_f1,0.9198898622803018,0.0019490739066114,3,3
SEA,adwin,0,clean,none,confirmed_unscreened,macro_recall,0.9144148156495358,0.002191580153875,3,3
SEA,adwin,0,clean,none,confirmed_unscreened,roc_auc,0.9340829019239686,0.0013670998860354,3,3
SEA,adwin,0,clean,none,immediate_screened,accuracy,0.9158929514263556,0.002085302628022,3,3
SEA,adwin,0,clean,none,immediate_screened,macro_f1,0.9078998381890088,0.0025355398121471,3,3
SEA,adwin,0,clean,none,immediate_screened,macro_recall,0.9007643748659404,0.0033848900411349,3,3
SEA,adwin,0,clean,none,immediate_screened,roc_auc,0.9304789721183944,0.0023529298195356,3,3
SEA,adwin,0,clean,none,immediate_unscreened,accuracy,0.9126911667826788,0.0014673740660221,3,3
SEA,adwin,0,clean,none,immediate_unscreened,macro_f1,0.9046173725998348,0.0014269575490108,3,3
SEA,adwin,0,clean,none,immediate_unscreened,macro_recall,0.8983308128960076,0.0012828578380101,3,3
SEA,adwin,0,clean,none,immediate_unscreened,roc_auc,0.9261722376213566,0.000749674043566,3,3
SEA,adwin,1,instance,moderate,confirmed_screened,accuracy,0.9191328356748998,0.0030270686425291,3,3
SEA,adwin,1,instance,moderate,confirmed_screened,macro_f1,0.912387388274854,0.0033206708715522,3,3
SEA,adwin,1,instance,moderate,confirmed_screened,macro_recall,0.9090649788226712,0.0034949279740256,3,3
SEA,adwin,1,instance,moderate,confirmed_screened,roc_auc,0.93289499127591,0.0012833185215725,3,3
SEA,adwin,1,instance,moderate,confirmed_unscreened,accuracy,0.9200018916264092,0.0001956457747531,3,3
SEA,adwin,1,instance,moderate,confirmed_unscreened,macro_f1,0.9129413529746128,0.0002670061794184,3,3
SEA,adwin,1,instance,moderate,confirmed_unscreened,macro_recall,0.9079389339028922,0.0014358021726916,3,3
SEA,adwin,1,instance,moderate,confirmed_unscreened,roc_auc,0.9299482642101192,0.0040985214303387,3,3
SEA,adwin,1,instance,moderate,immediate_screened,accuracy,0.912033425739604,0.0063345285802472,3,3
SEA,adwin,1,instance,moderate,immediate_screened,macro_f1,0.9033755823397231,0.0076143516103971,3,3
SEA,adwin,1,instance,moderate,immediate_screened,macro_recall,0.8954517508336397,0.0098566877817354,3,3
SEA,adwin,1,instance,moderate,immediate_screened,roc_auc,0.9285911903067318,0.0028542395380087,3,3
SEA,adwin,1,instance,moderate,immediate_unscreened,accuracy,0.9201762177369698,0.000779252433529,3,3
SEA,adwin,1,instance,moderate,immediate_unscreened,macro_f1,0.9130929302889926,0.0008718221765507,3,3
SEA,adwin,1,instance,moderate,immediate_unscreened,macro_recall,0.9079154677919176,0.0010409507708448,3,3
SEA,adwin,1,instance,moderate,immediate_unscreened,roc_auc,0.93028124168965,0.0038556768294748,3,3
SEA,adwin,2,instance,severe,confirmed_screened,accuracy,0.9125973148799796,0.0086398865145518,3,3
SEA,adwin,2,instance,severe,confirmed_screened,macro_f1,0.904352001776422,0.0104048832377211,3,3
SEA,adwin,2,instance,severe,confirmed_screened,macro_recall,0.8978398977185336,0.0133132175164654,3,3
SEA,adwin,2,instance,severe,confirmed_screened,roc_auc,0.9289083522583228,0.0029815642822692,3,3
SEA,adwin,2,instance,severe,confirmed_unscreened,accuracy,0.9093060532409756,0.0121554786138086,3,3
SEA,adwin,2,instance,severe,confirmed_unscreened,macro_f1,0.9006556749069841,0.0145845337756826,3,3
SEA,adwin,2,instance,severe,confirmed_unscreened,macro_recall,0.8941344049962813,0.018148380626424,3,3
SEA,adwin,2,instance,severe,confirmed_unscreened,roc_auc,0.9275524995747052,0.0040839063472298,3,3
SEA,adwin,2,instance,severe,immediate_screened,accuracy,0.918848081689642,0.0017172576556614,3,3
SEA,adwin,2,instance,severe,immediate_screened,macro_f1,0.9118047669420442,0.0019757481232804,3,3
SEA,adwin,2,instance,severe,immediate_screened,macro_recall,0.9073151821809304,0.0024317810542179,3,3
SEA,adwin,2,instance,severe,immediate_screened,roc_auc,0.9305626262328158,0.0021507616989883,3,3
SEA,adwin,2,instance,severe,immediate_unscreened,accuracy,0.914310159072204,0.0006573610030533,3,3
SEA,adwin,2,instance,severe,immediate_unscreened,macro_f1,0.906583712935176,0.0009692051193629,3,3
SEA,adwin,2,instance,severe,immediate_unscreened,macro_recall,0.9010326398971532,0.0019512510653008,3,3
SEA,adwin,2,instance,severe,immediate_unscreened,roc_auc,0.9290002450856836,0.0005856356573462,3,3
SEA,adwin,3,concept,moderate,confirmed_screened,accuracy,0.913450819798484,0.0008566950794981,3,3
SEA,adwin,3,concept,moderate,confirmed_screened,macro_f1,0.9056376198857812,0.0009060503389008,3,3
SEA,adwin,3,concept,moderate,confirmed_screened,macro_recall,0.9000495139338348,0.0008350688935235,3,3
SEA,adwin,3,concept,moderate,confirmed_screened,roc_auc,0.9289174271749112,0.0013192985579076,3,3
SEA,adwin,3,concept,moderate,confirmed_unscreened,accuracy,0.9051889842993984,0.0028902334458603,3,3
SEA,adwin,3,concept,moderate,confirmed_unscreened,macro_f1,0.8966794419792317,0.0034428548646684,3,3
SEA,adwin,3,concept,moderate,confirmed_unscreened,macro_recall,0.8914250032799221,0.0043857112582691,3,3
SEA,adwin,3,concept,moderate,confirmed_unscreened,roc_auc,0.9220563066958803,0.0036697434553236,3,3
SEA,adwin,3,concept,moderate,immediate_screened,accuracy,0.911033263071685,0.0041526534655276,3,3
SEA,adwin,3,concept,moderate,immediate_screened,macro_f1,0.9026447937981268,0.004514008195702,3,3
SEA,adwin,3,concept,moderate,immediate_screened,macro_recall,0.8958152390899751,0.004415412414242,3,3
SEA,adwin,3,concept,moderate,immediate_screened,roc_auc,0.929317344376818,0.0044576576566009,3,3
SEA,adwin,3,concept,moderate,immediate_unscreened,accuracy,0.8749120699764724,0.0047111582824335,3,3
SEA,adwin,3,concept,moderate,immediate_unscreened,macro_f1,0.8631514403072781,0.0052876406697424,3,3
SEA,adwin,3,concept,moderate,immediate_unscreened,macro_recall,0.8571283961528411,0.0054753727540075,3,3
SEA,adwin,3,concept,moderate,immediate_unscreened,roc_auc,0.9072087938817802,0.0053298123957324,3,3
SEA,adwin,4,concept,severe,confirmed_screened,accuracy,0.9151412731760642,0.0059684958844032,3,3
SEA,adwin,4,concept,severe,confirmed_screened,macro_f1,0.9078846816281496,0.0065808379310942,3,3
SEA,adwin,4,concept,severe,confirmed_screened,macro_recall,0.9038924720017544,0.0069132226637853,3,3
SEA,adwin,4,concept,severe,confirmed_screened,roc_auc,0.9268367295084298,0.0063501466298854,3,3
SEA,adwin,4,concept,severe,confirmed_unscreened,accuracy,0.8971048317206899,0.0024539696063072,3,3
SEA,adwin,4,concept,severe,confirmed_unscreened,macro_f1,0.8880979426938129,0.002435037531171,3,3
SEA,adwin,4,concept,severe,confirmed_unscreened,macro_recall,0.8836244972896661,0.0019487363067442,3,3
SEA,adwin,4,concept,severe,confirmed_unscreened,roc_auc,0.9178882409911228,0.0038443478067204,3,3
SEA,adwin,4,concept,severe,immediate_screened,accuracy,0.9049567492535928,0.0002006923447162,3,3
SEA,adwin,4,concept,severe,immediate_screened,macro_f1,0.896062452831761,0.0003856905081888,3,3
SEA,adwin,4,concept,severe,immediate_screened,macro_recall,0.8895763797684287,0.0009378954129294,3,3
SEA,adwin,4,concept,severe,immediate_screened,roc_auc,0.9278356506591022,0.0007736986301566,3,3
SEA,adwin,4,concept,severe,immediate_unscreened,accuracy,0.8399490782750355,0.0054520397544459,3,3
SEA,adwin,4,concept,severe,immediate_unscreened,macro_f1,0.8262432247859021,0.0053591907102945,3,3
SEA,adwin,4,concept,severe,immediate_unscreened,macro_recall,0.8230245453332551,0.0046584608924367,3,3
SEA,adwin,4,concept,severe,immediate_unscreened,roc_auc,0.8846408696019711,0.0033848189044827,3,3
SEA,adwin,5,splice,moderate,confirmed_screened,accuracy,0.9229561318028714,0.0019675982551683,3,3
SEA,adwin,5,splice,moderate,confirmed_screened,macro_f1,0.916167055669262,0.0021459418373005,3,3
SEA,adwin,5,splice,moderate,confirmed_screened,macro_recall,0.9111597578023186,0.0021885772291182,3,3
SEA,adwin,5,splice,moderate,confirmed_screened,roc_auc,0.9352436138309064,0.0012455778657582,3,3
SEA,adwin,5,splice,moderate,confirmed_unscreened,accuracy,0.9189262590969428,0.0013716638457036,3,3
SEA,adwin,5,splice,moderate,confirmed_unscreened,macro_f1,0.9118129008536834,0.0015222548795218,3,3
SEA,adwin,5,splice,moderate,confirmed_unscreened,macro_recall,0.9069920468887585,0.0016050873375081,3,3
SEA,adwin,5,splice,moderate,confirmed_unscreened,roc_auc,0.9309850582587836,0.0016357951435296,3,3
SEA,adwin,5,splice,moderate,immediate_screened,accuracy,0.914780738811985,0.0016888024712156,3,3
SEA,adwin,5,splice,moderate,immediate_screened,macro_f1,0.9068497247698084,0.0020369994593515,3,3
SEA,adwin,5,splice,moderate,immediate_screened,macro_recall,0.9003525347919651,0.0027172985531422,3,3
SEA,adwin,5,splice,moderate,immediate_screened,roc_auc,0.9315718384530606,0.0011922782913573,3,3
SEA,adwin,5,splice,moderate,immediate_unscreened,accuracy,0.9043561646352904,0.0026278546598637,3,3
SEA,adwin,5,splice,moderate,immediate_unscreened,macro_f1,0.8948346978982586,0.0028986610033677,3,3
SEA,adwin,5,splice,moderate,immediate_unscreened,macro_recall,0.8865635487710763,0.0029181989614687,3,3
SEA,adwin,5,splice,moderate,immediate_unscreened,roc_auc,0.9229102147066748,0.0046247651734025,3,3
SEA,adwin,6,splice,severe,confirmed_screened,accuracy,0.918594944748226,0.0018763429388018,3,3
SEA,adwin,6,splice,severe,confirmed_screened,macro_f1,0.9112915024458464,0.0021278572524714,3,3
SEA,adwin,6,splice,severe,confirmed_screened,macro_recall,0.9058142221247796,0.0023975048886678,3,3
SEA,adwin,6,splice,severe,confirmed_screened,roc_auc,0.9341541544271084,0.0003251884992957,3,3
SEA,adwin,6,splice,severe,confirmed_unscreened,accuracy,0.9182219313470628,0.0022445237702493,3,3
SEA,adwin,6,splice,severe,confirmed_unscreened,macro_f1,0.9109253685796276,0.0026438200066631,3,3
SEA,adwin,6,splice,severe,confirmed_unscreened,macro_recall,0.9056360441941608,0.0034561713543827,3,3
SEA,adwin,6,splice,severe,confirmed_unscreened,roc_auc,0.9337845817108642,0.00109102877507,3,3
SEA,adwin,6,splice,severe,immediate_screened,accuracy,0.9136768060717304,0.0040826781307875,3,3
SEA,adwin,6,splice,severe,immediate_screened,macro_f1,0.9056124319196056,0.0046069336143359,3,3
SEA,adwin,6,splice,severe,immediate_screened,macro_recall,0.899030586554377,0.0050575941410084,3,3
SEA,adwin,6,splice,severe,immediate_screened,roc_auc,0.9316149816904372,0.0002864939320404,3,3
SEA,adwin,6,splice,severe,immediate_unscreened,accuracy,0.900992557827081,0.0024548051721228,3,3
SEA,adwin,6,splice,severe,immediate_unscreened,macro_f1,0.8913774739487197,0.002653375648532,3,3
SEA,adwin,6,splice,severe,immediate_unscreened,macro_recall,0.8839083728868194,0.0027925332500777,3,3
SEA,adwin,6,splice,severe,immediate_unscreened,roc_auc,0.9232832900596368,0.0027795688123761,3,3
SEA,d3_oof,0,clean,none,confirmed_screened,accuracy,0.912800132191565,0.0114878903956532,3,3
SEA,d3_oof,0,clean,none,confirmed_screened,macro_f1,0.9041342625035907,0.0131835990718992,3,3
SEA,d3_oof,0,clean,none,confirmed_screened,macro_recall,0.8959708135461814,0.0149566076505299,3,3
SEA,d3_oof,0,clean,none,confirmed_screened,roc_auc,0.9312211093508076,0.0023048499286226,3,3
SEA,d3_oof,0,clean,none,confirmed_unscreened,accuracy,0.915393514782548,0.0108802935918467,3,3
SEA,d3_oof,0,clean,none,confirmed_unscreened,macro_f1,0.9070762422148192,0.0125000180819067,3,3
SEA,d3_oof,0,clean,none,confirmed_unscreened,macro_recall,0.8991645831803083,0.0142381477717084,3,3
SEA,d3_oof,0,clean,none,confirmed_unscreened,roc_auc,0.93260832861032,0.0019563560935802,3,3
SEA,d3_oof,0,clean,none,immediate_screened,accuracy,0.917817322280201,0.0054352800789488,3,3
SEA,d3_oof,0,clean,none,immediate_screened,macro_f1,0.9103146360062632,0.0066477825727126,3,3
SEA,d3_oof,0,clean,none,immediate_screened,macro_recall,0.9045433773821376,0.0093088788331313,3,3
SEA,d3_oof,0,clean,none,immediate_screened,roc_auc,0.931670350846472,0.0034201799959978,3,3
SEA,d3_oof,0,clean,none,immediate_unscreened,accuracy,0.9179172001569555,0.0032872951031909,3,3
SEA,d3_oof,0,clean,none,immediate_unscreened,macro_f1,0.9106852981839016,0.0038081687323341,3,3
SEA,d3_oof,0,clean,none,immediate_unscreened,macro_recall,0.9057947426713842,0.0048067420835868,3,3
SEA,d3_oof,0,clean,none,immediate_unscreened,roc_auc,0.9307440802637862,0.0027180483753993,3,3
SEA,d3_oof,1,instance,moderate,confirmed_screened,accuracy,0.9108921239229828,0.0099985829902416,3,3
SEA,d3_oof,1,instance,moderate,confirmed_screened,macro_f1,0.9026643396625036,0.0120793129223737,3,3
SEA,d3_oof,1,instance,moderate,confirmed_screened,macro_recall,0.8969757745484758,0.0157418252522757,3,3
SEA,d3_oof,1,instance,moderate,confirmed_screened,roc_auc,0.9293460504798242,0.0023655508809551,3,3
SEA,d3_oof,1,instance,moderate,confirmed_unscreened,accuracy,0.9061590063933684,0.010974349650452,3,3
SEA,d3_oof,1,instance,moderate,confirmed_unscreened,macro_f1,0.8969452409695591,0.0130871365022778,3,3
SEA,d3_oof,1,instance,moderate,confirmed_unscreened,macro_recall,0.8894998159201576,0.0163703305796543,3,3
SEA,d3_oof,1,instance,moderate,confirmed_unscreened,roc_auc,0.9277802526522434,0.0027669725677526,3,3
