stream,repetition,input_seed,mode,level,condition,shared_clean_reference,within_dataset_weight,dataset_weight,input_rows,base_seed,attack_seed,attack_assignment,base_key,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,filter_poison_recall,filter_legitimate_rejection,detector,filter,filter_seed,status,folder
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8650522079842631,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_blocks,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_blocks_seed_37
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8679772500181571,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_blocks,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_blocks_seed_47
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8697815420164261,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_blocks,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_blocks_seed_7
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8791475839971099,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_rows,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_rows_seed_17
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8604979999945499,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_rows,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_rows_seed_27
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.860052791016642,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_rows,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_rows_seed_37
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8638020830112509,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_rows,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_rows_seed_47
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,0.0,60000.0,57000,45600.0,0.0,0,0.8739712499955203,False,3000.0,confirmed,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,hellinger,random_rows,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/hellinger/SEA_A__s116__clean__none/random_rows_seed_7
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2834.0,60000.0,54166,42408.0,0.0,0,0.7624213749950286,False,3000.0,none,True,56050,0.9022479928635148,0.8931675000874277,0,0,,56050,14592,0.2603389830508474,,,,0.0505619982158786,none,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_label_seed_17
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2848.0,60000.0,54152,46931.0,0.0,0,0.7774157919920981,False,3000.0,none,True,56050,0.9031757359500446,0.8941259752271482,0,0,,56050,10069,0.17964317573595,,,,0.0508117752007136,none,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_label_seed_27
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2932.0,60000.0,54068,46840.0,0.0,0,0.78309054201236,False,3000.0,none,True,56050,0.9029616413916146,0.8936107797346332,0,0,,56050,10160,0.1812667261373773,,,,0.0523104371097234,none,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_label_seed_37
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2985.0,60000.0,54015,42310.0,0.0,0,0.7560288329841569,False,3000.0,none,True,56050,0.9004817127564675,0.8908754192254392,0,0,,56050,14690,0.2620874219446922,,,,0.0532560214094558,none,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_label_seed_47
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2900.0,60000.0,54100,47770.0,0.0,0,0.7732968340278603,False,3000.0,none,True,56050,0.9013202497769848,0.8920304461997026,0,0,,56050,9230,0.1646743978590544,,,,0.0517395182872435,none,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_label_seed_7
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2811.0,60000.0,54189,41547.0,0.0,0,0.7982834579888731,False,3000.0,none,True,56050,0.9021587867975024,0.891694882397416,0,0,,56050,15453,0.275700267618198,,,,0.0501516503122212,none,learned_features,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_seed_17
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2716.0,60000.0,54284,39816.0,0.0,0,0.7735803340037819,False,3000.0,none,True,56050,0.9063157894736842,0.8967122206071323,0,0,,56050,17184,0.3065834076717216,,,,0.0484567350579839,none,learned_features,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_seed_27
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2833.0,60000.0,54167,34381.0,0.0,0,0.7615727500233334,False,3000.0,none,True,56050,0.9059768064228368,0.896671730874221,0,0,,56050,22619,0.403550401427297,,,,0.0505441570026761,none,learned_features,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_seed_37
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2703.0,60000.0,54297,37096.0,0.0,0,0.7485100000048988,False,3000.0,none,True,56050,0.9027832292595896,0.8922387845758937,0,0,,56050,19904,0.3551115075825156,,,,0.0482247992863514,none,learned_features,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_seed_47
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,2925.0,60000.0,54075,36970.0,0.0,0,0.7656217500043567,False,3000.0,none,True,56050,0.9044246208742196,0.894528276231028,0,0,,56050,20030,0.3573595004460303,,,,0.0521855486173059,none,learned_features,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/learned_features_seed_7
SEA_A,2,116,clean,none,SEA_A__s116__clean__none,False,0.02857142857142857,0.3333333333333333,60000,116.0,,,SEA_A__s116,,,57000,,,0,0.9553116249880986,,,none,True,56050,0.9031400535236396,0.893737251044757,0,0,,56050,11400,0.2033898305084746,,,,0.0,none,none,,complete,results/per_dataset_study/filters/runs/SEA_A/none/SEA_A__s116__clean__none/none
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8990.0,60000.0,49617,46461.0,2386.0,1,0.7115007090033032,False,3000.0,confirmed,True,56050,0.9052809991079394,0.896729549914962,8529,1819,0.2132723648727869,47521,5436,0.1143915321647271,,,0.7717200140696447,0.0506723343363986,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_label_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9001.0,60000.0,49608,45625.0,2389.0,1,0.7175182079954538,False,3000.0,confirmed,True,56050,0.9090990187332738,0.9013307863894215,8529,1794,0.2103411888849806,47521,6249,0.1314997580017255,,,0.7712510259115958,0.0509879842595904,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_label_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9120.0,60000.0,51108,38333.0,4807.0,2,0.6968163750134408,False,3000.0,confirmed,True,56050,0.9042818911685996,0.8950143699476631,8529,1376,0.1613319263688591,47521,13934,0.2932177353170177,,,0.7773478719662329,0.0523978872498474,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_label_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9157.0,60000.0,49437,43815.0,2372.0,1,0.7123300829844084,False,3000.0,confirmed,True,56050,0.9054415700267618,0.897118747821819,8529,1672,0.1960370500644858,47521,7922,0.1667052461017234,,,0.7773478719662329,0.0531764903937206,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_label_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9055.0,60000.0,49550,43225.0,2385.0,1,0.7031755000061821,False,3000.0,confirmed,True,56050,0.9016592328278324,0.8927483566153795,8529,1654,0.1939266033532653,47521,8505,0.1789735064497801,,,0.7733614726228163,0.0517455440752509,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_label_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2811.0,60000.0,55996,26220.0,2703.0,1,0.7033326250093523,False,3000.0,confirmed,True,56050,0.912756467439786,0.904315025323656,8529,3601,0.4222065892836206,47521,27659,0.5820374150375623,,,0.0453746042912416,0.0510090275878032,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2716.0,60000.0,56091,30811.0,2715.0,1,0.7124570829910226,False,3000.0,confirmed,True,56050,0.916306868867083,0.9084593405039556,8529,4246,0.4978309297690233,47521,23713,0.4990004419098924,,,0.0470160628444131,0.0487153048126091,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2833.0,60000.0,55966,26216.0,2706.0,1,0.6933349579921924,False,3000.0,confirmed,True,56050,0.9152899197145404,0.9072801584836327,8529,3573,0.4189236721772775,47521,27627,0.5813640285347531,,,0.0498299917927072,0.0506723343363986,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2703.0,60000.0,56108,28051.0,2708.0,1,0.6949315409874544,False,3000.0,confirmed,True,56050,0.915771632471008,0.9081157897464002,8529,3851,0.4515183491616836,47521,26082,0.5488520864459923,,,0.0486575213975847,0.0481471349508638,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2925.0,60000.0,55877,36098.0,2709.0,1,0.7382689169899095,False,3000.0,confirmed,True,56050,0.912899197145406,0.9047179867027284,8529,5113,0.5994841130261461,47521,19288,0.4058837145682961,,,0.0501817329112439,0.0525451905473369,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/learned_features_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,,,58900,,,1,0.7865832500101533,,,confirmed,True,56050,0.9159322033898304,0.90811556594154,8529,4808,0.5637237659749091,47521,20979,0.4414679825761242,,,0.0,0.0,adwin,none,,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/none
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.2979988340230193,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,oracle_blocks,,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/oracle_blocks
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50088,44438.0,2407.0,1,0.7438020829868037,False,3000.0,confirmed,True,56050,0.9106512042818912,0.9029744445494138,8529,0,0.0,47521,4847,0.1019970118473937,,,1.0,0.0,adwin,oracle_rows,,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/oracle_rows
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.3022418330074288,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,random_blocks,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_blocks_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.3021351659845095,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,random_blocks,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_blocks_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.3000107920088339,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,random_blocks,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_blocks_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.2947388330067042,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,random_blocks,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_blocks_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.3032394170004409,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,adwin,random_blocks,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_blocks_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50090,30709.0,2436.0,1,0.6546565829776227,False,3000.0,confirmed,True,56050,0.9146119536128456,0.9064238569834556,8529,4318,0.5062727166139055,47521,23699,0.4987058353149134,,,0.1478485168249501,0.1529429094505587,adwin,random_rows,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_rows_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50054,24301.0,2402.0,1,0.6523226670105942,False,3000.0,confirmed,True,56050,0.9143978590544156,0.9062217456498238,8529,3371,0.3952397701958025,47521,29124,0.6128658908692999,,,0.1550005862351975,0.1516592664295785,adwin,random_rows,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_rows_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50103,27533.0,2437.0,1,0.6701232499908656,False,3000.0,confirmed,True,56050,0.9155396966993756,0.9082849505059628,8529,3796,0.4450697619885098,47521,26366,0.5548283916584247,,,0.1559385625512955,0.1514909198038762,adwin,random_rows,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_rows_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50051,26656.0,2396.0,1,0.6791007919819094,False,3000.0,confirmed,True,56050,0.9129527207850132,0.9055097107097692,8529,3736,0.4380349396177747,47521,27131,0.5709265377412092,,,0.1465587993903153,0.1531743860608994,adwin,random_rows,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_rows_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,50093,33995.0,2427.0,1,0.6859514589887112,False,3000.0,confirmed,True,56050,0.9072970561998216,0.8990526316805245,8529,4836,0.5670066830812522,47521,20934,0.4405210328065487,,,0.1520694102473912,0.1521853496348982,adwin,random_rows,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/adwin/SEA_A__s116__instance__moderate/random_rows_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8990.0,60000.0,48010,45630.0,0.0,0,0.8183463749883231,False,3000.0,confirmed,True,56050,0.8978233719892953,0.8876703705030502,8529,1853,0.2172587642162035,47521,4694,0.0987773826308369,,,0.7717200140696447,0.0506723343363986,d3_oof,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_label_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9001.0,60000.0,47999,44816.0,0.0,0,0.8119874589901883,False,3000.0,confirmed,True,56050,0.895842997323818,0.8856343927947585,8529,1823,0.2137413530308359,47521,5478,0.1152753519496643,,,0.7712510259115958,0.0509879842595904,d3_oof,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_label_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9120.0,60000.0,49458,42291.0,0.0,0,0.8090144580055494,False,3000.0,confirmed,True,56050,0.9016235504014272,0.8924838287673293,8529,1672,0.1960370500644858,47521,7852,0.1652322131268281,,,0.7773478719662329,0.0523978872498474,d3_oof,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_label_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9157.0,60000.0,47843,44632.0,0.0,0,0.834373499994399,False,3000.0,confirmed,True,56050,0.9006601248884925,0.8913442300747575,8529,1772,0.2077617540157111,47521,5611,0.1180741146019654,,,0.7773478719662329,0.0531764903937206,d3_oof,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_label_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,9055.0,60000.0,49552,40835.0,0.0,0,0.8140751669998281,False,3000.0,confirmed,True,56050,0.9014094558429974,0.8923523929233697,8529,1627,0.1907609332864345,47521,9263,0.194924349235075,,,0.7733614726228163,0.0517455440752509,d3_oof,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_label_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2811.0,60000.0,54189,35265.0,0.0,0,0.8754392919945531,False,3000.0,confirmed,True,56050,0.9056913470115968,0.8961046224466842,8529,5274,0.6183608863876187,47521,18480,0.3888807053723617,,,0.0453746042912416,0.0510090275878032,d3_oof,learned_features,17.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_seed_17
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2716.0,60000.0,54284,45234.0,0.0,0,0.8846365830104332,False,3000.0,confirmed,True,56050,0.9074041034790366,0.898390375879774,8529,6729,0.7889553288779458,47521,9966,0.2097178089686664,,,0.0470160628444131,0.0487153048126091,d3_oof,learned_features,27.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_seed_27
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2833.0,60000.0,55961,37964.0,2696.0,1,0.8243104160064831,False,3000.0,confirmed,True,56050,0.9036752899197146,0.8936782599088275,8529,5524,0.6476726462656818,47521,16933,0.3563266766271754,,,0.0498299917927072,0.0506723343363986,d3_oof,learned_features,37.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_seed_37
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2703.0,60000.0,56109,38035.0,2720.0,1,0.7796587920165621,False,3000.0,confirmed,True,56050,0.9145227475468332,0.9067408098104448,8529,5300,0.6214093094149373,47521,17548,0.3692683234780413,,,0.0486575213975847,0.0481471349508638,d3_oof,learned_features,47.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_seed_47
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,2925.0,60000.0,54075,39695.0,0.0,0,0.850809041003231,False,3000.0,confirmed,True,56050,0.9062979482604816,0.896693789694204,8529,5907,0.6925782623988744,47521,14683,0.3089791881483975,,,0.0501817329112439,0.0525451905473369,d3_oof,learned_features,7.0,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/learned_features_seed_7
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,,,58900,,,1,0.9488657500041882,,,confirmed,True,56050,0.9014808206958072,0.8911889186224156,8529,6359,0.7455739242584125,47521,12080,0.2542034048105048,,,0.0,0.0,d3_oof,none,,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/none
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,56050.0,60000.0,950,950.0,0.0,0,0.2990871249930933,False,3000.0,confirmed,True,56050,0.8651204281891168,0.8472865860367174,8529,0,0.0,47521,47521,1.0,,,1.0,1.0,d3_oof,oracle_blocks,,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/oracle_blocks
SEA_A,2,116,instance,moderate,SEA_A__s116__instance__moderate,False,0.02857142857142857,0.3333333333333333,60000,116.0,453400147.0,,SEA_A__s116,8529.0,60000.0,48471,44423.0,0.0,0,0.8356192499923054,False,3000.0,confirmed,True,56050,0.891507582515611,0.879482417651863,8529,0,0.0,47521,4048,0.0851833926053744,,,1.0,0.0,d3_oof,oracle_rows,,complete,results/per_dataset_study/filters/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate/oracle_rows
