condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets,accuracy_no_filter,macro_f1_no_filter,macro_recall_no_filter,roc_auc_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,scored_resets_no_filter,total_seconds_no_filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,oracle_rows,1000,177198,0.9009751803067756,0.9042883145742304,0.8810692432642526,0.8904998121899399,,,,0.9276447905213384,0.913862171973159,0.0,0.0773146423774534,1.0,0.0,0.0,59352,250000,179957,166257,2466,1,5.888386874999924,False,12500,confirmed,True,5.888386874999924,1,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,-0.013386155599950378,-0.015514596262251046,-0.017640005287010485,-0.0054523254651663855,-0.8394999326054724,-0.06729195589114999,1.0,0.0,-1,-0.11831104200064146
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,random_rows,1000,177198,0.9171322475422972,0.9166031912059476,0.9037590702475448,0.909477603810528,,,,0.932819265991522,0.9163781260921068,0.585692141798086,0.4015620943802977,0.2495619355708316,0.2513572387950202,0.0,59352,250000,183900,146071,6443,3,3.834027082999455,True,12500,confirmed,True,3.834027082999455,3,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,0.002770911635571194,0.0034631953583370567,0.005049821696281653,-0.00027784999498281504,-0.25380779080738636,0.2569554961116943,0.2495619355708316,0.2513572387950202,1,-2.17267083400111
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,oracle_blocks,1000,177198,0.8901793473966975,0.8998338834734417,0.8634801461475137,0.8767456223995768,,,,0.9161390698961088,0.9039419028251552,0.0,0.7480219867041389,1.0,0.7104933464260319,0.0,185250,250000,52250,45600,0,0,2.899726790999921,False,12500,confirmed,True,2.899726790999921,0,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,-0.024181988510028507,-0.029268786052614182,-0.035229102403749435,-0.016958046090395973,-0.8394999326054724,0.6034153884355355,1.0,0.7104933464260319,-2,-3.1069711260006443
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,random_blocks,1000,177198,0.9005124211334213,0.9044607779531332,0.8799989219065627,0.8898370716438428,,,,0.9266500148550618,0.9145166677362296,0.1554960237228737,0.8429948419282385,0.7930651031136272,0.7798056411471913,0.0,185250,250000,52250,38000,0,0,2.357081082998775,False,12500,confirmed,True,2.357081082998775,0,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,-0.013848914773304632,-0.016177336808348097,-0.018710326644700404,-0.006447101131442978,-0.6840039088825987,0.6983882436596351,0.7930651031136272,0.7798056411471913,-2,-3.6496168340017903
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,learned_features,1000,177198,0.9125780200679466,0.913723633073295,0.8967608637253517,0.9040509020018256,,,,0.9321827701426562,0.9166985854242486,0.8364671788650762,0.1333762232079368,0.0500235880846475,0.0492669217485524,0.2603541250009584,11699,250000,227598,205957,2695,1,5.957479667000371,False,12500,confirmed,True,6.217833792001329,1,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,-0.0017833158387793313,-0.00196350645036536,-0.00194838482591142,-0.0009143458438486407,-0.0030327537403962435,-0.011230375060666598,0.0500235880846475,0.0492669217485524,-1,0.21113587500076392
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,177198,0.9128545468910484,0.9143903800000034,0.8967367697575745,0.9042839274400328,,,,0.9292690831101644,0.9157017374722416,0.8856314867232781,0.1138218264314495,0.0484903625825582,0.0491089064210657,0.2970014170005015,11580,250000,227731,212354,2700,1,4.778638499999943,True,12500,confirmed,True,5.075639917000444,1,0.914361335906726,0.906014408452191,0.8987092485512631,0.9330971159865048,0.8394999326054724,0.1446065982686034,0.0,0.0,2,6.006697917000565,-0.0015067890156775787,-0.0017304810121581138,-0.001972478793688559,-0.0038280328763403704,0.04613155411780567,-0.03078477183715389,0.0484903625825582,0.0491089064210657,-1,-0.931058000000121
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,none,1000,177198,0.9042878587794444,0.9050940678528558,0.8872065204858538,0.8947996553825945,,,,0.9311539967181336,0.9162714595214893,0.929572718695242,0.0729127868260364,0.0,0.0,0.0,0,250000,237500,220400,0,0,8.416876707999108,False,12500,confirmed,True,8.416876707999108,0,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,oracle_rows,1000,177198,0.9208568945473424,0.9176102134846462,0.911114081472846,0.9141704991350296,,,,0.9344463822609008,0.9206644158150344,0.0,0.079176965879976,1.0,0.0,0.0,59352,250000,179806,165776,2370,1,5.066899333000038,False,12500,confirmed,True,5.066899333000038,1,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,0.016569035767898033,0.01937084375243503,0.023907560986992205,0.003292385542767229,-0.929572718695242,0.0062641790539395975,1.0,0.0,1,-3.349977374999071
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,random_rows,1000,177198,0.9120249664217428,0.9137055375731142,0.8956224622572924,0.9033235633549316,,,,0.9315134505669386,0.9139830550905874,0.6501044615177247,0.3585706384947911,0.2495619355708316,0.2513572387950202,0.0,59352,250000,179608,154655,2174,1,5.2498124159992585,False,12500,confirmed,True,5.2498124159992585,1,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,0.007737107642298402,0.008523907972337041,0.008415941771438562,0.0003594538488049803,-0.27946825717751733,0.2856578516687547,0.2495619355708316,0.2513572387950202,1,-3.16706429199985
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,oracle_blocks,1000,177198,0.8901793473966975,0.8998338834734417,0.8634801461475137,0.8767456223995768,,,,0.9161390698961088,0.9039419028251552,0.0,0.7480219867041389,1.0,0.7104933464260319,0.0,185250,250000,52250,45600,0,0,2.972418208999443,False,12500,confirmed,True,2.972418208999443,0,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,-0.014108511382746936,-0.018054032983017776,-0.023726374338340128,-0.015014926822024766,-0.929572718695242,0.6751091998781025,1.0,0.7104933464260319,0,-5.444458498999666
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,random_blocks,1000,177198,0.9005124211334213,0.9044607779531332,0.8799989219065627,0.8898370716438428,,,,0.9266500148550618,0.9145166677362296,0.1554960237228737,0.8429948419282385,0.7930651031136272,0.7798056411471913,0.0,185250,250000,52250,38000,0,0,2.504980207999324,False,12500,confirmed,True,2.504980207999324,0,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,-0.003775437646023061,-0.004962583738751691,-0.007207598579291097,-0.004503981863071771,-0.7740766949723683,0.7700820551022021,0.7930651031136272,0.7798056411471913,0,-5.911896499999784
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,177198,0.90191198546259,0.903785004270192,0.8834127929631624,0.8918778771765246,,,,0.9310465854592054,0.9152365112940314,0.8613863054319989,0.1060452149572794,0.0500235880846475,0.0492669217485524,0.2603541250009584,11699,250000,227595,210482,0,0,8.107078333001482,False,12500,confirmed,True,8.36743245800244,0,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,-0.0023758733168544044,-0.0029217782060699804,-0.003793727522691359,-0.0001074112589282139,-0.06818641326324315,0.033132428131242994,0.0500235880846475,0.0492669217485524,0,-0.04944424999666808
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,177198,0.9040056885517896,0.905118577001889,0.8865892142850172,0.8944130575636897,,,,0.9267798187096916,0.912295129878894,0.8982679606415959,0.0975293174866533,0.0484903625825582,0.0491089064210657,0.2970014170005015,11580,250000,225920,214180,0,0,6.124906957998974,False,12500,confirmed,True,6.421908374999475,0,0.9042878587794444,0.8947996553825945,0.8872065204858538,0.9311539967181336,0.929572718695242,0.0729127868260364,0.0,0.0,0,8.416876707999108,-0.0002821702276547544,-0.00038659781890482137,-0.0006173062008365537,-0.004374178008441976,-0.03130475805364619,0.024616530660616906,0.0484903625825582,0.0491089064210657,0,-1.9949683329996333
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,none,1000,200920,0.922113278916982,0.9212220490712032,0.9103560697381592,0.9152734091156164,,,,0.9353380647975764,0.92228353784048,0.8130788661240528,0.1748954807883734,0.0,0.0,0.0,0,250000,245100,200450,8550,3,5.037975166000251,False,12500,confirmed,True,5.037975166000251,3,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,oracle_rows,1000,200920,0.924129006569779,0.9246601273778664,0.9113361164681494,0.9172499482377274,,,,0.9354420366358428,0.9225721685228392,0.0,0.1135974517220784,1.0,0.0,0.0,35630,250000,205307,182483,5337,2,4.668825583999933,False,12500,confirmed,True,4.668825583999933,2,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,0.002015727652797006,0.001976539122111043,0.0009800467299901916,0.00010397183826638123,-0.8130788661240528,-0.06129802906629499,1.0,0.0,-1,-0.36914958200031833
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,random_rows,1000,200920,0.9199980091578738,0.9165454147737806,0.9106922076610612,0.9134582643550068,,,,0.934310119070232,0.91994887807847,0.7873421274207129,0.2163995620147322,0.1498456357002525,0.1507614971132789,0.0,35630,250000,206694,188073,2434,1,5.060375749999366,False,12500,confirmed,True,5.060375749999366,1,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,-0.0021152697591082514,-0.0018151447606096216,0.0003361379229019912,-0.001027945727344437,-0.025736738703339923,0.04150408122635882,0.1498456357002525,0.1507614971132789,-2,0.022400583999115042
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,oracle_blocks,1000,200920,0.9007465657973324,0.907833924429427,0.8783299076892348,0.8897178212034648,,,,0.9273150940068696,0.9124208845279048,0.0,0.5839139956201473,1.0,0.5177184949233525,0.0,139650,250000,97850,84550,0,0,3.866631959001097,False,12500,confirmed,True,3.866631959001097,0,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,-0.02136671311964966,-0.025555587912151623,-0.03202616204892439,-0.008022970790706796,-0.8130788661240528,0.409018514831774,1.0,0.5177184949233525,-3,-1.171343206999154
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,random_blocks,1000,200920,0.8906878359546088,0.8943918623937948,0.8689257536830564,0.8789601693696192,,,,0.9252441348914412,0.9094872552008132,0.382879595846197,0.6139856659366912,0.5878753859107494,0.5908023093768664,0.0,139650,250000,97850,92150,0,0,4.079068084000028,False,12500,confirmed,True,4.079068084000028,0,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,-0.03142544296237326,-0.036313239745997206,-0.041430316055102834,-0.010093929906135224,-0.43019927027785576,0.4390901851483179,0.5878753859107494,0.5908023093768664,-3,-0.9589070820002235
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,learned_features,1000,200920,0.9221530957595064,0.9214881236676528,0.9101738455462552,0.915274957152122,,,,0.934664092815032,0.9197200466113606,0.7485826550659557,0.2200477802110292,0.0498175694639348,0.0490643042006768,0.2795295420000911,11633,250000,233094,187950,5440,2,4.847557417000644,False,12500,confirmed,True,5.127086959000735,2,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,3.9816842524409424e-05,1.5480365056497192e-06,-0.0001822241919039458,-0.0006739719825443746,-0.06449621105809711,0.045152299422655806,0.0498175694639348,0.0490643042006768,-1,0.08911179300048389
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,200920,0.9237457694604818,0.9232238103969772,0.9119073692014932,0.9170124491015118,,,,0.9318629529935996,0.9192042501558434,0.8452147067078305,0.1391598646227354,0.0511086163345495,0.0494674497312363,0.3010168750006414,11760,250000,234752,207633,5428,2,4.459288833999381,False,12500,confirmed,True,4.760305709000022,2,0.922113278916982,0.9152734091156164,0.9103560697381592,0.9353380647975764,0.8130788661240528,0.1748954807883734,0.0,0.0,3,5.037975166000251,0.0016324905434997872,0.0017390399858954186,0.0015512994633339883,-0.0034751118039768603,0.03213584058377772,-0.03573561616563797,0.0511086163345495,0.0494674497312363,-1,-0.27766945700022916
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,none,1000,200920,0.9188134580927731,0.9157163137022076,0.9088683843310278,0.9120744968945176,,,,0.9344358365338244,0.9206421696922348,0.884339040134718,0.097695600238901,0.0,0.0,0.0,0,250000,241300,215650,2850,1,5.954949750001106,False,12500,confirmed,True,5.954949750001106,1,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_rows,1000,200920,0.92177981286084,0.919419667914313,0.9115292289344792,0.9151920943823308,,,,0.935550161647279,0.9227252816936924,0.0,0.0881793748755723,1.0,0.0,0.0,35630,250000,203648,185931,2728,1,5.382486166001399,False,12500,confirmed,True,5.382486166001399,1,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,0.0029663547680668367,0.0031175974878132617,0.0026608446034513955,0.0011143251134545507,-0.884339040134718,-0.009516225363328704,1.0,0.0,0,-0.5724635839997063
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,random_rows,1000,200920,0.8997710531554848,0.9014943402621052,0.8814247142068459,0.889743665962665,,,,0.930280160234902,0.9147541645990386,0.7614650575357844,0.2076199482381047,0.1498456357002525,0.1507614971132789,0.0,35630,250000,201870,187286,0,0,7.177684207999846,False,12500,confirmed,True,7.177684207999846,0,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,-0.01904240493728837,-0.02233083093185262,-0.027443670124181918,-0.004155676298922439,-0.12287398259893356,0.1099243479992037,0.1498456357002525,0.1507614971132789,-1,1.2227344579987403
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_blocks,1000,200920,0.9007465657973324,0.907833924429427,0.8783299076892348,0.8897178212034648,,,,0.9273150940068696,0.9124208845279048,0.0,0.5839139956201473,1.0,0.5177184949233525,0.0,139650,250000,97850,84550,0,0,3.995734082998751,False,12500,confirmed,True,3.995734082998751,0,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,-0.018066892295440784,-0.02235667569105282,-0.03053847664179299,-0.007120742526954826,-0.884339040134718,0.48621839538124634,1.0,0.5177184949233525,-1,-1.9592156670023546
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,random_blocks,1000,200920,0.8906878359546088,0.8943918623937948,0.8689257536830564,0.8789601693696192,,,,0.9252441348914412,0.9094872552008132,0.382879595846197,0.6139856659366912,0.5878753859107494,0.5908023093768664,0.0,139650,250000,97850,92150,0,0,4.137688667000475,False,12500,confirmed,True,4.137688667000475,0,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,-0.028125622138164386,-0.0331143275248984,-0.03994263064797143,-0.009191701642383254,-0.501459444288521,0.5162900656977902,0.5878753859107494,0.5908023093768664,-1,-1.8172610830006306
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features,1000,200920,0.918121640453912,0.9148288254182414,0.9082812520214224,0.911354591767226,,,,0.9341409557300068,0.9189829677623796,0.8374122930115071,0.159556042205853,0.0498175694639348,0.0490643042006768,0.2795295420000911,11633,250000,227682,200559,2730,1,5.718491375000667,False,12500,confirmed,True,5.998020917000758,1,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,-0.0006918176388611696,-0.0007199051272915868,-0.0005871323096053871,-0.00029488080381767645,-0.04692674712321088,0.06186044196695201,0.0498175694639348,0.0490643042006768,0,0.04307116699965263
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features_label,1000,200920,0.8974069281305992,0.9013832095734507,0.8767178842685451,0.8865584046519397,,,,0.9275333945096328,0.9128594282691984,0.8752455795677799,0.0996068086800716,0.0511086163345495,0.0494674497312363,0.3010168750006414,11760,250000,225740,213042,0,0,5.873429582999961,False,12500,confirmed,True,6.174446458000602,0,0.9188134580927731,0.9120744968945176,0.9088683843310278,0.9344358365338244,0.884339040134718,0.097695600238901,0.0,0.0,1,5.954949750001106,-0.02140652996217396,-0.025516092242577892,-0.032150500062482656,-0.006902442024191657,-0.00909346056693805,0.0019112084411705976,0.0511086163345495,0.0494674497312363,-1,0.21949670799949672
