dataset,base_key,attack_seed,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
SEA,SEA_A__base_s0,0,6,hddm_w,confirmed,1.8258224934755263,2.1493643246283,2.6404027627320525,0.002714725939040763,-15.350788515972502,12.550367385636399,0.3999999999999999,3.0106560400687146
SEA,SEA_A__base_s0,0,6,hddm_w,immediate,-1.1045352732055203,-1.3281831636930863,-1.7211289541409158,0.0009440497732327024,-8.100822213236281,7.4729963092134195,-0.7999999999999999,5.744244559854269
SEA,SEA_A__base_s0,0,6,hellinger,confirmed,0.8661611491276755,0.9355443106687567,0.8721265251045995,0.0016754864766331812,-16.14267421485376,15.50186796690707,0.4,3.550647559948265
SEA,SEA_A__base_s0,0,6,hellinger,immediate,0.8456116556726845,0.9609080288369709,1.0734199257456556,0.006408862902088752,-30.988003774093542,27.685414056592062,-1.6000000000000005,1.5722069999203088
SEA,SEA_A__base_s0,0,6,none,none,0.32776442060702404,0.3888565884050843,0.4626095464765223,-0.000417175914183221,-6.773150020218354,8.98994345308637,0.0,5.970494200102985
SEA,SEA_A__base_s1,1,0,adwin,confirmed,-0.27470850375435063,-0.31832160888795036,-0.40138813096904924,0.0011288144071168738,,21.6867469879518,0.0,2.0339448399841773
SEA,SEA_A__base_s1,1,0,adwin,immediate,0.5321205461612077,0.5625262141663367,0.48456716357524465,0.007415179510360637,,33.33333333333333,-4.4,1.0661644000560058
SEA,SEA_A__base_s1,1,0,d3_oof,confirmed,-0.09767413466821306,-0.1094121316582708,-0.12101047388632935,-0.0010633444999086361,,7.63052208835341,0.0,2.596606119908392
SEA,SEA_A__base_s1,1,0,d3_oof,immediate,0.16889485786377723,0.16340452445198217,0.07513721420753239,0.0031916387942638735,,21.6867469879518,-0.3999999999999999,1.7547719600610439
SEA,SEA_A__base_s1,1,0,hddm_w,confirmed,0.36627800500580454,0.43402896368888166,0.5089462900028652,0.0012125540473625351,,6.02409638554216,0.0,5.892171759996563
SEA,SEA_A__base_s1,1,0,hddm_w,immediate,-1.5688907881081682,-1.8462754469090403,-2.2713691391203494,-0.0014621028435037875,,6.02409638554216,-0.3999999999999999,6.284411999955773
SEA,SEA_A__base_s1,1,0,hellinger,confirmed,-0.12209266833526078,-0.13857025530483735,-0.16103048006410603,-0.0010538942123620165,,10.44176706827309,-0.4,2.5012348400428888
SEA,SEA_A__base_s1,1,0,hellinger,immediate,0.46293470077122256,0.4792956175597052,0.37232625050753754,0.0030407194235337887,,30.12048192771084,-2.0,1.5409373600035918
SEA,SEA_A__base_s1,1,0,none,none,0.36627800500580454,0.43402896368888166,0.5089462900028652,0.0012125540473625351,,6.02409638554216,0.0,6.405053959880025
SEA,SEA_A__base_s1,1,1,adwin,confirmed,0.1800866857945227,0.2585077378682854,0.5287030221829081,0.008264598608132667,-14.697941275734049,14.41535568225917,-0.4,2.6478660400025555
SEA,SEA_A__base_s1,1,1,adwin,immediate,-1.2026127831023747,-1.4718750990081908,-1.9778799308718953,0.002591269423507958,-9.821127235909554,9.60625690319114,-1.2000000000000002,4.02543616015464
SEA,SEA_A__base_s1,1,1,d3_oof,confirmed,-0.44055104490975383,-0.5373178284444613,-0.6711797401634412,-0.0018022490323263973,-10.355495556305549,9.98437764311372,0.0,5.376597560010853
SEA,SEA_A__base_s1,1,1,d3_oof,immediate,-0.26758643143479643,-0.31230860427868823,-0.3687444732097589,-0.0024322250561915615,-19.136010799864998,18.82941779356597,-1.2,2.551473680045457
SEA,SEA_A__base_s1,1,1,hddm_w,confirmed,0.29912703742140945,0.3469636738332449,0.43968448049280795,0.010022010149375649,-29.041511981100232,28.893399802979193,0.0,1.9551036000251774
SEA,SEA_A__base_s1,1,1,hddm_w,immediate,1.0713631646419586,1.177077276808891,1.190805664635619,0.012373466516705123,-27.339970750365616,27.30380011343622,-3.1999999999999993,1.1007913999259475
SEA,SEA_A__base_s1,1,1,hellinger,confirmed,0.013226705736324451,0.05045092974309551,0.20869425030912714,0.0012990523566925871,-11.89110136123298,11.60333144272963,-0.4,2.851324919983745
SEA,SEA_A__base_s1,1,1,hellinger,immediate,1.1405490100319438,1.2035776479495164,1.0341561396738141,0.006693248777027039,-47.044099448756896,46.50536831945232,-0.39999999999999947,0.90391143988818
SEA,SEA_A__base_s1,1,1,none,none,-0.44055104490975383,-0.5373178284444613,-0.6711797401634412,-0.0018022490323263973,-10.355495556305549,9.98437764311372,0.0,5.4224622800014926
SEA,SEA_A__base_s1,1,2,adwin,confirmed,0.2136621695867147,0.22238523691349155,0.1795330453061017,0.0020735086698092653,-20.246805354192652,20.024600523607468,0.0,2.9599872799590212
SEA,SEA_A__base_s1,1,2,adwin,immediate,0.5758704189813391,0.6735189120229523,0.857047760772911,0.0024432933151656844,-17.382582015577064,17.23108693689627,-0.8,2.7754682000726456
SEA,SEA_A__base_s1,1,2,d3_oof,confirmed,0.1343019351687902,0.15162231905261336,0.1546110811244561,9.810466890414204e-06,-11.006777032266768,10.78868375914056,0.0,4.902464520093056
SEA,SEA_A__base_s1,1,2,d3_oof,immediate,-0.47412652870195693,-0.6746889630392827,-1.207394731242739,-0.0028046884172674424,-14.218281128831045,14.001986097318769,-1.6,3.45883411988616
SEA,SEA_A__base_s1,1,2,hddm_w,confirmed,-0.21671448629508872,-0.1973489450967758,-0.031991932196206996,-0.0010340463177782588,-22.64405408139182,22.43838584454274,0.4,1.4902200800366687
SEA,SEA_A__base_s1,1,2,hddm_w,immediate,1.6431638280121175,1.8365597429579328,2.017052231222405,0.009943237737013222,-61.018577834721334,61.05274442538593,-18.0,0.8957450000569231
SEA,SEA_A__base_s1,1,2,hellinger,confirmed,-0.03154060598661301,-0.040152661058834305,-0.05600164961472309,-0.0006585797570908269,-16.994841363498438,16.82483975805723,0.0,3.080759640038014
SEA,SEA_A__base_s1,1,2,hellinger,immediate,1.5068270150377483,1.6302350138497013,1.5678081750511774,0.004323908876987859,-39.487170841902966,39.314006499954864,-3.5999999999999996,1.3363603998906912
SEA,SEA_A__base_s1,1,2,none,none,0.1343019351687902,0.15162231905261336,0.1546110811244561,9.810466890414204e-06,-11.006777032266768,10.78868375914056,0.0,5.027151039987802
SEA,SEA_A__base_s1,1,3,adwin,confirmed,0.41918482795108014,0.41717423502783957,0.26758698690334537,0.003961662421673062,-27.790560637521743,24.38679620928565,-3.1999999999999997,1.2957594400271777
SEA,SEA_A__base_s1,1,3,adwin,immediate,3.346356551289098,3.6274514392903745,3.459973606449107,0.01954295845579579,-85.24327964532242,60.061619017281195,-44.8,0.5546382799744611
SEA,SEA_A__base_s1,1,3,d3_oof,confirmed,-1.719471745721679,-1.9947306018301747,-2.2647816490734884,-0.0030846620818968384,-14.776362309893932,8.25436011786254,-0.3999999999999999,5.786502839904278
SEA,SEA_A__base_s1,1,3,d3_oof,immediate,-1.0683108479335846,-1.2108663556443244,-1.326281181167266,-0.0021406230142319016,-15.783714013132055,11.85842557935812,-1.2000000000000002,3.968650200031697
SEA,SEA_A__base_s1,1,3,hddm_w,confirmed,1.114095598559306,1.171925117472905,1.0126341172656539,0.0074776582276419035,-26.306190021886756,23.70440789997611,-3.5999999999999996,1.6753163200803085
SEA,SEA_A__base_s1,1,3,hddm_w,immediate,3.571210548806536,3.8952396047457594,3.824756573919108,0.018219715369046208,-82.20719456759639,49.72475511666799,-37.599999999999994,0.8605894400738174
SEA,SEA_A__base_s1,1,3,hellinger,confirmed,-0.4354638503957786,-0.500726568614529,-0.6154416808904495,0.0013077809511417016,-22.156125484033893,12.61945528390539,-0.4,3.029646239988506
SEA,SEA_A__base_s1,1,3,hellinger,immediate,1.493600309301435,1.618802249803064,1.571123693188392,0.012017695505526005,-38.41124642235816,28.177012821533797,-4.800000000000001,1.3065987199544908
SEA,SEA_A__base_s1,1,3,none,none,-0.40494068331197175,-0.4780907262471823,-0.5499037632818893,-0.0014573364442390657,-14.776362309893932,8.25436011786254,0.0,5.643471120018512
SEA,SEA_A__base_s1,1,4,adwin,confirmed,2.653480658486451,2.87508792683,2.8440884123461796,0.01634149462733847,-27.721305957590037,18.58973635183198,-5.2,1.770659840013832
SEA,SEA_A__base_s1,1,4,adwin,immediate,7.033555135014147,7.482197098075661,7.054252986128063,0.04583513382231652,-81.46078761359811,56.87687009541015,-46.400000000000006,0.5122541999444366
SEA,SEA_A__base_s1,1,4,d3_oof,confirmed,0.605376147162362,0.624446530066991,0.4730547241838967,0.0029395363832867005,-30.069000336587003,23.70180093716479,-0.4,3.2770967199467123
SEA,SEA_A__base_s1,1,4,d3_oof,immediate,0.5687483466617849,0.552314770470208,0.3210963600353445,0.01012161069124562,-22.532817233254796,20.86659515610004,-2.0,4.867743760067969
SEA,SEA_A__base_s1,1,4,hddm_w,confirmed,2.774555887918928,2.9910411185376073,2.8968719557116884,0.016784081648491656,-35.506563446650965,25.632021678992828,-5.6,1.9530045999214058
SEA,SEA_A__base_s1,1,4,hddm_w,immediate,7.39779826221435,7.889267720479587,7.51849651591926,0.04487758986406787,-82.24671827667453,58.75853892621239,-55.2,0.5370729200541984
SEA,SEA_A__base_s1,1,4,hellinger,confirmed,0.4151150723399111,0.40134894898640194,0.20863273403464166,0.005893101635258358,-25.663076405250763,21.42550669000169,-1.6,2.494924839958549
SEA,SEA_A__base_s1,1,4,hellinger,immediate,2.587347129804851,2.7465052965722325,2.4550321371159534,0.015552419858972932,-60.74890609222484,54.170947891379214,-4.8,1.3659959600307046
SEA,SEA_A__base_s1,1,4,none,none,0.35712105488064916,0.3894513758260665,0.3672500236145959,-0.00027558023279883326,-22.95691686300909,19.11533901654152,0.0,4.471352399885654
SEA,SEA_A__base_s1,1,5,adwin,confirmed,0.42427202246505535,0.4523464678820144,0.4077842222240724,0.00514876917010354,-19.142776840921872,15.99193909538737,-0.8,2.485309999994933
SEA,SEA_A__base_s1,1,5,adwin,immediate,1.1059560873369567,1.281401692080264,1.5071982759287894,0.007276482106752802,-40.809443507588526,35.79141165348062,-7.999999999999998,0.8330474000424148
SEA,SEA_A__base_s1,1,5,d3_oof,confirmed,-0.3438943491443358,-0.41704260989799957,-0.5096071785106626,-0.0003932348893833648,-8.943226531759418,7.870826491516141,0.0,5.608565999940037
SEA,SEA_A__base_s1,1,5,d3_oof,immediate,-0.3652605661030095,-0.42990190836504905,-0.551806586641368,0.0005273205740188303,-24.586846543001684,20.22789471065333,0.3999999999999999,1.4208195200189948
SEA,SEA_A__base_s1,1,5,hddm_w,confirmed,0.09665669576541802,0.11019596437424894,0.13284495075219782,0.0004429623238039193,-16.107363687464872,14.165795889933818,0.0,3.304404280055315
SEA,SEA_A__base_s1,1,5,hddm_w,immediate,0.730521132206019,0.8147922069571045,0.9013707925425996,0.0023055626911863136,-23.563799887577286,15.6819425784943,-1.6,2.8689155999571083
SEA,SEA_A__base_s1,1,5,hellinger,confirmed,0.20755753616994443,0.20970471284611492,0.13620401511698077,0.0038301137829566123,-19.969083754918493,18.20918545056476,-0.40000000000000013,1.8831128400750439
SEA,SEA_A__base_s1,1,5,hellinger,immediate,1.0377876808497666,1.1383970323505133,1.1389381933402332,0.006149641958379859,-28.12254075323215,24.80171169826342,-3.9999999999999996,1.2818850399926296
SEA,SEA_A__base_s1,1,5,none,none,-0.3438943491443358,-0.41704260989799957,-0.5096071785106626,-0.0003932348893833648,-8.943226531759418,7.870826491516141,0.0,5.548210639972241
SEA,SEA_A__base_s1,1,6,adwin,confirmed,0.18415644140569176,0.21535818269688978,0.26878079405510125,0.001213481128310434,-14.229674899405698,15.070588700163128,0.0,1.986597919929773
SEA,SEA_A__base_s1,1,6,adwin,immediate,1.751012351708281,1.9968923808656003,2.2185130038821166,0.009975788430915844,-36.78636968197046,30.56679819139388,-9.600000000000001,1.61046672007069
SEA,SEA_A__base_s1,1,6,d3_oof,confirmed,-0.041714995014541234,-0.038830874569717455,-0.011774117079554891,0.0007326041183184362,-12.073000319881476,10.43109628400309,-0.4,3.4579085600562376
SEA,SEA_A__base_s1,1,6,d3_oof,immediate,-0.06206377307043098,-0.07817884773747563,-0.11751770169718956,0.0009183025354900787,-19.08345539337003,17.19699920407783,-0.3999999999999999,1.673214400094003
SEA,SEA_A__base_s1,1,6,hddm_w,confirmed,0.10784852369615239,0.14284312909935704,0.21237726480192176,0.0004907946744395764,-8.128356651009305,6.3910856717075,0.0,5.519720479939135
SEA,SEA_A__base_s1,1,6,hddm_w,immediate,0.6338644364405899,0.7405018938347552,0.9230803884355487,0.0006060824223068639,-15.962085627220235,10.73591754020535,-1.2000000000000002,3.2497130000963814
SEA,SEA_A__base_s1,1,6,hellinger,confirmed,-0.008139511222349238,-0.023455305611141952,-0.08515902931072183,0.000692008714796577,-12.091519773725945,7.2073292577602395,-0.8000000000000002,2.7844742000103
SEA,SEA_A__base_s1,1,6,hellinger,immediate,1.3928738579248368,1.569297736944908,1.685560821767751,0.013898857619208282,-26.748825698267588,25.352096775104,-7.199999999999999,1.411393880099058
SEA,SEA_A__base_s1,1,6,none,none,0.10784852369615239,0.14284312909935704,0.21237726480192176,0.0004907946744395764,-8.128356651009305,6.3910856717075,0.0,5.542022360023112
SEA,SEA_A__base_s2,2,0,adwin,confirmed,-0.2078874961785382,-0.23697986831624496,-0.2817519526142398,-0.0005710805960528198,,12.04819277108433,0.0,2.5868869599886235
SEA,SEA_A__base_s2,2,0,adwin,immediate,0.005095281769085247,-0.006262075094687347,-0.049101783310567804,0.0012114222091510474,,26.506024096385538,-4.8,1.3458269600756463
SEA,SEA_A__base_s2,2,0,d3_oof,confirmed,-0.2303067359624933,-0.2538723512640062,-0.24635940448962668,-0.0019630487915488493,,8.83534136546184,0.0,6.1058943999931214
SEA,SEA_A__base_s2,2,0,d3_oof,immediate,0.06725771935188751,0.09535678855717711,0.19183429295361876,-0.00011609968369685753,,27.30923694779116,-0.8,2.2074990400113172
SEA,SEA_A__base_s2,2,0,hddm_w,confirmed,-0.27106899011515306,-0.29892464936174257,-0.3173117769080247,-0.0016831584168947034,,9.63855421686747,0.0,3.320156560000033
SEA,SEA_A__base_s2,2,0,hddm_w,immediate,-0.27820238459187463,-0.30685869116892084,-0.3275770962158475,-0.0015833313294716378,,9.63855421686747,0.0,3.1581002800725404
SEA,SEA_A__base_s2,2,0,hellinger,confirmed,-2.1349230612452863,-2.5407876126330886,-3.2701954916366183,-0.005013187214788606,,10.44176706827309,-0.7999999999999999,5.691991480067372
SEA,SEA_A__base_s2,2,0,hellinger,immediate,1.167838581473557,1.2908327747964243,1.3192028163667713,0.009056640615346057,,31.72690763052209,-6.3999999999999995,1.3615783200599267
SEA,SEA_A__base_s2,2,0,none,none,-0.2303067359624933,-0.2538723512640062,-0.24635940448962668,-0.0019630487915488493,,8.83534136546184,0.0,5.916698080021887
SEA,SEA_A__base_s2,2,1,adwin,confirmed,0.002038112707625217,0.010857524838359112,0.04897133736279091,-0.0002685571574964074,-12.30165405102327,12.47610513739546,0.0,2.905963120050729
SEA,SEA_A__base_s2,2,1,adwin,immediate,-1.1117904820136637,-1.2843333417491776,-1.523770232032573,-0.008185372509627031,-23.089430894308936,22.85643170051772,-0.40000000000000013,2.277590200025588
SEA,SEA_A__base_s2,2,1,d3_oof,confirmed,2.147151737491082,2.5606490060745446,3.2053696144948463,0.006504391316850544,-12.78104850014017,12.86389884508164,0.3999999999999999,2.827845359966158
SEA,SEA_A__base_s2,2,1,d3_oof,immediate,1.2524202588403144,1.5255307342471491,2.073989275510957,0.004011542357458264,-27.092795065881692,26.8747510951812,0.3999999999999999,1.0008489199914035
SEA,SEA_A__base_s2,2,1,hddm_w,confirmed,0.08661979007439369,0.09591332273788389,0.10435381181023162,-0.0003667013270152175,-14.123913652929632,14.51712465153325,-0.4,2.636055720038711
SEA,SEA_A__base_s2,2,1,hddm_w,immediate,0.9915418322633207,1.1099384775337007,1.1918195805078247,0.007362719514905192,-40.260723296888145,40.14287136598964,-6.0,0.7954288001172252
SEA,SEA_A__base_s2,2,1,hellinger,confirmed,-2.2368286966269246,-2.642735028753973,-3.2584312492819567,-0.008557560869989933,-10.221474628539385,10.00796495420151,-0.3999999999999999,5.509162080008537
SEA,SEA_A__base_s2,2,1,hellinger,immediate,1.0475899317232251,1.1646015909365426,1.2246221381783995,0.007575801430439011,-35.419119708438465,35.32755874153723,-2.8,0.8753545599989598
SEA,SEA_A__base_s2,2,1,none,none,0.08356262101294476,0.11543945482842544,0.17354980677356524,0.0011222309084204518,-8.873002523128681,8.82865392273994,0.0,5.288629640080035
SEA,SEA_A__base_s2,2,2,adwin,confirmed,0.7428920819321227,0.8607364784612881,0.9378750254034673,0.004275380447526289,-20.41300615974957,20.50504708353092,0.0,4.349596640001984
SEA,SEA_A__base_s2,2,2,adwin,immediate,0.5594619382451871,0.6608135329487896,0.8539379240573575,0.003747540093887891,-20.17065535696254,20.05001919472483,-0.8,2.2225023599341505
SEA,SEA_A__base_s2,2,2,d3_oof,confirmed,0.7428920819321227,0.8607364784612881,0.9378750254034673,0.004275380447526289,-20.41300615974957,20.50504708353092,0.0,4.299542159959674
SEA,SEA_A__base_s2,2,2,d3_oof,immediate,-0.04483847956792131,-0.06913384313598225,-0.1475259741185564,0.0037095848766370842,-20.78326433067421,20.91716911681683,-0.8,1.8519935999996955
SEA,SEA_A__base_s2,2,2,hddm_w,confirmed,0.09782940996637679,0.16228661807750067,0.3915999852457719,0.000649726065116929,-46.1341680972096,46.20170268500327,0.0,1.416424199938775
SEA,SEA_A__base_s2,2,2,hddm_w,immediate,0.9884846632018718,1.1153207277930122,1.2292507371901351,0.003656755607065132,-53.620115116631325,53.88072172165391,-18.400000000000002,0.5108751999214292
SEA,SEA_A__base_s2,2,2,hellinger,confirmed,-1.9005400998675204,-2.3145790634840013,-3.055262935602321,-0.006442090988436067,-15.547477195462655,15.70128491746268,-0.4,4.775478360056877
SEA,SEA_A__base_s2,2,2,hellinger,immediate,1.0455518190155888,1.1910785521575318,1.3442932149621445,0.006655417211105186,-41.832441347739746,41.74513921821015,-4.8,0.9522536000236883
SEA,SEA_A__base_s2,2,2,none,none,0.7428920819321227,0.8607364784612881,0.9378750254034673,0.004275380447526289,-20.41300615974957,20.50504708353092,0.0,4.437825640011579
SEA,SEA_A__base_s2,2,3,adwin,confirmed,0.9579129725873825,1.055703957544596,1.081463871176025,0.0075108424064666,-34.759793467280275,29.770449047851322,-5.6000000000000005,1.235557399969549
SEA,SEA_A__base_s2,2,3,adwin,immediate,4.015082034036488,4.415575415157136,4.402862075879776,0.024490104044509464,-78.31687058031204,48.99658560379067,-38.800000000000004,0.611626719962806
SEA,SEA_A__base_s2,2,3,d3_oof,confirmed,0.8804646896973356,1.0539684926267334,1.2702514342875837,0.004151651997304051,-9.611067459872036,8.69775127666563,0.0,5.610250720102339
SEA,SEA_A__base_s2,2,3,d3_oof,immediate,0.5829002343829659,0.6385446368892822,0.6397360796155938,0.005830277618405377,-27.135480974295657,23.08450381755377,-2.0,2.2766916800290335
SEA,SEA_A__base_s2,2,3,hddm_w,confirmed,0.9925608886171444,1.1194401395995368,1.2463374599276378,0.008231715865604228,-29.907958244471878,25.902625003732936,-6.0,1.5232783200219258
SEA,SEA_A__base_s2,2,3,hddm_w,immediate,4.16997859981657,4.556887968477952,4.498294268786851,0.024950163732789354,-80.36816702211247,47.68707008969011,-36.800000000000004,0.5847992801107464
SEA,SEA_A__base_s2,2,3,hellinger,confirmed,-0.9028839294813018,-1.096968057709924,-1.4826246247549468,-0.0025198994177279,-17.805028622741048,12.918462625800089,-3.6,4.249388439953328
SEA,SEA_A__base_s2,2,3,hellinger,immediate,0.8498929990828463,0.8752288246152817,0.673714034739703,0.008895342214310098,-54.933213604220455,42.74167056551559,-2.8,0.8104290800169114
SEA,SEA_A__base_s2,2,3,none,none,0.8804646896973356,1.0539684926267334,1.2702514342875837,0.004151651997304051,-9.611067459872036,8.69775127666563,0.0,5.853351360000671
SEA,SEA_A__base_s2,2,4,adwin,confirmed,1.2789157240395421,1.4322744568728285,1.558996887911468,0.0063222857380396125,-41.93988380904269,37.95557813337848,-4.0,1.2303399600088598
SEA,SEA_A__base_s2,2,4,adwin,immediate,5.928869866503616,6.381201499471412,6.079041255105089,0.03980767336957525,-82.06954618169571,63.64857618604126,-49.2,0.552927799988538
SEA,SEA_A__base_s2,2,4,d3_oof,confirmed,-0.18444920004075938,-0.24731967710486247,-0.4324241204939572,-0.004114334054490243,-34.951587101119806,27.428668190669708,-0.4,2.319962880015373
SEA,SEA_A__base_s2,2,4,d3_oof,immediate,0.6287577703046998,0.6567706208054469,0.5414578257697311,0.0018488283419969553,-52.104066683505934,42.05571077808822,-1.2000000000000002,0.895796199981123
SEA,SEA_A__base_s2,2,4,hddm_w,confirmed,1.8353204932232803,2.0498657597786463,2.262087109021804,0.010538753121452804,-39.4746148017176,37.173256568735354,-5.2,1.6955687599256644
SEA,SEA_A__base_s2,2,4,hddm_w,immediate,5.946193824518497,6.450869993593267,6.330698006141633,0.03931229093202071,-78.56529426622885,54.098721530776395,-50.0,0.49553912002593226
SEA,SEA_A__base_s2,2,4,hellinger,confirmed,0.562519107306636,0.5972432884691292,0.5398639030730568,0.0005871758492304036,-37.398332912351606,29.825868540625972,-3.5999999999999996,1.9225539200007917
SEA,SEA_A__base_s2,2,4,hellinger,immediate,1.4715173749108357,1.6131509500338703,1.645571479536545,0.006215715148685574,-28.26471331144228,26.45274179437247,-5.6,2.1147434799931943
SEA,SEA_A__base_s2,2,4,none,none,0.288392948130034,0.32058373012127106,0.319470161809976,-0.0013357878222035602,-20.2205944262019,15.207292636807491,0.0,4.498560800030828
SEA,SEA_A__base_s2,2,5,adwin,confirmed,0.6583104045653654,0.7103939219712307,0.6757323308722585,0.006568393201493716,-19.873772791023846,16.80686908909905,-2.0,1.8473041600547742
SEA,SEA_A__base_s2,2,5,adwin,immediate,0.8254356465912549,0.9677999979207708,1.1631747753701127,0.0061297863359304205,-45.07994389901824,42.59780985564957,-6.4,0.5358029199764127
SEA,SEA_A__base_s2,2,5,d3_oof,confirmed,0.1976969326403788,0.2043931130161214,0.1570241087540003,0.0017197653132221546,-8.415147265077138,8.90990542558486,0.0,3.131900800019504
SEA,SEA_A__base_s2,2,5,d3_oof,immediate,-0.02649546519922774,-0.028429128848206364,-0.026742490720521594,-0.0012577371054116604,-20.01402524544179,16.30910900945744,0.0,1.7807129600085316
SEA,SEA_A__base_s2,2,5,hddm_w,confirmed,0.5472332619993914,0.6065082052668092,0.5907196531332759,0.002460466266245742,-7.837307152875161,7.12095569935291,0.0,5.482597920019179
SEA,SEA_A__base_s2,2,5,hddm_w,immediate,0.24763069397737425,0.26165846874011134,0.22541608882356012,-6.505444772986202e-06,-18.667601683029456,13.237929318068689,-0.4,2.3557702000252894
SEA,SEA_A__base_s2,2,5,hellinger,confirmed,-1.267706104147559,-1.5776392080146473,-2.1727170366286352,0.00155337340417383,-9.767180925666196,8.19711299153807,-2.0,5.635711240023375
SEA,SEA_A__base_s2,2,5,hellinger,immediate,0.5390808111688572,0.630228925393217,0.7725471079692348,0.0024362913553475085,-41.208976157082745,33.35440517670482,-3.6000000000000005,0.9681986799463633
SEA,SEA_A__base_s2,2,5,none,none,0.5472332619993914,0.6065082052668092,0.5907196531332759,0.002460466266245742,-7.837307152875161,7.12095569935291,0.0,5.583571719937027
SEA,SEA_A__base_s2,2,6,adwin,confirmed,-0.2089065525323508,-0.24784897437699627,-0.3287617793494402,-0.0004323543216441239,-29.33961470514007,25.01877311351382,-0.8,2.0080584800802166
SEA,SEA_A__base_s2,2,6,adwin,immediate,0.9538367471721099,1.0799355045240766,1.1827733638495985,0.004853919944659113,-48.20896777992765,44.96908788075544,-4.4,0.7552403200417759
SEA,SEA_A__base_s2,2,6,d3_oof,confirmed,-0.7704066034851742,-0.9127473852140522,-1.1716066192927421,0.0018076216858371463,-15.41515941785143,16.81845128871072,-0.4,3.858218839950859
SEA,SEA_A__base_s2,2,6,d3_oof,immediate,0.5227759095078,0.5813769096646104,0.6181463824033284,0.008002670392836198,-30.83368385631362,27.73565197752872,-3.2,2.2874814799986787
SEA,SEA_A__base_s2,2,6,hddm_w,confirmed,-0.33526954040559165,-0.3875445143825096,-0.45070516918664927,-0.0013076085733854104,-23.294355177925464,19.538153177314168,0.4,3.322731840051711
SEA,SEA_A__base_s2,2,6,hddm_w,immediate,0.6420055029043081,0.7650112673592391,1.001269434606944,0.005174370660891103,-16.762850172457313,17.438952093272732,-0.40000000000000013,2.7049674399197112
SEA,SEA_A__base_s2,2,6,hellinger,confirmed,-0.39131763986548496,-0.4997676994642264,-0.7780544090994601,-0.00337671579099752,-30.204425002103143,32.77418626316235,0.0,2.0619813600555057
SEA,SEA_A__base_s2,2,6,hellinger,immediate,0.9681035361255419,1.0730300915685165,1.11320737024998,0.004673505542651002,-39.34213847059813,37.21706236061316,-4.8,1.5837206800468264
SEA,SEA_A__base_s2,2,6,none,none,0.03668602873738713,0.0288238394696827,-0.006776314310152909,-2.0957512044672555e-06,-15.369731639606288,13.61544759054851,0.0,4.716397040057928
