stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,alarm_rate,alarm_blocks,monitored_blocks,poison_exposed_blocks,poison_alarm_blocks,poison_alarm_rate,unexposed_blocks,unexposed_alarm_blocks,unexposed_alarm_rate,event_recall,detected_events,scheduled_events,detection_delay,seconds_per_100k,detector,learner_resets,status,folder
SEA_A,splice,severe,119.0,2268888980.0,,SEA_A__s119,SEA_A__s119__splice__severe,0.01694915254237288,1,59,48,1,0.020833333333333332,0,0,,0.3333333333333333,1.0,3.0,16.18,0.09052909508075875,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__splice__severe
SEA_A,clean,none,115.0,,,SEA_A__s115,SEA_A__s115__clean__none,0.0847457627118644,5,59,0,0,,13,1,0.07692307692307693,1.0,3.0,3.0,10.846666666666666,0.00797847494444189,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__clean__none
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,0.03389830508474576,2,59,33,2,0.06060606060606061,2,0,0.0,0.3333333333333333,1.0,3.0,4.18,0.007960131818739077,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate
SEA_A,concept,severe,115.0,3074832534.0,,SEA_A__s115,SEA_A__s115__concept__severe,0.06779661016949153,4,59,44,4,0.09090909090909091,0,0,,0.6666666666666666,2.0,3.0,5.68,0.007790010082923497,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__concept__severe
SEA_A,instance,moderate,115.0,2392216387.0,,SEA_A__s115,SEA_A__s115__instance__moderate,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,10.846666666666666,0.007877566531533375,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__instance__moderate
SEA_A,instance,severe,115.0,345179728.0,,SEA_A__s115,SEA_A__s115__instance__severe,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,10.846666666666666,0.008828394978384798,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__instance__severe
SEA_A,splice,moderate,115.0,1669518770.0,,SEA_A__s115,SEA_A__s115__splice__moderate,0.0847457627118644,5,59,37,4,0.10810810810810811,1,0,0.0,1.0,3.0,3.0,3.513333333333333,0.007626951749746998,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__splice__moderate
SEA_A,splice,severe,115.0,3823887799.0,,SEA_A__s115,SEA_A__s115__splice__severe,0.11864406779661017,7,59,57,7,0.12280701754385964,0,0,,1.0,3.0,3.0,4.18,0.0077231981655738,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s115__splice__severe
SEA_A,clean,none,116.0,,,SEA_A__s116,SEA_A__s116__clean__none,0.06779661016949153,4,59,0,0,,13,0,0.0,1.0,3.0,3.0,5.846666666666667,0.007702370300345744,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__clean__none
SEA_A,concept,moderate,116.0,2842105116.0,,SEA_A__s116,SEA_A__s116__concept__moderate,0.11864406779661017,7,59,34,4,0.11764705882352941,2,0,0.0,1.0,3.0,3.0,3.1799999999999997,0.007626601291121915,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__concept__moderate
SEA_A,concept,severe,116.0,1226260622.0,,SEA_A__s116,SEA_A__s116__concept__severe,0.0847457627118644,5,59,46,3,0.06521739130434782,0,0,,1.0,3.0,3.0,4.513333333333333,0.007660000119358301,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__concept__severe
SEA_A,instance,moderate,116.0,453400147.0,,SEA_A__s116,SEA_A__s116__instance__moderate,0.06779661016949153,4,59,59,4,0.06779661016949153,0,0,,1.0,3.0,3.0,5.846666666666667,0.007948056785001729,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__instance__moderate
SEA_A,instance,severe,116.0,3914142360.0,,SEA_A__s116,SEA_A__s116__instance__severe,0.06779661016949153,4,59,59,4,0.06779661016949153,0,0,,1.0,3.0,3.0,5.846666666666667,0.007778888393659145,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__instance__severe
SEA_A,splice,moderate,116.0,921862620.0,,SEA_A__s116,SEA_A__s116__splice__moderate,0.05084745762711865,3,59,33,1,0.030303030303030304,0,0,,1.0,3.0,3.0,15.513333333333334,0.007754933370354896,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__splice__moderate
SEA_A,splice,severe,116.0,1993734708.0,,SEA_A__s116,SEA_A__s116__splice__severe,0.03389830508474576,2,59,46,2,0.043478260869565216,0,0,,0.3333333333333333,1.0,3.0,5.18,0.00804882346225592,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s116__splice__severe
SEA_A,clean,none,117.0,,,SEA_A__s117,SEA_A__s117__clean__none,0.1016949152542373,6,59,0,0,,13,1,0.07692307692307693,1.0,3.0,3.0,3.1799999999999997,0.007781453217224528,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__clean__none
SEA_A,concept,moderate,117.0,4256973585.0,,SEA_A__s117,SEA_A__s117__concept__moderate,0.06779661016949153,4,59,36,3,0.08333333333333333,1,0,0.0,1.0,3.0,3.0,6.513333333333333,0.007632153380351762,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__concept__moderate
SEA_A,concept,severe,117.0,228998761.0,,SEA_A__s117,SEA_A__s117__concept__severe,0.0847457627118644,5,59,50,5,0.1,1,0,0.0,0.6666666666666666,2.0,3.0,6.68,0.007630211330251769,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__concept__severe
SEA_A,instance,moderate,117.0,1195402420.0,,SEA_A__s117,SEA_A__s117__instance__moderate,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.1799999999999997,0.010241673153359443,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__instance__moderate
SEA_A,instance,severe,117.0,4063383392.0,,SEA_A__s117,SEA_A__s117__instance__severe,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.1799999999999997,0.007956655075152714,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__instance__severe
SEA_A,splice,moderate,117.0,1275875057.0,,SEA_A__s117,SEA_A__s117__splice__moderate,0.05084745762711865,3,59,36,2,0.05555555555555555,1,0,0.0,0.6666666666666666,2.0,3.0,14.18,0.0076629198641361045,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__splice__moderate
SEA_A,splice,severe,117.0,2243424514.0,,SEA_A__s117,SEA_A__s117__splice__severe,0.01694915254237288,1,59,50,1,0.02,0,0,,0.0,0.0,3.0,,0.007912225216083849,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s117__splice__severe
SEA_A,clean,none,118.0,,,SEA_A__s118,SEA_A__s118__clean__none,0.0847457627118644,5,59,0,0,,13,1,0.07692307692307693,1.0,3.0,3.0,4.513333333333333,0.007618271338287741,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__clean__none
SEA_A,concept,moderate,118.0,1648460561.0,,SEA_A__s118,SEA_A__s118__concept__moderate,0.06779661016949153,4,59,35,3,0.08571428571428572,3,0,0.0,1.0,3.0,3.0,3.1799999999999997,0.0082500753342174,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__concept__moderate
SEA_A,concept,severe,118.0,16137799.0,,SEA_A__s118,SEA_A__s118__concept__severe,0.03389830508474576,2,59,48,1,0.020833333333333332,0,0,,0.6666666666666666,2.0,3.0,11.18,0.007770000180850427,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__concept__severe
SEA_A,instance,moderate,118.0,4224387059.0,,SEA_A__s118,SEA_A__s118__instance__moderate,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.513333333333333,0.00776701655316477,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__instance__moderate
SEA_A,instance,severe,118.0,2861808558.0,,SEA_A__s118,SEA_A__s118__instance__severe,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.513333333333333,0.0077837514982093126,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__instance__severe
SEA_A,splice,moderate,118.0,3330973510.0,,SEA_A__s118,SEA_A__s118__splice__moderate,0.1016949152542373,6,59,36,4,0.1111111111111111,0,0,,1.0,3.0,3.0,4.513333333333333,0.007524651737185196,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__splice__moderate
SEA_A,splice,severe,118.0,3954790722.0,,SEA_A__s118,SEA_A__s118__splice__severe,0.06779661016949153,4,59,50,3,0.06,1,0,0.0,1.0,3.0,3.0,5.513333333333333,0.0077213133045006535,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s118__splice__severe
SEA_A,clean,none,119.0,,,SEA_A__s119,SEA_A__s119__clean__none,0.11864406779661017,7,59,0,0,,13,1,0.07692307692307693,1.0,3.0,3.0,4.846666666666667,0.0075480551943959045,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__clean__none
SEA_A,concept,moderate,119.0,1118368957.0,,SEA_A__s119,SEA_A__s119__concept__moderate,0.0847457627118644,5,59,37,4,0.10810810810810811,2,0,0.0,1.0,3.0,3.0,9.846666666666666,0.007831529995504146,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__concept__moderate
SEA_A,concept,severe,119.0,1193382814.0,,SEA_A__s119,SEA_A__s119__concept__severe,0.1016949152542373,6,59,50,5,0.1,0,0,,1.0,3.0,3.0,6.18,0.007757223356747999,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__concept__severe
SEA_A,instance,moderate,119.0,110941192.0,,SEA_A__s119,SEA_A__s119__instance__moderate,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,4.846666666666667,0.007509583471498142,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__instance__moderate
SEA_A,instance,severe,119.0,3882502243.0,,SEA_A__s119,SEA_A__s119__instance__severe,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,4.846666666666667,0.00794423506401169,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__instance__severe
SEA_A,splice,moderate,119.0,1473637511.0,,SEA_A__s119,SEA_A__s119__splice__moderate,0.06779661016949153,4,59,36,2,0.05555555555555555,0,0,,0.6666666666666666,2.0,3.0,12.18,0.007735000059862311,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__splice__moderate
SEA_A,splice,severe,119.0,2268888980.0,,SEA_A__s119,SEA_A__s119__splice__severe,0.0847457627118644,5,59,48,3,0.0625,0,0,,1.0,3.0,3.0,4.846666666666667,0.007819724802781517,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hellinger/SEA_A__s119__splice__severe
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,0.7152777777777778,103,144,0,0,,144,103,0.7152777777777778,,,,,0.02544158120676984,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__clean__none__aNone
radar,concept,moderate,,3910140397.0,0.0,radar__evaluation,radar__evaluation__concept__moderate__a0,0.8680555555555556,125,144,87,86,0.9885057471264368,10,6,0.6,,,,,0.01659179864972806,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__moderate__a0
radar,concept,moderate,,4018716551.0,1.0,radar__evaluation,radar__evaluation__concept__moderate__a1,0.875,126,144,83,80,0.963855421686747,19,13,0.6842105263157895,,,,,0.016673029165012117,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__moderate__a1
radar,concept,moderate,,1880718146.0,2.0,radar__evaluation,radar__evaluation__concept__moderate__a2,0.8680555555555556,125,144,85,84,0.9882352941176471,13,6,0.46153846153846156,,,,,0.01876478151412034,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__moderate__a2
radar,concept,moderate,,510794814.0,3.0,radar__evaluation,radar__evaluation__concept__moderate__a3,0.8333333333333334,120,144,82,79,0.9634146341463414,12,10,0.8333333333333334,,,,,0.016331148336671993,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__moderate__a3
radar,concept,moderate,,342140863.0,4.0,radar__evaluation,radar__evaluation__concept__moderate__a4,0.9236111111111112,133,144,84,84,1.0,19,17,0.8947368421052632,,,,,0.016207117057144563,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__moderate__a4
radar,concept,severe,,1008509576.0,0.0,radar__evaluation,radar__evaluation__concept__severe__a0,0.9375,135,144,121,117,0.9669421487603306,3,2,0.6666666666666666,,,,,0.0163852949563724,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__severe__a0
radar,concept,severe,,1163742248.0,1.0,radar__evaluation,radar__evaluation__concept__severe__a1,0.9027777777777778,130,144,118,111,0.940677966101695,0,0,,,,,,0.01644582743736689,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__severe__a1
radar,concept,severe,,3789935020.0,2.0,radar__evaluation,radar__evaluation__concept__severe__a2,0.9375,135,144,111,109,0.9819819819819819,4,4,1.0,,,,,0.016021311317655045,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__severe__a2
radar,concept,severe,,3335947267.0,3.0,radar__evaluation,radar__evaluation__concept__severe__a3,0.9027777777777778,130,144,112,107,0.9553571428571429,2,2,1.0,,,,,0.016225768053866486,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__severe__a3
radar,concept,severe,,948131781.0,4.0,radar__evaluation,radar__evaluation__concept__severe__a4,0.9097222222222222,131,144,114,110,0.9649122807017544,2,1,0.5,,,,,0.01638947112371977,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__concept__severe__a4
radar,instance,moderate,,3687513746.0,0.0,radar__evaluation,radar__evaluation__instance__moderate__a0,0.7152777777777778,103,144,144,103,0.7152777777777778,0,0,,,,,,0.018451801024863337,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__moderate__a0
radar,instance,moderate,,2388385389.0,1.0,radar__evaluation,radar__evaluation__instance__moderate__a1,0.7013888888888888,101,144,144,101,0.7013888888888888,0,0,,,,,,0.020409072598281498,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__moderate__a1
radar,instance,moderate,,58124341.0,2.0,radar__evaluation,radar__evaluation__instance__moderate__a2,0.6875,99,144,144,99,0.6875,0,0,,,,,,0.01582603584039004,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__moderate__a2
radar,instance,moderate,,3627463518.0,3.0,radar__evaluation,radar__evaluation__instance__moderate__a3,0.6875,99,144,144,99,0.6875,0,0,,,,,,0.01711427114568619,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__moderate__a3
radar,instance,moderate,,2006973868.0,4.0,radar__evaluation,radar__evaluation__instance__moderate__a4,0.6597222222222222,95,144,144,95,0.6597222222222222,0,0,,,,,,0.015961471543734482,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__moderate__a4
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,0.7013888888888888,101,144,144,101,0.7013888888888888,0,0,,,,,,0.016457862039044122,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__severe__a0
radar,instance,severe,,11462624.0,1.0,radar__evaluation,radar__evaluation__instance__severe__a1,0.5625,81,144,144,81,0.5625,0,0,,,,,,0.015824624730957578,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__severe__a1
radar,instance,severe,,1906925561.0,2.0,radar__evaluation,radar__evaluation__instance__severe__a2,0.6666666666666666,96,144,144,96,0.6666666666666666,0,0,,,,,,0.016088271681183694,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__severe__a2
radar,instance,severe,,4183855161.0,3.0,radar__evaluation,radar__evaluation__instance__severe__a3,0.6597222222222222,95,144,144,95,0.6597222222222222,0,0,,,,,,0.01614091243254996,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__severe__a3
radar,instance,severe,,1699676806.0,4.0,radar__evaluation,radar__evaluation__instance__severe__a4,0.6805555555555556,98,144,144,98,0.6805555555555556,0,0,,,,,,0.016060631697821022,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__instance__severe__a4
radar,splice,moderate,,424767608.0,0.0,radar__evaluation,radar__evaluation__splice__moderate__a0,0.7986111111111112,115,144,87,74,0.8505747126436781,11,7,0.6363636363636364,,,,,0.017397538798093134,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__moderate__a0
radar,splice,moderate,,3027246665.0,1.0,radar__evaluation,radar__evaluation__splice__moderate__a1,0.8611111111111112,124,144,84,77,0.9166666666666666,17,16,0.9411764705882353,,,,,0.016863153019195887,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__moderate__a1
radar,splice,moderate,,2843988057.0,2.0,radar__evaluation,radar__evaluation__splice__moderate__a2,0.8888888888888888,128,144,84,81,0.9642857142857143,22,17,0.7727272727272727,,,,,0.01698850386619114,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__moderate__a2
radar,splice,moderate,,3964723791.0,3.0,radar__evaluation,radar__evaluation__splice__moderate__a3,0.8402777777777778,121,144,86,78,0.9069767441860465,17,12,0.7058823529411765,,,,,0.017391606545027506,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__moderate__a3
radar,splice,moderate,,216158045.0,4.0,radar__evaluation,radar__evaluation__splice__moderate__a4,0.8541666666666666,123,144,83,75,0.9036144578313253,12,9,0.75,,,,,0.016614052173605606,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__moderate__a4
radar,splice,severe,,1946032787.0,0.0,radar__evaluation,radar__evaluation__splice__severe__a0,0.8333333333333334,120,144,120,101,0.8416666666666667,1,1,1.0,,,,,0.01625624748681311,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__severe__a0
radar,splice,severe,,2444082711.0,1.0,radar__evaluation,radar__evaluation__splice__severe__a1,0.8819444444444444,127,144,118,108,0.9152542372881356,3,1,0.3333333333333333,,,,,0.01608202816935362,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__severe__a1
radar,splice,severe,,1638213230.0,2.0,radar__evaluation,radar__evaluation__splice__severe__a2,0.8472222222222222,122,144,118,104,0.8813559322033898,0,0,,,,,,0.016458957828329124,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__severe__a2
radar,splice,severe,,2515960843.0,3.0,radar__evaluation,radar__evaluation__splice__severe__a3,0.8541666666666666,123,144,117,108,0.9230769230769231,0,0,,,,,,0.01646963582755086,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__severe__a3
radar,splice,severe,,2498603841.0,4.0,radar__evaluation,radar__evaluation__splice__severe__a4,0.875,126,144,113,99,0.8761061946902655,1,1,1.0,,,,,0.016595604225928456,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/radar/adwin/radar__evaluation__splice__severe__a4
radar,clean,none,,,,radar__evaluation,radar__evaluation__clean__none__aNone,0.041666666666666664,6,144,0,0,,144,6,0.041666666666666664,,,,,2.3044880492805464,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__clean__none__aNone
radar,concept,moderate,,3910140397.0,0.0,radar__evaluation,radar__evaluation__concept__moderate__a0,0.041666666666666664,6,144,87,2,0.022988505747126436,10,0,0.0,,,,,1.617320512865167,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__moderate__a0
radar,concept,moderate,,4018716551.0,1.0,radar__evaluation,radar__evaluation__concept__moderate__a1,0.041666666666666664,6,144,83,3,0.03614457831325301,19,1,0.05263157894736842,,,,,1.5883759756808868,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__moderate__a1
radar,concept,moderate,,1880718146.0,2.0,radar__evaluation,radar__evaluation__concept__moderate__a2,0.027777777777777776,4,144,85,2,0.023529411764705882,13,0,0.0,,,,,1.6831797952473857,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__moderate__a2
radar,concept,moderate,,510794814.0,3.0,radar__evaluation,radar__evaluation__concept__moderate__a3,0.034722222222222224,5,144,82,3,0.036585365853658534,12,1,0.08333333333333333,,,,,1.6644940030688316,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__moderate__a3
radar,concept,moderate,,342140863.0,4.0,radar__evaluation,radar__evaluation__concept__moderate__a4,0.041666666666666664,6,144,84,2,0.023809523809523808,19,0,0.0,,,,,1.7349679273084762,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__moderate__a4
radar,concept,severe,,1008509576.0,0.0,radar__evaluation,radar__evaluation__concept__severe__a0,0.027777777777777776,4,144,121,2,0.01652892561983471,3,0,0.0,,,,,1.4447394866408836,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__severe__a0
radar,concept,severe,,1163742248.0,1.0,radar__evaluation,radar__evaluation__concept__severe__a1,0.041666666666666664,6,144,118,5,0.0423728813559322,0,0,,,,,,1.386870627283516,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__severe__a1
radar,concept,severe,,3789935020.0,2.0,radar__evaluation,radar__evaluation__concept__severe__a2,0.013888888888888888,2,144,111,1,0.009009009009009009,4,0,0.0,,,,,1.5116086263800803,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__severe__a2
radar,concept,severe,,3335947267.0,3.0,radar__evaluation,radar__evaluation__concept__severe__a3,0.041666666666666664,6,144,112,4,0.03571428571428571,2,0,0.0,,,,,1.3862133765658269,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__severe__a3
radar,concept,severe,,948131781.0,4.0,radar__evaluation,radar__evaluation__concept__severe__a4,0.027777777777777776,4,144,114,4,0.03508771929824561,2,0,0.0,,,,,1.4353745684360844,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__concept__severe__a4
radar,instance,moderate,,3687513746.0,0.0,radar__evaluation,radar__evaluation__instance__moderate__a0,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.3139638762956185,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__moderate__a0
radar,instance,moderate,,2388385389.0,1.0,radar__evaluation,radar__evaluation__instance__moderate__a1,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.2913179643914363,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__moderate__a1
radar,instance,moderate,,58124341.0,2.0,radar__evaluation,radar__evaluation__instance__moderate__a2,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.3214447776500693,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__moderate__a2
radar,instance,moderate,,3627463518.0,3.0,radar__evaluation,radar__evaluation__instance__moderate__a3,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.295341230982685,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__moderate__a3
radar,instance,moderate,,2006973868.0,4.0,radar__evaluation,radar__evaluation__instance__moderate__a4,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.281636795861832,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__moderate__a4
radar,instance,severe,,3068245370.0,0.0,radar__evaluation,radar__evaluation__instance__severe__a0,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.314322244790839,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__severe__a0
radar,instance,severe,,11462624.0,1.0,radar__evaluation,radar__evaluation__instance__severe__a1,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.261850303583035,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__severe__a1
radar,instance,severe,,1906925561.0,2.0,radar__evaluation,radar__evaluation__instance__severe__a2,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.3373604768643936,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__severe__a2
radar,instance,severe,,4183855161.0,3.0,radar__evaluation,radar__evaluation__instance__severe__a3,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.2162867982427064,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__severe__a3
radar,instance,severe,,1699676806.0,4.0,radar__evaluation,radar__evaluation__instance__severe__a4,0.041666666666666664,6,144,144,6,0.041666666666666664,0,0,,,,,,2.2238855719300874,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__instance__severe__a4
radar,splice,moderate,,424767608.0,0.0,radar__evaluation,radar__evaluation__splice__moderate__a0,0.041666666666666664,6,144,87,3,0.034482758620689655,11,1,0.09090909090909091,,,,,2.436922666913552,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/radar/d3_oof/radar__evaluation__splice__moderate__a0
