condition,stream,base_key,detector,reference_policy,rl_policy,rl_seed,host_accuracy,host_macro_f1,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,17.0,-0.03201862612433337,-0.03439753974624371,-0.2231163130943673,0.16377457613627322,16.0,-5700.0,-13.423619900131598
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,27.0,-0.10122980179893337,-0.1052145085809878,-0.296438016993979,0.2406073390113827,109.0,-5700.0,-24.016367099946365
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,7.0,-0.10122980179893337,-0.10497957127017066,-0.29182375780766423,0.23669704688370619,82.0,-5700.0,-23.07945469999686
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,17.0,0.0068803231712170065,0.006614335894091883,0.07692307692307687,-0.04311271193186339,0.0,-5700.0,16.374421699903905
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,27.0,-0.10145367348563239,-0.10580396259741676,-0.4299139046761578,0.2548157287272148,121.0,-5700.0,-24.80975109990687
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,7.0,-0.10145367348563239,-0.10580396259741676,-0.4299139046761578,0.2548157287272148,121.0,-5700.0,-24.62802239996381
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,17.0,-0.023501552177027762,-0.02515328181618015,-0.2542344268752462,0.09683196688689011,15.0,0.0,-3.987663600128144
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,27.0,-0.09271272785162776,-0.09597025065092424,-0.3275561307748579,0.1736647297619996,108.0,0.0,-14.58041079994291
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,7.0,-0.09271272785162776,-0.0957353133401071,-0.32294187158854315,0.16975443763432307,81.0,0.0,-13.643498399993405
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,17.0,0.015397397118522616,0.015858593824155442,0.04580496314219795,-0.1100553211812465,-1.0,0.0,25.81037799990736
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,27.0,-0.09293659953832678,-0.0965597046673532,-0.46103201845703673,0.1878731194778317,120.0,0.0,-15.373794799903415
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,7.0,-0.09293659953832678,-0.0965597046673532,-0.46103201845703673,0.1878731194778317,120.0,0.0,-15.192066099960357
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,17.0,-0.025471623019979295,-0.025643460300446175,-0.08179055765010412,0.08951385019501712,15.0,-45600.0,-4.915716900024563
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,27.0,-0.0946827986945793,-0.09646042913519026,-0.1551122615497158,0.1663466130701266,108.0,-45600.0,-15.50846409983933
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,7.0,-0.0946827986945793,-0.09622549182437312,-0.15049800236340105,0.16243632094245009,81.0,-45600.0,-14.571551699889824
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,17.0,0.013427326275571083,0.015368415339889419,0.21824883236734005,-0.11737343787311949,-1.0,-45600.0,24.88232470001094
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,27.0,-0.09490667038127831,-0.09704988315161922,-0.28858814923189463,0.1805550027859587,120.0,-45600.0,-16.301848099799834
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,7.0,-0.09490667038127831,-0.09704988315161922,-0.28858814923189463,0.1805550027859587,120.0,-45600.0,-16.120119399856776
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,17.0,0.06799231871368305,0.06967990078722797,0.1541837825671037,-0.03890392422192146,-69.0,0.0,11.158854499692097
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,27.0,-0.0012188569609169475,-0.001137068047516121,0.08086207866749201,0.037928838653188024,24.0,0.0,0.5661072998773307
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,7.0,-0.0012188569609169475,-0.0009021307366989806,0.08547633785380676,0.034018546525511506,-3.0,0.0,1.5030196998268366
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,17.0,0.10689126800923343,0.11069177642756356,0.45422317258454786,-0.24579121229005807,-85.0,0.0,40.9568960997276
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,27.0,-0.001442728647615965,-0.0017265220639450796,-0.05261380901468682,0.05213722836902013,36.0,0.0,-0.22727670008317347
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,7.0,-0.001442728647615965,-0.0017265220639450796,-0.05261380901468682,0.05213722836902013,36.0,0.0,-0.04554800014011562
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,17.0,-0.029177943166441178,-0.029767417099483273,-0.15398683247988298,0.13818852980975882,15.0,-13300.0,-3.0612416001968157
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,27.0,-0.09838911884104118,-0.10058438593422736,-0.22730853637949466,0.2150212926848683,108.0,-13300.0,-13.653988800011582
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,7.0,-0.09838911884104118,-0.10034944862341022,-0.2226942771931799,0.21111100055719179,81.0,-13300.0,-12.717076400062076
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,17.0,0.0097210061291092,0.01124445854085232,0.1460525575375612,-0.06869875825837779,-1.0,-13300.0,26.736799999838688
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,27.0,-0.0986129905277402,-0.10117383995065632,-0.3607844240616735,0.2292296824007004,120.0,-13300.0,-14.447372799972086
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,7.0,-0.0986129905277402,-0.10117383995065632,-0.3607844240616735,0.2292296824007004,120.0,-13300.0,-14.265644100029029
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,17.0,-0.02290456101249705,-0.02471774395545079,-0.13856845422317265,0.14091478946111602,15.0,0.0,-4.26100750034675
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,27.0,-0.09211573668709705,-0.09553471279019488,-0.21189015812278433,0.2177475523362255,108.0,0.0,-14.853754700161517
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,7.0,-0.09211573668709705,-0.09529977547937774,-0.20727589893646958,0.21383726020854898,81.0,0.0,-13.91684230021201
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,17.0,0.01599438828305333,0.016294131684884805,0.16147093579427152,-0.06597249860702059,-1.0,0.0,25.537034099688753
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,27.0,-0.09233960837379607,-0.09612416680662383,-0.34536604580496316,0.2319559420520576,120.0,0.0,-15.64713870012202
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,7.0,-0.09233960837379607,-0.09612416680662383,-0.34536604580496316,0.2319559420520576,120.0,0.0,-15.465410000178963
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl,17.0,-0.03889894929555038,-0.04101187564033559,-0.3000393900174442,0.2068872880681366,16.0,0.0,-9.282987600192428
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl,27.0,-0.10811012497015038,-0.11182884447507968,-0.37336109391705585,0.2837200509432461,109.0,0.0,-19.875734800007194
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl,7.0,-0.10811012497015038,-0.11159390716426254,-0.3687468347307411,0.2798097588155696,82.0,0.0,-18.93882240005769
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.515053999843076
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,27.0,-0.1083339966568494,-0.11241829849150864,-0.5068369815992346,0.2979284406590782,121.0,0.0,-20.6691187999677
RBF_I__base_s1__concept__moderate__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,7.0,-0.1083339966568494,-0.11241829849150864,-0.5068369815992346,0.2979284406590782,121.0,0.0,-20.48739010002464
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,17.0,-0.02390076245407491,-0.024922002505156415,-0.05670580703852823,0.050702349442127426,14.0,-36100.0,5.685948800062761
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,27.0,-0.12307622847661559,-0.12844961954831768,-0.012820296837884715,0.1404642447979863,112.0,-36100.0,-14.469559599878266
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,7.0,-0.12209988091945978,-0.12680470443291758,-0.018295456459846038,0.14399151198424293,88.0,-36100.0,-16.830678599886596
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,17.0,-0.00036683578737062295,-0.0008882275175593479,0.1414275846965078,-0.09738079247817327,-1.0,-36100.0,30.47989770025015
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,27.0,-0.12208859366446367,-0.1275494768383182,-0.2040802574167354,0.19970540264460385,113.0,-36100.0,-17.043778599705547
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,7.0,-0.12208859366446367,-0.1275494768383182,-0.2040802574167354,0.19970540264460385,113.0,-36100.0,-18.438094799872488
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,17.0,0.03675130226704515,0.03820229108219875,0.2844387540221365,-0.06555637701689138,3.0,0.0,22.09628889989108
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,27.0,-0.06242416375549553,-0.06532532596096252,0.32832426422278,0.024205518338967502,101.0,0.0,1.9407804999500513
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,7.0,-0.06144781619833972,-0.06368041084556242,0.32284910460081867,0.027732785525224124,77.0,0.0,-0.42033850005827844
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl_alarm,17.0,0.060285228933749435,0.062236066069795815,0.4825721457571725,-0.21363951893719207,-12.0,0.0,46.89023780007847
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl_alarm,27.0,-0.061436528943343616,-0.06442518325096303,0.1370643036439293,0.08344667618558504,102.0,0.0,-0.6334384998772293
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl_alarm,7.0,-0.061436528943343616,-0.06442518325096303,0.1370643036439293,0.08344667618558504,102.0,0.0,-2.02775470004417
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,17.0,-0.02462879040131838,-0.025023317237403475,-0.26242018901935676,0.1533542900034426,15.0,-1900.0,-0.8288526001852006
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,27.0,-0.12380425642385906,-0.12855093428056474,-0.21853467881871325,0.2431161853593015,113.0,-1900.0,-20.984361000126228
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl,7.0,-0.12282790886670325,-0.12690601916516464,-0.22400983844067457,0.2466434525455581,89.0,-1900.0,-23.345480000134557
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,17.0,-0.0010948637346140933,-0.0009895422498064077,-0.06428679728432074,0.005271148083141913,0.0,-1900.0,23.965096300002187
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,27.0,-0.12281662161170714,-0.12765079157056525,-0.40979463939756394,0.302357343205919,114.0,-1900.0,-23.55857999995351
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,confirmed,rl_alarm,7.0,-0.12281662161170714,-0.12765079157056525,-0.40979463939756394,0.302357343205919,114.0,-1900.0,-24.95289620012045
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,17.0,-0.018319214858542487,-0.018525939339943287,-0.23184352836132688,0.10998301268123101,15.0,0.0,-0.5498550999909639
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,27.0,-0.11749468088108317,-0.12205355638310456,-0.18795801816068336,0.19974490803708989,113.0,0.0,-20.70536349993199
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl,7.0,-0.11651833332392736,-0.12040864126770445,-0.19343317778264468,0.2032721752233465,89.0,0.0,-23.06648249994032
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,17.0,0.005214711808161798,0.00550783564765378,-0.033710136626290854,-0.03810012923906969,0.0,0.0,24.244093800196424
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,27.0,-0.11650704606893125,-0.12115341367310506,-0.37921797873953406,0.25898606588370743,114.0,0.0,-23.27958249975927
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,d3_oof,immediate,rl_alarm,7.0,-0.11650704606893125,-0.12115341367310506,-0.37921797873953406,0.25898606588370743,114.0,0.0,-24.673898699926212
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,17.0,0.04181363613276068,0.045943327523960575,-0.16034636702100774,0.03742853756680653,8.0,-38000.0,15.844104399904609
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,27.0,-0.05736182988978,-0.05758428951920069,-0.11646085682036422,0.1271904329226654,106.0,-38000.0,-4.311404000036418
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl,7.0,-0.05638548233262419,-0.05593937440380059,-0.12193601644232555,0.13071770010892203,82.0,-38000.0,-6.672523000044748
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,17.0,0.06534756279946496,0.06997710251155764,0.03778702471402828,-0.11065460435349417,-7.0,-38000.0,40.638053300092
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,27.0,-0.056374195077628086,-0.0566841468092012,-0.3077208173992149,0.18643159076928295,107.0,-38000.0,-6.885622999863699
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,confirmed,rl_alarm,7.0,-0.056374195077628086,-0.0566841468092012,-0.3077208173992149,0.18643159076928295,107.0,-38000.0,-8.27993920003064
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,17.0,0.09404540862684907,0.0980111612843576,0.15537660674876597,-0.09270786890982041,-65.0,0.0,23.187485499773175
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,27.0,-0.005130057395691612,-0.005516455758803662,0.19926211694940948,-0.002945973553961534,33.0,0.0,3.0319770998321474
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl,7.0,-0.004153709838535802,-0.0038715406434035593,0.19378695732744816,0.0005812936322950879,9.0,0.0,0.6708580998238176
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,17.0,0.11757933529355336,0.12204493627195467,0.353509998483802,-0.2407910108301211,-80.0,0.0,47.98143439996056
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,27.0,-0.0041424225835396955,-0.004616313048804166,0.008002156370558788,0.05629518429265601,34.0,0.0,0.4577581000048667
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hddm_w,immediate,rl_alarm,7.0,-0.0041424225835396955,-0.004616313048804166,0.008002156370558788,0.05629518429265601,34.0,0.0,-0.936558100162074
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,17.0,-0.01309885942288258,-0.013338261924778938,-0.20642194107043582,0.05952333922151809,15.0,-13300.0,2.5061224999371916
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,27.0,-0.11227432544542326,-0.1168658789679402,-0.1625364308697923,0.14928523457737697,113.0,-13300.0,-17.649385900003836
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl,7.0,-0.11129797788826745,-0.1152209638525401,-0.16801159049175363,0.1528125017636336,89.0,-13300.0,-20.010504900012165
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,17.0,0.010435067243821705,0.01069551306281813,-0.008288549335399797,-0.08855980269878261,0.0,-13300.0,27.30007140012458
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,27.0,-0.11128669063327135,-0.11596573625794071,-0.353796391448643,0.2085263924239945,114.0,-13300.0,-20.223604899831116
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,confirmed,rl_alarm,7.0,-0.11128669063327135,-0.11596573625794071,-0.353796391448643,0.2085263924239945,114.0,-13300.0,-21.617921099998057
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,17.0,0.05766658577467254,0.06067886343729767,-0.10872824676965581,-0.004255295133499981,6.0,0.0,23.058554199757054
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,27.0,-0.04150888024786814,-0.0428487536058636,-0.0648427365690123,0.0855066002223589,104.0,0.0,2.9030457998160273
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl,7.0,-0.04053253269071233,-0.041203838490463496,-0.07031789619097362,0.08903386740861552,80.0,0.0,0.5419267998076975
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,17.0,0.08120051244137683,0.08471263842489474,0.08940514496538021,-0.15233843705380068,-9.0,0.0,47.85250309994444
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,27.0,-0.040521245435716224,-0.0419486108958641,-0.256102697147863,0.14474775806897644,105.0,0.0,0.32882679998874664
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,hellinger,immediate,rl_alarm,7.0,-0.040521245435716224,-0.0419486108958641,-0.256102697147863,0.14474775806897644,105.0,0.0,-1.065489400178194
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl,17.0,-0.023533926666704286,-0.024033774987597067,-0.19813339173503602,0.1480831419203007,15.0,0.0,0.5662121998611838
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl,27.0,-0.12270939268924497,-0.12756139203075834,-0.1542478815343925,0.23784503727615958,113.0,0.0,-19.589296200079843
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl,7.0,-0.12173304513208916,-0.12591647691535823,-0.15972304115635383,0.2413723044624162,89.0,0.0,-21.950415200088173
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,25.360161100048572
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,27.0,-0.12172175787709305,-0.12666124932075884,-0.3455078421132432,0.2970861951227771,114.0,0.0,-22.163515199907124
RBF_I__base_s1__concept__severe__a1,RBF_I,RBF_I__base_s1,none,none,rl_alarm,7.0,-0.12172175787709305,-0.12666124932075884,-0.3455078421132432,0.2970861951227771,114.0,0.0,-23.557831400074065
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,17.0,-0.002299725216656112,-0.0015735489122122859,0.0016546076616748007,0.0002936901419668403,-1.0,-7600.0,27.314894400071353
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,27.0,-0.1026759670259988,-0.10836124373309997,-0.17157440125638013,0.17288891543715024,130.0,-7600.0,-8.174814800033339
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl,7.0,-0.09958993870217714,-0.10544482389733534,-0.16313309776207308,0.1649294148099476,99.0,-7600.0,-7.402364599984139
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,17.0,-6.341154090050427e-05,0.0006217781325842386,0.0172752257557911,-0.02057822113374358,-1.0,-7600.0,28.299465500051156
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,27.0,-0.1026759670259988,-0.10836124373309997,-0.17157440125638013,0.17288891543715024,130.0,-7600.0,-9.536605099914595
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,confirmed,rl_alarm,7.0,-0.1026759670259988,-0.10836124373309997,-0.17157440125638013,0.17288891543715024,130.0,-7600.0,-9.446285499958321
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,17.0,0.023326992179243278,0.024253670603104682,0.039121655729429605,-0.040345061027815876,-3.0,0.0,30.675914200255647
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,27.0,-0.0770492496300994,-0.082534024217783,-0.13410735318862532,0.13225016426736752,128.0,0.0,-4.813794999849044
RBF_I__base_s1__instance__moderate__a1,RBF_I,RBF_I__base_s1,adwin,immediate,rl,7.0,-0.07396322130627775,-0.07961760438201837,-0.12566604969431827,0.12429066364016489,97.0,0.0,-4.041344799799845
