rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_baseline,host_accuracy_baseline,poison_admission_rate_baseline,clean_withhold_rate_baseline,resets_baseline,training_visits_baseline,seconds_baseline,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference
60000,57000,28500,27550,29,2.2240942920034286,False,3000,rl,True,56050,0.48365744870651206,0.471824217270132,14248,7007,0.49178832116788324,41802,21259,0.5085641835318885,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,selected_map,0.02,5,4,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.331879041987122,-0.004303734827869721,-0.004620874219446902,0.022108366086468323,-0.015190660733936157,1,0,-0.10778474998369347
60000,57000,16150,15200,16,2.3472944579989417,False,3000,rl,True,56050,0.4781623550401427,0.46559986451745283,14248,3823,0.26831836047164515,41802,30425,0.7278359887086743,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,selected_map,0.05,5,4,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.331879041987122,-0.010528087580548906,-0.010115967885816257,-0.20136159460976977,0.20408114444284964,-12,0,0.015415416011819616
60000,57000,38000,26600,28,2.3694732500007376,False,3000,rl,True,56050,0.47825156110615524,0.4650488078824476,14248,9330,0.6548287478944413,41802,14082,0.336873833787857,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.01,1,0,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,-0.010750601594179954,-0.009455842997323771,0.11966591802358229,-0.11829577532175495,4,0,-0.0715888749982696
60000,57000,31350,22800,24,2.441062124999007,False,3000,rl,True,56050,0.487707404103479,0.4757994094766276,14248,7625,0.5351628298708591,41802,19027,0.45516960910961196,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.05,1,0,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,36100,23750,25,2.3385537909925915,False,3000,rl,True,56050,0.48032114183764496,0.4670601395813629,14248,8843,0.6206485120718698,41802,15495,0.3706760442084111,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.01,5,4,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,-0.00873926989526469,-0.007386262265834054,0.08548568220101072,-0.08449356490120086,1,0,-0.10250833400641568
60000,57000,29450,19950,21,2.3637966670066817,False,3000,rl,True,56050,0.48194469223907227,0.46820391271452444,14248,7155,0.5021757439640652,41802,20457,0.4893784986364289,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.02,1,0,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,-0.007595496762103138,-0.005762711864406744,-0.03298708590679389,0.034208889526816944,-3,0,-0.07726545799232554
60000,57000,30400,22800,24,2.2672438330046134,False,3000,rl,True,56050,0.47236396074933096,0.4609665752588628,14248,7423,0.5209854014598541,41802,19775,0.47306348978517776,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.02,5,4,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,-0.014832834217764768,-0.015343443354148056,-0.014177428411005,0.0178938806755658,0,0,-0.1738182919943938
60000,57000,24700,12350,13,2.3626315409928793,False,3000,rl,True,56050,0.4791971454058876,0.46926120525802906,14248,5943,0.41711117349803484,41802,23995,0.5740155973398402,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_7,0.05,5,4,complete,0.4757994094766276,0.487707404103479,0.5351628298708591,0.45516960910961196,24,57000,2.441062124999007,-0.00653820421859852,-0.008510258697591422,-0.11805165637282422,0.11884598823022824,-11,0,-0.0784305840061279
60000,57000,42750,1900,2,2.44527699999162,False,3000,rl,True,56050,0.5064585191793042,0.49461438672496827,14248,10562,0.7412970241437394,41802,10564,0.2527151810918138,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.01,1,0,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.04437449384154324,0.0405530776092774,0.08422234699606956,-0.08492416630783217,0,0,-0.10246729200298432
60000,57000,38000,1900,2,2.5477442919946043,False,3000,rl,True,56050,0.4659054415700268,0.45023989288342503,14248,9362,0.6570746771476699,41802,14114,0.33763934739964596,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.05,1,0,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,40850,1900,2,2.4790075829951093,False,3000,rl,True,56050,0.48358608385370205,0.4684664735242564,14248,10151,0.7124508702975856,41802,12053,0.2883354863403665,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.01,5,4,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.01822658064083138,0.017680642283675274,0.05537619314991571,-0.049303861059279475,0,0,-0.06873670899949502
60000,57000,40850,0,0,2.6823017919959966,False,3000,rl,True,56050,0.5139875111507582,0.4976141709432994,14248,10113,0.7097838293093768,41802,12015,0.28742643892636716,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.02,1,0,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.047374278059874375,0.04808206958073147,0.05270915216170691,-0.050212908473278806,-2,0,0.13455750000139233
60000,57000,39900,0,0,2.6649650409963215,False,3000,rl,True,56050,0.5162890276538805,0.5002995188156141,14248,9929,0.6968697361033127,41802,12781,0.30575092100856416,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.02,5,4,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.050059625932189045,0.05038358608385374,0.03979505895564284,-0.0318884263910818,-2,0,0.1172207490017172
60000,57000,37050,0,0,2.6843452080065617,False,3000,rl,True,56050,0.5135236396074933,0.4986376460590536,14248,9193,0.6452133632790568,41802,14895,0.356322663987369,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_17,0.05,5,4,complete,0.45023989288342503,0.4659054415700268,0.6570746771476699,0.33763934739964596,2,57000,2.5477442919946043,0.048397753175628555,0.047618198037466475,-0.01186131386861311,0.018683316587723042,-2,0,0.13660091601195745
60000,57000,34200,33250,35,2.2701376249897294,False,3000,rl,True,56050,0.475914362176628,0.4635585197121687,14248,8391,0.5889247613700168,41802,16943,0.40531553514185925,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.01,1,0,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,-0.012569432385833024,-0.012363960749330938,0.1192448062886019,-0.11843930912396539,7,0,-0.06951341700914782
60000,57000,27550,26600,28,2.339651041998877,False,3000,rl,True,56050,0.48827832292595896,0.47612795209800174,14248,6692,0.4696799550814149,41802,21894,0.5237548442658246,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.05,1,0,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,34200,33250,35,2.2740172919875477,False,3000,rl,True,56050,0.4754504906333631,0.46229092550938633,14248,8408,0.5901179112857945,41802,16960,0.4057222142481221,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.01,5,4,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,-0.013837026588615409,-0.012827832292595875,0.12043795620437958,-0.11803263001770253,7,0,-0.06563375001132954
60000,57000,28500,27550,29,2.3253467500035185,False,3000,rl,True,56050,0.48435325602140944,0.47214907762830094,14248,6946,0.4875070185289163,41802,21198,0.5071049232094158,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.02,1,0,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,-0.003978874469700799,-0.0039250669045495234,0.0178270634475014,-0.016649921056408834,1,0,-0.014304291995358653
60000,57000,28500,27550,29,2.2529442079976434,False,3000,rl,True,56050,0.48365744870651206,0.471824217270132,14248,7007,0.49178832116788324,41802,21259,0.5085641835318885,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.02,5,4,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,-0.004303734827869721,-0.004620874219446902,0.022108366086468323,-0.015190660733936157,1,0,-0.0867068340012338
60000,57000,16150,15200,16,2.308100666006794,False,3000,rl,True,56050,0.4781623550401427,0.46559986451745283,14248,3823,0.26831836047164515,41802,30425,0.7278359887086743,RBF_I__s116__instance__severe,RBF_I,instance,severe,116,q_alarm_persistence_27,0.05,5,4,complete,0.47612795209800174,0.48827832292595896,0.4696799550814149,0.5237548442658246,28,57000,2.339651041998877,-0.010528087580548906,-0.010115967885816257,-0.20136159460976977,0.20408114444284964,-12,0,-0.03155037599208299
60000,57000,55100,0,0,3.0134822499967413,False,3000,none,True,56050,0.5816057091882249,0.5801847546117795,0,0,,56050,1900,0.03389830508474576,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.01,1,0,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,0.02544591000692553,0.026726137377341752,,-0.11864406779661019,0,0,0.16019466699799523
60000,57000,48450,0,0,2.853287582998746,False,3000,none,True,56050,0.5548795718108831,0.554738844604854,0,0,,56050,8550,0.15254237288135594,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.05,1,0,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,0.0,0.0,,0.0,0,0,0.0
60000,57000,48450,0,0,2.9332952910044696,False,3000,none,True,56050,0.5690811775200714,0.5688167734917507,0,0,,56050,8550,0.15254237288135594,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.01,5,4,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,0.01407792888689674,0.01420160570918827,,0.0,0,0,0.08000770800572354
60000,57000,51300,0,0,3.009480374996201,False,3000,none,True,56050,0.5993041926851026,0.5986765038061654,0,0,,56050,5700,0.1016949152542373,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.02,1,0,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,0.04393765920131143,0.0444246208742195,,-0.05084745762711865,0,0,0.15619279199745506
60000,57000,44650,0,0,2.986999291999382,False,3000,none,True,56050,0.5812845673505799,0.5812191072311583,0,0,,56050,12350,0.22033898305084745,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.02,5,4,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,0.02648026262630432,0.026404995539696774,,0.06779661016949151,0,0,0.1337117090006359
60000,57000,36100,0,0,2.8585292499919888,False,3000,none,True,56050,0.5414808206958073,0.5400843780457794,0,0,,56050,20900,0.3728813559322034,RBF_I__s117__clean__none,RBF_I,clean,none,117,no_reset,0.05,5,4,complete,0.554738844604854,0.5548795718108831,,0.15254237288135594,0,57000,2.853287582998746,-0.014654466559074653,-0.013398751115075824,,0.22033898305084745,0,0,0.0052416669932426885
60000,62700,53200,5700,2,2.7337364580016583,False,3000,confirmed,True,56050,0.551436217662801,0.5478914756753127,0,0,,56050,7600,0.13559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.01,1,0,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,-0.011879287237063996,-0.011168599464763673,,-0.05084745762711865,0,-1900,-0.0314573749928968
60000,64600,49400,5700,2,2.765193832994555,True,3000,confirmed,True,56050,0.5626048171275647,0.5597707629123767,0,0,,56050,10450,0.1864406779661017,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.05,1,0,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,0.0,0.0,,0.0,0,0,0.0
60000,62700,50350,8550,3,2.603458124998724,True,3000,confirmed,True,56050,0.5260481712756467,0.5208535636688116,0,0,,56050,11400,0.2033898305084746,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.01,5,4,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,-0.03891719924356507,-0.03655664585191798,,0.01694915254237289,1,-1900,-0.16173570799583104
60000,64600,45600,2850,1,2.7927580410032533,False,3000,confirmed,True,56050,0.5600535236396075,0.5567275880185473,0,0,,56050,12350,0.22033898305084745,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.02,1,0,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,-0.0030431748938294367,-0.00255129348795724,,0.033898305084745756,-1,0,0.027564208008698188
60000,60800,47500,5700,2,2.701549083998543,False,3000,confirmed,True,56050,0.5407850133809099,0.535752055019033,0,0,,56050,13300,0.23728813559322035,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.02,5,4,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,-0.024018707893343705,-0.02181980374665482,,0.05084745762711865,0,-3800,-0.06364474899601191
60000,57000,40850,10450,11,2.394904625005438,False,3000,rl,True,56050,0.5380731489741303,0.5339531930510535,0,0,,56050,16150,0.288135593220339,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.01,1,0,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,-0.0012104468964420079,-0.0018733273862622246,,0.03389830508474578,2,0,-0.05680729099549353
60000,57000,42750,8550,9,2.408980292006163,False,3000,rl,True,56050,0.5374308652988403,0.5325538516166348,0,0,,56050,14250,0.2542372881355932,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.01,5,4,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,-0.002609788330860674,-0.002515611061552181,,0.0,0,0,-0.0427316239947686
60000,57000,42750,8550,9,2.4517119160009315,False,3000,rl,True,56050,0.5399464763603925,0.5351636399474955,0,0,,56050,14250,0.2542372881355932,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.05,1,0,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,0.0,0.0,,0.0,0,0,0.0
60000,60800,40850,0,0,2.8130798330093967,False,3000,confirmed,True,56050,0.5427297056199821,0.541112451963161,0,0,,56050,16150,0.288135593220339,RBF_I__s117__clean__none,RBF_I,clean,none,117,confirmed,0.05,5,4,complete,0.5597707629123767,0.5626048171275647,,0.1864406779661017,2,64600,2.765193832994555,-0.018658310949215662,-0.019875111507582588,,0.1016949152542373,-2,-3800,0.04788600001484156
60000,57000,38950,11400,12,2.454452541001956,False,3000,rl,True,56050,0.5401248884924175,0.5362529255051928,0,0,,56050,18050,0.3220338983050847,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.02,1,0,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,0.0010892855576972726,0.0001784121320249632,,0.06779661016949151,3,0,0.002740625001024455
60000,57000,37050,6650,7,2.399904540987336,False,3000,rl,True,56050,0.5383586083853702,0.5331732333453609,0,0,,56050,19950,0.3559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.02,5,4,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,-0.0019904066021345646,-0.0015878679750223057,,0.1016949152542373,-2,0,-0.05180737501359545
60000,57000,37050,36100,38,2.291169957999955,False,3000,rl,True,56050,0.5421052631578948,0.5394705614150516,0,0,,56050,19950,0.3559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.01,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,-0.0032732461865575546,-0.003550401427297012,,-0.06779661016949151,4,0,-0.022305124992271885
60000,57000,28500,4750,5,2.4508042079978622,False,3000,rl,True,56050,0.5413559322033898,0.5368305858278575,0,0,,56050,28500,0.5084745762711864,RBF_I__s117__clean__none,RBF_I,clean,none,117,error_rule,0.05,5,4,complete,0.5351636399474955,0.5399464763603925,,0.2542372881355932,9,57000,2.4517119160009315,0.0016669458803619808,0.0014094558429973425,,0.2542372881355932,-4,0,-0.0009077080030692741
60000,57000,33250,32300,34,2.313475082992227,False,3000,rl,True,56050,0.5456556645851918,0.5427438076016091,0,0,,56050,23750,0.423728813559322,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.05,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,0.0,0.0,,0.0,0,0,0.0
60000,57000,35150,34200,36,2.325204749999102,False,3000,rl,True,56050,0.5391971454058876,0.5350981330197538,0,0,,56050,21850,0.3898305084745763,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.01,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,-0.007645674581855277,-0.0064585191793041785,,-0.03389830508474573,2,0,0.011729667006875388
60000,57000,37050,36100,38,2.2853107080009067,False,3000,rl,True,56050,0.5407850133809099,0.5381239957276696,0,0,,56050,19950,0.3559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.02,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,-0.004619811873939561,-0.004870651204281873,,-0.06779661016949151,4,0,-0.028164374991320074
60000,57000,29450,27550,29,2.3344379589980235,False,3000,rl,True,56050,0.5383229259589652,0.5343135115302962,0,0,,56050,27550,0.4915254237288136,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.02,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,-0.00843029607131296,-0.00733273862622652,,0.06779661016949157,-5,0,0.020962876005796716
60000,57000,19000,15200,16,2.3713890420040116,False,3000,rl,True,56050,0.5350579839429082,0.5315773266018152,0,0,,56050,38000,0.6779661016949152,RBF_I__s117__clean__none,RBF_I,clean,none,117,selected_map,0.05,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.313475082992227,-0.011166480999793893,-0.010597680642283613,,0.2542372881355932,-18,0,0.057913959011784755
60000,57000,46550,25650,27,2.3718671660026303,False,3000,rl,True,56050,0.532078501338091,0.529178260460848,0,0,,56050,10450,0.1864406779661017,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.01,1,0,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,-0.0016204079262875926,-0.002087421944692247,,-0.13559322033898302,8,0,-0.012989334005396813
60000,57000,38950,18050,19,2.384856500008027,False,3000,rl,True,56050,0.5341659232827832,0.5307986683871356,0,0,,56050,18050,0.3220338983050847,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.05,1,0,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,0.0,0.0,,0.0,0,0,0.0
60000,57000,40850,21850,23,2.3258643750014016,False,3000,rl,True,56050,0.5276181980374666,0.523558419738502,0,0,,56050,16150,0.288135593220339,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.01,5,4,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,-0.007240248648633596,-0.00654772524531666,,-0.03389830508474573,4,0,-0.05899212500662543
60000,57000,44650,26600,28,2.367080457988777,False,3000,rl,True,56050,0.5317930419268511,0.529142878046811,0,0,,56050,12350,0.22033898305084745,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.02,1,0,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,-0.0016557903403245922,-0.002372881355932166,,-0.10169491525423727,9,0,-0.01777604201924987
60000,57000,35150,20900,22,2.3475552500021877,False,3000,rl,True,56050,0.5223193577163248,0.5183416524455211,0,0,,56050,21850,0.3898305084745763,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.02,5,4,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,-0.012457015941614524,-0.011846565566458467,,0.06779661016949157,3,0,-0.03730125000583939
60000,57000,28500,14250,15,2.467797083998448,False,3000,rl,True,56050,0.5274397859054416,0.523977173776207,0,0,,56050,28500,0.5084745762711864,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_7,0.05,5,4,complete,0.5307986683871356,0.5341659232827832,,0.3220338983050847,19,57000,2.384856500008027,-0.0068214946109286245,-0.006726137377341623,,0.1864406779661017,-4,0,0.08294058399042115
60000,57000,45600,950,1,2.5703415409952868,False,3000,rl,True,56050,0.5552720785013381,0.552552680662442,0,0,,56050,11400,0.2033898305084746,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.01,1,0,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,-0.006828753852506364,-0.004264049955396976,,-0.06779661016949151,0,0,-0.08461454200732987
60000,57000,41800,950,1,2.6549560830026167,False,3000,rl,True,56050,0.5595361284567351,0.5593814345149484,0,0,,56050,15200,0.2711864406779661,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.05,1,0,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,0.0,0.0,,0.0,0,0,0.0
60000,57000,43700,0,0,2.7259591249894584,False,3000,rl,True,56050,0.5647279214986619,0.5643903844113123,0,0,,56050,13300,0.23728813559322035,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.01,5,4,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,0.005008949896363912,0.005191793041926851,,-0.033898305084745756,-1,0,0.07100304198684171
60000,57000,47500,950,1,2.8666479579987936,False,3000,rl,True,56050,0.5936485280999108,0.5930113585715536,0,0,,56050,9500,0.1694915254237288,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.02,1,0,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,0.033629924056605254,0.034112399643175695,,-0.1016949152542373,0,0,0.21169187499617692
60000,57000,34200,2850,3,2.465786582994042,False,3000,rl,True,56050,0.5024799286351472,0.49868905085497156,0,0,,56050,22800,0.4067796610169492,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.05,5,4,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,-0.06069238365997681,-0.05705619982158783,,0.13559322033898308,2,0,-0.1891695000085747
60000,57000,40850,1900,2,2.623795167004573,False,3000,rl,True,56050,0.5597323818019625,0.559326843878619,0,0,,56050,16150,0.288135593220339,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_17,0.02,5,4,complete,0.5593814345149484,0.5595361284567351,,0.2711864406779661,1,57000,2.6549560830026167,-5.459063632939909e-05,0.00019625334522743731,,0.01694915254237289,1,0,-0.031160915998043492
60000,57000,37050,36100,38,2.301876749988878,False,3000,rl,True,56050,0.5421052631578948,0.5394705614150516,0,0,,56050,19950,0.3559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.01,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,-0.0032732461865575546,-0.003550401427297012,,-0.06779661016949151,4,0,-0.05477725001401268
60000,57000,33250,32300,34,2.356654000002891,False,3000,rl,True,56050,0.5456556645851918,0.5427438076016091,0,0,,56050,23750,0.423728813559322,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.05,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,0.0,0.0,,0.0,0,0,0.0
60000,57000,35150,34200,36,2.2582876670057885,False,3000,rl,True,56050,0.5391971454058876,0.5350981330197538,0,0,,56050,21850,0.3898305084745763,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.01,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,-0.007645674581855277,-0.0064585191793041785,,-0.03389830508474573,2,0,-0.09836633299710229
60000,57000,37050,36100,38,2.278933624998899,False,3000,rl,True,56050,0.5407850133809099,0.5381239957276696,0,0,,56050,19950,0.3559322033898305,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.02,1,0,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,-0.004619811873939561,-0.004870651204281873,,-0.06779661016949151,4,0,-0.07772037500399165
60000,57000,29450,27550,29,2.343851708006696,False,3000,rl,True,56050,0.5383229259589652,0.5343135115302962,0,0,,56050,27550,0.4915254237288136,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.02,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,-0.00843029607131296,-0.00733273862622652,,0.06779661016949157,-5,0,-0.012802291996194981
60000,57000,19000,15200,16,2.3935580410034163,False,3000,rl,True,56050,0.5350579839429082,0.5315773266018152,0,0,,56050,38000,0.6779661016949152,RBF_I__s117__clean__none,RBF_I,clean,none,117,q_alarm_persistence_27,0.05,5,4,complete,0.5427438076016091,0.5456556645851918,,0.423728813559322,34,57000,2.356654000002891,-0.011166480999793893,-0.010597680642283613,,0.2542372881355932,-18,0,0.03690404100052547
60000,57000,52250,0,0,2.720884666996426,False,3000,none,True,56050,0.5015343443354148,0.49948433273444,14283,13060,0.9143737310088917,41767,3527,0.08444465726530515,RBF_I__s117__instance__severe,RBF_I,instance,severe,117,no_reset,0.01,1,0,complete,0.4822927451578255,0.4855307760927743,0.7177763775117272,0.29015730121866545,0,57000,2.7413111659989227,0.017191587576614487,0.016003568242640487,0.19659735349716456,-0.2057126439533603,0,0,-0.020426499002496712
60000,57000,40850,0,0,2.7413111659989227,False,3000,none,True,56050,0.4855307760927743,0.4822927451578255,14283,10252,0.7177763775117272,41767,12119,0.29015730121866545,RBF_I__s117__instance__severe,RBF_I,instance,severe,117,no_reset,0.05,1,0,complete,0.4822927451578255,0.4855307760927743,0.7177763775117272,0.29015730121866545,0,57000,2.7413111659989227,0.0,0.0,0.0,0.0,0,0,0.0
