dataset,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
SEA,1,hellinger,immediate,1.1431094488121147,1.258984524565665,1.2810952471261554,0.0075849690398308205,-42.67832425320742,42.70875505721815,-1.9999999999999998,0.8848788132891062
SEA,1,none,none,-0.1953717586399691,-0.21893476961419486,-0.22596968515456636,-0.0007811987122096816,-10.35789032261208,10.14147848480083,0.0,5.3694344533607365
SEA,2,adwin,confirmed,0.32912616390043575,0.36963268694379936,0.37054927222522904,0.0013558526836173757,-24.338856029522315,24.37261413346214,0.0,3.1872521600065125
SEA,2,adwin,immediate,0.45379226174379433,0.5221054006868157,0.6282542283776967,0.0015623811471322524,-23.303331315721447,23.28976697495638,-0.6666666666666666,2.3036833999988935
SEA,2,d3_oof,confirmed,0.41329752552714166,0.473168950332703,0.4989643409621565,0.0012038984209855978,-17.039181399152664,16.98868850952631,0.0,4.429055893359085
SEA,2,d3_oof,immediate,-0.15620624976838693,-0.24682810888541815,-0.5100993780274732,0.00013750721293248613,-22.182650368896976,22.056796581238782,-1.2000000000000002,2.155709853271644
SEA,2,hddm_w,confirmed,0.05044692086811908,0.07667737738116613,0.17011784683022002,-0.00022494972240823716,-31.22725729543409,31.17945443069769,-0.2666666666666667,1.7567885466540851
SEA,2,hddm_w,immediate,1.4591093200716905,1.6313904605921008,1.759485778229675,0.008699214216780105,-56.67856583898242,56.7878070183217,-18.0,0.666734786673139
SEA,2,hellinger,confirmed,-0.9666539491946661,-1.1728834035575453,-1.543784199731709,-0.004084612842243152,-21.909880905393095,21.969456298366566,0.5333333333333333,3.180838680050026
SEA,2,hellinger,immediate,1.3049367500396425,1.4445166721306393,1.48059047521872,0.007026430305348663,-45.037025797241675,44.96079267096483,-3.5999999999999996,1.0041361066512768
SEA,2,none,none,0.41329752552714166,0.473168950332703,0.4989643409621565,0.0012038984209855978,-17.039181399152664,16.98868850952631,0.0,4.54265498664851
SEA,3,adwin,confirmed,0.8261835499085768,0.8958177906549477,0.8624510653912713,0.006861120479031054,-36.50722339676378,31.19519167492903,-4.133333333333334,1.1583514933163925
