condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,none,340000,64553,0.7507629389803727,0.2438217713143016,0.4165564516795996,0.23007509388961161,0.40958703006319014,0.5433070866141733,0.17538204846232605,0.7750173749055043,0.3295742247704814,0.904029410341992,0.11311001181082145,0.0,0.0,0.0,0,484753,540315,452915,102600,36,247.98748216600143,False,24238,confirmed,True,247.98748216600143,10
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,oracle_rows,340000,64553,0.7781822688333617,0.2835671591307134,0.35290503911254767,0.23821176110504422,0.46989398924225806,0.7618321903310473,0.19246520799362937,0.7610050039156364,0.40616363174172065,0.0,0.19780558360863387,1.0,0.0,0.0,20673,484753,517928,417687,93593,34,200.31513270900177,False,24238,confirmed,True,200.31513270900177,8
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,random_rows,340000,64553,0.7013616718045637,0.2243778038610429,0.33104362506148477,0.20193668947786242,0.3958841204149895,0.591228515790365,0.2020401198285996,0.8085966928320292,0.3492303929363993,0.762347022686596,0.23859571044658598,0.15213079862622744,0.15001454956265725,0.0,20673,484753,517914,433208,98351,36,245.24888995899892,False,24238,confirmed,True,245.24888995899892,10
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,oracle_blocks,340000,64553,0.8048115501990613,0.28252369116257625,0.28657261420492225,0.26133492699260913,0.5126391246934541,0.46016425366184066,0.09796746425998255,0.6464417160882152,0.3370923376148221,0.0,0.5385648996080177,1.0,0.44912788209719107,0.0,73150,484753,444365,370265,74100,26,205.71518895899862,False,24238,confirmed,True,205.71518895899862,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,random_blocks,340000,64553,0.7754248447012533,0.320724234663925,0.40985816207770986,0.3157470507841838,0.4828125740837324,0.8621623909914486,0.20681809563535702,0.8912939100131485,0.6927224530902211,0.415372708363566,0.5957960322486777,0.537561069994679,0.5309477756286267,0.0,73150,484753,444365,372165,74100,26,229.92032000000108,False,24238,confirmed,True,229.92032000000108,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,learned_features,340000,64553,0.7454959490651093,0.2633903638862871,0.3685669510906253,0.21214995885028004,0.44452419403074345,0.629243925154517,0.17608357665617536,0.8294625610208586,0.41543125254422336,0.345184540221545,0.13478030160387533,0.6309679291829923,3.4234265075914484e-05,0.28567020799891907,13048,484753,526104,434880,96423,35,306.88223850000213,True,24238,confirmed,True,307.16790870800105,9
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hddm_w,learned_features_label,340000,64553,0.7763078400694003,0.2716232299201211,0.41377072152726246,0.2558551913563289,0.47478344050592547,0.7564135128270256,0.18738386864358575,0.863973456543983,0.5561807626237262,0.1050162047114594,0.2147344276886736,0.8714748706041697,0.0008729737594358193,0.27853379199950723,18118,484753,522316,420258,94810,35,320.00283537499854,True,24238,confirmed,True,320.28136916699805,9
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,none,340000,64553,0.8003036264774681,0.3192779155571462,0.5053389383216831,0.30569652222766663,0.5901051479973257,0.8220303107272882,0.12786773349512723,0.87550115801507,0.5885205262520796,0.8565278382431191,0.14535868951233288,0.0,0.0,0.0,0,484753,492815,431065,42750,15,321.94550787499975,False,24238,confirmed,True,321.94550787499975,4
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,oracle_rows,340000,64553,0.7603674500023236,0.22498522532309834,0.25933830617495585,0.20647442939733215,0.5159804203858336,0.7586148505630345,0.15936066133252436,0.8791274685237929,0.5699231486203254,0.0,0.17761592578011332,1.0,0.0,0.0,20673,484753,468891,404369,33730,12,280.5926260000015,False,24238,confirmed,True,280.5926260000015,1
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,random_rows,340000,64553,0.7807383080569454,0.27366606411417144,0.37812198213415843,0.26604323682725683,0.4879428802371009,0.6133265599864534,0.14413560350384894,0.7977936551666462,0.471709998530305,0.7086537996420452,0.27732322281371424,0.15213079862622744,0.15001454956265725,0.0,20673,484753,472660,412439,41077,15,311.4180912499978,False,24238,confirmed,True,311.4180912499978,4
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,oracle_blocks,340000,64553,0.7971589236751196,0.26440099434376085,0.2864350827862139,0.25210153972754645,0.48942679744443446,0.460502921005842,0.10758029653786357,0.496268126439657,0.27227441502908156,0.0,0.5385648996080177,1.0,0.44912788209719107,0.0,73150,484753,412065,360765,31350,11,265.993697124999,False,24238,confirmed,True,265.993697124999,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,random_blocks,340000,64553,0.7737208185521974,0.3080757151947877,0.40910121097219304,0.3127633782837414,0.48168801096356506,0.863009059351452,0.20795570892268023,0.8864946968641045,0.6756210606001348,0.40386010738644607,0.6100203693877202,0.537561069994679,0.5309477756286267,0.0,73150,484753,412065,360765,31350,11,296.98755504100336,False,24238,confirmed,True,296.98755504100336,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,learned_features,340000,64553,0.7820705466825709,0.2689374412132111,0.40468926504963243,0.24803092828689743,0.5384480131285898,0.7778342223351113,0.14931174396116947,0.8094421548076092,0.4063381894087789,0.34126638610748317,0.1330343540850037,0.6309679291829923,3.4234265075914484e-05,0.28567020799891907,13048,484753,480378,420165,41423,15,313.955846249999,False,24238,confirmed,True,314.24151645799793,4
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,hellinger,learned_features_label,340000,64553,0.661859247440088,0.20586967060630512,0.35933022788153146,0.18555526988557747,0.26458837431770865,0.39810346287359244,0.24779113420044746,0.7893465369869068,0.39107835892138587,0.10206549605765974,0.21823488129268584,0.8714748706041697,0.0008729737594358193,0.27853379199950723,18118,484753,473614,404180,38472,14,296.26077587500185,False,24238,confirmed,True,296.53930966700136,3
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,none,340000,64553,0.7116168109925177,0.21405036184353263,0.3012457937023571,0.16465079876860989,0.5232400722021661,0.7853695707391415,0.16025179174092755,0.8517666505394821,0.6654453713094893,0.9031103371547429,0.0804248472295921,0.0,0.0,0.0,0,484753,466215,424415,5700,2,456.7905899590005,False,24238,confirmed,True,456.7905899590005,1
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,oracle_rows,340000,64553,0.6392111908044552,0.14713641123592316,0.3373341960028631,0.13621810790637026,0.3333881488790221,0.5149436965540598,0.23057525311895644,0.6537264559872868,0.3200198444552008,0.0,0.19000872973759436,1.0,0.0,0.0,20673,484753,449769,394077,10401,4,377.8987396670018,False,24238,confirmed,True,377.8987396670018,3
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,random_rows,340000,64553,0.691013585735752,0.17328475840669127,0.21984785331829543,0.14874022589756186,0.4972923210224196,0.77749555499111,0.1760077357703538,0.8813718604583822,0.6613915693735015,0.8130411648043342,0.1916690915937762,0.15213079862622744,0.15001454956265725,0.0,20673,484753,446845,410858,7652,3,405.7448901659991,False,24238,confirmed,True,405.7448901659991,2
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,oracle_blocks,340000,64553,0.6764209254411104,0.21053723409138203,0.3561779288459201,0.17312459171617264,0.5138838964773544,0.9683346033358733,0.20513063592582761,0.9283066967344861,0.6818138461179253,0.0,0.48165043391930984,1.0,0.44912788209719107,0.0,73150,484753,391165,356965,2850,1,414.35376762500164,False,24238,confirmed,True,414.35376762500164,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,random_blocks,340000,64553,0.6317289668954192,0.15371549683003355,0.2997168830168938,0.13606427840860139,0.4494299849429985,0.884514435695538,0.24265291418603768,0.8710621192430431,0.7249775105368913,0.3786581531466164,0.589300080450523,0.537561069994679,0.5309477756286267,0.0,73150,484753,391165,352215,2850,1,422.8788368750029,False,24238,confirmed,True,422.8788368750029,0
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,learned_features,340000,64553,0.7067216086006847,0.245127641418384,0.3487623247590967,0.21787939553084673,0.45512128747712666,0.8212683092032851,0.22018505176140457,0.8906968026985743,0.6098008434913248,0.32839936148599624,0.11819380017459476,0.6309679291829923,3.4234265075914484e-05,0.28567020799891907,13048,484753,456068,409468,10272,4,371.5250026249996,False,24238,confirmed,True,371.81067283299853,3
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,d3_oof,learned_features_label,340000,64553,0.6123495422366118,0.19905543663716052,0.40574632023804647,0.1874000819979717,0.3439993771653237,0.7482008297349928,0.319517651966175,0.7748578375887176,0.461256378871919,0.10327480288298747,0.18614025778401602,0.8714748706041697,0.0008729737594358193,0.27853379199950723,18118,484753,452511,398247,10035,4,380.8379685,False,24238,confirmed,True,381.1165022919995,3
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,none,340000,57322,0.6731446913924846,0.20683991699498258,0.22500646374807626,0.18108755740626037,0.32485799296727075,0.5708174904942965,0.2666552711422589,0.6995527635798606,0.27235452159107304,0.8280319535221496,0.1268794257444951,0.0,0.0,0.0,0,484753,555515,428215,99750,35,172.78822341700288,False,24238,confirmed,True,172.78822341700288,12
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,oracle_rows,340000,57322,0.7449321377481595,0.22045753811112112,0.3348457504015485,0.2099112433468049,0.4337748344370861,0.7346958174904943,0.21556771078159054,0.7632249200701995,0.41162356009209283,0.0,0.16090794451450188,1.0,0.0,0.0,34425,484753,516988,387692,82512,31,167.42396008300057,False,24238,confirmed,True,167.42396008300057,8
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,random_rows,340000,57322,0.7371864205715083,0.22430398145456454,0.30924676660821016,0.21687918983578464,0.4020278524309797,0.6256653992395437,0.2091790949104739,0.7566963955669244,0.3731992158142449,0.6170515613652868,0.35851197982345523,0.25019607843137254,0.2503831603453293,0.0,34425,484753,512542,393748,89101,34,188.9577907919993,False,24238,confirmed,True,188.9577907919993,11
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,oracle_blocks,340000,57322,0.6246990684205017,0.15915199890574844,0.23717746780137006,0.11376588212039393,0.23808870912456298,0.33013307984790874,0.2374684842528097,0.5864771954921169,0.22609280359994258,0.0,0.7903288388786497,1.0,0.7811135900669318,0.0,114950,484753,412065,315165,65550,23,153.59151058300267,True,24238,confirmed,True,153.59151058300267,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,random_blocks,340000,57322,0.57522417222009,0.1958588364562014,0.19913172138096713,0.16925273928430798,0.2196639701306783,0.4697718631178707,0.37511217469338914,0.5253526079367119,0.18063674510174754,0.13609295570079885,0.8910660587835871,0.8128395061728395,0.8436123775341934,0.0,114950,484753,412065,309465,65550,23,164.61511541599975,True,24238,confirmed,True,164.61511541599975,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,learned_features,340000,57322,0.6700219810892851,0.20333188699016946,0.22440054419794248,0.17951308428424004,0.3216239407915907,0.5700570342205323,0.270266227938977,0.6937022084623793,0.2676324138882445,0.8243718228031953,0.13616257638956253,0.003776325344952796,6.790183334950044e-05,0.2809199580005952,137,484753,555347,427115,99712,35,184.03141483299987,False,24238,confirmed,True,184.31233479100047,12
radar__splice__severe__a0,radar,splice,severe,radar,0.0,adwin,learned_features_label,340000,57322,0.6903108754056034,0.212515285321408,0.22631778715542597,0.1835099930154554,0.34178750938817953,0.5623574144486692,0.24342976795863425,0.7204753901762022,0.29354087840001986,0.8021786492374727,0.13914055679503345,0.004851125635439361,0.0011446309050344358,0.23898320800071815,285,484753,555111,426020,99630,35,183.48955245800244,False,24238,confirmed,True,183.72853566600315,12
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,none,340000,57322,0.6628868497261087,0.207819640509384,0.2815957417466423,0.1824784233553558,0.3152384442234204,0.5724334600760457,0.27949660270928595,0.6855455971544553,0.2625063239294575,0.8338707334785767,0.11961392957609855,0.0,0.0,0.0,0,484753,555515,426315,99750,35,185.50083137500042,False,24238,confirmed,True,185.50083137500042,13
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,oracle_rows,340000,57322,0.7296151564844213,0.246767570667626,0.3805521429567379,0.2396070802856794,0.38777490297542044,0.6838403041825095,0.2426819366693731,0.6947960863929152,0.2989257361359488,0.0,0.20121253273838394,1.0,0.0,0.0,34425,484753,513467,378502,77532,29,165.87029541599986,False,24238,confirmed,True,165.87029541599986,7
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,random_rows,340000,57322,0.6912529220892502,0.20112982108938154,0.30153692070499205,0.1925010705380976,0.34470519680033906,0.6185361216730038,0.26430494423315243,0.7097456583539458,0.3329270616077774,0.6224546114742193,0.38082258220971965,0.25019607843137254,0.2503831603453293,0.0,34425,484753,512097,388816,86290,33,183.91504316699866,False,24238,confirmed,True,183.91504316699866,11
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,oracle_blocks,340000,57322,0.6246990684205017,0.15915199890574844,0.23717746780137006,0.11376588212039393,0.23808870912456298,0.33013307984790874,0.2374684842528097,0.5864771954921169,0.22609280359994258,0.0,0.7903288388786497,1.0,0.7811135900669318,0.0,114950,484753,410165,312315,62700,22,152.02729112499946,True,24238,confirmed,True,152.02729112499946,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,random_blocks,340000,57322,0.57522417222009,0.1958588364562014,0.19913172138096713,0.16925273928430798,0.2196639701306783,0.4697718631178707,0.37511217469338914,0.5253526079367119,0.18063674510174754,0.13609295570079885,0.8910660587835871,0.8128395061728395,0.8436123775341934,0.0,114950,484753,410165,306615,62700,22,169.3335740830007,False,24238,confirmed,True,169.3335740830007,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,learned_features,340000,57322,0.6597641394229092,0.20432201063697925,0.28098982219650853,0.18091352183402148,0.3121885382059801,0.5716730038022814,0.283107559506004,0.6825723026119419,0.25916790274688534,0.8302106027596223,0.12889708022116597,0.003776325344952796,6.790183334950044e-05,0.2809199580005952,137,484753,555347,425215,99712,35,189.66827529199873,False,24238,confirmed,True,189.94919524999932,13
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hddm_w,learned_features_label,340000,57322,0.6800530337392275,0.21347443497106294,0.282907065153992,0.18491726524611019,0.3309533106487421,0.5639733840304183,0.2562710995256613,0.7090388755282142,0.28242057176516255,0.8080174291938997,0.13187506062663693,0.004851125635439361,0.0011446309050344358,0.23898320800071815,285,484753,555111,424120,99630,35,188.44177808300083,False,24238,confirmed,True,188.68076129100155,13
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,none,340000,57322,0.6980217019643418,0.24486669660155258,0.3820075253510936,0.24696427381837885,0.3964170084178718,0.8729087452471483,0.2987479167556942,0.7734421711528691,0.4015028570381938,0.7395497458242556,0.27242215539819575,0.0,0.0,0.0,0,484753,498515,393065,42750,15,197.0438227500017,False,24238,confirmed,True,197.0438227500017,4
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,oracle_rows,340000,57322,0.7028191619273577,0.22519376645811537,0.3820502426768619,0.22344466784288686,0.3911353032659409,0.8128326996197719,0.2844109226101449,0.8014309016481211,0.49930494419629956,0.0,0.14316616548646813,1.0,0.0,0.0,34425,484753,454592,375948,35158,13,183.35781399999905,False,24238,confirmed,True,183.35781399999905,2
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,random_rows,340000,57322,0.6940441715222777,0.22181694345600722,0.2975402271368077,0.20788343036924112,0.3735421526157947,0.7459125475285171,0.28118456476218967,0.7277051111120498,0.386372461362267,0.6014814814814815,0.3662624890872054,0.25019607843137254,0.2503831603453293,0.0,34425,484753,459360,376085,39954,15,208.27382416600085,False,24238,confirmed,True,208.27382416600085,4
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,oracle_blocks,340000,57322,0.30965423397648373,0.11981251050349122,0.2112453009112642,0.08639329358443573,0.08940357971100672,0.2858365019011407,0.654395111320029,0.34193860922553276,0.13513018235467433,0.0,0.8087593365020855,1.0,0.7811135900669318,0.0,114950,484753,370265,304715,31350,11,164.8675565420017,False,24238,confirmed,True,164.8675565420017,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,random_blocks,340000,57322,0.46099228917344126,0.136587529771727,0.19901510133278968,0.09996237831966023,0.31455615078712984,0.9097908745247149,0.44562198196658265,0.7999099576193731,0.3655429318512181,0.17443718228031954,0.8577941604423319,0.8128395061728395,0.8436123775341934,0.0,114950,484753,370265,305665,31350,11,173.28296754199982,False,24238,confirmed,True,173.28296754199982,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,learned_features,340000,57322,0.698405498761383,0.2312011777972029,0.4481298894432404,0.24467101451248047,0.4121476876548914,0.9326996197718631,0.29902568266313406,0.816365859214687,0.39638375864588343,0.7800435729847495,0.21319235619361723,0.003776325344952796,6.790183334950044e-05,0.2809199580005952,137,484753,494578,396765,39900,14,197.86245000000054,False,24238,confirmed,True,198.14336995800113,3
radar__splice__severe__a0,radar,splice,severe,radar,0.0,hellinger,learned_features_label,340000,57322,0.6503436725864415,0.2125341135290464,0.367469498176939,0.20542642616897244,0.3583736996744223,0.8579847908745247,0.3452843895560019,0.7531865534003535,0.3659315529904892,0.770167029774873,0.21992433795712485,0.004851125635439361,0.0011446309050344358,0.23898320800071815,285,484753,496319,399523,42742,15,197.18239137500132,False,24238,confirmed,True,197.42137458300203,4
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,none,340000,57322,0.7899933707825966,0.2605120573852435,0.342037378485318,0.25192652245546887,0.6198463080521216,0.8817490494296578,0.1215546344173326,0.9100333296747417,0.7026797824521093,0.8532461873638344,0.17216024832670482,0.0,0.0,0.0,0,484753,468115,400665,5700,2,281.10480562500015,False,24238,confirmed,True,281.10480562500015,1
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,oracle_rows,340000,57322,0.8090262028540526,0.292560111503463,0.3802120205817744,0.24451430483493394,0.6565680105647479,0.8034220532319392,0.09446177513781462,0.90307113106375,0.5964560551424967,0.0,0.13136094674556212,1.0,0.0,0.0,34425,484753,434647,373598,2850,1,290.8573497090001,False,24238,confirmed,True,290.8573497090001,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,random_rows,340000,57322,0.8389972436411849,0.28812070801665485,0.3296362977778081,0.2808080711756218,0.7350594076964001,0.7880228136882129,0.06384342549463698,0.915499810868958,0.7537843053159257,0.6573129992737836,0.3504898632263071,0.25019607843137254,0.2503831603453293,0.0,34425,484753,434623,375057,4952,2,265.669157332999,False,24238,confirmed,True,265.669157332999,1
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,oracle_blocks,340000,57322,0.6334217228987126,0.16669302024346092,0.2529564375019434,0.13970087793026797,0.4586128625472888,0.8642585551330798,0.22932780650399556,0.8267810124132682,0.45544933894395934,0.0,0.7995440876903677,1.0,0.7811135900669318,0.0,114950,484753,351265,304715,2850,1,253.04371016699952,False,24238,confirmed,True,253.04371016699952,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,random_blocks,340000,57322,0.6167788981542863,0.15124115656890527,0.2354745586448364,0.13682319002009463,0.42340559069183603,0.8336501901140685,0.2551814025041665,0.8607090090557048,0.6317933257407314,0.1745533769063181,0.8578329614899602,0.8128395061728395,0.8436123775341934,0.0,114950,484753,351265,304715,2850,1,257.44744737499786,False,24238,confirmed,True,257.44744737499786,0
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,learned_features,340000,57322,0.7899584801646837,0.2605118840325835,0.3420320368332519,0.25192350037095246,0.6197634796552415,0.8817490494296578,0.1215973676338618,0.9099393795608162,0.7022412429729247,0.8497312999273784,0.17222815016005433,0.003776325344952796,6.790183334950044e-05,0.2809199580005952,137,484753,467978,400537,5700,2,279.49231687500287,False,24238,confirmed,True,279.77323683300347,1
radar__splice__severe__a0,radar,splice,severe,radar,0.0,d3_oof,learned_features_label,340000,57322,0.8012281497505321,0.26906316112457845,0.34362117238776285,0.25852472296605006,0.6477161614750664,0.8815589353612168,0.10777317208666297,0.9189790766473046,0.7085354947404906,0.8352360203340595,0.18641963333009992,0.004851125635439361,0.0011446309050344358,0.23898320800071815,285,484753,467830,398575,5700,2,272.09505050000007,False,24238,confirmed,True,272.3340337080008,1
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,none,340000,58224,0.7106863149216818,0.21444573087825564,0.32585511182553295,0.19221968350733568,0.43949743839960964,0.6908916586768936,0.19228355023643134,0.7544457956768844,0.437186243383216,0.8334229069628568,0.16554992645857167,0.0,0.0,0.0,0,484753,546015,449115,102600,36,158.39822045899928,False,24238,confirmed,True,158.39822045899928,10
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,oracle_rows,340000,58224,0.7424773289365211,0.2529124156523831,0.342996233054746,0.23170010793159473,0.39661882753587935,0.6253116011505273,0.20759928024438215,0.7692260931993575,0.3311452437917122,0.0,0.16899147303961623,1.0,0.0,0.0,33492,484753,510660,407509,88573,33,163.78638250000222,False,24238,confirmed,True,163.78638250000222,7
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,random_rows,340000,58224,0.6345493267381148,0.22454627126869214,0.3263078787121409,0.15817050545094336,0.24645714285714285,0.41351869606903163,0.275913294555802,0.7200594977141233,0.3097824246922207,0.654992236952108,0.3552675850533055,0.24555117640033441,0.24290781846322448,0.0,33492,484753,507886,415374,93383,35,180.2680592079996,False,24238,confirmed,True,180.2680592079996,9
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,oracle_blocks,340000,58224,0.4834604286892003,0.13140899777699103,0.16702627597285616,0.09368279399503947,0.13127646702964307,0.2912751677852349,0.4206385738795665,0.5133277208662889,0.16747357316156866,0.0,0.7534199167491805,1.0,0.7260221297213116,0.0,109015,484753,412300,342000,74100,26,154.43285012499837,False,24238,confirmed,True,154.43285012499837,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,random_blocks,340000,58224,0.7513224787029403,0.13137318729910188,0.2357883838184908,0.13854656107596888,0.11929150661545028,0.053595397890699906,0.08634975101477173,0.6406923372923852,0.2771502997357662,0.23501134599307297,0.8382184709150861,0.7541203869580796,0.8051873143439432,0.0,109015,484753,412300,341050,74100,26,137.59835266699884,False,24238,confirmed,True,137.59835266699884,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,learned_features,340000,58224,0.6537682055509756,0.28033472472092946,0.40667167226244105,0.26733216842361607,0.3739929864467823,0.7566634707574305,0.2763945265096037,0.7431368567988592,0.37784474838591176,0.8042219037382061,0.1493900387414322,0.008778215693299892,2.88397758188093e-05,0.2677168750014971,297,484753,549496,450748,108268,38,178.46759583400126,False,24238,confirmed,True,178.73531270900276,12
radar__splice__severe__a1,radar,splice,severe,radar,1.0,adwin,learned_features_label,340000,58224,0.671424154987634,0.2615102402310347,0.47506430364980967,0.25370198529183724,0.38168395849960096,0.7336529242569511,0.2593630999707076,0.8088093783038433,0.40710040188768165,0.827988773438433,0.1493900387414322,0.009912815000597158,0.0012112705843899906,0.23679325000193785,458,484753,553079,450564,108188,38,174.32071625000026,True,24238,confirmed,True,174.5575095000022,12
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,none,340000,58224,0.7017724649629019,0.20964225481511672,0.38064379117635494,0.20967554045912526,0.33088860544217685,0.5969319271332694,0.2634221868853831,0.7166516908154608,0.3272703757956591,0.8185536844619611,0.2064255020524307,0.0,0.0,0.0,0,484753,557415,433915,99750,35,184.4009619589997,False,24238,confirmed,True,184.4009619589997,10
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,oracle_rows,340000,58224,0.7555475405331135,0.23103739494787554,0.41626511981624226,0.2297488440280054,0.4279587825361844,0.6888782358581016,0.20094572540486252,0.8128185957543662,0.4566631066934799,0.0,0.1959085971371716,1.0,0.0,0.0,33492,484753,519885,404159,92227,35,153.63394604199857,False,24238,confirmed,True,153.63394604199857,10
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,random_rows,340000,58224,0.7153751030502885,0.21639966875910666,0.39782476081653595,0.18831866994356233,0.35082731977549386,0.461457334611697,0.18634138176340126,0.8094113144414803,0.4175349085241444,0.6250746446912696,0.3599780817703777,0.24555117640033441,0.24290781846322448,0.0,33492,484753,517227,412987,95101,36,170.47236858299948,True,24238,confirmed,True,170.47236858299948,11
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,oracle_blocks,340000,58224,0.505478840340753,0.14754594641668634,0.2807931559544323,0.11778023214353556,0.3187493478941328,0.8787152444870565,0.4098422396116667,0.6607118393331625,0.23571945522598714,0.0,0.771685108101093,1.0,0.7260221297213116,0.0,109015,484753,419900,335350,71250,25,160.16325266700005,False,24238,confirmed,True,160.16325266700005,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,random_blocks,340000,58224,0.6999175597691674,0.14138151722783618,0.2689969293747285,0.14620252489396385,0.5197753614529812,0.8341323106423778,0.1681801062894924,0.8754751485993478,0.6100303994177129,0.2185297981607548,0.8237793564884689,0.7541203869580796,0.8051873143439432,0.0,109015,484753,419900,337250,71250,25,164.15695062500163,False,24238,confirmed,True,164.15695062500163,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,learned_features,340000,58224,0.7423055784556197,0.23196863783731342,0.2873403852487436,0.23374963761862533,0.3952819332566168,0.6586768935762224,0.21990207975896556,0.7490388279902591,0.43495169581234483,0.8519646482742147,0.16517500937292715,0.008778215693299892,2.88397758188093e-05,0.2677168750014971,297,484753,557084,443105,102572,36,182.45410770799936,False,24238,confirmed,True,182.72182458300085,11
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hddm_w,learned_features_label,340000,58224,0.7324299258037923,0.22598603339671147,0.3489569762457954,0.22296855960269252,0.36911431636667064,0.5937679769894535,0.22147131439092774,0.7780562421716306,0.3553259715520649,0.8400513555475935,0.18999644309431568,0.009912815000597158,0.0012112705843899906,0.23679325000193785,458,484753,558764,442948,105363,37,181.97627462500168,False,24238,confirmed,True,182.21306787500362,12
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,none,340000,58224,0.7828215169002474,0.22657855077766564,0.46946380536819504,0.23425255913638143,0.4841101694915254,0.7448705656759348,0.17322258024019752,0.8428986480850563,0.5821482423631861,0.8188522632270393,0.18825644328658087,0.0,0.0,0.0,0,484753,498515,399715,34200,12,206.25363470799857,False,24238,confirmed,True,206.25363470799857,3
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,oracle_rows,340000,58224,0.7552727397636714,0.2624950597796028,0.35404285099926475,0.24419288641628017,0.46433416233325797,0.7876318312559923,0.19828848809473992,0.8472485664848555,0.5056573178520483,0.0,0.20857887198023514,1.0,0.0,0.0,33492,484753,457898,370111,34435,13,181.05077799999708,False,24238,confirmed,True,181.05077799999708,4
