stream,mode,level,detector,filter,metric,mean,std,count
RBF_I,concept,moderate,hellinger,oracle_blocks,scored_resets,1.6666666666666667,0.5773502691896257,3
RBF_I,concept,moderate,hellinger,oracle_blocks,total_seconds,15.87392065299961,1.1746710615645954,3
RBF_I,concept,moderate,hellinger,oracle_rows,accuracy,0.669851617294575,0.024393384888062402,3
RBF_I,concept,moderate,hellinger,oracle_rows,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,moderate,hellinger,oracle_rows,filter_poison_recall,1.0,0.0,3
RBF_I,concept,moderate,hellinger,oracle_rows,legitimate_withhold_rate,0.23192454892829653,0.02473154235468129,3
RBF_I,concept,moderate,hellinger,oracle_rows,macro_f1,0.6691875886074378,0.02417723509126755,3
RBF_I,concept,moderate,hellinger,oracle_rows,macro_recall,0.6690201601324793,0.02311804901776366,3
RBF_I,concept,moderate,hellinger,oracle_rows,poison_admission_rate,0.0,0.0,3
RBF_I,concept,moderate,hellinger,oracle_rows,roc_auc,0.8629920388856447,0.011958050994271654,3
RBF_I,concept,moderate,hellinger,oracle_rows,scored_resets,0.0,0.0,3
RBF_I,concept,moderate,hellinger,oracle_rows,total_seconds,24.11794040300083,0.6576537787580233,3
RBF_I,concept,moderate,hellinger,random_blocks,accuracy,0.6258773467934969,0.028835660228307747,3
RBF_I,concept,moderate,hellinger,random_blocks,filter_legitimate_rejection,0.4013656355198234,0.005796927637029522,3
RBF_I,concept,moderate,hellinger,random_blocks,filter_poison_recall,0.38523301668775484,0.04361880157300387,3
RBF_I,concept,moderate,hellinger,random_blocks,legitimate_withhold_rate,0.5158956274106113,0.03247480349472599,3
RBF_I,concept,moderate,hellinger,random_blocks,macro_f1,0.6247277192636803,0.028762936025997932,3
RBF_I,concept,moderate,hellinger,random_blocks,macro_recall,0.6256027008646509,0.02789974295249205,3
RBF_I,concept,moderate,hellinger,random_blocks,poison_admission_rate,0.460658744969592,0.06798350935337083,3
RBF_I,concept,moderate,hellinger,random_blocks,roc_auc,0.833645484523419,0.013877197365405033,3
RBF_I,concept,moderate,hellinger,random_blocks,scored_resets,0.0,0.0,3
RBF_I,concept,moderate,hellinger,random_blocks,total_seconds,18.184591819666213,0.9936745889981036,3
RBF_I,concept,moderate,hellinger,random_rows,accuracy,0.6475290688246456,0.0295169038161311,3
RBF_I,concept,moderate,hellinger,random_rows,filter_legitimate_rejection,0.15048839310512138,0.0005697730239138081,3
RBF_I,concept,moderate,hellinger,random_rows,filter_poison_recall,0.15090952688938922,0.00231851652608679,3
RBF_I,concept,moderate,hellinger,random_rows,legitimate_withhold_rate,0.34507634821987815,0.033371054255962804,3
RBF_I,concept,moderate,hellinger,random_rows,macro_f1,0.6467866033310264,0.029804393635952473,3
RBF_I,concept,moderate,hellinger,random_rows,macro_recall,0.6474219975622878,0.02886917718094115,3
RBF_I,concept,moderate,hellinger,random_rows,poison_admission_rate,0.5583819831782096,0.013668557629725154,3
RBF_I,concept,moderate,hellinger,random_rows,roc_auc,0.8476599419051322,0.018220947336550948,3
RBF_I,concept,moderate,hellinger,random_rows,scored_resets,1.0,1.0,3
RBF_I,concept,moderate,hellinger,random_rows,total_seconds,21.485046235999107,0.7311364129782637,3
RBF_I,concept,severe,adwin,learned_features,accuracy,0.6230409293647341,0.03985899246100189,3
RBF_I,concept,severe,adwin,learned_features,filter_legitimate_rejection,0.05738509832870997,0.015098455271572608,3
RBF_I,concept,severe,adwin,learned_features,filter_poison_recall,0.06444325956378584,0.003524906131228126,3
RBF_I,concept,severe,adwin,learned_features,legitimate_withhold_rate,0.3149656647529435,0.025928064107794063,3
RBF_I,concept,severe,adwin,learned_features,macro_f1,0.6210093006430921,0.041139731658337224,3
RBF_I,concept,severe,adwin,learned_features,macro_recall,0.6208078876163073,0.040174395905891586,3
RBF_I,concept,severe,adwin,learned_features,poison_admission_rate,0.5509987445443006,0.03406570758710156,3
RBF_I,concept,severe,adwin,learned_features,roc_auc,0.8313514557856075,0.02778722293160288,3
RBF_I,concept,severe,adwin,learned_features,scored_resets,2.3333333333333335,1.5275252316519465,3
RBF_I,concept,severe,adwin,learned_features,total_seconds,20.518177277665625,3.7993087215353545,3
RBF_I,concept,severe,adwin,learned_features_label,accuracy,0.6186447063210183,0.0620253063197368,3
RBF_I,concept,severe,adwin,learned_features_label,filter_legitimate_rejection,0.025996033612024433,0.011860624844454598,3
RBF_I,concept,severe,adwin,learned_features_label,filter_poison_recall,0.03416674251139177,0.002880288049858615,3
RBF_I,concept,severe,adwin,learned_features_label,legitimate_withhold_rate,0.30396892091666117,0.04560186910840149,3
RBF_I,concept,severe,adwin,learned_features_label,macro_f1,0.6173162665161431,0.06211262992775442,3
RBF_I,concept,severe,adwin,learned_features_label,macro_recall,0.6182268122881149,0.06161222284575649,3
RBF_I,concept,severe,adwin,learned_features_label,poison_admission_rate,0.5459795041705565,0.039826754140786985,3
RBF_I,concept,severe,adwin,learned_features_label,roc_auc,0.8274816985185769,0.03752651333629288,3
RBF_I,concept,severe,adwin,learned_features_label,scored_resets,1.6666666666666667,1.5275252316519468,3
RBF_I,concept,severe,adwin,learned_features_label,total_seconds,21.243520541333055,3.966345828937333,3
RBF_I,concept,severe,adwin,none,accuracy,0.6343373899639495,0.04332963650573335,3
RBF_I,concept,severe,adwin,none,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,adwin,none,filter_poison_recall,0.0,0.0,3
RBF_I,concept,severe,adwin,none,legitimate_withhold_rate,0.27551894742164257,0.023831027016743465,3
RBF_I,concept,severe,adwin,none,macro_f1,0.6333736414748196,0.04296290459521869,3
RBF_I,concept,severe,adwin,none,macro_recall,0.6344721521230156,0.04312293897576895,3
RBF_I,concept,severe,adwin,none,poison_admission_rate,0.5048966040736985,0.07822050888526882,3
RBF_I,concept,severe,adwin,none,roc_auc,0.8396060918508076,0.024952947784728906,3
RBF_I,concept,severe,adwin,none,scored_resets,1.6666666666666667,0.5773502691896257,3
RBF_I,concept,severe,adwin,none,total_seconds,22.92405683299997,1.3376589025444336,3
RBF_I,concept,severe,adwin,oracle_blocks,accuracy,0.6267770571562696,0.04755865840833752,3
RBF_I,concept,severe,adwin,oracle_blocks,filter_legitimate_rejection,0.2277904919255085,0.0001444939310610513,3
RBF_I,concept,severe,adwin,oracle_blocks,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,adwin,oracle_blocks,legitimate_withhold_rate,0.4405073163649014,0.025288743094810294,3
RBF_I,concept,severe,adwin,oracle_blocks,macro_f1,0.6255139672445834,0.04828124702917677,3
RBF_I,concept,severe,adwin,oracle_blocks,macro_recall,0.6259583377688444,0.047370810611139305,3
RBF_I,concept,severe,adwin,oracle_blocks,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,adwin,oracle_blocks,roc_auc,0.837804025003897,0.028563772069726226,3
RBF_I,concept,severe,adwin,oracle_blocks,scored_resets,0.3333333333333333,0.5773502691896258,3
RBF_I,concept,severe,adwin,oracle_blocks,total_seconds,17.07631769466631,2.06850658148025,3
RBF_I,concept,severe,adwin,oracle_rows,accuracy,0.6548549438361816,0.02614264678527848,3
RBF_I,concept,severe,adwin,oracle_rows,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,adwin,oracle_rows,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,adwin,oracle_rows,legitimate_withhold_rate,0.20674413921300516,0.02963321205727822,3
RBF_I,concept,severe,adwin,oracle_rows,macro_f1,0.653522304133859,0.026230574795163986,3
RBF_I,concept,severe,adwin,oracle_rows,macro_recall,0.6530384497329229,0.02543590028697797,3
RBF_I,concept,severe,adwin,oracle_rows,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,adwin,oracle_rows,roc_auc,0.8522744905792857,0.012285823179446485,3
RBF_I,concept,severe,adwin,oracle_rows,scored_resets,0.3333333333333333,0.5773502691896258,3
RBF_I,concept,severe,adwin,oracle_rows,total_seconds,21.438544305666557,3.2710239012544227,3
RBF_I,concept,severe,adwin,random_blocks,accuracy,0.6174335212321629,0.009475171345009489,3
RBF_I,concept,severe,adwin,random_blocks,filter_legitimate_rejection,0.42197118408268114,0.013153949182648967,3
RBF_I,concept,severe,adwin,random_blocks,filter_poison_recall,0.4208305459716322,0.03923370214527321,3
RBF_I,concept,severe,adwin,random_blocks,legitimate_withhold_rate,0.5648904835282881,0.012554106256534463,3
RBF_I,concept,severe,adwin,random_blocks,macro_f1,0.6156135449746185,0.00818427069152464,3
RBF_I,concept,severe,adwin,random_blocks,macro_recall,0.6164201795611349,0.006373891492110751,3
RBF_I,concept,severe,adwin,random_blocks,poison_admission_rate,0.4029826790245681,0.02800772623090525,3
RBF_I,concept,severe,adwin,random_blocks,roc_auc,0.8234583458760832,0.004542742943473335,3
RBF_I,concept,severe,adwin,random_blocks,scored_resets,0.0,0.0,3
RBF_I,concept,severe,adwin,random_blocks,total_seconds,17.11488788866639,1.4525997229884562,3
RBF_I,concept,severe,adwin,random_rows,accuracy,0.6107633310588859,0.03819841815606399,3
RBF_I,concept,severe,adwin,random_rows,filter_legitimate_rejection,0.25103767630734747,0.00028720275727488805,3
RBF_I,concept,severe,adwin,random_rows,filter_poison_recall,0.2512566492726558,0.001331041859927589,3
RBF_I,concept,severe,adwin,random_rows,legitimate_withhold_rate,0.45772485698043086,0.009553715142827969,3
RBF_I,concept,severe,adwin,random_rows,macro_f1,0.6097878475375879,0.03835889658452288,3
RBF_I,concept,severe,adwin,random_rows,macro_recall,0.6111700349519325,0.036742929732212076,3
RBF_I,concept,severe,adwin,random_rows,poison_admission_rate,0.4114728951396378,0.0576026346830315,3
RBF_I,concept,severe,adwin,random_rows,roc_auc,0.8222541240248598,0.020519223328573647,3
RBF_I,concept,severe,adwin,random_rows,scored_resets,1.0,1.0,3
RBF_I,concept,severe,adwin,random_rows,total_seconds,18.702316430666542,0.8856686850511359,3
RBF_I,concept,severe,d3_oof,learned_features,accuracy,0.6466903428205216,0.013224936033269196,3
RBF_I,concept,severe,d3_oof,learned_features,filter_legitimate_rejection,0.05738509832870997,0.015098455271572608,3
RBF_I,concept,severe,d3_oof,learned_features,filter_poison_recall,0.06444325956378584,0.003524906131228126,3
RBF_I,concept,severe,d3_oof,learned_features,legitimate_withhold_rate,0.2546930910620607,0.05479326461288971,3
RBF_I,concept,severe,d3_oof,learned_features,macro_f1,0.6461880563811359,0.01249172608041147,3
RBF_I,concept,severe,d3_oof,learned_features,macro_recall,0.6475651939272424,0.013705645798581845,3
RBF_I,concept,severe,d3_oof,learned_features,poison_admission_rate,0.6827323191536561,0.03291087723762096,3
RBF_I,concept,severe,d3_oof,learned_features,roc_auc,0.8492116927703899,0.004814781335939929,3
RBF_I,concept,severe,d3_oof,learned_features,scored_resets,0.0,0.0,3
RBF_I,concept,severe,d3_oof,learned_features,total_seconds,25.363423208331977,2.327920915485288,3
RBF_I,concept,severe,d3_oof,learned_features_label,accuracy,0.6611633159399003,0.015470008992412122,3
RBF_I,concept,severe,d3_oof,learned_features_label,filter_legitimate_rejection,0.025996033612024433,0.011860624844454598,3
RBF_I,concept,severe,d3_oof,learned_features_label,filter_poison_recall,0.03416674251139177,0.002880288049858615,3
RBF_I,concept,severe,d3_oof,learned_features_label,legitimate_withhold_rate,0.23990879127661702,0.024326840354652733,3
RBF_I,concept,severe,d3_oof,learned_features_label,macro_f1,0.6600919707628442,0.015076894748229241,3
RBF_I,concept,severe,d3_oof,learned_features_label,macro_recall,0.6609880379466585,0.013974284579534218,3
RBF_I,concept,severe,d3_oof,learned_features_label,poison_admission_rate,0.6602102636730157,0.04265387593420277,3
RBF_I,concept,severe,d3_oof,learned_features_label,roc_auc,0.8524707857214722,0.012755157986022224,3
RBF_I,concept,severe,d3_oof,learned_features_label,scored_resets,0.0,0.0,3
RBF_I,concept,severe,d3_oof,learned_features_label,total_seconds,25.83987256966672,1.769697743688705,3
RBF_I,concept,severe,d3_oof,none,accuracy,0.6643674107135552,0.01772533337004324,3
RBF_I,concept,severe,d3_oof,none,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,d3_oof,none,filter_poison_recall,0.0,0.0,3
RBF_I,concept,severe,d3_oof,none,legitimate_withhold_rate,0.23162199092501334,0.03886223627916968,3
RBF_I,concept,severe,d3_oof,none,macro_f1,0.6634201931715787,0.017165004083736005,3
RBF_I,concept,severe,d3_oof,none,macro_recall,0.6637274631274059,0.016089008020083406,3
RBF_I,concept,severe,d3_oof,none,poison_admission_rate,0.6778536204890852,0.07392592842746545,3
RBF_I,concept,severe,d3_oof,none,roc_auc,0.8557809111431545,0.010013182406520436,3
RBF_I,concept,severe,d3_oof,none,scored_resets,0.0,0.0,3
RBF_I,concept,severe,d3_oof,none,total_seconds,25.921772291667367,0.693206185208362,3
RBF_I,concept,severe,d3_oof,oracle_blocks,accuracy,0.6274873920420257,0.04055293563224192,3
RBF_I,concept,severe,d3_oof,oracle_blocks,filter_legitimate_rejection,0.2277904919255085,0.0001444939310610513,3
RBF_I,concept,severe,d3_oof,oracle_blocks,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_blocks,legitimate_withhold_rate,0.4279941777531628,0.011068186723906966,3
RBF_I,concept,severe,d3_oof,oracle_blocks,macro_f1,0.6265089625261648,0.04005312043129956,3
RBF_I,concept,severe,d3_oof,oracle_blocks,macro_recall,0.6278657903323492,0.038583198416524585,3
RBF_I,concept,severe,d3_oof,oracle_blocks,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_blocks,roc_auc,0.8401638979361286,0.02179468557758767,3
RBF_I,concept,severe,d3_oof,oracle_blocks,scored_resets,0.3333333333333333,0.5773502691896258,3
RBF_I,concept,severe,d3_oof,oracle_blocks,total_seconds,16.98984769466612,0.830625112768267,3
RBF_I,concept,severe,d3_oof,oracle_rows,accuracy,0.6680032577924359,0.01567939871743329,3
RBF_I,concept,severe,d3_oof,oracle_rows,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_rows,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_rows,legitimate_withhold_rate,0.2329391741256203,0.022140455600397155,3
RBF_I,concept,severe,d3_oof,oracle_rows,macro_f1,0.667283755748508,0.015536057486771039,3
RBF_I,concept,severe,d3_oof,oracle_rows,macro_recall,0.6673980157934821,0.014975361429597048,3
RBF_I,concept,severe,d3_oof,oracle_rows,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_rows,roc_auc,0.859354509171462,0.00885946292978958,3
RBF_I,concept,severe,d3_oof,oracle_rows,scored_resets,0.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_rows,total_seconds,22.981172791332938,0.21703955272984166,3
RBF_I,concept,severe,d3_oof,random_blocks,accuracy,0.6174335212321629,0.009475171345009489,3
RBF_I,concept,severe,d3_oof,random_blocks,filter_legitimate_rejection,0.42197118408268114,0.013153949182648967,3
RBF_I,concept,severe,d3_oof,random_blocks,filter_poison_recall,0.4208305459716322,0.03923370214527321,3
RBF_I,concept,severe,d3_oof,random_blocks,legitimate_withhold_rate,0.5648904835282881,0.012554106256534463,3
RBF_I,concept,severe,d3_oof,random_blocks,macro_f1,0.6156135449746185,0.00818427069152464,3
RBF_I,concept,severe,d3_oof,random_blocks,macro_recall,0.6164201795611349,0.006373891492110751,3
RBF_I,concept,severe,d3_oof,random_blocks,poison_admission_rate,0.4029826790245681,0.02800772623090525,3
RBF_I,concept,severe,d3_oof,random_blocks,roc_auc,0.8234583458760832,0.004542742943473335,3
RBF_I,concept,severe,d3_oof,random_blocks,scored_resets,0.0,0.0,3
RBF_I,concept,severe,d3_oof,random_blocks,total_seconds,17.34361600000011,1.6863620028856512,3
RBF_I,concept,severe,d3_oof,random_rows,accuracy,0.6290829757753663,0.019470817751025327,3
RBF_I,concept,severe,d3_oof,random_rows,filter_legitimate_rejection,0.25103767630734747,0.00028720275727488805,3
RBF_I,concept,severe,d3_oof,random_rows,filter_poison_recall,0.2512566492726558,0.001331041859927589,3
RBF_I,concept,severe,d3_oof,random_rows,legitimate_withhold_rate,0.4369279310258789,0.014596992364435638,3
RBF_I,concept,severe,d3_oof,random_rows,macro_f1,0.6275596861630888,0.01903053168952366,3
RBF_I,concept,severe,d3_oof,random_rows,macro_recall,0.6273931825915771,0.018446091005418556,3
RBF_I,concept,severe,d3_oof,random_rows,poison_admission_rate,0.46008533845021765,0.028529842528618243,3
RBF_I,concept,severe,d3_oof,random_rows,roc_auc,0.8344287118359741,0.01288650425298442,3
RBF_I,concept,severe,d3_oof,random_rows,scored_resets,0.3333333333333333,0.5773502691896258,3
RBF_I,concept,severe,d3_oof,random_rows,total_seconds,19.5873485693337,1.9890725238290503,3
RBF_I,concept,severe,hddm_w,learned_features,accuracy,0.5953925889444068,0.05246171738724893,3
RBF_I,concept,severe,hddm_w,learned_features,filter_legitimate_rejection,0.05738509832870997,0.015098455271572608,3
RBF_I,concept,severe,hddm_w,learned_features,filter_poison_recall,0.06444325956378584,0.003524906131228126,3
RBF_I,concept,severe,hddm_w,learned_features,legitimate_withhold_rate,0.32246792154253584,0.03686353277470883,3
RBF_I,concept,severe,hddm_w,learned_features,macro_f1,0.5930109590201768,0.05214778830803381,3
RBF_I,concept,severe,hddm_w,learned_features,macro_recall,0.5927389505157623,0.05007728095077864,3
RBF_I,concept,severe,hddm_w,learned_features,poison_admission_rate,0.5262767496108086,0.027795903895333967,3
RBF_I,concept,severe,hddm_w,learned_features,roc_auc,0.8136145230232908,0.030605013961685842,3
RBF_I,concept,severe,hddm_w,learned_features,scored_resets,4.0,1.0,3
RBF_I,concept,severe,hddm_w,learned_features,total_seconds,19.34438516666584,0.8356613132922971,3
RBF_I,concept,severe,hddm_w,learned_features_label,accuracy,0.6032349468733833,0.041606423806470144,3
RBF_I,concept,severe,hddm_w,learned_features_label,filter_legitimate_rejection,0.025996033612024433,0.011860624844454598,3
RBF_I,concept,severe,hddm_w,learned_features_label,filter_poison_recall,0.03416674251139177,0.002880288049858615,3
RBF_I,concept,severe,hddm_w,learned_features_label,legitimate_withhold_rate,0.3427289234508632,0.02182843647468564,3
RBF_I,concept,severe,hddm_w,learned_features_label,macro_f1,0.601133328037136,0.040390728304927216,3
RBF_I,concept,severe,hddm_w,learned_features_label,macro_recall,0.6017544368909027,0.03881656367384935,3
RBF_I,concept,severe,hddm_w,learned_features_label,poison_admission_rate,0.5038718921593481,0.008842325346879855,3
RBF_I,concept,severe,hddm_w,learned_features_label,roc_auc,0.8182783324714032,0.02453345783288235,3
RBF_I,concept,severe,hddm_w,learned_features_label,scored_resets,2.3333333333333335,1.5275252316519468,3
RBF_I,concept,severe,hddm_w,learned_features_label,total_seconds,20.38094191666642,0.3412195853502655,3
RBF_I,concept,severe,hddm_w,none,accuracy,0.6195118508963208,0.0024452249494884655,3
RBF_I,concept,severe,hddm_w,none,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,hddm_w,none,filter_poison_recall,0.0,0.0,3
RBF_I,concept,severe,hddm_w,none,legitimate_withhold_rate,0.29723483578339455,0.004855172570176683,3
RBF_I,concept,severe,hddm_w,none,macro_f1,0.6169692267661221,0.0044958676386926315,3
RBF_I,concept,severe,hddm_w,none,macro_recall,0.6163399373571393,0.006378446233159958,3
RBF_I,concept,severe,hddm_w,none,poison_admission_rate,0.5909862834020404,0.030329369111812495,3
RBF_I,concept,severe,hddm_w,none,roc_auc,0.8286724057803533,0.00571309733295817,3
RBF_I,concept,severe,hddm_w,none,scored_resets,3.3333333333333335,3.214550253664318,3
RBF_I,concept,severe,hddm_w,none,total_seconds,20.3078978613327,1.9915937633057033,3
RBF_I,concept,severe,hddm_w,oracle_blocks,accuracy,0.6088514864834734,0.0415508934020206,3
RBF_I,concept,severe,hddm_w,oracle_blocks,filter_legitimate_rejection,0.2277904919255085,0.0001444939310610513,3
RBF_I,concept,severe,hddm_w,oracle_blocks,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_blocks,legitimate_withhold_rate,0.4262092283152103,0.042821227970332734,3
RBF_I,concept,severe,hddm_w,oracle_blocks,macro_f1,0.6069904741153441,0.040731312108765544,3
RBF_I,concept,severe,hddm_w,oracle_blocks,macro_recall,0.6077932817852016,0.038803145586832136,3
RBF_I,concept,severe,hddm_w,oracle_blocks,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_blocks,roc_auc,0.8263041644283934,0.02358004442308441,3
RBF_I,concept,severe,hddm_w,oracle_blocks,scored_resets,2.0,1.7320508075688772,3
RBF_I,concept,severe,hddm_w,oracle_blocks,total_seconds,16.117743819332947,1.4852429892900059,3
RBF_I,concept,severe,hddm_w,oracle_rows,accuracy,0.6188411621657938,0.052170669984227605,3
RBF_I,concept,severe,hddm_w,oracle_rows,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_rows,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_rows,legitimate_withhold_rate,0.29309788317871793,0.03909398159326297,3
RBF_I,concept,severe,hddm_w,oracle_rows,macro_f1,0.6176177428443533,0.051060583328286537,3
RBF_I,concept,severe,hddm_w,oracle_rows,macro_recall,0.6168894092551132,0.04823441278594673,3
RBF_I,concept,severe,hddm_w,oracle_rows,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_rows,roc_auc,0.8321099964516966,0.027318265302323157,3
RBF_I,concept,severe,hddm_w,oracle_rows,scored_resets,3.3333333333333335,2.516611478423583,3
RBF_I,concept,severe,hddm_w,oracle_rows,total_seconds,18.28095627800091,2.272701414660219,3
RBF_I,concept,severe,hddm_w,random_blocks,accuracy,0.6174335212321629,0.009475171345009489,3
RBF_I,concept,severe,hddm_w,random_blocks,filter_legitimate_rejection,0.42197118408268114,0.013153949182648967,3
RBF_I,concept,severe,hddm_w,random_blocks,filter_poison_recall,0.4208305459716322,0.03923370214527321,3
RBF_I,concept,severe,hddm_w,random_blocks,legitimate_withhold_rate,0.5648904835282881,0.012554106256534463,3
RBF_I,concept,severe,hddm_w,random_blocks,macro_f1,0.6156135449746185,0.00818427069152464,3
RBF_I,concept,severe,hddm_w,random_blocks,macro_recall,0.6164201795611349,0.006373891492110751,3
RBF_I,concept,severe,hddm_w,random_blocks,poison_admission_rate,0.4029826790245681,0.02800772623090525,3
RBF_I,concept,severe,hddm_w,random_blocks,roc_auc,0.8234583458760832,0.004542742943473335,3
RBF_I,concept,severe,hddm_w,random_blocks,scored_resets,0.0,0.0,3
RBF_I,concept,severe,hddm_w,random_blocks,total_seconds,17.794703527999445,0.5764623812006061,3
RBF_I,concept,severe,hddm_w,random_rows,accuracy,0.5884092514620155,0.05092595396195784,3
RBF_I,concept,severe,hddm_w,random_rows,filter_legitimate_rejection,0.25103767630734747,0.00028720275727488805,3
RBF_I,concept,severe,hddm_w,random_rows,filter_poison_recall,0.2512566492726558,0.001331041859927589,3
RBF_I,concept,severe,hddm_w,random_rows,legitimate_withhold_rate,0.45963301142940277,0.01915586917715183,3
RBF_I,concept,severe,hddm_w,random_rows,macro_f1,0.5855386221776936,0.05026628806280566,3
RBF_I,concept,severe,hddm_w,random_rows,macro_recall,0.5857083401171143,0.048619285472648134,3
RBF_I,concept,severe,hddm_w,random_rows,poison_admission_rate,0.4475754289103187,0.04264474767573474,3
RBF_I,concept,severe,hddm_w,random_rows,roc_auc,0.8092206098888749,0.02949476472967984,3
RBF_I,concept,severe,hddm_w,random_rows,scored_resets,3.0,1.7320508075688772,3
RBF_I,concept,severe,hddm_w,random_rows,total_seconds,17.430375069333724,1.7425286712085117,3
RBF_I,concept,severe,hellinger,learned_features,accuracy,0.61306695048119,0.03924853418238678,3
RBF_I,concept,severe,hellinger,learned_features,filter_legitimate_rejection,0.05738509832870997,0.015098455271572608,3
RBF_I,concept,severe,hellinger,learned_features,filter_poison_recall,0.06444325956378584,0.003524906131228126,3
RBF_I,concept,severe,hellinger,learned_features,legitimate_withhold_rate,0.3112785767069623,0.057876687956167974,3
RBF_I,concept,severe,hellinger,learned_features,macro_f1,0.6103332572440473,0.04074428121703088,3
RBF_I,concept,severe,hellinger,learned_features,macro_recall,0.6105050738589809,0.039610135946429204,3
RBF_I,concept,severe,hellinger,learned_features,poison_admission_rate,0.6158525187700888,0.1073421192623868,3
RBF_I,concept,severe,hellinger,learned_features,roc_auc,0.8252913224879938,0.02747765327360873,3
RBF_I,concept,severe,hellinger,learned_features,scored_resets,1.6666666666666667,1.5275252316519468,3
RBF_I,concept,severe,hellinger,learned_features,total_seconds,20.609802735665653,3.1989745737728823,3
RBF_I,concept,severe,hellinger,learned_features_label,accuracy,0.6350053543198736,0.04453264810954222,3
RBF_I,concept,severe,hellinger,learned_features_label,filter_legitimate_rejection,0.025996033612024433,0.011860624844454598,3
RBF_I,concept,severe,hellinger,learned_features_label,filter_poison_recall,0.03416674251139177,0.002880288049858615,3
RBF_I,concept,severe,hellinger,learned_features_label,legitimate_withhold_rate,0.2868694825809981,0.018816556265617998,3
RBF_I,concept,severe,hellinger,learned_features_label,macro_f1,0.6338879569377648,0.04407735558590469,3
RBF_I,concept,severe,hellinger,learned_features_label,macro_recall,0.6353681316039909,0.043292965352455956,3
RBF_I,concept,severe,hellinger,learned_features_label,poison_admission_rate,0.5576350790974655,0.045716417048747786,3
RBF_I,concept,severe,hellinger,learned_features_label,roc_auc,0.8399222106629308,0.02452141973809675,3
RBF_I,concept,severe,hellinger,learned_features_label,scored_resets,1.3333333333333333,1.5275252316519468,3
RBF_I,concept,severe,hellinger,learned_features_label,total_seconds,22.18237362466607,3.433543885685321,3
RBF_I,concept,severe,hellinger,none,accuracy,0.6481297951055636,0.02584144842566107,3
RBF_I,concept,severe,hellinger,none,filter_legitimate_rejection,0.0,0.0,3
RBF_I,concept,severe,hellinger,none,filter_poison_recall,0.0,0.0,3
RBF_I,concept,severe,hellinger,none,legitimate_withhold_rate,0.25550709835197893,0.03265687059571639,3
RBF_I,concept,severe,hellinger,none,macro_f1,0.6467609084714651,0.025025770700904292,3
RBF_I,concept,severe,hellinger,none,macro_recall,0.6472582089905211,0.023916843215478326,3
RBF_I,concept,severe,hellinger,none,poison_admission_rate,0.6584669947276348,0.05679382797608099,3
RBF_I,concept,severe,hellinger,none,roc_auc,0.8466502222557598,0.012219941290696992,3
RBF_I,concept,severe,hellinger,none,scored_resets,0.3333333333333333,0.5773502691896258,3
RBF_I,concept,severe,hellinger,none,total_seconds,23.978940486000283,1.7274322801295288,3
RBF_I,concept,severe,hellinger,oracle_blocks,accuracy,0.6150910975476933,0.030394938728176384,3
RBF_I,concept,severe,hellinger,oracle_blocks,filter_legitimate_rejection,0.2277904919255085,0.0001444939310610513,3
RBF_I,concept,severe,hellinger,oracle_blocks,filter_poison_recall,1.0,0.0,3
RBF_I,concept,severe,hellinger,oracle_blocks,legitimate_withhold_rate,0.43872271006592695,0.03756044860740543,3
RBF_I,concept,severe,hellinger,oracle_blocks,macro_f1,0.6136963767390894,0.030238997339179573,3
RBF_I,concept,severe,hellinger,oracle_blocks,macro_recall,0.6137074478110224,0.028846275044703988,3
RBF_I,concept,severe,hellinger,oracle_blocks,poison_admission_rate,0.0,0.0,3
RBF_I,concept,severe,hellinger,oracle_blocks,roc_auc,0.829428492076787,0.022715074519034536,3
RBF_I,concept,severe,hellinger,oracle_blocks,scored_resets,0.6666666666666666,0.5773502691896258,3
RBF_I,concept,severe,hellinger,oracle_blocks,total_seconds,16.596442430667594,1.7902333951652496,3
RBF_I,concept,severe,hellinger,oracle_rows,accuracy,0.6653766330981886,0.01727692210607487,3
RBF_I,concept,severe,hellinger,oracle_rows,filter_legitimate_rejection,0.0,0.0,3
