stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,detector,status,folder
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,7600,0,0,0.5402624580019619,False,600,immediate,True,10450,0.3585645933014354,0.35235027949590225,0,0,,10450,3800,0.36363636363636365,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__clean__none/immediate_screened
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,11400,0,0,0.4615219589904882,False,600,immediate,False,10450,0.36995215311004787,0.3630090291100171,0,0,,10450,0,0.0,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__clean__none/immediate_unscreened
RBF_I,instance,severe,9913.0,821989827.0,,RBF_I__s9913,RBF_I__s9913__instance__severe,12000,11400,7600,0,0,0.5412372919963673,False,600,confirmed,True,10450,0.3475598086124402,0.33479347114531915,2843,1766,0.6211748153359128,7607,2723,0.35795977389246747,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__instance__severe/confirmed_screened
RBF_I,instance,severe,9913.0,821989827.0,,RBF_I__s9913,RBF_I__s9913__instance__severe,12000,11400,11400,0,0,0.46541362500283867,False,600,confirmed,False,10450,0.33043062200956935,0.31277587835964565,2843,2843,1.0,7607,0,0.0,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__instance__severe/confirmed_unscreened
RBF_I,instance,severe,9913.0,821989827.0,,RBF_I__s9913,RBF_I__s9913__instance__severe,12000,11400,7600,0,0,0.5319626250129659,False,600,immediate,True,10450,0.3475598086124402,0.33479347114531915,2843,1766,0.6211748153359128,7607,2723,0.35795977389246747,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__instance__severe/immediate_screened
RBF_I,instance,severe,9913.0,821989827.0,,RBF_I__s9913,RBF_I__s9913__instance__severe,12000,11400,11400,0,0,0.47438466700259596,False,600,immediate,False,10450,0.33043062200956935,0.31277587835964565,2843,2843,1.0,7607,0,0.0,,,d3_oof,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/d3_oof/RBF_I__s9913__instance__severe/immediate_unscreened
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,7600,0,0,0.5392259169893805,False,600,confirmed,True,10450,0.3585645933014354,0.35235027949590225,0,0,,10450,3800,0.36363636363636365,,,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s9913__clean__none/confirmed_screened
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,11400,0,0,0.4710624579747673,False,600,confirmed,False,10450,0.36995215311004787,0.3630090291100171,0,0,,10450,0,0.0,,,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s9913__clean__none/confirmed_unscreened
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,6650,950,1,0.5137749590212479,False,600,immediate,True,10450,0.37971291866028706,0.3778938157428866,0,0,,10450,4750,0.45454545454545453,,,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s9913__clean__none/immediate_screened
RBF_I,clean,none,9913.0,,,RBF_I__s9913,RBF_I__s9913__clean__none,12000,11400,11400,6650,7,0.4703457079885993,False,600,immediate,False,10450,0.48899521531100476,0.48820084840224864,0,0,,10450,0,0.0,,,hddm_w,complete,results/per_dataset_study/integration_full_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s9913__clean__none/immediate_unscreened
